Gene = INIP
Position 1455: 0.019069110963199156
Position 405: 0.015236583807956542
Position 436: 0.012996264034761399
Position 5793: 0.012716862435905727
Position 13132: 0.010735091561001806
Position 717: 0.010157964291256698
Position 496: 0.009771646942487026
Position 24868: 0.009002987116017741
Position 3267: 0.008410955459647347
Position 2974: 0.007031144950416499
Position 2228: 0.006860306632514359
Position 1458: 0.00612697794394865
Position 1746: 0.005915445107660114
Position 2933: 0.005637994687051631
Position 20464: 0.003747009047370754
Position 3130: 0.003564271994334296
Position 1535: 0.0027238828894115704
Position 5748: 0.002711855855768887
Position 2877: 0.0025645553817872846
Position 5659: 0.0023067028998480722
Position 4024: 0.0022364848870591496
Position 5956: 0.0021242109380184815
Position 15002: 0.002043863884719725
Position 5285: 0.001998131382535175
Position 1276: 0.0017971727673849244
Position 8069: 0.0017714690919082689
Position 3159: 0.0016980338499710448
Position 766: 0.0016469499863346051
Position 3312: 0.0015611102911944033
Position 5306: 0.0015601247362987331
Position 7911: 0.0013706242137819528
Position 16935: 0.0012680345298325048
Position 1480: 0.001225813388023978
Position 9020: 0.0010897243457079092
Position 14459: 0.0008684894022977739
Position 4004: 0.0008639351577800422
Position 1706: 0.000859795988668461
Position 337: 0.0008437815684621952
Position 2979: 0.0008273705295557409
Position 3284: 0.0007554109888829307
Position 8012: 0.0007428380707037898
Position 12219: 0.0007363371521273071
Position 9964: 0.0007198226134418459
Position 981: 0.0007181378681121747
Position 3238: 0.000695821629767221
Position 1643: 0.000660493301553318
Position 2882: 0.0006428484810334807
Position 800: 0.0006235112866672436
Position 735: 0.0005998350215358427
Position 5205: 0.0005679168938674117
Position 7985: 0.0005455532639100249
Position 2912: 0.0005375050917173505
Position 2490: 0.0005160008249138519
Position 460: 0.0004981593180804485
Position 5129: 0.0004304359959947116
Position 476: 0.0004213167688001579
Position 6907: 0.0004114114272616788
Position 3254: 0.00040237205367217626
Position 679: 0.00039627085367417627
Position 2250: 0.00036501198675825447
Position 2465: 0.0003606055376370671
Position 3189: 0.00035373992166181105
Position 2854: 0.00033335252109338397
Position 1127: 0.0002665947526545563
Position 3888: 0.0002526481805139331
Position 10105: 0.00023595361900349853
Position 948: 0.00022745313432762993
Position 13128: 0.00022294304362389182
Position 8871: 0.0002227979216232034
Position 1549: 0.00019549893534097617
Position 931: 0.00018027903654996077
Position 8900: 0.0001748177126933556
Position 208: 0.00016040768166513208
Position 7093: 0.00015880879286150616
Position 7224: 0.0001364991394568555
Position 849: 0.00013255444465011816
Position 943: 0.0001194700015400581
Position 10031: 0.00011825702893053771
Position 203: 0.00010378171496134986
Position 10558: 9.96190953944137e-05
Position 2540: 9.666693738642683e-05
Position 7250: 9.300946039206688e-05
Position 249: 8.761934575770139e-05
Position 2680: 7.985600119369048e-05
Position 416: 7.790896785607634e-05
Position 2239: 7.743058286234594e-05
Position 7539: 7.300383264031778e-05
Position 4254: 7.086104787417308e-05
Position 440: 6.558538706594686e-05
Position 10236: 6.270182485245263e-05
Position 2117: 6.234720617762493e-05
Position 14684: 6.129961817933067e-05
Position 6775: 5.994523526254461e-05
Position 9654: 5.9634296954729434e-05
Position 11031: 5.934376126700973e-05
Position 1222: 5.849597419340403e-05
Position 2267: 5.5067269421863224e-05
Position 1484: 4.422127276511176e-05
Position 9900: 4.1771592692210825e-05
Position 7579: 3.9563623275469146e-05
Position 2072: 3.92833351986613e-05
Position 827: 3.909179954396436e-05
Position 3860: 3.8960825573700114e-05
Position 3536: 3.715865776313146e-05
Position 6119: 3.517984422441882e-05
Position 6380: 3.513399964204731e-05
Position 830: 3.3686112256891204e-05
Position 9570: 3.245831744726168e-05
Position 2708: 3.0103405061517507e-05
Position 6087: 2.990752862483766e-05
Position 13152: 2.922363783171604e-05
Position 1460: 2.3296512182504655e-05
Position 6300: 2.314757186048173e-05
Position 1131: 2.1804396039409095e-05
Position 4573: 2.097627134770427e-05
Position 5573: 2.0653981389229885e-05
Position 993: 2.0369422191211032e-05
Position 6152: 1.9612052082076974e-05
Position 5375: 1.8810159133152952e-05
Position 12258: 1.7695976752472485e-05
Position 615: 1.610367156445887e-05
Position 4231: 1.6068100099652165e-05
Position 7067: 1.474319004902153e-05
Position 1023: 1.4280257122928818e-05
Position 4710: 1.3492900388252174e-05
Position 6513: 1.2013337211195555e-05
Position 6317: 1.1734007605409676e-05
Position 8232: 1.1627209675170381e-05
Position 4901: 1.0606182413775254e-05
Position 184: 1.0334440984397834e-05
Position 10178: 9.74970796173968e-06
Position 1895: 9.369273951465702e-06
Position 4849: 9.153453520757604e-06
Position 538: 8.860664285755953e-06
Position 905: 8.693736252892016e-06
Position 7119: 7.962200641890918e-06
Position 1892: 7.343010027817727e-06
Position 1034: 6.404402107391622e-06
Position 6012: 6.02851570128513e-06
Position 6742: 4.050892493263669e-06
Position 4957: 3.9454650564502175e-06
Position 116: 3.816392884096379e-06
Position 3433: 3.7352511180211186e-06
Position 6603: 3.6801943526262337e-06
Position 6637: 3.5161550659495767e-06
Position 3453: 3.4071904874697413e-06
Position 1769: 3.154427618576492e-06
Position 5605: 2.836128340914138e-06
Position 7514: 2.6865509912916284e-06
Position 4199: 2.420301423419013e-06
Position 3623: 2.3501955007658048e-06
Position 1622: 2.26725871257051e-06
Position 4178: 2.1724924937154978e-06
Position 4280: 2.055098046813025e-06
Position 1590: 2.0250246327520057e-06
Position 1928: 1.5830055580676715e-06
Position 6202: 1.5605848061944844e-06
Position 3814: 1.464896952415043e-06
Position 2414: 1.431587045982173e-06
Position 148: 1.4056414389090462e-06
Position 2858: 1.2716222066473948e-06
Position 2032: 1.2004982683417516e-06
Position 4463: 8.532598125563942e-07
Position 2976: 8.047171692938062e-07
Position 2763: 7.064515305894268e-07
Position 4412: 6.6317888388236e-07
Position 3719: 4.830966204598172e-07
Position 681: 4.171264040146173e-07
Position 694: 4.075664375466275e-07
Position 815: 3.402057756451993e-07
Position 218: 3.34964907088346e-07
Position 283: 2.932044635239931e-07
Position 2655: 2.490024828713018e-07
Position 808: 1.575727897651479e-07
Position 223: 1.540626123232534e-07
Position 205: 1.5332389118140638e-07
Position 1870: 1.5212282191831154e-07
Position 2081: 1.3416228730561009e-07
Position 2075: 1.3223354401161936e-07
Position 2000: 1.3218595176099772e-07
Position 155: 9.875662756387895e-08
Position 120: 9.834169872496426e-08
Position 2154: 9.528272859578078e-08
Position 2129: 5.962206477379354e-08
Position 1856: 5.7732104804923105e-08
Position 3289: 5.542176095167104e-08
Position 84: 4.7399261676240235e-08
Position 990: 3.947341034090776e-08
Position 1822: 3.699439120772593e-08
Position 254: 3.570271614578352e-08
Position 123: 1.63027751776431e-08
Position 221: 1.5255409175547057e-08
Position 2039: 1.005183109545814e-08
Position 1874: 7.615736615710845e-09
Position 1851: 5.1184352045543825e-09
Position 169: 4.5680107713799306e-09
Position 135: 4.085485542817162e-09
Position 130: 7.495636816314881e-10
Position 269: 4.549569435385938e-10
Position 288: 3.725208262724834e-10
Position 262: 2.2686631811928727e-10
Position 1394: 1.4899782486424183e-10
Position 164: 2.4233332745190523e-11
