Gene = NASP
Position 31668: 0.012295325949203921
Position 25177: 0.011788989767742942
Position 31934: 0.011600043936323504
Position 33666: 0.011211332815825054
Position 1230: 0.01081237920434916
Position 2634: 0.009248104601265622
Position 4889: 0.008394012120640478
Position 4696: 0.00823308024669156
Position 31382: 0.007736123979321567
Position 6270: 0.007360825240216274
Position 29892: 0.006942325181856177
Position 12741: 0.006078914491015268
Position 30780: 0.005502639440643255
Position 6301: 0.005401516777502247
Position 7740: 0.005352509868935439
Position 31262: 0.005268507657550665
Position 31673: 0.004964736262435192
Position 30755: 0.004914289767086495
Position 33063: 0.004806684866210157
Position 31448: 0.004568262899288008
Position 31541: 0.004464846001418309
Position 4664: 0.004447280643658094
Position 6749: 0.004406599042409486
Position 19829: 0.004382627738669514
Position 28505: 0.004067601934728398
Position 1773: 0.004009213929634377
Position 231: 0.003998581692329222
Position 850: 0.0035869268828812835
Position 4923: 0.0032737653437869526
Position 21860: 0.0031485919049167657
Position 30641: 0.0026832451115333215
Position 34189: 0.0022258441827671636
Position 8: 0.002155230443468325
Position 31104: 0.0018661854671783089
Position 30195: 0.0017796358459033835
Position 34077: 0.0016046322423379803
Position 20878: 0.0014420423932520131
Position 32470: 0.0014291326466457767
Position 34335: 0.0011067182778301706
Position 3061: 0.0009633703121832882
Position 1881: 0.0009616068603966985
Position 3453: 0.0009322339952321843
Position 2509: 0.0009184434221205094
Position 31813: 0.0008735470314396025
Position 31817: 0.0008148563179306304
Position 341: 0.0007383837470831697
Position 32127: 0.0007215193638517465
Position 34269: 0.0006747374897061681
Position 34639: 0.0005514896771329763
Position 23417: 0.0005441081370311576
Position 24278: 0.0005423272350419736
Position 21682: 0.0005330192376239188
Position 990: 0.0005104936501804035
Position 22457: 0.0004650450536221719
Position 30134: 0.00043325986445951826
Position 1154: 0.00037338731519712684
Position 2700: 0.0003680041202360189
Position 21266: 0.0003589799206536585
Position 3583: 0.0003397135838615565
Position 3270: 0.0003226302973535325
Position 1905: 0.00030164687646023564
Position 32177: 0.00026924131497817736
Position 33804: 0.00026290065095988647
Position 12494: 0.000232030470944981
Position 7228: 0.00020777242054171642
Position 10714: 0.00020468298267134548
Position 25284: 0.00018955587836515377
Position 31028: 0.00018384950820392757
Position 7696: 0.00017995802705870052
Position 12373: 0.00017877616911888506
Position 25910: 0.00017559019179366877
Position 23156: 0.00017172506159182977
Position 31421: 0.00016272549352061382
Position 19785: 0.0001380048326642642
Position 31514: 0.00013160300509604898
Position 132: 9.087744801240576e-05
Position 1497: 6.634443326207887e-05
Position 15212: 6.334449404966257e-05
Position 30186: 6.298182656857675e-05
Position 519: 5.6892366686843484e-05
Position 11758: 5.459333579228822e-05
Position 10297: 5.397807538467648e-05
Position 447: 5.119925164221062e-05
Position 1133: 5.077449161142528e-05
Position 286: 4.6976089296271026e-05
Position 478: 4.68935670272332e-05
Position 24611: 4.091288068021755e-05
Position 1004: 3.1432580603215625e-05
Position 182: 2.6819971845161538e-05
Position 271: 2.2725659591242105e-05
Position 34129: 2.1357881815576433e-05
Position 1911: 2.0782785559839365e-05
Position 900: 1.6401624687507137e-05
Position 867: 1.5648419955786055e-05
Position 66: 1.337503827218123e-05
Position 241: 1.0978332287324677e-05
Position 7572: 1.0844714526210973e-05
Position 1935: 8.881553309852353e-06
Position 1079: 7.926341589717471e-06
Position 2093: 7.520763612018328e-06
Position 647: 6.874156361261043e-06
Position 31416: 6.316987094263253e-06
Position 7240: 5.7615651573267495e-06
Position 1988: 5.698106985029557e-06
Position 7560: 5.409010192721099e-06
Position 1859: 5.285836855059537e-06
Position 33789: 5.126910860870538e-06
Position 1516: 3.0623693228687754e-06
Position 1138: 2.908455456260731e-06
Position 7733: 2.609396958463153e-06
Position 12217: 2.000304536742594e-06
Position 10548: 1.8549539389601892e-06
Position 22433: 1.8188396528138944e-06
Position 1557: 1.7335296370476611e-06
Position 1119: 1.5453866210483467e-06
Position 1850: 1.5213104312325154e-06
Position 1578: 1.3947569298679978e-06
Position 158: 1.3622475083314332e-06
Position 23016: 9.5790231228322e-07
Position 816: 6.259421745468076e-07
Position 12: 6.168513311365395e-07
Position 98: 5.189508652131545e-07
Position 1217: 4.868262759018216e-07
Position 905: 3.690593586140796e-07
Position 508: 3.2102134728365097e-07
Position 770: 2.8910428666479873e-07
Position 662: 2.4654212717241903e-07
Position 298: 1.4045751609824946e-07
Position 7231: 7.689954906805085e-08
Position 58: 2.394122136857484e-08
Position 265: 1.2518007174577336e-08
Position 117: 8.425957600160084e-09
Position 510: 1.0407877843530098e-09
Position 1246: 6.892373572529575e-10
Position 21: 3.52305650999627e-10
Position 35: 1.618871479526715e-10
Position 903: 8.56039364164401e-11
Position 726: 3.837861155795788e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 22421: 0.993054468377082
Position 20875: 0.9421112442544274
Position 29108: 0.9054695639546233
Position 30952: 0.7893940457049489
Position 7108: 0.6852225482844838
Position 32276: 0.6779077871491702
Position 18194: 0.6542884565951061
Position 33402: 0.6345511834959093
Position 30035: 0.6241902069392189
Position 34000: 0.5628592881384237
Position 30232: 0.5020266871124585
Position 32565: 0.48736569428910337
Position 31244: 0.46597607821633047
Position 506: 0.37437337271905524
Position 7162: 0.30528476469708726
Position 34428: 0.2428554391332828
Position 6950: 0.20630438594318315
Position 6646: 0.17965844057261346
Position 32530: 0.17119837973948446
Position 6748: 0.16478324449384668
Position 31002: 0.11495655808622593
Position 262: 0.11190174253529424
Position 23461: 0.06640418673013507
Position 29026: 0.06457180082353596
Position 31039: 0.061369232545039766
Position 15969: 0.06058975902957113
Position 30369: 0.05415788710753867
Position 34756: 0.05294078581221597
Position 1623: 0.05151748607963562
Position 25069: 0.03507774017735163
Position 25176: 0.03486609407387009
Position 27820: 0.032354876907631794
Position 20388: 0.03150569261099088
Position 21736: 0.029897713615085628
Position 31506: 0.029596248107561503
Position 25309: 0.02839359475809857
Position 989: 0.027932351531420315
Position 19568: 0.026626114219260602
Position 29912: 0.025167456919025697
Position 15787: 0.02499218948185834
Position 26581: 0.02440510254357915
Position 4590: 0.023797152203248722
Position 22634: 0.021642679953487735
Position 33883: 0.02146421228936922
Position 23485: 0.02099392193618812
Position 33368: 0.02080497700558364
Position 33580: 0.02056443531998393
Position 33404: 0.020424585473734318
Position 32805: 0.020208185235871264
Position 32219: 0.02002305721587609
Position 20877: 0.018971953518489508
Position 18235: 0.018730199899366886
Position 34801: 0.017834725261738554
Position 257: 0.01775962099901826
Position 33740: 0.016835952453418717
Position 32550: 0.015871031255689817
Position 21761: 0.014916168077710281
Position 522: 0.014727791435253292
Position 24390: 0.014472402550432232
Position 280: 0.013848881293981872
Position 29793: 0.013696425823322846
Position 16127: 0.013446207984038425
Position 27996: 0.013198276475940598
Position 33650: 0.01318213233392371
Position 30001: 0.012860851650823292
Position 6168: 0.012192470465218902
Position 15876: 0.010741260656862985
Position 2270: 0.010563003021845414
Position 21951: 0.010290219671525613
Position 29984: 0.010289698755857467
Position 15931: 0.010176015749671186
Position 18985: 0.008782637115987283
Position 31261: 0.008717556492495155
Position 19007: 0.008293930474270867
Position 30499: 0.008188352227136701
Position 2438: 0.007533081843294576
Position 31958: 0.007488147879054739
Position 25214: 0.007456691840378233
Position 7127: 0.007403245985099202
Position 15991: 0.007258826455542419
Position 2303: 0.00715921726971659
Position 1098: 0.006987573465594224
Position 437: 0.006840585465926289
Position 22962: 0.00672274286183679
Position 23260: 0.0064869035546773314
Position 31636: 0.006167134082370247
Position 23487: 0.006021218632510495
Position 20773: 0.0060202693059009955
Position 22975: 0.005819886136454204
Position 24913: 0.005763674856966778
Position 34262: 0.005568735085613041
Position 30346: 0.005547000811768596
Position 21926: 0.005453069628886115
Position 27999: 0.0052838558368707746
Position 29962: 0.005156944977123236
Position 7659: 0.004995459261596931
Position 29868: 0.004934935776173267
Position 32048: 0.004906469920285055
Position 25544: 0.004529528021713241
Position 12657: 0.003984519650668366
Position 33197: 0.003694834477392443
Position 2458: 0.003631764813202122
Position 1627: 0.0036043157813085546
Position 22858: 0.0035635379477408032
Position 32031: 0.003530789742082628
Position 34488: 0.0032806874972266106
Position 33704: 0.0032208635948385517
Position 31758: 0.0031921116463194013
Position 32636: 0.003183946630836031
Position 22365: 0.003102714578932321
Position 28390: 0.003095452986536098
Position 25004: 0.0030192831237521108
Position 22345: 0.0029696303794948193
Position 34409: 0.0029030872521456147
Position 29834: 0.002857638596415739
Position 298: 0.0028155688836931647
Position 31297: 0.002703736196934772
Position 30045: 0.002666002478856331
Position 33346: 0.0026227748098486734
Position 22590: 0.002342812899739913
Position 31794: 0.0021666082365827677
Position 32756: 0.0021098730604300737
Position 259: 0.0020005762714460544
Position 7197: 0.0019803320672256543
Position 29919: 0.0019336599873896912
Position 33308: 0.0018812175088740956
Position 27844: 0.0018580107795924197
Position 33982: 0.0017858361979015075
Position 23548: 0.0017783798980939283
Position 220: 0.0017651544764041344
Position 31938: 0.0017146598344490568
Position 316: 0.001685424431243926
Position 32725: 0.001676565190658115
Position 23503: 0.001675431040021093
Position 23494: 0.001671507721056872
Position 23023: 0.0015991546564317356
Position 1565: 0.0015110754997815445
Position 34821: 0.0014376592377523339
Position 32829: 0.0013763974979187266
Position 31478: 0.001366663684724021
Position 22943: 0.001327380154642433
Position 23373: 0.0012266528752069917
Position 25127: 0.0011986263370042233
Position 12583: 0.0011012760474620954
Position 32402: 0.0010948671940542705
Position 34558: 0.001085486449592141
Position 25398: 0.001082258353577688
Position 28344: 0.0009721489481922996
Position 29888: 0.0009708663988658719
Position 329: 0.0009592127420499292
Position 33788: 0.0009502088153186001
Position 34175: 0.0009414385154914544
Position 21979: 0.0009244678724745963
Position 33677: 0.0009054568480003194
Position 24365: 0.0007996315667751757
Position 23544: 0.0007975916215452821
Position 33381: 0.0007619884608683705
Position 690: 0.0007345817480512543
Position 79: 0.0007281883998483812
Position 23524: 0.0007192166607287694
Position 30523: 0.0007128831015558688
Position 23119: 0.0007106192159735916
Position 314: 0.0007055554111483504
Position 3346: 0.0006690464900047259
Position 30269: 0.0006364356250658732
Position 12322: 0.0006204318155520002
Position 23553: 0.0006200304227645611
Position 6236: 0.0005698715524996196
Position 4630: 0.0005509861515283604
Position 21423: 0.0005330192376239188
Position 31267: 0.0005286001865961104
Position 29772: 0.0005230667742309817
Position 32995: 0.0005201217635422171
Position 1386: 0.0004909957013360652
Position 12609: 0.0004828806685925102
Position 33270: 0.0004824915639765559
Position 28706: 0.0004764502346271253
Position 31338: 0.0004097264576602467
Position 1186: 0.0004057300306964014
Position 217: 0.0003750717082120996
Position 34334: 0.00035778819845411924
Position 751: 0.00034499749672758283
Position 3504: 0.00033971358386155665
Position 7339: 0.0003273189537893145
Position 3151: 0.00032674062948129224
Position 890: 0.00031396089202566
Position 2819: 0.0002993945681374829
Position 29615: 0.00028497840259116746
Position 30878: 0.0002831654227625205
Position 33433: 0.00026622715456098175
Position 2940: 0.00025958586955930027
Position 3321: 0.00025907717309969877
Position 24036: 0.00025534195812174136
Position 30422: 0.0002470930758617586
Position 12434: 0.0002409970423622516
Position 394: 0.00024058088102534865
Position 29640: 0.00022839985252661328
Position 7313: 0.0002219126610765077
Position 30660: 0.00021786527841344868
Position 2847: 0.00021589905524942613
Position 21052: 0.00018220949622132455
Position 21169: 0.00017677042443233395
Position 748: 0.00017548597990912194
Position 31667: 0.00017010485649409824
Position 32969: 0.00016395705470587379
Position 22887: 0.0001580041305878532
Position 31838: 0.00015688758010559402
Position 10633: 0.00015159217161881165
Position 30143: 0.000147938941844417
Position 28848: 0.00014727158372917741
Position 22896: 0.00014530821582024622
Position 2662: 0.00013160377339973504
Position 30401: 0.0001297354020038679
Position 32966: 0.00012521166008354947
Position 2867: 0.00012214704437899768
Position 1058: 0.00011929180865678721
Position 972: 0.00010653061176902109
Position 24211: 0.00010388582754487243
Position 25791: 0.00010222016383566016
Position 24010: 8.053260670233835e-05
Position 31318: 7.925852729860027e-05
Position 23075: 7.597234474536116e-05
Position 1150: 7.145112529455565e-05
Position 226: 7.088479142928442e-05
Position 31258: 6.634862565598745e-05
Position 2891: 6.358097445161473e-05
Position 31136: 6.341597680053765e-05
Position 15093: 6.334449404966257e-05
Position 12213: 6.13317430761615e-05
Position 295: 6.059577771837237e-05
Position 30815: 5.5482071244599625e-05
Position 22867: 5.52795364004601e-05
Position 326: 5.0154580085440465e-05
Position 10155: 4.931204365256361e-05
Position 23854: 4.501937204375189e-05
Position 10489: 4.337458491715954e-05
Position 23979: 3.989774641833384e-05
Position 25761: 3.6500825680920574e-05
Position 22884: 3.358228877172125e-05
Position 23262: 3.029528862625507e-05
Position 11574: 3.003446832716465e-05
Position 30984: 2.9632239126727653e-05
Position 23439: 2.3431661548361786e-05
Position 23989: 2.2685736270997448e-05
Position 22456: 2.0014304194004606e-05
Position 937: 1.9895025370969985e-05
Position 25735: 1.8580790631578993e-05
Position 25845: 1.828841164550905e-05
Position 23314: 1.5915872144165134e-05
Position 24513: 1.5628702548621983e-05
Position 24848: 1.5120903334335806e-05
Position 105: 1.4780428806054479e-05
Position 11687: 1.3725620090305926e-05
Position 25251: 1.3548111257418932e-05
Position 22668: 1.224326652274492e-05
Position 23428: 1.1133901415925904e-05
Position 23605: 1.0670996698550685e-05
Position 11629: 1.0083634560726098e-05
Position 1332: 9.724650004662959e-06
Position 22234: 9.639842269063807e-06
Position 22675: 7.680685091739575e-06
Position 22828: 7.588182395750071e-06
Position 946: 6.458918183936908e-06
Position 31301: 6.411979549736761e-06
Position 10635: 5.772858176216364e-06
Position 10659: 5.376396976026347e-06
Position 1673: 5.247874098427785e-06
Position 7563: 5.219906240195618e-06
Position 23608: 5.213221543354026e-06
Position 1904: 5.0733204921233555e-06
Position 1153: 4.952426498885156e-06
Position 9855: 4.666031732112865e-06
Position 2574: 4.42108947130957e-06
Position 1066: 4.339957086954404e-06
Position 23823: 4.091723307170464e-06
Position 2306: 3.7147724488687526e-06
Position 1789: 3.3350620656698184e-06
Position 25243: 3.3326694895731534e-06
Position 22872: 3.193936522182371e-06
Position 241: 3.1557751223013846e-06
Position 1227: 2.9267873464050335e-06
Position 2975: 2.762800406466608e-06
Position 1076: 2.505952261870948e-06
Position 572: 2.505208234191159e-06
Position 557: 2.4142971526538147e-06
Position 23308: 2.094189392726922e-06
Position 31541: 1.9875606348075807e-06
Position 23193: 1.4104944124217758e-06
Position 23226: 1.3922520506114777e-06
Position 7693: 1.3014993816116852e-06
Position 23289: 1.2028374904200106e-06
Position 23317: 1.067198047458883e-06
Position 950: 8.504248357051012e-07
Position 706: 7.629582953864503e-07
Position 1987: 5.633661570194309e-07
Position 874: 3.789235335875922e-07
Position 12372: 2.844679024896345e-07
Position 11459: 2.802703759018858e-07
Position 1934: 2.5880197952281647e-07
Position 128: 2.2881147881579068e-07
Position 825: 2.2606959403969135e-07
Position 10428: 1.8667632456562008e-07
Position 11502: 1.81577882523529e-07
Position 98: 1.7817536770435562e-07
Position 22739: 1.4712864010863418e-07
Position 11422: 1.465537780446588e-07
Position 11462: 1.412107776214717e-07
Position 899: 1.337261301730797e-07
Position 829: 1.3227164635337618e-07
Position 788: 1.3103854542351965e-07
Position 10469: 1.2935147877677243e-07
Position 22199: 1.21075329950488e-07
Position 22780: 1.1845952348650658e-07
Position 709: 1.0962456406915341e-07
Position 10547: 1.0589711874938787e-07
Position 783: 1.0078989727043627e-07
Position 854: 8.741886961599034e-08
Position 193: 7.444437208638401e-08
Position 458: 6.767119755514464e-08
Position 597: 5.864217630555248e-08
Position 7523: 5.283865046995777e-08
Position 7548: 5.176662189496274e-08
Position 31216: 3.4714624261949455e-08
Position 150: 2.697799295635638e-08
Position 146: 2.657533495074694e-08
Position 640: 1.8867572092118688e-08
Position 754: 1.5975849084644712e-08
Position 182: 1.3366143364533276e-08
Position 171: 1.2679003759556117e-08
Position 7558: 1.0023178865728649e-08
Position 165: 4.936330323569147e-09
Position 600: 4.2583357955560014e-09
Position 23368: 3.2779096994594307e-09
Position 30405: 3.042081479779743e-09
Position 1040: 2.8513833047681064e-09
Position 7315: 2.0688162275318724e-09
Position 7504: 2.038319517834424e-09
Position 1647: 3.1247445475204837e-10
Position 593: 2.484991101001188e-10
Position 1125: 8.433272693246628e-11
Position 1001: 4.9711058974550037e-11
Position 1044: 3.763756203210447e-11
Position 1004: 8.172226322369043e-12
