Gene = GAPT
Position 3085: 0.0002456181673942435
Position 2061: 0.00020814728264682313
Position 3396: 0.00019858338247633482
Position 4880: 0.00019505862525508982
Position 431: 0.000183930550689573
Position 207: 0.0001728181686729921
Position 5367: 0.00016906858376626577
Position 4810: 0.00016267832640297754
Position 667: 0.00015995797429858814
Position 4682: 0.00015667353300965363
Position 3129: 0.0001486669971179771
Position 3515: 0.00014773726464473614
Position 2253: 0.00014289571403250858
Position 5389: 0.00013331738982990272
Position 5042: 0.00012887874228506414
Position 1044: 0.00012067369294420828
Position 2249: 0.00011977450877687974
Position 2880: 0.00011741173592287572
Position 2591: 0.00010372672322780981
Position 2459: 0.00010150418636911561
Position 4374: 9.978475184765897e-05
Position 4358: 8.175974771245048e-05
Position 1600: 6.68175874009182e-05
Position 3485: 6.294637981850243e-05
Position 1058: 5.3701874858732014e-05
Position 3336: 5.133739843138985e-05
Position 1088: 5.036218830692252e-05
Position 761: 3.727432922922953e-05
Position 1618: 3.6965818662841086e-05
Position 2513: 3.5550606216593075e-05
Position 1640: 3.387636223917999e-05
Position 233: 3.1807088039062764e-05
Position 3408: 3.1116477875307717e-05
Position 3256: 2.8856346676635308e-05
Position 2911: 2.4503636848467224e-05
Position 1941: 2.3894244512182327e-05
Position 2552: 2.1915813006380323e-05
Position 260: 2.1746732303289495e-05
Position 2107: 1.6043654336195025e-05
Position 1888: 1.4326941931176657e-05
Position 1191: 1.3402952000147235e-05
Position 1456: 1.2138111333528832e-05
Position 1419: 1.1472095332406087e-05
Position 258: 3.911682475481287e-06
Position 2378: 3.4115677235377118e-06
Position 2381: 1.136439948122613e-06
Position 731: 1.7396923295291202e-07
Position 72: 1.708962315073978e-07
Position 470: 1.1696511413480492e-07
Position 455: 1.1620018225643355e-07
Position 433: 7.092629876615803e-08
Position 128: 5.877288384278675e-08
Position 695: 4.820382518929088e-08
Position 733: 3.7196908245645645e-08
Position 992: 3.154262559842119e-08
Position 106: 3.0133324135162126e-08
Position 80: 9.925892895628176e-09
Position 86: 5.369961401135509e-09
Position 154: 1.3585860395009484e-09
Position 161: 1.1263713758460214e-09
Position 82: 6.417805121483172e-10
Position 111: 3.4416615264415627e-10
Position 858: 3.066688008337828e-10
Position 84: 8.68705807255296e-11
Position 115: 6.261213122287353e-11
