Gene = EXO5
Position 4600: 0.07472189809965223
Position 1092: 0.05039207264708221
Position 3158: 0.03865193042527132
Position 2760: 0.030570783156476912
Position 3734: 0.0287773148543826
Position 2212: 0.02482043700201493
Position 494: 0.023120038054410805
Position 2799: 0.02033997326533245
Position 3062: 0.01682349323643673
Position 4652: 0.01448146580548847
Position 1731: 0.013416790568658918
Position 1799: 0.012964975574152203
Position 3880: 0.012475629776810087
Position 1134: 0.011746232965426198
Position 2890: 0.011540911435183883
Position 957: 0.011173120971120875
Position 2863: 0.010920322820108566
Position 460: 0.009361993188508241
Position 2579: 0.008815440056698912
Position 4635: 0.00856155968693181
Position 4626: 0.008512408906632251
Position 5784: 0.0076879951155118705
Position 6070: 0.006682048436154837
Position 2246: 0.0065008834675564856
Position 6676: 0.005852235968564434
Position 6277: 0.0047202534574385105
Position 6650: 0.004270362618355027
Position 4574: 0.004024931907018121
Position 1668: 0.003939377433516271
Position 2926: 0.003684372077678935
Position 5269: 0.0032747888913415494
Position 1778: 0.00294326825948204
Position 4110: 0.0026232981883155724
Position 4869: 0.0024396482262826072
Position 3598: 0.0020942340228772014
Position 3955: 0.0020933599162454722
Position 1137: 0.001896600843598292
Position 4893: 0.001881671883126591
Position 3905: 0.0016951032065442048
Position 1026: 0.0015825913809896395
Position 3182: 0.0015424721173910607
Position 2776: 0.0015411105163874303
Position 4689: 0.0015284458694993022
Position 7256: 0.0014766862959892104
Position 1074: 0.001307766335667312
Position 4658: 0.0012763740926911337
Position 2825: 0.0012274935372189846
Position 7071: 0.001145215661638296
Position 1534: 0.0011046963852314655
Position 339: 0.0010420342431876296
Position 6365: 0.0010000507559214922
Position 2621: 0.0009897723956241793
Position 518: 0.000960017670662702
Position 4384: 0.0008799499012232408
Position 6428: 0.0008472907310838156
Position 567: 0.0007953085662435716
Position 716: 0.0007924911341895155
Position 4239: 0.0007431736311044136
Position 275: 0.0006262747860354809
Position 2136: 0.0005651485191383441
Position 2709: 0.0005533350454724447
Position 4043: 0.0005414705030054252
Position 2956: 0.0005276464177866925
Position 403: 0.0005052743092958507
Position 474: 0.0004930857656877067
Position 2809: 0.00048019258128122953
Position 811: 0.00039434853465505286
Position 742: 0.00037572528551094213
Position 3612: 0.00037479193008114445
Position 4762: 0.0003651967566594163
Position 5152: 0.00036429550085968673
Position 432: 0.0003555968426774911
Position 1379: 0.00035484113551999426
Position 1854: 0.00035386958208594865
Position 1508: 0.00033517546812815283
Position 1922: 0.00029500164549861406
Position 2541: 0.0002920998596957051
Position 3516: 0.00028410680156651185
Position 456: 0.0002837445554729538
Position 1710: 0.0002791992561279908
Position 468: 0.0002637078988646073
Position 476: 0.0002561324513817044
Position 5810: 0.00023142796320757545
Position 1600: 0.0002218886282840568
Position 943: 0.00020758850168759468
Position 919: 0.0002057441054098156
Position 1317: 0.00019815263555503023
Position 2658: 0.00019050721366450148
Position 5291: 0.00018069376521994494
Position 1029: 0.0001741365698523911
Position 538: 0.00014140899261915404
Position 1919: 0.00013931812914066285
Position 1236: 0.00013799165012785087
Position 1747: 0.00013541932016306225
Position 1033: 0.00013440665211371722
Position 570: 0.0001321177807451757
Position 1344: 0.00012111612229055908
Position 830: 0.00011153283961209048
Position 510: 0.00010653888491707452
Position 4326: 0.0001037514232429446
Position 3579: 6.919697196010354e-05
Position 1487: 6.907735810671528e-05
Position 3320: 6.656375343841712e-05
Position 784: 6.0973256570251936e-05
Position 481: 4.9728119986121606e-05
Position 217: 4.8673247997393474e-05
Position 2187: 3.957810322989909e-05
Position 542: 3.509531056278129e-05
Position 713: 2.8087846864171376e-05
Position 411: 1.7260337991123934e-05
Position 366: 1.4870030174832403e-05
Position 608: 1.3027870312386512e-05
Position 839: 1.036115403349203e-05
Position 622: 8.3951847339752e-06
Position 593: 5.581264243231584e-06
Position 851: 4.5330698587169215e-06
Position 856: 4.310855591865885e-06
Position 729: 3.956168530509456e-06
Position 787: 2.65620613438816e-06
Position 772: 2.0144750149875885e-06
Position 791: 1.8371518079325385e-06
Position 759: 1.7307234534976362e-06
Position 1049: 9.257315050304406e-07
Position 422: 6.941655966647141e-07
Position 774: 6.577858675396885e-07
Position 744: 5.815388511096437e-07
Position 1207: 4.6911634587870593e-07
Position 789: 3.805402246897395e-07
Position 415: 3.798146908815358e-07
Position 642: 3.522869626959038e-07
Position 1204: 3.430748099086625e-07
Position 1140: 3.2725678629124383e-07
Position 1976: 3.1598053957294854e-07
Position 587: 2.6238668680963497e-07
Position 873: 2.5756526380141246e-07
Position 2059: 2.3363465853161685e-07
Position 884: 2.3234081862527123e-07
Position 1156: 2.0248838215566588e-07
Position 1549: 1.4549527785334214e-07
Position 595: 1.4497542559507582e-07
Position 1539: 1.2328610196005298e-07
Position 574: 6.644096597558166e-08
Position 589: 5.6645352341011926e-08
Position 212: 9.969288407577551e-09
Position 113: 2.0325311922487703e-12
Position 136: 1.5342084699687475e-12
Position 100: 4.765031144174955e-13
Position 165: 3.5535161994331725e-14
Position 198: 1.6306661987521496e-14
Position 120: 1.5419159815104372e-14
Position 110: 1.0118194927221749e-14
Position 185: 9.620124773470214e-15
Position 142: 5.542084253496701e-15
Position 178: 1.853361932546739e-15
Position 167: 1.3385756778024106e-15
Position 172: 9.799350090231652e-16
Position 159: 9.232721594093727e-16
Position 156: 1.5669601741017947e-16
Position 148: 8.54982425418553e-17
