Gene = HEMGN
Position 1440: 7.862378170005078e-07
Position 1513: 7.838867857919219e-07
Position 743: 6.30462588418775e-07
Position 1922: 6.183881805092632e-07
Position 2536: 6.068603269979352e-07
Position 684: 5.491405800649905e-07
Position 566: 5.27961593386617e-07
Position 1023: 5.24898873374744e-07
Position 3098: 5.16843688791167e-07
Position 1029: 4.261308244889878e-07
Position 178: 3.64722389979574e-07
Position 2040: 3.2852196379420727e-07
Position 2441: 2.559426153903639e-07
Position 256: 2.3210563033810176e-07
Position 355: 2.2162670131656316e-07
Position 322: 2.1907387698388215e-07
Position 2153: 1.7570842666725921e-07
Position 2606: 1.6628554168743488e-07
Position 2045: 1.6340400102859628e-07
Position 2030: 1.2466538805295996e-07
Position 1778: 1.1694538073800432e-07
Position 2571: 1.1052913449002491e-07
Position 2514: 8.321510333421894e-08
Position 2897: 7.397499005658208e-08
Position 2370: 7.177017213146036e-08
Position 1405: 2.4894030002738352e-08
Position 797: 2.188398689106726e-08
Position 1314: 2.0604164134743824e-08
Position 1044: 1.6148210170506754e-08
Position 2199: 6.491841316349085e-09
Position 674: 4.229252209491128e-09
Position 912: 2.630691884267469e-09
Position 553: 2.5231600883728125e-09
Position 927: 1.9379409614817747e-09
Position 1027: 1.6650143111653767e-09
Position 1035: 1.5387292606072376e-09
Position 1051: 1.5277495565081366e-09
Position 1005: 1.0815995419695242e-09
Position 375: 1.0661226796742209e-09
Position 1182: 7.236068092363951e-10
Position 1017: 5.488276425163655e-10
Position 921: 5.171952697309064e-10
Position 934: 4.2996907306659325e-10
Position 573: 3.16075402917278e-10
Position 801: 2.983042608319984e-10
Position 931: 1.0338118633286264e-10
Position 372: 7.263243781188479e-11
Position 1619: 2.7983109541983062e-11
Position 357: 2.151908831051368e-11
Position 108: 1.7198569145042803e-11
Position 1358: 1.4499275174641344e-11
Position 1621: 1.413254622343806e-11
Position 1518: 8.80291783985485e-12
Position 121: 3.587366959416738e-12
Position 140: 3.7514605673717706e-15
Position 93: 3.591521074929645e-15
Position 129: 2.5318452346074443e-15
