Gene = TMIGD3
Position 612: 1.0833819262909936e-09
Position 806: 8.883406143146896e-10
Position 449: 2.0337600433957767e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14463: 0.9999016065282832
Position 17647: 0.7537325342957116
Position 7343: 0.5886206731571574
Position 16835: 0.5623045604840318
Position 4400: 0.5544752767891655
Position 2190: 0.47148666018900265
Position 18026: 0.45829450360351676
Position 18935: 0.4383171278175747
Position 12725: 0.42858203529403494
Position 19385: 0.1983304530616037
Position 8009: 0.18737665602870854
Position 13893: 0.1789584440858216
Position 9698: 0.17103680358520829
Position 4424: 0.16437052327460988
Position 16674: 0.15091322385790779
Position 18463: 0.14531495189829238
Position 16657: 0.12627467226415606
Position 19160: 0.12191170692688644
Position 13576: 0.07699300929359844
Position 19899: 0.07014989217427849
Position 18938: 0.06832730083876892
Position 4594: 0.05588236122485199
Position 12138: 0.050837218769980104
Position 16750: 0.04936139958716811
Position 12223: 0.049093975936783336
Position 7031: 0.04175139181923956
Position 5855: 0.03839150909958843
Position 19822: 0.03755156262325318
Position 19666: 0.03394136070672053
Position 18044: 0.03244998494210387
Position 17975: 0.03212327096158324
Position 2128: 0.03210073993144766
Position 4886: 0.029149847826258582
Position 5187: 0.02701423478971638
Position 2931: 0.026989392711422935
Position 13731: 0.025582644056249715
Position 2889: 0.0236587821000375
Position 6594: 0.02023531366012995
Position 4179: 0.019250210214697288
Position 2867: 0.01786360631527949
Position 5122: 0.016790698537980115
Position 17329: 0.015875688647114604
Position 19942: 0.01584466535808908
Position 5065: 0.014660378720073508
Position 18012: 0.013137745667955924
Position 8316: 0.0124400830813235
Position 3576: 0.011602276243333957
Position 7982: 0.011355658830235201
Position 4918: 0.01052755499349215
Position 16577: 0.008821878219469045
Position 14018: 0.008340692849714237
Position 7376: 0.008316947930050807
Position 18134: 0.007289176290830398
Position 19730: 0.00684966568787502
Position 4662: 0.006829316299114997
Position 378: 0.006437671133352354
Position 7595: 0.005991058428415315
Position 7388: 0.005924972315407306
Position 4983: 0.005824493729362165
Position 19733: 0.005800154464681913
Position 19246: 0.005793572351809642
Position 19878: 0.005693115121256135
Position 19622: 0.005410256310497921
Position 4299: 0.005140516203738187
Position 9969: 0.005008414743262091
Position 12832: 0.004960308247677313
Position 19774: 0.004866770657220571
Position 5363: 0.004841987018769773
Position 4405: 0.004722952519346777
Position 17417: 0.004540052957993055
Position 8793: 0.0042764319364284094
Position 3818: 0.004230702762182054
Position 18154: 0.004227840871914716
Position 7401: 0.003797936928977623
Position 7017: 0.003547034546225438
Position 18871: 0.0035268678289718525
Position 8049: 0.0034351866708658327
Position 18637: 0.0034313707094624844
Position 6820: 0.0033967526514121467
Position 17372: 0.003285673588240956
Position 6467: 0.0032807218987720866
Position 15739: 0.002754245869653253
Position 6970: 0.002754189956828892
Position 18374: 0.0027239884003522155
Position 3123: 0.002441849236670202
Position 7641: 0.002279841564413158
Position 19063: 0.00227287185924038
Position 9240: 0.002170881768679208
Position 17865: 0.0020109055129013636
Position 8968: 0.001952221604500727
Position 15059: 0.001892274532263758
Position 296: 0.0018388840171689503
Position 2646: 0.0018386435609102157
Position 17602: 0.0018149532478338483
Position 5199: 0.001804384487707608
Position 351: 0.0017201778353866982
Position 8234: 0.0016996367523842816
Position 5037: 0.0016850603697295041
Position 2469: 0.0016324964383437482
Position 17980: 0.0016273218418838245
Position 6536: 0.001576965319185319
Position 5317: 0.0015004269897049322
Position 2491: 0.0014491796366387323
Position 17917: 0.0014280677858186854
Position 19645: 0.0013498266550893586
Position 9191: 0.0013487535925132744
Position 18517: 0.0012531575153970067
Position 4450: 0.0011912748973545344
Position 8847: 0.001182193944079491
Position 4620: 0.0011738424203234918
Position 19795: 0.0011606557581574856
Position 2686: 0.0011426778596746615
Position 19598: 0.0011398540743356262
Position 2807: 0.001134818321962981
Position 8244: 0.0011050305275913915
Position 3749: 0.0010337324589144443
Position 19845: 0.000950249725142476
Position 6428: 0.0009412090465892671
Position 3476: 0.0009346378350477259
Position 1515: 0.000892378891923465
Position 2410: 0.0008826577464021218
Position 2671: 0.0008382827684413621
Position 17187: 0.0007573305613419846
Position 710: 0.0007565690482822708
Position 4217: 0.00072742393104517
Position 16017: 0.0006970596487181986
Position 18468: 0.0006907252175782238
Position 851: 0.0006810549466706696
Position 4570: 0.0006102128229357325
Position 17221: 0.0005566984609899968
Position 4648: 0.0005338571833384421
Position 18071: 0.0005160484465980119
Position 806: 0.0004999474394633377
Position 2553: 0.00041460240909622085
Position 1570: 0.00038263298643103196
Position 5929: 0.0003648546241923541
Position 5392: 0.00036418030123481837
Position 1940: 0.00036139091702804964
Position 5479: 0.0003502584839128517
Position 2755: 0.0003364592721781604
Position 2804: 0.00032549902623907226
Position 3516: 0.00031693204283176387
Position 5024: 0.00031206487180641116
Position 914: 0.00027658179735406247
Position 9083: 0.0002727498256126523
Position 5015: 0.0002571259942579894
Position 789: 0.0002540290372323919
Position 3047: 0.0002249911765176474
Position 9307: 0.0002193908610055185
Position 16337: 0.00021810464427768033
Position 19309: 0.00021223605489722954
Position 733: 0.00019858294162343563
Position 4788: 0.00019516869352613313
Position 5496: 0.0001935940435869981
Position 2955: 0.00017519533900503163
Position 3099: 0.00017314892879912344
Position 2494: 0.00016947017091692215
Position 2063: 0.00015946339122665666
Position 17875: 0.00014855189945194334
Position 215: 0.00013890810786533107
Position 3230: 0.00013283919487093918
Position 2269: 0.00010325297463983391
Position 4460: 9.639191749680967e-05
Position 812: 9.084039231216572e-05
Position 1850: 9.006497853206793e-05
Position 1966: 8.560538059846764e-05
Position 3821: 8.294454412073631e-05
Position 2414: 7.626385949606056e-05
Position 4854: 6.870256518502857e-05
Position 4889: 6.676124888087018e-05
Position 2691: 6.422320808610003e-05
Position 1783: 6.077588408002133e-05
Position 2139: 5.22458707609341e-05
Position 4127: 2.8862173020106908e-05
Position 599: 2.7469389591122195e-05
Position 4481: 2.682534877100891e-05
Position 2348: 2.6280192241402494e-05
Position 4185: 2.441895058848227e-05
Position 1822: 1.836924289806129e-05
Position 3236: 1.6878722677830827e-05
Position 1828: 1.4182051968137991e-05
Position 5445: 1.1966962428782395e-05
Position 1522: 1.1926432202443121e-05
Position 1947: 1.0361790133769629e-05
Position 857: 7.213319155307996e-06
Position 8113: 6.966618341869915e-06
Position 644: 6.867833687127561e-06
Position 665: 5.260502300586362e-06
Position 854: 4.657147874324051e-06
Position 832: 3.525486654001348e-06
Position 247: 2.656445896101152e-06
Position 1652: 2.6459981466629375e-06
Position 601: 2.334467422203309e-06
Position 2698: 1.6605460990376242e-06
Position 1806: 1.321063927603386e-06
Position 472: 1.146007457444324e-06
Position 1853: 1.037109773789566e-06
Position 4946: 9.608709216865683e-07
Position 265: 9.047056219830954e-07
Position 2597: 8.110783404897972e-07
Position 2252: 7.361026414228276e-07
Position 2148: 7.300265078097737e-07
Position 2273: 7.257567340835768e-07
Position 860: 6.699145040774656e-07
Position 636: 4.11752733414308e-07
Position 2673: 4.001566411509797e-07
Position 824: 2.613520464328094e-07
Position 2356: 2.439429090637273e-07
Position 81: 2.130219507296417e-07
Position 483: 1.5313352481586602e-07
Position 2451: 1.520613978489352e-07
Position 2424: 1.0686184426306679e-07
Position 3256: 9.501133493351177e-08
Position 2958: 7.099578553056367e-08
Position 2361: 6.52205845801676e-08
Position 4960: 5.755046296957964e-08
Position 1717: 5.3786073047113656e-08
Position 2604: 4.503730268576669e-08
Position 2143: 3.750912021201859e-08
Position 2376: 2.076201045789797e-08
Position 2512: 1.93866457395945e-08
Position 2433: 1.860371998191296e-08
Position 2074: 1.492276120686013e-08
Position 508: 1.3838360017006456e-08
Position 546: 6.546371137843122e-09
Position 2031: 1.1239863819499618e-09
