Gene = LECT2
Position 492: 2.334889619247551e-10
Position 1331: 1.8450211827561777e-10
Position 722: 1.7633179048041116e-10
Position 407: 1.2051345846081733e-10
Position 356: 1.1305230234263138e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2066: 0.9781554708995839
Position 3665: 0.8262920074609329
Position 7536: 0.3059676745650112
Position 7486: 0.1826429855743029
Position 7628: 0.17784820944146776
Position 3990: 0.14227773924251763
Position 5698: 0.13294461418183565
Position 4815: 0.12178612405007795
Position 2248: 0.06524438759689945
Position 4121: 0.06415182238151272
Position 3878: 0.05006159978861577
Position 8079: 0.0495433957806945
Position 2994: 0.04919395962167111
Position 3668: 0.0389613398360181
Position 6886: 0.026633757636508732
Position 7204: 0.025051896466701303
Position 4023: 0.012281292210682936
Position 2943: 0.011898930125465765
Position 2850: 0.010695895664666036
Position 2314: 0.010279100742131786
Position 6546: 0.009964698785542547
Position 5745: 0.009919443087059448
Position 7181: 0.008481740666621402
Position 3555: 0.008065441239402598
Position 3753: 0.007999487031603114
Position 2484: 0.00666922687367474
Position 3287: 0.005781491151842394
Position 7000: 0.005481714787088175
Position 2792: 0.005440497632053698
Position 6093: 0.004440582245391708
Position 1431: 0.0038403506916496865
Position 2257: 0.003798185870712139
Position 5888: 0.0037768290434291385
Position 2814: 0.0034165166847693333
Position 4073: 0.003357715036006499
Position 2708: 0.0029298978027562004
Position 5611: 0.0024078085055314986
Position 5923: 0.00213884384172307
Position 4199: 0.0021157219089337283
Position 4488: 0.0020349374096466223
Position 7777: 0.001919396828364042
Position 3517: 0.001913155656478095
Position 593: 0.0018444883443363795
Position 1904: 0.0018000759510974243
Position 5407: 0.0017302773803886133
Position 7232: 0.001712104566849935
Position 5060: 0.0016299459498602623
Position 6736: 0.0016041100742453325
Position 850: 0.0015473579393917075
Position 3586: 0.0014994964341413617
Position 5012: 0.0014686360494280044
Position 1206: 0.0013411481187824141
Position 6968: 0.001338888467019855
Position 3020: 0.0013297929500293265
Position 4056: 0.0013214445680188932
Position 2453: 0.001314507968235112
Position 3236: 0.001290960875126137
Position 6667: 0.0012755157382754881
Position 710: 0.0011129931851397682
Position 3774: 0.0010645202191146114
Position 2962: 0.0010088665280106992
Position 2279: 0.0010065585477151663
Position 7048: 0.000980252677522966
Position 7565: 0.0009797604807923823
Position 3756: 0.0009726942305142897
Position 6954: 0.0009554425857166759
Position 656: 0.000920355667690515
Position 6770: 0.0008925525510803312
Position 6578: 0.0008685070527485257
Position 5419: 0.0008536806709717877
Position 2311: 0.0008462039780079339
Position 5994: 0.0008390474245088253
Position 4371: 0.0008255427632848246
Position 4831: 0.0008158812137549751
Position 2901: 0.0007692174969300357
Position 3608: 0.0007623672900069208
Position 4445: 0.0007540508880465432
Position 2266: 0.0007052155323206933
Position 2104: 0.0007047240600736394
Position 2678: 0.0006810340424410815
Position 2075: 0.0006289651502114498
Position 3480: 0.0006219969207253854
Position 7337: 0.0005750040168858034
Position 3172: 0.0004691516450894084
Position 2219: 0.00044736445794332254
Position 7795: 0.0003852557970430406
Position 7381: 0.0003666931273496309
Position 3684: 0.000363549217462766
Position 863: 0.00036143845671829215
Position 3891: 0.00035634453652201847
Position 5801: 0.0003479374248820589
Position 4270: 0.00033483386141716577
Position 383: 0.0003293100941830588
Position 6236: 0.00032584644385826104
Position 950: 0.0003195226765470196
Position 335: 0.0003166841281711817
Position 4292: 0.00031117318336594394
Position 7249: 0.00030751974077439936
Position 659: 0.0002952665012639789
Position 7632: 0.0002829441599858055
Position 7297: 0.00027436447783342927
Position 5228: 0.00027248114795513597
Position 3631: 0.0002590477058747519
Position 5930: 0.00025598069419503555
Position 448: 0.0002308019131679671
Position 755: 0.00022961022593919505
Position 5440: 0.0002288307988813254
Position 5662: 0.00022765904953763925
Position 2752: 0.00021523923365170106
Position 5597: 0.0002040917701237872
Position 6390: 0.00019466456921943577
Position 5656: 0.00019338306780517618
Position 3931: 0.0001928849275500273
Position 4528: 0.00018166674411105316
Position 4729: 0.00016371510898301615
Position 2487: 0.00015466366411830858
Position 7075: 0.00015075675150172084
Position 6008: 0.0001503997392437566
Position 4920: 0.00014297833792505517
Position 4673: 0.00014233449504402125
Position 1695: 0.0001414937050307856
Position 1490: 0.00013950150413584875
Position 5295: 0.0001363612576336677
Position 6752: 0.00013020308761561085
Position 520: 0.0001294386262024796
Position 2971: 0.00012562519744536296
Position 4412: 0.0001254891269222731
Position 4096: 0.00011459859369675929
Position 3996: 0.00011444418535478744
Position 4041: 0.00010858561562649053
Position 1786: 0.00010200138175965265
Position 6453: 9.292713166386865e-05
Position 4945: 9.181291614167411e-05
Position 813: 8.543456904230072e-05
Position 6512: 8.475026022037075e-05
Position 1536: 8.308601673457805e-05
Position 2512: 7.031298659651447e-05
Position 4385: 6.799656936430046e-05
Position 2921: 5.892998435980562e-05
Position 4137: 5.695125306975783e-05
Position 3132: 5.4975211186471625e-05
Position 1750: 4.650205643427738e-05
Position 2829: 4.560629968476745e-05
Position 2568: 4.3601510260646254e-05
Position 6110: 4.1937115336289525e-05
Position 2281: 3.90725099603932e-05
Position 4589: 3.745343708956901e-05
Position 1875: 3.7347693459716604e-05
Position 4838: 3.680784690617828e-05
Position 5375: 3.6316057351740784e-05
Position 6021: 3.619798234171344e-05
Position 1579: 3.482509986835815e-05
Position 3027: 3.4806055650230536e-05
Position 4507: 3.372237656247333e-05
Position 5313: 3.2239342880350124e-05
Position 5843: 3.218321450813277e-05
Position 3612: 3.190657160088464e-05
Position 1741: 3.172844692921056e-05
Position 1669: 3.139755311703234e-05
Position 722: 3.0375198787832542e-05
Position 1037: 2.9979311225890798e-05
Position 2149: 2.9589947106887163e-05
Position 2005: 2.555298548856952e-05
Position 5165: 2.5115276955659496e-05
Position 1948: 2.4695143689547623e-05
Position 1546: 2.4292839804812213e-05
Position 3639: 2.330265209675857e-05
Position 3497: 2.3055952164121324e-05
Position 1701: 2.173183906723151e-05
Position 1861: 2.0785883831414412e-05
Position 823: 2.06349338843703e-05
Position 1178: 1.9916036281273356e-05
Position 1585: 1.9462167483184508e-05
Position 492: 1.8516284154104618e-05
Position 605: 1.777033650148429e-05
Position 461: 1.7517811095087868e-05
Position 1183: 1.7443808107298836e-05
Position 3038: 1.662781322609282e-05
Position 4260: 1.5714173887293405e-05
Position 3317: 1.569151638794999e-05
Position 623: 1.5293854563064044e-05
Position 2336: 1.5163976392563715e-05
Position 781: 1.4943671752560157e-05
Position 4126: 1.4574076748943197e-05
Position 4916: 1.4525568291841808e-05
Position 1218: 1.3530774983335031e-05
Position 868: 1.3057120886048537e-05
Position 531: 1.2942804512351961e-05
Position 351: 1.2858295422738924e-05
Position 2764: 1.2355089042454943e-05
Position 2634: 1.1915744793980635e-05
Position 909: 1.1629209865630877e-05
Position 2794: 1.1357581393189805e-05
Position 629: 1.1177271009712152e-05
Position 1744: 1.0773514938161256e-05
Position 3562: 1.0511196622342082e-05
Position 666: 1.0040604001955732e-05
Position 2116: 9.80009687192292e-06
Position 2291: 9.455215670749063e-06
Position 2359: 9.27234038927426e-06
Position 1983: 9.144273659735407e-06
Position 1589: 9.051887085721921e-06
Position 2907: 7.968367724603553e-06
Position 3809: 7.923528739333626e-06
Position 2613: 7.593865891953253e-06
Position 3061: 7.4649223063960105e-06
Position 3208: 7.087326603152498e-06
Position 1922: 6.804098048816616e-06
Position 1007: 6.6851823210640184e-06
Position 2536: 6.648436520006393e-06
Position 769: 6.459508481526443e-06
Position 2036: 5.871652033718295e-06
Position 5128: 5.739853211229846e-06
Position 2857: 5.725856251634582e-06
Position 3301: 5.609009385005107e-06
Position 216: 5.4747433413099165e-06
Position 3958: 5.253885322251923e-06
Position 1709: 4.523862812345224e-06
Position 4642: 4.375396311487429e-06
Position 147: 4.166714775398479e-06
Position 414: 4.123366426294777e-06
Position 731: 4.010400796209907e-06
Position 4345: 3.948786094851571e-06
Position 1524: 3.8130882202545686e-06
Position 1452: 3.763259722508583e-06
Position 1858: 3.4328272460509185e-06
Position 2519: 3.413179016630893e-06
Position 1722: 3.4029378838953997e-06
Position 826: 3.395780338479453e-06
Position 1974: 3.1476014712431074e-06
Position 1725: 3.1318450993888597e-06
Position 2163: 2.5811772868432526e-06
Position 1378: 2.4693784859572593e-06
Position 956: 2.292375658133294e-06
Position 1797: 1.7720622843399939e-06
Position 828: 1.720648652883627e-06
Position 1331: 1.5612883851367311e-06
Position 1495: 1.4466235067688903e-06
Position 403: 1.324708539802706e-06
Position 3893: 1.2700149827303612e-06
Position 325: 1.2112680630538025e-06
Position 1078: 1.1141087169368006e-06
Position 3519: 1.1090791251976432e-06
Position 3422: 1.0064686009034045e-06
Position 1049: 8.101038750561655e-07
Position 151: 7.750827182870379e-07
Position 473: 6.911023374394035e-07
Position 3439: 6.541375034797691e-07
Position 3305: 3.592844617132112e-07
Position 2019: 3.13273486569661e-07
Position 1965: 3.1288073633633455e-07
Position 200: 2.6890059953510743e-07
Position 542: 2.3940791946674556e-07
Position 2322: 2.335948011940579e-07
Position 484: 2.2258385956017176e-07
Position 301: 2.1407481053735518e-07
Position 3403: 2.103889054137044e-07
Position 1883: 1.4567029168238732e-07
Position 1953: 1.4055366273989553e-07
Position 2039: 1.1687597430058499e-07
Position 2489: 1.0412039740930226e-07
Position 2531: 8.706888975780824e-08
Position 2378: 6.948719695142485e-08
Position 2372: 5.545110233340566e-08
Position 3137: 3.5349679710826895e-08
Position 921: 2.128353131843374e-09
Position 607: 1.921262636454413e-09
Position 498: 1.282487412003729e-09
Position 2862: 9.341322178724918e-10
Position 2651: 8.898364862510444e-10
Position 172: 8.368538618353792e-10
Position 1105: 7.242002836162225e-10
Position 1102: 7.156926165969106e-10
Position 1054: 6.018828423772491e-10
Position 1281: 4.0433060428190016e-10
Position 187: 3.617861795913858e-10
Position 880: 3.2450157589752224e-10
Position 316: 3.1210245159551673e-10
Position 2542: 1.7853433504779628e-10
Position 2503: 1.6635321386389036e-10
Position 470: 1.541667904531402e-10
Position 2171: 1.0731016012190753e-10
Position 174: 5.459517127907441e-11
Position 149: 1.7168975008094854e-11
Position 251: 8.928529858747685e-12
Position 178: 7.390962627182118e-12
Position 191: 2.7232512923799533e-12
Position 307: 1.0066093367111663e-12
Position 269: 8.715914536735933e-13
Position 258: 1.4840021981887775e-14
