Gene = KLF18
Position 568: 7.574816453162402e-05
Position 484: 6.698341159400358e-05
Position 3634: 5.6365453769532786e-05
Position 3089: 5.0839270016384935e-05
Position 228: 1.9689029886071347e-05
Position 2877: 1.9585670382097222e-05
Position 374: 1.1748165607082342e-05
Position 1861: 6.486745488368075e-06
Position 357: 4.206724466172747e-07
Position 700: 1.1439167344085295e-07
Position 2197: 9.098760037335148e-08
Position 363: 5.1762886699288407e-08
Position 10: 1.9336098981447967e-09
Position 646: 2.926182219959064e-11
Position 784: 2.4393525558741584e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.4007818588633817
Position 710: 0.3504646889655593
Position 3447: 0.34117757970324913
Position 1994: 0.3104555646954794
Position 3619: 0.3068027467562804
Position 2246: 0.3046823295003945
Position 2582: 0.2938848500520251
Position 2624: 0.24406878214351976
Position 692: 0.22648341939676883
Position 2840: 0.21549213331012462
Position 1676: 0.19666814549418166
Position 3255: 0.1700390069923818
Position 3427: 0.16327064360698232
Position 2036: 0.1591542945313826
Position 1700: 0.1543489275477709
Position 1238: 0.1532852501598475
Position 2823: 0.14938982391542302
Position 2222: 0.14595265995475482
Position 1070: 0.14544592009732235
Position 1298: 0.14522293828598667
Position 2806: 0.13475080200265357
Position 1028: 0.1341586718254762
Position 1322: 0.1119473998893716
Position 1046: 0.11074778720604724
Position 1532: 0.10548611811325569
Position 1508: 0.09159385673719102
Position 2558: 0.07602247329615319
Position 2012: 0.06983182932316141
Position 1214: 0.06511325967124501
Position 1718: 0.06365650238884506
Position 1004: 0.0629487387675827
Position 2540: 0.06212666186463557
Position 2264: 0.06125039882103437
Position 1868: 0.0605448023939511
Position 1196: 0.06031824141142347
Position 986: 0.05587582439293675
Position 2516: 0.055809093730285364
Position 1490: 0.055786688197938666
Position 2288: 0.054048638191151924
Position 962: 0.053493833318234214
Position 2204: 0.05342080471231762
Position 1928: 0.05086679082628611
Position 2390: 0.04748222029871278
Position 2414: 0.04447782539976829
Position 2054: 0.039285713625282756
Position 1382: 0.038886031419137
Position 1574: 0.037527792115263615
Position 1424: 0.03640762171731218
Position 2765: 0.0356779732731916
Position 1970: 0.033291563607227244
Position 1130: 0.028486824305724582
Position 2843: 0.024365171029458253
Position 1448: 0.02392941835435739
Position 2600: 0.022851791027915548
Position 724: 0.022017529038894344
Position 1550: 0.02089163746294181
Position 1634: 0.02064711472986627
Position 1886: 0.020097646513460153
Position 878: 0.019079641689326913
Position 1172: 0.017612364590552473
Position 3594: 0.015997810209424417
Position 2474: 0.015351685116045174
Position 1154: 0.014745969144660287
Position 2306: 0.014686432816643358
Position 3740: 0.014523545243368427
Position 1592: 0.012998762827073487
Position 398: 0.012429902986341676
Position 395: 0.011217137846286414
Position 1466: 0.011175516181067557
Position 2637: 0.008394072349979308
Position 734: 0.0069405053893917545
Position 1364: 0.006638578617091526
Position 1281: 0.006066761961991868
Position 794: 0.005528720978826451
Position 836: 0.005438276624704766
Position 2699: 0.0050618020503047974
Position 945: 0.004832728449276256
Position 1760: 0.004139204911778915
Position 1399: 0.004117423304015816
Position 442: 0.004004184392244058
Position 597: 0.0039722998299277935
Position 818: 0.0038524284567075014
Position 776: 0.0036688676721708083
Position 554: 0.003612894763897729
Position 921: 0.003422781341562322
Position 3676: 0.003229193260536556
Position 1113: 0.0024358571038609303
Position 895: 0.0023601275781205146
Position 860: 0.0022872122446647627
Position 439: 0.002279253039545092
Position 752: 0.002215205899267107
Position 323: 0.0021603578929457502
Position 374: 0.0020860969154945994
Position 1844: 0.0020405047095097125
Position 902: 0.0019649283967170484
Position 1802: 0.0017416453921924023
Position 2348: 0.0014523133383377205
Position 651: 0.0014422494564731562
Position 512: 0.0014012175875393698
Position 1826: 0.0013543459516975125
Position 463: 0.001319489247926225
Position 610: 0.0013183885318002852
Position 646: 0.0012800020692503263
Position 2930: 0.00127323062160535
Position 957: 0.001231415205707149
Position 2096: 0.0011837828467483186
Position 460: 0.001151787450564832
Position 3056: 0.0011504037300882693
Position 853: 0.0010387256751540523
Position 1357: 0.0010158726535723533
Position 3083: 0.0007237034798120911
Position 415: 0.0006985513024362415
Position 2180: 0.0006252326341267025
Position 3259: 0.00047157915743659357
Position 2162: 0.0004674242780979722
Position 748: 0.00040399864868526444
Position 663: 0.00039779200342026115
Position 3300: 0.0003557224948769582
Position 707: 0.00026116247071025333
Position 3646: 0.0002237508880739326
Position 2138: 0.00020621952781960792
Position 3802: 0.00019207953828889214
Position 3774: 0.00018321007965335523
Position 1125: 0.00015680165894474478
Position 2684: 0.00014463605401442194
Position 264: 0.00012316947672701148
Position 228: 0.00011159882720997425
Position 873: 9.113556907462792e-05
Position 446: 7.533739083165247e-05
Position 568: 7.005127051893498e-05
Position 507: 6.528527530021055e-05
Position 470: 5.452439632863035e-05
Position 3060: 4.652552557916396e-05
Position 617: 4.360720064139235e-05
Position 3771: 4.3536532650604685e-05
Position 484: 4.132645308274178e-05
Position 239: 4.0531913681590214e-05
Position 875: 3.945066535153911e-05
Position 3627: 3.714472221388366e-05
Position 1083: 2.759243652691511e-05
Position 917: 2.710773511409838e-05
Position 302: 2.5487182068969654e-05
Position 3149: 2.4733877971903013e-05
Position 3744: 2.4120640341054117e-05
Position 789: 2.0268192105959385e-05
Position 339: 1.9008104020014385e-05
Position 354: 1.7425468218753936e-05
Position 3102: 1.5964581773081422e-05
Position 3783: 1.3939261370556908e-05
Position 488: 1.364081038102746e-05
Position 791: 1.1048327578035503e-05
Position 536: 1.04266787038589e-05
Position 526: 7.703794751782343e-06
Position 273: 5.330548935303693e-06
Position 575: 4.264086780097603e-06
Position 482: 3.0768647841336036e-06
Position 336: 2.6769980660868903e-06
Position 565: 2.4700023721746156e-06
Position 347: 2.454656200100405e-06
Position 495: 1.5801643185687274e-06
Position 1085: 9.634116496521099e-07
Position 306: 7.265188083118157e-07
Position 518: 5.330929572218292e-07
Position 280: 3.496160437617855e-07
Position 284: 1.7198786264499427e-08
Position 72: 4.095078122946846e-15
Position 99: 2.0471247797543175e-15
Position 137: 1.5275393340474531e-15
Position 77: 1.4780580602844453e-15
Position 161: 1.3700134133993365e-15
Position 107: 1.0380667143956477e-15
Position 140: 8.913830724384345e-16
Position 90: 7.671527288619643e-16
Position 142: 1.7421313056847136e-16
Position 167: 1.3142759094642233e-16
Position 163: 7.769054628844577e-18
Position 81: 5.091774609711935e-18
Position 152: 1.3044635860356818e-19
