Gene = SNX8
Position 7567: 0.061653637976553564
Position 13378: 0.055128648143151604
Position 10300: 0.04640917908190128
Position 1942: 0.04386481728969266
Position 10904: 0.03751649938760003
Position 7494: 0.034620628362308656
Position 9267: 0.03318837030808046
Position 8550: 0.03198200341870092
Position 9761: 0.03138720896234345
Position 19896: 0.024500366279218762
Position 4404: 0.023224505538094572
Position 16629: 0.021876577619655953
Position 11626: 0.02048355405422661
Position 2692: 0.018741434816197448
Position 2408: 0.01784683306685901
Position 687: 0.017718959242426148
Position 11506: 0.01633878648575174
Position 9251: 0.012787327525976153
Position 9674: 0.012590105817478988
Position 11859: 0.012348190431512772
Position 2814: 0.012084038526517394
Position 3216: 0.0118197212095024
Position 4211: 0.011523537514493712
Position 3696: 0.010821779350495263
Position 5805: 0.010781005725781855
Position 4009: 0.008785572598125504
Position 4760: 0.008341183099307658
Position 2695: 0.008235156825872319
Position 1978: 0.007659163537303552
Position 2975: 0.006859031098982156
Position 9710: 0.006817026897647112
Position 2772: 0.006510017671668677
Position 11819: 0.006482831351697523
Position 4100: 0.0064428798665351955
Position 14521: 0.006336649815456091
Position 4254: 0.00625714739327826
Position 7393: 0.006085907036658039
Position 8010: 0.0060111526937541735
Position 11663: 0.005918638477475288
Position 4642: 0.005910773661830078
Position 2530: 0.005810660526220635
Position 4377: 0.005456542932171863
Position 14712: 0.0053028648485256204
Position 9310: 0.00527937980043485
Position 6682: 0.005016441350805104
Position 11779: 0.0046599419807774
Position 10625: 0.004544706438423455
Position 2753: 0.004370652106431046
Position 4086: 0.0042674021161726635
Position 4532: 0.00418896467691784
Position 1645: 0.003886577819360045
Position 7605: 0.003569773979143417
Position 9923: 0.0033179843749926025
Position 6628: 0.0031682927954778542
Position 6859: 0.0030400846631002177
Position 4033: 0.003038839306667994
Position 6585: 0.0029647027718081647
Position 3414: 0.002899330407775523
Position 7543: 0.0028338754763238745
Position 4735: 0.002756239498006578
Position 2487: 0.002538164773741418
Position 3720: 0.0024921164893447916
Position 9723: 0.0024687298235505657
Position 2165: 0.002303454977824416
Position 9427: 0.0022735852067246333
Position 4296: 0.002205383395718723
Position 6198: 0.002168995837690101
Position 7396: 0.0021473549323375585
Position 2554: 0.002141226075752266
Position 947: 0.001967663853014416
Position 4580: 0.001894029261660265
Position 2717: 0.0016855595321058144
Position 576: 0.001599300868005965
Position 8055: 0.0015932013977119053
Position 1996: 0.0015303996326093713
Position 8834: 0.0015089836396255736
Position 6014: 0.0013372506937342858
Position 4330: 0.0013146446236745593
Position 4950: 0.0012493070905115575
Position 9387: 0.0012063455123507818
Position 2786: 0.001196870190560687
Position 1239: 0.001167619515650434
Position 9847: 0.0011298690101011024
Position 2355: 0.0011253622279784737
Position 435: 0.0011146796931927612
Position 2628: 0.0010722937829509675
Position 12553: 0.001046978736858135
Position 2319: 0.0010414102685128946
Position 11586: 0.000985739860977275
Position 2140: 0.0009582412494129831
Position 657: 0.0008521813246963285
Position 557: 0.0008263061119235569
Position 1299: 0.0007725239948436493
Position 4342: 0.0007569851579703101
Position 2334: 0.0007028519806734015
Position 3359: 0.0006759571482131124
Position 768: 0.0006678857803611274
Position 7077: 0.0006524168321566659
Position 9947: 0.0006485028873029466
Position 7546: 0.0006452232774534938
Position 6229: 0.000628570987614903
Position 4474: 0.0006142312739423994
Position 5801: 0.0006113629971887898
Position 3798: 0.0005788426783237666
Position 2295: 0.000559945928455796
Position 5102: 0.0005499677160825524
Position 9651: 0.0005353946832243145
Position 7895: 0.00047672512635989813
Position 7672: 0.00043154851289573404
Position 6580: 0.00040160115944273795
Position 4199: 0.00039565268987788954
Position 9364: 0.0003866224469118844
Position 2212: 0.0003806214102910972
Position 3382: 0.00035907016699126615
Position 5875: 0.0003576944838266387
Position 10324: 0.0003483706280777536
Position 5105: 0.00034150882060714124
Position 10240: 0.00034119481190192483
Position 6157: 0.0003288246751381693
Position 3862: 0.00030865024439544214
Position 3453: 0.0003085788510279524
Position 2448: 0.0002928344789434987
Position 2697: 0.00028770239052374553
Position 794: 0.0002864697244086236
Position 7440: 0.00028574296136213624
Position 9359: 0.00028492233450227506
Position 7754: 0.00026991410630283427
Position 9210: 0.0002669012833012987
Position 5960: 0.00026423114426107994
Position 5409: 0.0002588190996517498
Position 3636: 0.0002509310016581766
Position 5963: 0.0002469810226057637
Position 8392: 0.00023744190291757295
Position 605: 0.00019704350599356136
Position 4538: 0.0001870762751437384
Position 4233: 0.0001755192455638376
Position 5735: 0.00016300902596373248
Position 943: 0.00015259228129636685
Position 5720: 0.00015068989290953344
Position 3072: 0.0001459551269154164
Position 5989: 0.00014455199024384732
Position 3458: 0.00014267052069670072
Position 3865: 0.00013210581692749165
Position 6490: 0.00013179505135947316
Position 6458: 0.00012652015875873912
Position 3296: 0.00012212833216761315
Position 2536: 0.00011587364569830776
Position 3158: 0.00011418595231353469
Position 2014: 0.00011349851594607375
Position 398: 0.00011227248596041615
Position 2099: 0.00011208268155332941
Position 2060: 9.841622589817271e-05
Position 1824: 9.736851374603751e-05
Position 5825: 8.842451531071125e-05
Position 1102: 8.301466729577392e-05
Position 1520: 8.28781997453317e-05
Position 1795: 7.652997255378403e-05
Position 4659: 7.586040045858178e-05
Position 6032: 7.522334765188358e-05
Position 1105: 6.923346477813894e-05
Position 453: 6.895899758165696e-05
Position 1156: 6.557603722567202e-05
Position 7170: 6.206584689343733e-05
Position 1799: 6.137063184175927e-05
Position 3128: 5.711579912466638e-05
Position 1747: 5.693483520795733e-05
Position 2174: 5.226734708562646e-05
Position 2389: 5.0874051907448054e-05
Position 2433: 4.941763332016054e-05
Position 4011: 4.9386280718651935e-05
Position 4978: 4.820493595813713e-05
Position 3043: 4.565492591856513e-05
Position 4899: 4.486153741633149e-05
Position 703: 4.255730658283706e-05
Position 2043: 4.1886659739459554e-05
Position 3197: 3.203045887379574e-05
Position 965: 3.089936833640363e-05
Position 1916: 3.0419533102375695e-05
Position 1964: 3.021192187813724e-05
Position 2375: 2.8719580386830684e-05
Position 770: 2.795776053133363e-05
Position 3702: 2.7433358238671342e-05
Position 3218: 2.5200679052850445e-05
Position 2591: 2.4736057576205337e-05
Position 275: 2.3733291613089173e-05
Position 3331: 2.1691605054041293e-05
Position 847: 1.958503976621084e-05
Position 4528: 1.886601996761787e-05
Position 414: 1.7660729441900383e-05
Position 7091: 1.6588408657766153e-05
Position 3091: 1.4422291001327375e-05
Position 1903: 1.2717243600691241e-05
Position 3015: 1.2617899596617301e-05
Position 2413: 1.2552609934572427e-05
Position 1948: 1.246317455604132e-05
Position 6495: 1.2008214536124218e-05
Position 1482: 1.1016698983063944e-05
Position 2214: 1.0515649768425227e-05
Position 1713: 1.0474290511571991e-05
Position 665: 1.0162883207881488e-05
Position 381: 9.843562542351972e-06
Position 1875: 9.39164164652909e-06
Position 379: 6.82316091150653e-06
Position 391: 5.758002487475511e-06
Position 4015: 3.5828966245266797e-06
Position 3942: 1.6190240658394463e-06
Position 1737: 1.203873220318772e-06
Position 2218: 9.225839020862092e-07
Position 2379: 5.37585372748676e-07
Position 2026: 5.219057972988838e-07
Position 2146: 4.666651240872403e-07
Position 1532: 4.1755639540923797e-07
Position 1131: 3.9567958239209195e-07
Position 437: 3.9211844781050674e-07
Position 1484: 3.8972646096753107e-07
Position 1478: 3.40515781374251e-07
Position 1886: 3.3303769551582266e-07
Position 1316: 3.18580604093531e-07
Position 2009: 2.5116261071899314e-07
Position 1429: 2.485937400111511e-07
Position 2239: 2.2456532744593126e-07
Position 1774: 2.0338898566384065e-07
Position 1039: 2.015115442726042e-07
Position 713: 2.0136390366766247e-07
Position 2108: 1.9412730493559026e-07
Position 2177: 1.8824516335443647e-07
Position 1834: 1.7672322420770143e-07
Position 2337: 1.3431917694967598e-07
Position 2299: 1.1402692147973872e-07
Position 1758: 1.0737646012278069e-07
Position 1022: 9.409298639352245e-08
Position 1594: 8.485856734159555e-08
Position 1591: 7.876098465312952e-08
Position 1456: 7.824491428612904e-08
Position 737: 5.409021577199241e-08
Position 1198: 4.873827471560745e-08
Position 1107: 4.1888402534194126e-08
Position 1435: 4.082596938128005e-08
Position 1815: 2.833075440849314e-08
Position 1452: 2.7068663097026057e-08
Position 1890: 2.6549089757641173e-08
Position 2992: 2.5885206541675534e-08
Position 1579: 2.3580938749114782e-08
Position 1174: 2.1004107079148084e-08
Position 1652: 2.021987313519765e-08
Position 1403: 1.9064810787858876e-08
Position 1602: 1.453830671575508e-08
Position 820: 8.800841189331633e-09
Position 511: 7.698269467612643e-09
Position 285: 6.755339748430086e-09
Position 1504: 6.168813346063681e-09
Position 211: 5.483230314083587e-09
Position 1761: 4.7119955030179475e-09
Position 1063: 3.998991259313225e-09
Position 1182: 3.973670085237743e-09
Position 2948: 3.6751433291863106e-09
Position 806: 8.920452112832272e-10
Position 1256: 7.100445076694103e-11
Position 1051: 4.282843709455926e-11
Position 1310: 1.1917674840428706e-11
