Gene = C4BPB
Position 429: 2.1465090286875004e-05
Position 590: 1.55850666606125e-05
Position 835: 1.0986842772289303e-05
Position 141: 6.544328860553255e-06
Position 1247: 5.341801100804401e-06
Position 2828: 5.208267221991992e-06
Position 2983: 4.128528546034235e-06
Position 13: 3.430288306344837e-06
Position 1338: 3.3445016117235863e-06
Position 256: 3.0179307345173197e-06
Position 1549: 2.651943149866567e-06
Position 732: 2.5106437554231744e-06
Position 517: 2.3366223210659353e-06
Position 114: 1.1979537127642948e-06
Position 1290: 1.1239251329084408e-06
Position 1611: 1.1183760924753005e-06
Position 207: 1.0718290699004855e-06
Position 474: 1.012623769794281e-06
Position 268: 4.351027463461781e-07
Position 949: 2.9370297716878374e-07
Position 789: 2.5950623648005246e-07
Position 1257: 2.3295990896813997e-07
Position 1293: 2.2799210802157622e-07
Position 205: 2.0645788197183317e-07
Position 63: 3.3555304525867994e-08
Position 15: 4.988400868574523e-09
Position 1632: 3.8549519584558075e-09
Position 952: 1.6253976037960438e-09
Position 367: 6.763087266626669e-10
Position 134: 6.412283726647973e-11
Position 611: 2.5762960846856523e-14
Position 242: 6.676162827723951e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 639: 0.7910630841876537
Position 1465: 0.5942803073034946
Position 10958: 0.4981676615307817
Position 9307: 0.4419744714833774
Position 2801: 0.3840411078911276
Position 1468: 0.33652402621067934
Position 2777: 0.23081984108068482
Position 7679: 0.2060411300789236
Position 10946: 0.16951384165460698
Position 256: 0.14522071271156917
Position 7261: 0.08617003595397757
Position 2307: 0.07307686341940234
Position 6513: 0.05850245541917374
Position 10458: 0.05566305534949538
Position 1757: 0.054673705864532254
Position 2763: 0.05310215612548807
Position 2726: 0.0498959871444233
Position 6868: 0.04451896306249224
Position 3082: 0.04394995686608595
Position 548: 0.04229025155411174
Position 474: 0.035164604298734546
Position 8395: 0.02353146000223724
Position 6448: 0.023003930331434115
Position 404: 0.021763218910601432
Position 9686: 0.019385020095290324
Position 9124: 0.0149763528150151
Position 7881: 0.014266824179550542
Position 6948: 0.014240811485959562
Position 1712: 0.011635570514923622
Position 10679: 0.011444363541620857
Position 8415: 0.01135658760442418
Position 6819: 0.011128391585402748
Position 2276: 0.009109799782864456
Position 7309: 0.007960768863772217
Position 9716: 0.005995131299733547
Position 7706: 0.005715654523728323
Position 579: 0.005531027418805812
Position 3806: 0.005506686260913532
Position 2620: 0.005388550715248548
Position 3279: 0.0048482557228905635
Position 10560: 0.004704718705004541
Position 8966: 0.004443512170092463
Position 6533: 0.004114631054342737
Position 1887: 0.003943025527601147
Position 5765: 0.0034214029866806786
Position 2566: 0.0032386115758050254
Position 9456: 0.0030215100177017713
Position 6342: 0.002855768117147613
Position 6477: 0.002667496429332288
Position 8868: 0.0026092661531409225
Position 1985: 0.0024817370513476825
Position 2281: 0.0023036989571321195
Position 2911: 0.002261598375139195
Position 308: 0.002130627837257289
Position 355: 0.0020866140017309007
Position 689: 0.0020734481797276866
Position 377: 0.0019909483953985153
Position 8465: 0.0019486461111996448
Position 3206: 0.0019385088727126316
Position 2008: 0.0018715347796835514
Position 9603: 0.001840585001179898
Position 7929: 0.0017979122293122068
Position 1781: 0.001667589698814401
Position 6215: 0.001593655057708664
Position 5217: 0.0015732396196511294
Position 9915: 0.0015609135805100525
Position 609: 0.001437740163377587
Position 1043: 0.0013837814843066626
Position 7946: 0.0013588729013734799
Position 1423: 0.0012294119231858833
Position 3227: 0.0012251181859816785
Position 663: 0.0011991350387038776
Position 1760: 0.0010845900091306642
Position 6009: 0.0010835326707606032
Position 3283: 0.0010598506346912884
Position 6286: 0.00102380295738883
Position 4103: 0.0009377931639792658
Position 9560: 0.000887799237134286
Position 2152: 0.0008812489109981329
Position 1518: 0.000838454512437932
Position 7742: 0.0007956133453964912
Position 1988: 0.0007931385628161534
Position 1560: 0.0007857259351173087
Position 411: 0.0007801170609520896
Position 501: 0.000681537064343351
Position 3088: 0.0006085478276614425
Position 2868: 0.0005950209404870978
Position 905: 0.0005856822389189345
Position 5697: 0.0005681796745004872
Position 2083: 0.0005330301960916601
Position 2312: 0.0005174150237930952
Position 2544: 0.0005168008938936669
Position 9877: 0.0005037780097054914
Position 1773: 0.0004962822712310992
Position 1159: 0.0004874320946843064
Position 2514: 0.0004510319423608732
Position 7086: 0.00043948622463277153
Position 2193: 0.0004353513113609708
Position 524: 0.0004316838316742586
Position 4262: 0.00038334617003874156
Position 1492: 0.00037926861709859395
Position 1814: 0.00037473430378210786
Position 5930: 0.0003658018791574022
Position 1470: 0.00034030494735869907
Position 2839: 0.000329850152370438
Position 490: 0.0003283468606098864
Position 2693: 0.0002802021922438379
Position 3084: 0.00027657904074111973
Position 3880: 0.00025984052618678957
Position 1733: 0.00023901129466307263
Position 2916: 0.00023244408512421096
Position 744: 0.00022693443305057758
Position 266: 0.00022568033904741454
Position 3830: 0.00022312467345853997
Position 1848: 0.00021896365628794236
Position 3300: 0.0002098428933676283
Position 606: 0.00020879562753063928
Position 175: 0.00018452222476435682
Position 1079: 0.00018088073134793565
Position 311: 0.00017846043212234707
Position 1060: 0.0001730339233494061
Position 361: 0.00015737716882589762
Position 3621: 0.00015459410531416486
Position 2139: 0.00014798443294434117
Position 2660: 0.0001451221325684904
Position 4322: 0.00014043665047946795
Position 1802: 0.000130493410063153
Position 1502: 0.00012111063777159573
Position 3451: 0.00010459528349286793
Position 2179: 9.840317365541328e-05
Position 2600: 7.974750361090776e-05
Position 1836: 7.426689117692136e-05
Position 222: 7.238117861925407e-05
Position 1076: 7.142199129156445e-05
Position 2290: 6.292748867913065e-05
Position 1894: 6.043520463283701e-05
Position 618: 6.009700765604105e-05
Position 5030: 5.939361387699e-05
Position 2227: 5.524202729017992e-05
Position 822: 5.097804375504324e-05
Position 1608: 4.4541109867778537e-05
Position 238: 4.417619730223415e-05
Position 274: 4.320082713967663e-05
Position 429: 4.2649408348551754e-05
Position 945: 3.874453960574212e-05
Position 552: 3.832459043944385e-05
Position 1871: 3.797504671578468e-05
Position 1521: 3.687779951629611e-05
Position 4298: 3.6277661729799366e-05
Position 988: 3.609658846782954e-05
Position 228: 3.166504102298099e-05
Position 3966: 3.1441177023362514e-05
Position 1576: 2.5277826794823115e-05
Position 3545: 2.3795277439715938e-05
Position 1020: 2.189088969629709e-05
Position 1990: 2.1647764483829923e-05
Position 3238: 2.1619598657621984e-05
Position 772: 1.8698312678868328e-05
Position 2309: 1.6095639232110133e-05
Position 581: 1.4598756539753797e-05
Position 648: 1.3817559466444294e-05
Position 586: 1.3774807828100854e-05
Position 2976: 1.3177091440977755e-05
Position 1329: 1.2880816948456441e-05
Position 4939: 1.2293215391035798e-05
Position 1825: 1.0748745976537038e-05
Position 2844: 9.216194350001625e-06
Position 583: 8.709518152553093e-06
Position 1190: 8.517800254503958e-06
Position 2087: 8.434213975843521e-06
Position 1104: 7.4180859647057695e-06
Position 995: 7.331319411942142e-06
Position 5006: 6.962615976652998e-06
Position 615: 6.75085112954129e-06
Position 2404: 6.064664854337494e-06
Position 831: 5.543339378895647e-06
Position 141: 4.256518532453116e-06
Position 809: 4.087628356814182e-06
Position 594: 3.445264890000295e-06
Position 316: 2.8951183719064357e-06
Position 327: 2.8259585440556654e-06
Position 153: 2.7756383170705664e-06
Position 180: 2.436514598885646e-06
Position 183: 2.123560561579756e-06
Position 2929: 1.930222462961745e-06
Position 2732: 1.2794330076536818e-06
Position 779: 1.1500644888466075e-06
Position 193: 1.0333979294931527e-06
Position 268: 1.0182109438309137e-06
Position 1480: 9.648242362883405e-07
Position 732: 9.345279231795099e-07
Position 1439: 8.980836307367959e-07
Position 1198: 8.447069075622616e-07
Position 1168: 7.360161057856619e-07
Position 674: 5.396889687463458e-07
Position 277: 4.4838407845525037e-07
Position 189: 4.30100455350692e-07
Position 1410: 3.4320714150916455e-07
Position 1377: 2.609669041765061e-07
Position 159: 1.1412588196669283e-07
Position 1584: 1.0792348521251201e-07
Position 1309: 8.940989774132547e-08
Position 1356: 8.87266128600957e-08
Position 2481: 2.336820444027659e-08
Position 128: 1.7516796141574793e-08
Position 835: 1.2366090363196365e-09
Position 98: 8.803391796963632e-11
Position 78: 2.19761375368928e-11
Position 104: 7.268835875930401e-12
Position 92: 2.1058937101031377e-12
Position 100: 1.3259225296124998e-12
Position 114: 6.333726519117057e-13
Position 109: 9.90939872882447e-15
