Gene = MRRF
Position 7457: 0.00014004139347600488
Position 4820: 0.0001370428376513184
Position 2169: 0.0001346522557960913
Position 2474: 0.0001307999688458713
Position 7690: 0.0001260474672391038
Position 2349: 0.00012470324181992608
Position 841: 0.00011727303997493647
Position 27512: 0.0001088269643742175
Position 783: 0.00010852708898236789
Position 1373: 0.00010694603537821616
Position 7479: 0.00010156793948257217
Position 3242: 9.758588647257687e-05
Position 29937: 9.376518339020455e-05
Position 416: 9.10195017893585e-05
Position 36087: 7.894805501489686e-05
Position 2397: 7.783960562914937e-05
Position 2053: 7.68405101303985e-05
Position 2343: 7.079682736244291e-05
Position 38752: 6.769663187319439e-05
Position 5053: 6.756020193853273e-05
Position 403: 6.415280082946857e-05
Position 5517: 6.186895981893796e-05
Position 7575: 5.169940681773474e-05
Position 494: 4.857445404816094e-05
Position 3629: 4.709177932397127e-05
Position 1656: 4.6853799580505884e-05
Position 2317: 4.235545083671694e-05
Position 1334: 4.2035234067443027e-05
Position 1106: 3.752423425024253e-05
Position 7499: 3.6616396751112896e-05
Position 9752: 3.578658245490593e-05
Position 229: 3.362802119030839e-05
Position 569: 3.076577721154361e-05
Position 6050: 3.073262076341145e-05
Position 30810: 2.9358235668029266e-05
Position 9502: 2.534476847423209e-05
Position 29884: 2.48975125975811e-05
Position 524: 2.48388906578592e-05
Position 9921: 2.4497484591317404e-05
Position 29418: 2.3685988227370108e-05
Position 9516: 2.3648612061516773e-05
Position 9544: 2.3427158435256e-05
Position 29929: 2.2193555646536414e-05
Position 39750: 2.209544440814127e-05
Position 8481: 2.1298965364022243e-05
Position 37633: 1.997309244749964e-05
Position 1756: 1.871556666040578e-05
Position 1038: 1.865357661092129e-05
Position 748: 1.7336331457283246e-05
Position 346: 1.718470347364481e-05
Position 599: 1.6814958940729827e-05
Position 103: 1.6739994669189844e-05
Position 1021: 1.6447736759671718e-05
Position 32989: 1.5943102293897e-05
Position 9105: 1.4912518587452847e-05
Position 22342: 1.4114184317364117e-05
Position 2903: 1.3426364637081581e-05
Position 550: 1.2671500922132737e-05
Position 34172: 1.1660563624934461e-05
Position 519: 1.1507356509824183e-05
Position 725: 1.1405936809152941e-05
Position 398: 9.1342238510868e-06
Position 2186: 8.7628082218526e-06
Position 751: 8.579832382391655e-06
Position 810: 8.555799825265121e-06
Position 185: 8.318844286267469e-06
Position 3569: 8.088953380834077e-06
Position 3134: 7.488172637925638e-06
Position 158: 6.448359348101363e-06
Position 33839: 6.324778296450887e-06
Position 1284: 6.1926480438916645e-06
Position 1724: 5.528117555770778e-06
Position 32884: 5.344385946231321e-06
Position 854: 4.435639379055802e-06
Position 374: 3.708727526228314e-06
Position 895: 3.4657423740377746e-06
Position 1330: 3.415115235937661e-06
Position 1748: 3.0542907934001986e-06
Position 31513: 3.044993430188306e-06
Position 32004: 2.917997314192127e-06
Position 667: 2.499688995104496e-06
Position 3089: 2.3717384162924797e-06
Position 3236: 2.2805280481387005e-06
Position 2947: 2.2346900747379636e-06
Position 506: 2.045759859911388e-06
Position 122: 2.0225057695530136e-06
Position 2834: 2.0038786196104876e-06
Position 2321: 1.960840123079981e-06
Position 630: 1.6029998238653103e-06
Position 1684: 1.5288199867580193e-06
Position 28792: 1.4671608366951774e-06
Position 32691: 1.436622773857606e-06
Position 4143: 1.3834872229256046e-06
Position 2086: 1.1024694983335543e-06
Position 422: 1.0699115176777977e-06
Position 964: 9.621182296359538e-07
Position 890: 9.296048441448468e-07
Position 448: 8.461299839281693e-07
Position 1045: 8.209041892483284e-07
Position 28896: 7.809169131828127e-07
Position 575: 6.442184924683173e-07
Position 31963: 6.344223241796922e-07
Position 617: 5.606535873374492e-07
Position 1144: 5.477231226274412e-07
Position 134: 4.5173925655358563e-07
Position 1709: 4.3768317023566987e-07
Position 1377: 4.2540896720665026e-07
Position 165: 3.5703965014840375e-07
Position 673: 3.271541572526934e-07
Position 1167: 3.140571839752766e-07
Position 264: 2.5298934371882577e-07
Position 817: 2.39142315471232e-07
Position 608: 2.1365161928672505e-07
Position 1358: 1.8836441283104228e-07
Position 29010: 1.7225233292837044e-07
Position 736: 1.4188652764916765e-07
Position 1049: 1.375493274361115e-07
Position 644: 1.297244190325002e-07
Position 1055: 1.1927880586262648e-07
Position 521: 1.1589938350620891e-07
Position 332: 1.0899578182668517e-07
Position 691: 1.0701331466569199e-07
Position 572: 1.0561634641607879e-07
Position 27576: 7.824853714669905e-08
Position 2081: 7.423519053912783e-08
Position 444: 6.703264981797944e-08
Position 858: 6.43480865711125e-08
Position 1113: 3.310734094026239e-08
Position 871: 2.976330934831849e-08
Position 3307: 2.917464366326802e-08
Position 826: 2.323823746055981e-08
Position 1382: 1.4651558577776116e-08
Position 3279: 1.3702387195716669e-08
Position 1567: 1.1410952566911796e-08
Position 1253: 1.0508415620800149e-08
Position 824: 1.0332755634876415e-08
Position 31612: 9.705752348620483e-09
Position 279: 4.794285459156535e-09
Position 299: 4.757454649198686e-09
Position 1505: 3.5528535171809872e-09
Position 253: 1.2457003537681343e-09
Position 334: 9.650733828142322e-10
Position 648: 4.0131911987574674e-10
Position 652: 3.108457239875634e-10
