Gene = COA7
Position 1946: 5.94449594402963e-07
Position 430: 4.4240088598039333e-07
Position 483: 4.2883520065752566e-07
Position 490: 4.0748583163894747e-07
Position 264: 3.5694759098980037e-07
Position 550: 3.2839067735769917e-07
Position 284: 3.1412322840531106e-07
Position 13: 2.9565035192038233e-07
Position 798: 1.933096582233796e-07
Position 475: 1.379707997815848e-07
Position 349: 1.2388561397081353e-07
Position 1026: 1.0924704620596001e-07
Position 241: 9.372638028210813e-08
Position 303: 6.025292261912649e-08
Position 10268: 4.302155510677435e-08
Position 108: 2.8086305952731726e-08
Position 1054: 1.8528073684004856e-08
Position 833: 1.709870890810893e-08
Position 835: 1.3539124042952122e-08
Position 439: 1.8707940874061052e-09
Position 771: 3.019276873162117e-10
Position 1003: 2.967970058666433e-10
Position 19: 4.32709383506375e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5498: 0.9841174130868431
Position 10197: 0.8016954505920441
Position 4431: 0.08653012821159076
Position 11940: 0.08046205153462575
Position 369: 0.04934101084812348
Position 12013: 0.04379687699026314
Position 10427: 0.04066413504743833
Position 8346: 0.032006736196783896
Position 11297: 0.01979512593490058
Position 11609: 0.01894603472933026
Position 10875: 0.016804727037583785
Position 11222: 0.01674742990457921
Position 6309: 0.014050352048901885
Position 6593: 0.013084060464929475
Position 7118: 0.011822373007722386
Position 10668: 0.01097556869494623
Position 8205: 0.010265510014916535
Position 3908: 0.009716254025670201
Position 12028: 0.009549208444180278
Position 3933: 0.008788207495970566
Position 8086: 0.008158686939485384
Position 4981: 0.008138905220963694
Position 11558: 0.007470322186350978
Position 9712: 0.00732501222270443
Position 10522: 0.0072320191621158166
Position 7257: 0.0070280977388957186
Position 10211: 0.0065726802582661845
Position 7938: 0.006331415255370958
Position 6959: 0.00603013058697038
Position 11091: 0.005610326199603477
Position 9572: 0.0055245226711499226
Position 2908: 0.0052557058265410425
Position 4767: 0.005227118979037776
Position 12196: 0.004993561042259946
Position 10770: 0.004678629973040924
Position 11652: 0.004566102137557598
Position 8030: 0.004502707913981311
Position 13755: 0.004417425905669714
Position 12927: 0.004215498901257049
Position 6120: 0.004148953429848021
Position 2363: 0.004103374101805208
Position 10396: 0.004039696068289816
Position 4763: 0.003663293272042618
Position 662: 0.003584943058137777
Position 12536: 0.0034574779852713307
Position 6261: 0.0033435387747231897
Position 13014: 0.0032083551917305177
Position 1423: 0.0031247620678084595
Position 13235: 0.003120822989906351
Position 10831: 0.0031122420418397715
Position 4955: 0.00305120207196733
Position 11546: 0.003013410302559482
Position 13195: 0.0027709500535790083
Position 8366: 0.00266488056807146
Position 8342: 0.0026624191356568686
Position 4958: 0.0025256642931200638
Position 294: 0.0025121505621745143
Position 12234: 0.0024536466151943923
Position 6979: 0.002438796769777706
Position 394: 0.002314310449478551
Position 5118: 0.0023092451016247283
Position 313: 0.002263720762151459
Position 4445: 0.002149746407385227
Position 10708: 0.001974371420462594
Position 10448: 0.0019612975925977676
Position 8506: 0.0019046900637202584
Position 3405: 0.0019006645395229778
Position 5214: 0.0016894057803683933
Position 7567: 0.0016538420997211953
Position 10482: 0.0016415722973402345
Position 6285: 0.001635570740281112
Position 10411: 0.0015826339547635553
Position 6500: 0.001469669484505583
Position 7759: 0.001465239827155787
Position 9688: 0.001379276729038231
Position 3442: 0.001343097907805
Position 2332: 0.0012816103108369307
Position 6288: 0.0012535050797686483
Position 8509: 0.0012158922666934211
Position 10907: 0.0012010096457729911
Position 6399: 0.0011969406507356811
Position 12951: 0.0011872733440338717
Position 13056: 0.0011285770650156805
Position 5024: 0.0011221112192871434
Position 5931: 0.0010731095718438152
Position 12901: 0.0010581439405905769
Position 11565: 0.0010562609425621217
Position 12063: 0.0010526694658574232
Position 7813: 0.0010163004353987677
Position 418: 0.0009525226496724294
Position 12856: 0.000931370609661296
Position 11951: 0.0009225050452107906
Position 4495: 0.0009097284890315846
Position 5153: 0.00088057954966854
Position 6167: 0.0008720362626364666
Position 11275: 0.0007764973351008007
Position 10231: 0.0007359056026818493
Position 7290: 0.000692902120836159
Position 952: 0.0006818223324130525
Position 4999: 0.0006757734144246305
Position 1137: 0.0006730005225356467
Position 5048: 0.0006690072141202348
Position 5166: 0.0006578767110552578
Position 12669: 0.000632944632231444
Position 5318: 0.0006303844191492721
Position 528: 0.0006051651044112292
Position 8642: 0.0005730730093570117
Position 5440: 0.0005645580487374671
Position 646: 0.0005574086932998147
Position 2327: 0.0005436745204058512
Position 5456: 0.0004938271631498956
Position 13341: 0.000486084306423276
Position 1141: 0.00048186955459276955
Position 5887: 0.00048146738083310026
Position 3389: 0.0004627251208855638
Position 7097: 0.0004566836579352382
Position 3500: 0.00045478889883139936
Position 8440: 0.0004374320209822246
Position 3539: 0.00043199022745197646
Position 874: 0.0004295899693657982
Position 13219: 0.0004204291936182549
Position 1429: 0.0003950421691416047
Position 430: 0.00038727535242982444
Position 6546: 0.00037494951273381067
Position 6626: 0.0003620070059315236
Position 7253: 0.0003498352313842804
Position 6329: 0.00034533071014567754
Position 10221: 0.0003427488193571646
Position 11248: 0.0003383409340021116
Position 747: 0.0003343643641520361
Position 4787: 0.0003333178053483046
Position 10727: 0.0003307740052028778
Position 6049: 0.0003235564294204758
Position 11134: 0.0003053703247432451
Position 10556: 0.00029898201082076366
Position 5721: 0.00029457740671250896
Position 8946: 0.0002925118145783393
Position 9260: 0.00028807035604086684
Position 10964: 0.00026799473707623855
Position 7423: 0.00026684870790228153
Position 340: 0.00025664215976224864
Position 10535: 0.00025349893555383303
Position 9560: 0.0002515284478287606
Position 9986: 0.00025009700709613386
Position 7426: 0.00024985575119035113
Position 10932: 0.00024263607627947702
Position 4219: 0.00023358236001510985
Position 6187: 0.00022644295776720873
Position 5459: 0.00022044377404103408
Position 7957: 0.00021401742455950877
Position 221: 0.000208904198270618
Position 4071: 0.0002074879198997064
Position 3677: 0.0002044596753403538
Position 2928: 0.00019727490165894515
Position 1502: 0.00019646579959142687
Position 12040: 0.00019110297053772545
Position 9473: 0.00017510683029727832
Position 6135: 0.0001672321177830058
Position 426: 0.0001624044522014805
Position 2460: 0.00016209807973939923
Position 10437: 0.0001601346068749469
Position 4469: 0.00015570999243846607
Position 3699: 0.00015153667280670623
Position 8913: 0.0001419148846760863
Position 7777: 0.00014110346596269855
Position 5397: 0.0001333249006618123
Position 5528: 0.00012930367898191238
Position 1565: 0.00012361818926707384
Position 10798: 0.00012319320658586678
Position 9512: 0.00011405224459780082
Position 7901: 0.00011386673529269768
Position 9516: 0.00011276421707929908
Position 7898: 0.00011200574433089763
Position 7124: 0.00011025398990853741
Position 630: 0.00010979262631603804
Position 9852: 0.00010553249304615352
Position 7015: 0.00010041728811684528
Position 2410: 0.00010012112153328184
Position 7841: 0.00010010053396390995
Position 8484: 9.323468261176501e-05
Position 8535: 9.239084638702342e-05
Position 7120: 8.927242114802224e-05
Position 7953: 8.412426961439386e-05
Position 7143: 8.377618303155587e-05
Position 11237: 8.26146127941092e-05
Position 4074: 8.143314378017668e-05
Position 5712: 8.1355806673097e-05
Position 319: 7.457690073581158e-05
Position 2978: 7.005542803024016e-05
Position 5374: 6.96922797327475e-05
Position 3568: 6.786620527866037e-05
Position 705: 6.432974394518058e-05
Position 9807: 6.156010708705854e-05
Position 5818: 5.729651923884135e-05
Position 1284: 5.709642395616964e-05
Position 2904: 5.582281047948774e-05
Position 8184: 5.377668148828525e-05
Position 908: 5.289485510379053e-05
Position 683: 5.272420895070164e-05
Position 1516: 5.169348730868023e-05
Position 6324: 5.0961066081340793e-05
Position 10149: 5.081952837454128e-05
Position 5756: 5.0407103279427627e-05
Position 6180: 4.983311712336989e-05
Position 5354: 4.983079704550932e-05
Position 8056: 4.661945155663783e-05
Position 6153: 4.0708589645697846e-05
Position 11373: 3.981053915126325e-05
Position 6241: 3.8945300029604216e-05
Position 5734: 3.6478648635773225e-05
Position 6322: 3.574635511374206e-05
Position 4265: 3.2343941668267815e-05
Position 7867: 3.158804079735069e-05
Position 1341: 3.054778611041293e-05
Position 8216: 2.986078096256e-05
Position 323: 2.90193457091717e-05
Position 6763: 2.720240522755831e-05
Position 6298: 2.464392764966479e-05
Position 6290: 2.42198437261483e-05
Position 6211: 2.3845381325807623e-05
Position 7196: 1.877979281228596e-05
Position 7516: 1.7471068770525627e-05
Position 7448: 1.6944713899042667e-05
Position 7572: 1.647660943097714e-05
Position 6465: 1.5922269356213763e-05
Position 3829: 1.2039455317915833e-05
Position 2810: 7.017902751786597e-06
Position 3914: 6.82517595533841e-06
Position 1161: 6.148514415743179e-06
Position 1210: 5.246026684655469e-06
Position 940: 4.0836513718625975e-06
Position 2738: 3.9148230508994e-06
Position 1425: 3.6955328381525446e-06
Position 3318: 3.6071175478382776e-06
Position 2061: 3.3183679791571084e-06
Position 1449: 3.1634909828522667e-06
Position 1396: 2.716178711066776e-06
Position 2432: 2.582423518681052e-06
Position 5681: 2.54118855215138e-06
Position 2146: 2.3855640563173868e-06
Position 679: 2.3603574842766874e-06
Position 2330: 2.3423190444840455e-06
Position 2265: 2.2902465109456073e-06
Position 6098: 2.2166532170202804e-06
Position 1260: 2.142674212335998e-06
Position 711: 2.0523264978773213e-06
Position 1928: 1.844034805340504e-06
Position 5678: 1.838680852368223e-06
Position 839: 1.7221782428836083e-06
Position 820: 1.6006774191607145e-06
Position 673: 1.5699504984675366e-06
Position 718: 1.4531595021547762e-06
Position 223: 1.218909670016705e-06
Position 7053: 8.178455089976593e-07
Position 6203: 7.48272937102714e-07
Position 344: 3.6456038891816816e-07
Position 6552: 3.311489588011392e-07
Position 759: 3.230644074926656e-07
Position 1358: 2.9273772236678497e-07
Position 2694: 2.610570994712393e-07
Position 483: 2.09554422531206e-07
Position 5724: 1.8161867124280896e-07
Position 230: 1.7173053100186465e-07
Position 1739: 1.7156704833112414e-07
Position 2370: 1.3308359876942305e-07
Position 5829: 1.1963293800233427e-07
Position 545: 1.0897074710213082e-07
Position 7404: 9.933391428666172e-08
Position 1841: 9.856342310642525e-08
Position 561: 9.795307437733013e-08
Position 1475: 9.325992059201359e-08
Position 486: 8.977754526145672e-08
Position 919: 7.926171950186354e-08
Position 1807: 6.775645109947672e-08
Position 346: 6.68189578726563e-08
Position 1865: 5.847193683232766e-08
Position 159: 4.895745319195195e-08
Position 7169: 4.353064922934863e-08
Position 457: 4.1969179316916574e-08
Position 326: 4.0881653074536306e-08
Position 1852: 3.881268254704673e-08
Position 2110: 3.846561429335609e-08
Position 451: 2.867901896683241e-08
Position 233: 2.1707603826171327e-08
Position 959: 2.1060906691102032e-08
Position 5805: 2.079322722121124e-08
Position 725: 2.0585349415209195e-08
Position 892: 1.7191529218587713e-08
Position 867: 1.6444810839480505e-08
Position 916: 1.460820382196131e-08
Position 847: 1.3641130986576639e-08
Position 566: 6.553928876244637e-09
Position 879: 5.124462247208166e-09
Position 539: 4.394799617307304e-09
Position 490: 4.153035849236804e-09
Position 831: 3.004231110528532e-09
Position 503: 2.920293006198116e-09
Position 164: 2.614206764320172e-09
Position 855: 2.448437185863354e-09
Position 200: 8.697281810448559e-10
Position 135: 8.166719947045798e-10
Position 150: 6.437692973127078e-10
Position 439: 5.483242532239633e-10
Position 184: 9.415768724943094e-11
Position 686: 9.076961501812765e-11
Position 924: 4.3326681185177076e-11
Position 198: 4.216107462787458e-11
Position 801: 2.4185746635289408e-11
Position 794: 1.661473677627855e-11
Position 842: 1.3498871487464213e-11
Position 132: 1.1219036423978416e-11
Position 765: 9.654355810143684e-12
Position 102: 3.5973398361358636e-13
Position 93: 1.27113055253155e-13
Position 75: 6.335409022191835e-14
Position 108: 5.577362348694465e-14
Position 81: 3.406348374035598e-15
