Gene = GDA
Position 19604: 0.016086630766507043
Position 64559: 0.015556545569388831
Position 6647: 0.01521853583758661
Position 79067: 0.01410451323477673
Position 309: 0.013743931928583518
Position 1833: 0.013502276353221073
Position 14002: 0.013455577341407902
Position 63335: 0.012089070466347997
Position 62045: 0.011911332853411455
Position 6135: 0.011106887278780044
Position 48061: 0.01094356127460235
Position 12768: 0.010411888081159467
Position 76662: 0.010231630474614081
Position 1278: 0.009795090562711547
Position 140: 0.009724111088952627
Position 48093: 0.009566307439421105
Position 475: 0.009461589975191297
Position 76676: 0.009397657077225658
Position 7454: 0.009235122827145956
Position 64674: 0.009104423840901826
Position 10618: 0.009074220955298586
Position 7465: 0.008888655096495406
Position 61440: 0.00882637967967732
Position 62674: 0.008787167267033099
Position 5462: 0.008314862334243948
Position 1510: 0.008039217845721997
Position 54227: 0.0071847115971032235
Position 21989: 0.007124952518941675
Position 14590: 0.00691881039224865
Position 14719: 0.006436476273175563
Position 49259: 0.00635204945245021
Position 13703: 0.0061275740519597536
Position 48174: 0.006072439326205561
Position 82413: 0.005910066763681379
Position 66413: 0.005381760043841679
Position 4064: 0.005328116720982339
Position 2060: 0.004815676733031796
Position 49497: 0.0040279811745389405
Position 58982: 0.003924042513074423
Position 5975: 0.003251280261777519
Position 58828: 0.0031526422755560344
Position 61963: 0.003040275655138813
Position 66058: 0.0029129357920733593
Position 13885: 0.0024640333774591213
Position 59229: 0.0024445404610541907
Position 2004: 0.001897819896820189
Position 78411: 0.0018869417753211164
Position 47301: 0.0018844072129315334
Position 49633: 0.001883002595152377
Position 63365: 0.0017088155154479734
Position 57093: 0.0014719936091152654
Position 56270: 0.001206685197290511
Position 80868: 0.0011831140459430513
Position 316: 0.0011086220808185386
Position 1522: 0.001065894940425097
Position 95: 0.0010176764911211382
Position 48202: 0.0009992817141145551
Position 61911: 0.000977871583769446
Position 4757: 0.0009021258149236486
Position 62363: 0.0007968506858095773
Position 54180: 0.000773118770023601
Position 54115: 0.0007707720672102449
Position 55258: 0.0006681446839377005
Position 55108: 0.0006063580975614966
Position 2569: 0.0005715934615786381
Position 57567: 0.0005596396564358319
Position 78976: 0.0004536579323190293
Position 1361: 0.0003160080287883149
Position 16003: 0.0003140381211562111
Position 17949: 0.0003129735911320366
Position 7260: 0.00031166724577966096
Position 262: 0.00030589786967987473
Position 300: 0.00029319501989949086
Position 16080: 0.00024764062897860784
Position 1861: 0.00023657027126350568
Position 931: 0.00023601507069634497
Position 759: 0.000233232103203882
Position 1243: 0.00022656612626542033
Position 2443: 0.0002252916668146776
Position 57426: 0.00017224867976040636
Position 1604: 0.00015947108698548168
Position 78804: 0.00015942213250426902
Position 2416: 0.00014521773949456305
Position 281: 0.00014242910060721151
Position 1915: 0.00013967996887289495
Position 65646: 0.00013246240808393217
Position 81790: 0.00013220858659257
Position 48534: 0.00012958677054749728
Position 49278: 0.00010742473009981262
Position 3428: 0.00010115280293022159
Position 16250: 9.766541886469297e-05
Position 78858: 9.39711052032905e-05
Position 78596: 6.819654958281629e-05
Position 2900: 6.440167239708778e-05
Position 1239: 6.352385302757132e-05
Position 46: 6.273414209501654e-05
Position 1609: 5.731539658919003e-05
Position 78578: 5.2625342510522106e-05
Position 78808: 4.4875173074226595e-05
Position 18800: 4.2965298027344915e-05
Position 789: 4.2122956549341025e-05
Position 2629: 3.647485251985435e-05
Position 1302: 3.346780596367836e-05
Position 78772: 2.9361589474219436e-05
Position 65857: 2.226696998436365e-05
Position 5042: 1.6297844350585065e-05
Position 231: 1.4620978777330028e-05
Position 79638: 1.3126412280571678e-05
Position 3610: 1.2448958592628667e-05
Position 621: 9.088014995480404e-06
Position 53300: 7.455017350936173e-06
Position 80033: 5.64486573491107e-06
Position 79654: 5.4196492099094346e-06
Position 79686: 5.400488617905444e-06
Position 16979: 5.1977226551460996e-06
Position 953: 4.507215191444796e-06
Position 53258: 4.369640726082073e-06
Position 78415: 4.2853965819403835e-06
Position 14019: 3.2219524857215507e-06
Position 1170: 2.847757414207787e-06
Position 52092: 2.7634977610034852e-06
Position 53421: 2.74846046158655e-06
Position 3695: 2.6562205738795896e-06
Position 53453: 2.617672983752109e-06
Position 53280: 2.1856568937551306e-06
Position 1259: 2.1540362628642786e-06
Position 771: 2.1109619709066748e-06
Position 79208: 2.110912502632505e-06
Position 78901: 2.012185697555141e-06
Position 1180: 1.9783831452443734e-06
Position 78933: 1.8586001159945725e-06
Position 79406: 1.7899875481445792e-06
Position 1165: 1.5898268573731162e-06
Position 658: 1.4430876902791308e-06
Position 35: 1.0410015489996456e-06
Position 463: 1.015144881663929e-06
Position 53483: 9.88886679526428e-07
Position 78730: 8.134782035718412e-07
Position 53910: 7.318432150891409e-07
Position 1204: 5.307350855118386e-07
Position 592: 4.2261399668077805e-07
Position 393: 4.09871632204314e-07
Position 419: 3.4007588100672936e-07
Position 97: 3.323078627033403e-07
Position 682: 2.1269547098954002e-07
Position 1837: 1.853657458039602e-07
Position 1655: 1.5836406018784505e-07
Position 1082: 1.4163644468070758e-07
Position 1192: 1.3428069552503153e-07
Position 636: 1.318103829554178e-07
Position 1437: 1.076519767680492e-07
Position 1676: 8.69926686768836e-08
Position 336: 7.77122547331091e-08
Position 1249: 7.335912374057577e-08
Position 1073: 6.908405501054093e-08
Position 850: 4.020393409037074e-08
Position 495: 3.152285974977974e-08
Position 347: 3.0844292511164e-08
Position 290: 3.036950413497847e-08
Position 1508: 2.964750292225639e-08
Position 1559: 2.7360142236178558e-08
Position 1597: 2.5614839307157268e-08
Position 624: 2.495618619678494e-08
Position 1445: 2.2546478582283412e-08
Position 1726: 2.186040811963366e-08
Position 1841: 2.012663470549038e-08
Position 672: 1.6039594444557834e-08
Position 573: 1.5634843663909387e-08
Position 1703: 1.120926721605478e-08
Position 144: 1.002648151260387e-08
Position 1546: 8.072830999263784e-09
Position 1723: 6.125796936957861e-09
Position 684: 3.6117024757460783e-09
Position 25: 2.650618664885999e-09
Position 434: 9.799983346347403e-11
Position 409: 7.668675671679769e-11
Position 429: 7.415954428121981e-11
Position 520: 1.1161599483025672e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 46032: 0.9999999999999976
Position 27069: 0.9999999999999974
Position 76209: 0.9990699593232124
Position 98804: 0.9060592048261434
Position 61219: 0.8977418881806994
Position 47994: 0.8779850650215996
Position 15865: 0.7890825868199809
Position 12683: 0.7702293261198471
Position 53103: 0.7678665664007054
Position 23737: 0.7473097132269968
Position 85021: 0.675838417104175
Position 58562: 0.670732564879726
Position 46427: 0.6614583249173871
Position 78475: 0.6594003443388213
Position 102344: 0.651058784105948
Position 64418: 0.5675356254926435
Position 9352: 0.5176341022518967
Position 22469: 0.49072551372363393
Position 49592: 0.4682480580305117
Position 49150: 0.44832202666889165
Position 47399: 0.44405371242977404
Position 64558: 0.3994261462182833
Position 60163: 0.37864152461731154
Position 91684: 0.36883565860879963
Position 13534: 0.3596413197429575
Position 78663: 0.3422928687329124
Position 11923: 0.32124019702865486
Position 78194: 0.3161547057206078
Position 78479: 0.2731532366113522
Position 70011: 0.2713309023064795
Position 3270: 0.27062400261975816
Position 10494: 0.2471001802672179
Position 84990: 0.2243826338216967
Position 47294: 0.22294057837286102
Position 10427: 0.2114505189609633
Position 2544: 0.19566982588498152
Position 91651: 0.18495987482979356
Position 76569: 0.16663012177947809
Position 57745: 0.16156124207924896
Position 12645: 0.161266875967386
Position 49568: 0.15627708617754524
Position 53416: 0.13242737703005522
Position 48423: 0.12881866502398193
Position 51789: 0.12842616295598488
Position 53222: 0.12797488362663634
Position 61907: 0.12591547425142524
Position 12417: 0.11027702057258731
Position 84536: 0.10942861597600306
Position 81646: 0.10833066686832504
Position 53152: 0.10259903301960047
Position 60100: 0.09976800130532512
Position 55887: 0.09739164860619487
Position 56985: 0.09002443659874498
Position 58812: 0.08368287056386647
Position 82756: 0.08148398203899734
Position 46258: 0.07725097881049475
Position 4606: 0.07529639420487375
Position 47496: 0.07358839638088822
Position 2468: 0.07294343639240629
Position 56000: 0.06991083525053383
Position 59132: 0.06852434216738418
Position 4719: 0.06690023028003356
Position 49411: 0.06606658073094118
Position 58757: 0.06127912954949649
Position 82808: 0.06085306525245128
Position 47920: 0.060076776404287796
Position 73652: 0.052521283338125335
Position 9356: 0.04271335333787066
Position 10532: 0.04224525693489606
Position 1360: 0.03824451032372363
Position 78509: 0.03734200360719816
Position 3609: 0.034517741093364515
Position 62124: 0.03302703722022031
Position 78691: 0.03278805755564928
Position 26555: 0.03118937347268971
Position 78931: 0.03035541857740586
Position 4668: 0.028967393411983094
Position 16182: 0.028340316026312783
Position 19337: 0.027781825885134583
Position 82562: 0.027718911416577355
Position 59524: 0.027494532772760278
Position 81586: 0.027241210813421245
Position 11852: 0.025674874580744512
Position 7344: 0.02538897477497393
Position 47133: 0.024939596365841143
Position 55921: 0.023509860013977295
Position 78458: 0.023400754592551948
Position 59509: 0.02320875806988671
Position 56704: 0.023196355056684336
Position 56707: 0.022410126595049977
Position 12450: 0.02211453787530997
Position 99470: 0.02191273779385278
Position 83890: 0.021899251915853644
Position 58815: 0.019543967468949684
Position 1336: 0.018194956768698825
Position 87085: 0.01764237829261994
Position 48127: 0.017506505556486886
Position 58785: 0.0169906379616177
Position 93423: 0.015317516494974925
Position 48394: 0.015298308820750147
Position 82478: 0.014881747278715772
Position 84947: 0.014048279436103801
Position 64481: 0.0139474236473999
Position 59016: 0.013777139716393267
Position 65291: 0.012929312049458963
Position 63217: 0.012308154177898946
Position 47793: 0.01192039118003577
Position 13738: 0.011404600130464593
Position 81532: 0.011121740951824706
Position 6537: 0.010833786458297516
Position 53421: 0.010398915372302912
Position 5974: 0.010102349176759553
Position 55942: 0.01009452118617527
Position 51844: 0.010017648667157035
Position 14501: 0.00994012112778731
Position 89992: 0.009915417904611309
Position 81487: 0.00961971024823953
Position 11988: 0.009338492101317
Position 2561: 0.009194924603634028
Position 53449: 0.009172676998826606
Position 54038: 0.008717114712442142
Position 62094: 0.008459992680805658
Position 10475: 0.00837069549236534
Position 5335: 0.008314862334243948
Position 88354: 0.00826685610056903
Position 7282: 0.008090017077240061
Position 48153: 0.00783647581169531
Position 2348: 0.00770950529034255
Position 82371: 0.007645263993677052
Position 78226: 0.0075876044536088835
Position 56644: 0.007505066292677008
Position 60358: 0.007461124433526567
Position 46347: 0.0073330826590572405
Position 59168: 0.007239511182091723
Position 21888: 0.007124952518941672
Position 56753: 0.007088671177216922
Position 60339: 0.00699676131305211
Position 1914: 0.006974252858614436
Position 48340: 0.0069703185284741755
Position 61307: 0.006895646909214039
Position 15907: 0.0067265636809789526
Position 1803: 0.006534954913562162
Position 61819: 0.006215329238263024
Position 76763: 0.005837754292397624
Position 10463: 0.0057555087624223695
Position 59054: 0.005717275189508387
Position 51630: 0.005637970115922758
Position 60276: 0.005433834737323354
Position 82280: 0.005399639665627847
Position 1103: 0.004793013580649989
Position 736: 0.004756717823121036
Position 19447: 0.004710973666402228
Position 12569: 0.004565990297260835
Position 62598: 0.004481960171868998
Position 47223: 0.004418726733601017
Position 60117: 0.004337032615990738
Position 62556: 0.0043052070951641
Position 3787: 0.004183917004366207
Position 47654: 0.004001799988655072
Position 3311: 0.0037469781382736024
Position 48405: 0.0036713113609104396
Position 57057: 0.0036666780577500418
Position 65933: 0.0034362512524640774
Position 14547: 0.003415165537636898
Position 48383: 0.0030315357164121823
Position 983: 0.002879427206239922
Position 65287: 0.0028756108355152705
Position 1174: 0.002792136054727556
Position 9250: 0.002790355681838692
Position 2399: 0.002725352009871875
Position 65502: 0.0026695523769358675
Position 47174: 0.002635665263297498
Position 65591: 0.0025984186589352535
Position 13885: 0.002493342299389786
Position 89622: 0.0024672741777258317
Position 60128: 0.00231800379308985
Position 5762: 0.0023032193810178015
Position 86953: 0.0022769746956351994
Position 6459: 0.0022647174979422476
Position 2413: 0.002178990709228645
Position 6523: 0.002120031881346846
Position 80731: 0.0020759552707504264
Position 1687: 0.0020663043287352145
Position 87981: 0.0020636176453114677
Position 13869: 0.002024890241498369
Position 78512: 0.0019678949260647912
Position 82498: 0.0019635854881787686
Position 88067: 0.0019355935209342979
Position 87176: 0.0019179622180861028
Position 89787: 0.001791389642159081
Position 66057: 0.0017213728083133443
Position 1204: 0.001656270942119406
Position 80598: 0.0016370541868368916
Position 66216: 0.0015767773089522376
Position 4553: 0.0015719381318248457
Position 66154: 0.0015602944661853814
Position 2161: 0.0015474433469047854
Position 63239: 0.0014897318038970336
Position 53359: 0.0014252590662141831
Position 1592: 0.0013955626633255982
Position 86574: 0.001354163037852032
Position 85522: 0.0013229945203514512
Position 48273: 0.0013138386016811642
Position 5918: 0.0013018844001949153
Position 48428: 0.0012935938518178515
Position 90169: 0.0012525528351697288
Position 7298: 0.0011695981132997316
Position 3381: 0.0011482935984741761
Position 2493: 0.001082071411772883
Position 48229: 0.001051188431146539
Position 56143: 0.0010467648430951349
Position 59569: 0.0009776171845721914
Position 2546: 0.0009676180956924741
Position 89343: 0.0009314151917180007
Position 1607: 0.0009307914872734599
Position 78340: 0.0009008659223258834
Position 1632: 0.0008835079723424911
Position 48365: 0.0008658098633200771
Position 3965: 0.0008157959543927136
Position 65311: 0.0008112460423412526
Position 62252: 0.0007992354376471324
Position 680: 0.0007598579051964592
Position 88382: 0.0007344390564887734
Position 48161: 0.0006998281829643602
Position 88849: 0.0006871899807935197
Position 3294: 0.0006285850747112517
Position 48318: 0.0006129470093127191
Position 55027: 0.0006063580975614965
Position 55166: 0.000572289708161844
Position 57425: 0.0005596396564358315
Position 86289: 0.0005575853306166099
Position 3504: 0.0005376683300849486
Position 48232: 0.0005261051305340251
Position 78364: 0.0005072364839805101
Position 5696: 0.000368533904435793
Position 88199: 0.0003657472646680798
Position 2323: 0.00035258912578627245
Position 53365: 0.00035222958562273554
Position 3314: 0.0003500350803014749
Position 87333: 0.00034467826054302667
Position 5814: 0.0002821806781495015
Position 3223: 0.000278951206086707
Position 58204: 0.000263738957054744
Position 2503: 0.0002623431398895642
Position 79499: 0.0002615836439528011
Position 3928: 0.000246639128062528
Position 780: 0.0002458714055134171
Position 87725: 0.00023970635465193302
Position 17888: 0.0002266529271253661
Position 896: 0.00021129992362979135
Position 1690: 0.0002083680535251111
Position 316: 0.0001871957799395247
Position 7110: 0.00017776008464001606
Position 911: 0.0001735474891941213
Position 587: 0.00016490552157397983
Position 7166: 0.00013390716113964487
Position 293: 0.0001292014069564214
Position 758: 0.00012368119999672258
Position 15718: 0.00012281319328631403
Position 1003: 0.00011601154636354917
Position 85366: 0.00010753010882881282
Position 84177: 0.0001053894234678902
Position 79172: 9.804719976760073e-05
Position 55107: 9.585497577585666e-05
Position 85470: 8.71134416749173e-05
Position 17674: 8.632066400667061e-05
Position 2606: 7.918073720936786e-05
Position 2579: 7.88973769724018e-05
Position 370: 6.969401287095559e-05
Position 82311: 6.530523583377818e-05
Position 48355: 6.236056613486717e-05
Position 1228: 6.156550138101795e-05
Position 1376: 6.112527043040059e-05
Position 3456: 5.859214191526888e-05
Position 3701: 4.983022875546497e-05
Position 2059: 4.823101607887757e-05
Position 2320: 4.734106484153172e-05
Position 79102: 4.435632387587735e-05
Position 79057: 4.3606621559084227e-05
Position 2185: 4.343507854977443e-05
Position 18681: 4.2965298027344895e-05
Position 1451: 4.2493666867111046e-05
Position 82229: 4.2145073490131756e-05
Position 80023: 4.125836843034955e-05
Position 930: 4.061189401152775e-05
Position 3577: 4.029978414657441e-05
Position 80194: 3.959681878538978e-05
Position 1615: 3.641496771069436e-05
Position 3726: 3.606609788424288e-05
Position 80628: 3.577642492319668e-05
Position 79315: 3.549768518100915e-05
Position 3234: 3.5269516436768625e-05
Position 53344: 3.487756550431665e-05
Position 1180: 3.360986288602112e-05
Position 1445: 3.226852857160863e-05
Position 82984: 3.203685833120407e-05
Position 3949: 3.174547274301469e-05
Position 81861: 3.170378250258843e-05
Position 1780: 3.1050925210566244e-05
Position 388: 2.949456460973257e-05
Position 78698: 2.9273931967218868e-05
Position 2836: 2.8540404187263145e-05
Position 1723: 2.782663903758718e-05
Position 3860: 2.6357273099376343e-05
Position 82186: 2.4646317458485878e-05
Position 79620: 2.373378094301339e-05
Position 52563: 2.3628561737431115e-05
Position 1210: 2.2824866568480727e-05
Position 81136: 2.1434946708812833e-05
Position 2572: 2.0554040694166614e-05
Position 3620: 1.963208741599536e-05
Position 3131: 1.8250892626951432e-05
Position 80692: 1.7776994690869528e-05
Position 3331: 1.695216269444738e-05
Position 4945: 1.6297844350585065e-05
Position 1046: 1.421926122328558e-05
Position 80771: 1.3934856135126918e-05
Position 416: 1.3889983813485297e-05
Position 13215: 1.3546154594386907e-05
Position 2259: 1.3326161217038496e-05
Position 2739: 1.2646323274703214e-05
Position 2734: 1.2151243940667506e-05
Position 533: 1.1864731369977816e-05
Position 80556: 1.1574394195691154e-05
Position 54076: 1.1487721894930168e-05
Position 1147: 1.127532239252977e-05
Position 1132: 8.557906968466038e-06
Position 2598: 8.509572393688162e-06
Position 915: 8.280033385468208e-06
Position 79572: 7.743037345686346e-06
Position 1726: 7.541959571707502e-06
Position 419: 7.471778221634204e-06
Position 1387: 3.643618658282226e-06
Position 3073: 3.5063301122990155e-06
Position 1948: 3.450687270193383e-06
Position 16877: 3.177326710304942e-06
Position 1817: 2.8114030292111507e-06
Position 604: 2.471005140008515e-06
Position 1249: 2.1295967594364406e-06
Position 16751: 2.020395944841157e-06
Position 689: 1.919270981609398e-06
Position 3128: 1.9131279053977237e-06
Position 738: 1.8819515779964296e-06
Position 783: 1.6179172666941591e-06
Position 460: 1.1423608927157239e-06
Position 79926: 1.040263511815817e-06
Position 463: 9.564061230335088e-07
Position 53803: 7.318432150891414e-07
Position 1639: 5.632313135798394e-07
Position 4280: 2.8589991622952803e-07
Position 78852: 2.576296110304406e-07
Position 1768: 1.0620958448695135e-07
Position 918: 8.095075306322595e-08
Position 320: 5.671859608797593e-08
Position 173: 5.6133368706387847e-08
Position 261: 4.9411342757143946e-08
Position 642: 4.416766580340134e-08
Position 429: 3.725475077595284e-08
Position 607: 2.7439974772004537e-08
Position 336: 2.7190666092715953e-08
Position 1637: 2.4706689535120348e-08
Position 107: 2.4061794160224816e-08
Position 1540: 2.3465232039857142e-08
Position 649: 2.0531786331527123e-08
Position 696: 1.9409210437980173e-08
Position 705: 1.871884075503569e-08
Position 1472: 1.7283668706329046e-08
Position 1073: 1.5792165482465295e-08
Position 1058: 1.5789810753219e-08
Position 1646: 1.256814066918685e-08
Position 135: 9.571889761685933e-09
Position 208: 7.45890848483988e-09
Position 1340: 7.143549851541278e-09
Position 478: 6.31965326640102e-09
Position 256: 6.1365884438512134e-09
Position 409: 6.07964814957409e-09
Position 1082: 4.659140576436693e-09
Position 347: 4.368836675838122e-09
Position 372: 1.7415294631972123e-09
Position 1460: 9.935168592951157e-10
Position 374: 8.847998172965202e-10
Position 797: 6.672196183706986e-10
Position 1409: 4.013501952347972e-10
Position 480: 9.342455926224947e-11
