Gene = NIT1
Position 1109: 0.00015851052204784394
Position 2885: 0.00015098845532044726
Position 761: 0.00014838627952762395
Position 2754: 0.00014773127695582325
Position 2912: 0.00014638007196202883
Position 855: 0.0001357087955583788
Position 1562: 0.00012000859712570357
Position 2932: 0.00011329270821957933
Position 313: 0.00011064456608141646
Position 1726: 0.00010276741125458142
Position 1662: 8.45456899794091e-05
Position 383: 8.150370202551443e-05
Position 1846: 8.010224641602708e-05
Position 1009: 7.295303119849735e-05
Position 1771: 7.214911239007071e-05
Position 1969: 7.155253421183843e-05
Position 1743: 6.677580540646331e-05
Position 1636: 6.124999602407826e-05
Position 1665: 5.9191929990202804e-05
Position 330: 5.7127146604421084e-05
Position 1793: 5.647806121710111e-05
Position 2475: 5.521427365841327e-05
Position 604: 5.4615170132659986e-05
Position 2865: 5.230913969193682e-05
Position 921: 5.1487894859581065e-05
Position 1506: 5.124869274395521e-05
Position 428: 5.015598288599941e-05
Position 819: 4.123196492199265e-05
Position 1904: 3.952150378481067e-05
Position 888: 3.892632353133854e-05
Position 775: 3.71519483437194e-05
Position 2760: 3.60118313398564e-05
Position 1161: 3.54664147721422e-05
Position 1988: 3.47110600111753e-05
Position 1040: 3.329748127856062e-05
Position 1268: 3.0271959089359996e-05
Position 355: 2.9503951879831584e-05
Position 1391: 2.8330397304308883e-05
Position 564: 2.8318627930116617e-05
Position 1776: 2.639654858195227e-05
Position 2495: 2.2727123753135965e-05
Position 1835: 2.0012137737241603e-05
Position 262: 1.8764229419794816e-05
Position 145: 1.802100167803793e-05
Position 2317: 1.736459171235862e-05
Position 1457: 1.6924654824610547e-05
Position 1468: 1.6884403791721783e-05
Position 2721: 1.606626942841206e-05
Position 339: 1.552427802991455e-05
Position 2304: 1.5457200140601308e-05
Position 1976: 1.5019399643702432e-05
Position 618: 1.424234763941598e-05
Position 280: 1.3383545027591656e-05
Position 1907: 1.1867528672339208e-05
Position 2852: 1.0699313035047303e-05
Position 1689: 1.0663870663218808e-05
Position 2821: 9.855636793608051e-06
Position 1843: 9.232380870765474e-06
Position 2847: 9.186090415658164e-06
Position 1120: 8.710753798203923e-06
Position 1114: 8.084364603232318e-06
Position 1279: 7.99713732055256e-06
Position 388: 6.937183447005882e-06
Position 2075: 5.914259551495318e-06
Position 780: 5.0034815041195454e-06
Position 632: 4.524730054126318e-06
Position 367: 4.523660567077996e-06
Position 935: 3.854923081709708e-06
Position 1141: 3.587235966625892e-06
Position 1909: 3.27429117071561e-06
Position 1533: 2.6338132068884155e-06
Position 479: 2.628224117788037e-06
Position 2072: 2.559633968560483e-06
Position 858: 2.546063993831196e-06
Position 939: 2.2240967866715163e-06
Position 1673: 2.1755184184006824e-06
Position 1681: 2.0101927145389686e-06
Position 1824: 1.9804857676792608e-06
Position 1153: 1.8892194786041975e-06
Position 1361: 1.6687904489443321e-06
Position 1294: 1.4861665269756208e-06
Position 1287: 1.4420454021162676e-06
Position 1363: 1.426688916959075e-06
Position 348: 1.3365633243000512e-06
Position 435: 1.1578493281372004e-06
Position 554: 1.049932539675543e-06
Position 1316: 9.68966986446807e-07
Position 271: 9.117787542934424e-07
Position 1885: 8.861223862520823e-07
Position 444: 8.815613569606949e-07
Position 944: 8.672020114563477e-07
Position 360: 8.615442192107512e-07
Position 278: 8.603068670984234e-07
Position 827: 7.452037658638832e-07
Position 849: 6.818826171282249e-07
Position 430: 6.260572689195796e-07
Position 1356: 6.167127899881292e-07
Position 397: 5.594071580361225e-07
Position 923: 3.8918056925812704e-07
Position 466: 3.691068888102671e-07
Position 365: 3.2464325012321593e-07
Position 2506: 2.9702067940150873e-07
Position 437: 2.569202590631969e-07
Position 622: 2.370077297657047e-07
Position 276: 1.8139937879506596e-07
Position 1302: 1.687941442113791e-07
Position 490: 1.353644856121666e-07
Position 2479: 1.2879473126962585e-07
Position 611: 1.2509678517971563e-07
Position 210: 8.07093163315165e-08
Position 624: 6.834435159376377e-08
Position 615: 6.72426772105932e-08
Position 147: 2.8327226436985557e-08
Position 455: 2.6591055055460853e-08
Position 2472: 2.628017198653069e-08
Position 165: 2.5431738190803775e-08
Position 203: 2.4939117416325455e-08
Position 163: 9.138322374621549e-09
Position 363: 9.082260146547713e-09
Position 1571: 5.447533848313215e-10
Position 173: 1.3818993528476663e-11
Position 190: 1.2733092856748231e-11
Position 492: 7.323252265023743e-12
Position 487: 2.746712609310316e-12
