Gene = EIF2B3
Position 4867: 0.00023177471562445647
Position 5964: 0.00023083553460885497
Position 716: 0.0002133558554252811
Position 9099: 0.0002105232695692693
Position 3173: 0.00019780210285425171
Position 7140: 0.00019488714921541176
Position 10574: 0.00019484974947543628
Position 9063: 0.00018022303904691604
Position 9314: 0.00017190064633868418
Position 14085: 0.00016855568628565445
Position 3430: 0.00015351257685381107
Position 3038: 0.00015286108166727278
Position 223: 0.00014451508752929903
Position 5831: 0.00014199735217951766
Position 11788: 0.00013987419662653332
Position 5460: 0.0001359561935783496
Position 6839: 0.00013583034170929295
Position 5759: 0.00013494897079240057
Position 13519: 0.0001341051535899706
Position 15033: 0.00012913325161773628
Position 14395: 0.00012443701000483466
Position 14605: 0.00012195823936600164
Position 1170: 0.00011974591715345709
Position 339: 0.0001190603864739097
Position 5472: 0.00011553499725785683
Position 8359: 0.00011356427300091876
Position 764: 0.00011113117402057046
Position 1329: 0.0001081948762280348
Position 7794: 0.00010641134113537146
Position 4750: 0.00010539721594779943
Position 1337: 0.0001045828411937435
Position 10851: 9.498104688442671e-05
Position 6952: 9.109823983359728e-05
Position 7724: 9.004405780930276e-05
Position 11956: 8.866571976705624e-05
Position 7366: 8.849201506586363e-05
Position 6671: 8.600576507370762e-05
Position 424: 8.591674668978324e-05
Position 9196: 8.566579777991525e-05
Position 12163: 8.16237060852381e-05
Position 4353: 8.10138876687984e-05
Position 4229: 7.847834483975089e-05
Position 2532: 7.827806271672005e-05
Position 7747: 7.823971845517408e-05
Position 3964: 7.747354729723776e-05
Position 12457: 7.478512995758919e-05
Position 8205: 7.16499405775663e-05
Position 7534: 7.088760484603273e-05
Position 12533: 7.023918253708873e-05
Position 4774: 7.02118973103943e-05
Position 9054: 7.006920561198361e-05
Position 5757: 6.781687127718526e-05
Position 10193: 6.712402937976677e-05
Position 6819: 6.542053784387257e-05
Position 11720: 6.350713156776855e-05
Position 8896: 6.335175956466507e-05
Position 2636: 6.275272931292154e-05
Position 12396: 6.267071966299659e-05
Position 4046: 6.258617173805433e-05
Position 12214: 6.256357904017638e-05
Position 9902: 6.0971899304741796e-05
Position 8061: 5.937954302176324e-05
Position 10086: 5.521618072395766e-05
Position 4496: 5.4593354567328796e-05
Position 11073: 5.4370570384441755e-05
Position 8754: 5.127130354313948e-05
Position 3246: 5.10240938322229e-05
Position 3574: 5.088547338550704e-05
Position 10885: 4.954944011483272e-05
Position 4180: 4.685920669576574e-05
Position 8382: 4.2077377847399484e-05
Position 8588: 4.0966351798438214e-05
Position 5279: 4.062248860456218e-05
Position 9694: 4.027665170872814e-05
Position 3303: 3.94795705857689e-05
Position 1046: 3.829309815146729e-05
Position 683: 3.6987889469643085e-05
Position 1233: 3.6853266677252114e-05
Position 6637: 3.645153316740377e-05
Position 11112: 3.6383832644834395e-05
Position 265: 3.295201905403741e-05
Position 6745: 3.0197983516309375e-05
Position 8831: 3.0179793873201694e-05
Position 2484: 2.9902175462564674e-05
Position 5360: 2.917924205686321e-05
Position 4910: 2.805336196062037e-05
Position 4615: 2.7353143751779154e-05
Position 6311: 2.71958411872007e-05
Position 5078: 2.6780937189329815e-05
Position 2905: 2.641912478911473e-05
Position 7217: 2.5976654515186254e-05
Position 5233: 2.56412111664175e-05
Position 8782: 2.3334442624327128e-05
Position 6979: 2.2931217966901457e-05
Position 636: 2.271670965759035e-05
Position 9237: 2.18893523952369e-05
Position 8731: 2.1772347323013e-05
Position 4934: 2.1247587277475912e-05
Position 5897: 2.1230296720979996e-05
Position 3225: 2.078425648204644e-05
Position 2644: 2.0703677327319277e-05
Position 4970: 2.0691774881741477e-05
Position 8542: 2.0251650758966293e-05
Position 10341: 2.0242362817020626e-05
Position 4265: 2.0181423122009962e-05
Position 6314: 1.921224835258051e-05
Position 1448: 1.9098618025883748e-05
Position 744: 1.5793729113887873e-05
Position 8263: 1.53453747018586e-05
Position 379: 1.4651556438967468e-05
Position 1090: 1.4009982566256308e-05
Position 3118: 1.3689814426520602e-05
Position 8812: 1.3657144944769779e-05
Position 2998: 1.2953347152309138e-05
Position 1459: 1.285380643379061e-05
Position 8547: 1.2367277119735766e-05
Position 2984: 1.1761569383364614e-05
Position 3716: 1.1185061687740701e-05
Position 2146: 1.0723422375536992e-05
Position 8333: 1.0633443078740076e-05
Position 8657: 1.0279332512001666e-05
Position 318: 9.733370713032725e-06
Position 3591: 9.555672381687446e-06
Position 700: 8.939581567488694e-06
Position 1348: 8.063422171978085e-06
Position 1479: 7.961662260174674e-06
Position 1300: 7.763152851734186e-06
Position 388: 7.746948455009967e-06
Position 2902: 7.576489452391569e-06
Position 3045: 7.497280737254324e-06
Position 3132: 7.369716056744226e-06
Position 8971: 7.251109505729727e-06
Position 7283: 7.165579164318866e-06
Position 1555: 6.691469796765419e-06
Position 2603: 6.574826666776154e-06
Position 2030: 6.356746662075094e-06
Position 3447: 6.344660232376231e-06
Position 6958: 6.1875597020027245e-06
Position 3201: 6.141551748950384e-06
Position 8045: 5.696229036285161e-06
Position 2439: 5.5295321756713775e-06
Position 216: 5.477026296519815e-06
Position 611: 4.66231567457605e-06
Position 585: 4.655607912510267e-06
Position 811: 4.570951939257727e-06
Position 518: 4.458318635158653e-06
Position 5306: 4.2847367952031104e-06
Position 188: 4.229553506305222e-06
Position 2166: 4.190719913739671e-06
Position 6136: 4.144573530564636e-06
Position 1148: 3.980317973959867e-06
Position 1107: 3.7989040584562774e-06
Position 524: 2.950512217624766e-06
Position 5332: 2.6978967084393144e-06
Position 382: 2.6961549358040835e-06
Position 1842: 2.3307039919450247e-06
Position 5193: 2.263611240778485e-06
Position 8112: 2.195508680158572e-06
Position 8851: 1.9332600821116983e-06
Position 8856: 1.855790994015524e-06
Position 8806: 1.4490487976026552e-06
Position 5238: 9.273975676308155e-07
Position 5635: 6.927968899135573e-08
Position 5686: 2.028755448505559e-08
Position 5990: 5.4363026321782055e-09
Position 268: 1.6925167515147926e-09
Position 262: 1.5452749265939515e-09
Position 839: 1.3051696019951671e-09
Position 194: 9.394396354673057e-10
Position 622: 9.282451927567216e-10
Position 472: 7.963722345402632e-10
Position 661: 6.82470718646753e-10
Position 769: 6.684600964361992e-10
Position 1215: 5.619586964328862e-10
Position 360: 5.596924016692162e-10
Position 971: 4.460669891343183e-10
Position 641: 3.3242026221952395e-10
Position 845: 2.9789076060515874e-10
Position 2671: 2.8460542773332574e-10
Position 1015: 2.791119804257162e-10
Position 885: 2.689268670294811e-10
Position 438: 2.6887357307701536e-10
Position 1039: 2.671669274489389e-10
Position 6357: 2.2673315477379443e-10
Position 1255: 2.2506129814694032e-10
Position 1258: 2.0604081995489118e-10
Position 978: 1.6664950806672612e-10
Position 959: 1.1155332903060804e-10
Position 395: 9.776809798102818e-11
Position 873: 9.290874012638287e-11
Position 807: 8.604163932383325e-11
Position 651: 8.543250090699034e-11
Position 272: 7.533437469074232e-11
Position 751: 6.005762061164913e-11
Position 199: 5.675027939635145e-11
Position 477: 5.610728960855583e-11
Position 350: 5.138945749065328e-11
Position 563: 4.6090518159314774e-11
Position 957: 2.3847640874332488e-11
Position 553: 1.4183509930493407e-11
Position 326: 1.1536988560539912e-11
Position 92: 5.98127874026591e-12
Position 348: 5.687279210235164e-12
Position 775: 1.929340329326223e-12
Position 665: 1.8387987489714303e-12
Position 591: 1.7537227547757468e-12
Position 486: 1.614969187326131e-12
