Gene = SLF1
Position 20158: 0.003115384433941529
Position 13789: 0.003016934446800152
Position 17425: 0.002895954182718798
Position 3008: 0.0028656601584828223
Position 1955: 0.002816719789231476
Position 11701: 0.002643114656325424
Position 4723: 0.0025991860746992306
Position 12565: 0.0024580140652638678
Position 18088: 0.002385005976098869
Position 17798: 0.002366032182662964
Position 18774: 0.0022696044125058838
Position 12487: 0.002195158113147974
Position 15683: 0.002167331867503477
Position 17304: 0.0021200706612466954
Position 10712: 0.002119951324212138
Position 13065: 0.002106110535446063
Position 343: 0.002047116697486823
Position 8738: 0.0019653908788183428
Position 12329: 0.001821627120575832
Position 3437: 0.0016142806173263346
Position 16679: 0.001598775742149613
Position 21987: 0.0015647928203110905
Position 1197: 0.0015619639610271712
Position 2818: 0.0015123830031143098
Position 3158: 0.0014799473121220065
Position 14053: 0.001435205150936791
Position 1743: 0.0014215760676050148
Position 14114: 0.001311499377582127
Position 301: 0.001294751719160664
Position 1723: 0.0012740997989092804
Position 16347: 0.0012541447211849666
Position 14398: 0.0012535970165141474
Position 14374: 0.0010585309461905096
Position 13116: 0.0010556452061968229
Position 17123: 0.001050725325234285
Position 13822: 0.0010383864514139016
Position 18184: 0.0010359568324099881
Position 346: 0.0010056130492742512
Position 17135: 0.0008923597524970689
Position 11179: 0.000848536825129551
Position 395: 0.0008352253981099778
Position 16565: 0.0008161274156778608
Position 12910: 0.0008145631276645548
Position 12160: 0.0007449722959154766
Position 1128: 0.0007381737604690435
Position 3307: 0.000737229627302775
Position 17079: 0.0006722213836103837
Position 15594: 0.0006364638661047938
Position 2903: 0.0006191740726729992
Position 19445: 0.000584184487132112
Position 15981: 0.0005684474265512
Position 1035: 0.0005533506701622186
Position 11020: 0.0005428656118586302
Position 934: 0.0005116816037987949
Position 13196: 0.000507108448885439
Position 10330: 0.0005020210760782541
Position 14875: 0.0004949823590344812
Position 583: 0.00048747686360173643
Position 11871: 0.00045542842854483294
Position 12951: 0.00045438011765762436
Position 13792: 0.00039781561885909
Position 13182: 0.00039247859005641305
Position 14188: 0.0003686633311746641
Position 11549: 0.0003656142644124354
Position 522: 0.00034096172523049895
Position 517: 0.0003382133232064671
Position 13235: 0.00028827172547644464
Position 937: 0.0002810799797575164
Position 14264: 0.00027199686185046983
Position 13770: 0.00027084668172265504
Position 12694: 0.00025723498270661716
Position 17781: 0.00023376254874796627
Position 14603: 0.00021119048543031957
Position 14525: 0.0002098376721859976
Position 1427: 0.00019289790517902302
Position 13011: 0.00018404688751894014
Position 13238: 0.00018250571565962378
Position 11930: 0.0001809245297989264
Position 2983: 0.0001751502450224148
Position 3323: 0.00016081454554378507
Position 13312: 0.00015524129139545925
Position 11252: 0.0001491773258308679
Position 16031: 0.00013896050042908368
Position 359: 0.0001339165672707641
Position 993: 0.00012341887435265305
Position 11065: 0.00011698362818796482
Position 593: 0.00011033723188893728
Position 13201: 0.0001094990620844585
Position 11832: 0.00010412614404346375
Position 12825: 9.486721088537329e-05
Position 12651: 9.465185231385664e-05
Position 15165: 8.850623719335141e-05
Position 2745: 8.740692051369345e-05
Position 1562: 8.330143797409316e-05
Position 767: 7.963724928744568e-05
Position 1650: 7.266550007177037e-05
Position 700: 7.250177767924654e-05
Position 1407: 6.75939532837742e-05
Position 13767: 6.622040243724385e-05
Position 2980: 6.407214272973835e-05
Position 14667: 6.338416638384847e-05
Position 857: 5.876369115135822e-05
Position 1719: 5.527108150693966e-05
Position 12175: 5.315460198510566e-05
Position 1109: 4.959208740739757e-05
Position 2027: 4.888861486590107e-05
Position 13519: 4.7442132513631135e-05
Position 328: 4.3664823042036834e-05
Position 831: 4.354591324210122e-05
Position 3859: 4.121087603275179e-05
Position 1134: 4.086285501798084e-05
Position 221: 3.907763725549048e-05
Position 13085: 3.8908441862310176e-05
Position 365: 3.6221728426307124e-05
Position 13289: 3.387340842535671e-05
Position 12071: 3.1913352270457146e-05
Position 12546: 2.4192739307273077e-05
Position 496: 2.4125884717017095e-05
Position 3026: 2.3245963980786608e-05
Position 1230: 1.6817721601569112e-05
Position 12366: 1.4524181488154829e-05
Position 1796: 1.073173467169785e-05
Position 636: 7.2252264847259485e-06
Position 180: 6.9435666423110735e-06
Position 1674: 6.16371372457364e-06
Position 622: 5.825930933571679e-06
Position 1223: 5.227816608785482e-06
Position 1769: 5.194357131522985e-06
Position 399: 4.788845433778505e-06
Position 907: 4.740575299814727e-06
Position 1852: 3.9418394586338406e-06
Position 549: 3.6053406012909696e-06
Position 1078: 2.904281238300649e-06
Position 203: 2.41591590738141e-06
Position 1200: 2.0569443212694093e-06
Position 1592: 1.8849036442459263e-06
Position 642: 1.873164990327096e-06
Position 1039: 1.8139591930336575e-06
Position 1204: 1.7205970562923157e-06
Position 1662: 1.7096645690992598e-06
Position 11956: 1.6973660464157542e-06
Position 1493: 1.5258059603486221e-06
Position 3955: 1.4138326288205406e-06
Position 13680: 1.1162174300519919e-06
Position 886: 8.861802817239667e-07
Position 969: 7.273959876535095e-07
Position 774: 4.588276273171235e-07
Position 250: 4.414474096574127e-07
Position 121: 4.172189262080124e-07
Position 1090: 1.6745823093320333e-07
Position 407: 1.5702293146019375e-07
Position 868: 1.5616533741231118e-07
Position 210: 1.3797818953351886e-07
Position 530: 1.241090337288549e-07
Position 2093: 3.5223705155919734e-08
Position 1810: 1.8166134876025888e-08
Position 687: 1.2483919923172162e-08
Position 155: 1.2353492681674708e-08
Position 351: 1.0730959827693175e-08
Position 96: 1.0654562934887904e-08
Position 184: 8.999866828750322e-09
Position 526: 7.769810798371093e-09
Position 127: 1.5896472267094226e-09
Position 1976: 1.3415503707783773e-09
Position 543: 7.614533989737275e-10
Position 418: 6.350031184569373e-10
Position 130: 1.8497257386235452e-10
Position 108: 6.038058232399473e-11
Position 424: 3.806110845523185e-11
Position 186: 2.10427901036143e-11
Position 446: 1.997736112967983e-11
Position 139: 1.0558228763147317e-11
Position 98: 3.937874701726989e-12
Position 436: 3.399442699581471e-12
Position 432: 3.2255167073097594e-12
Position 440: 1.1635688790529333e-14
