Gene = CXCL14
Position 3764: 0.0001950004775028753
Position 126: 0.00018741773862095815
Position 3469: 0.00018591004335376056
Position 2522: 0.00017487108058402524
Position 3737: 0.00016518678816693138
Position 1428: 0.00016347405422520529
Position 23: 0.00013726314511592992
Position 2442: 0.00013277062117737334
Position 669: 0.0001305074863213365
Position 1510: 0.00012903796344990336
Position 6757: 0.00011898358308830317
Position 2633: 0.00011557658970934295
Position 76: 9.666303225381508e-05
Position 1416: 9.475289821850962e-05
Position 5083: 9.026304183077416e-05
Position 5: 8.701394447641598e-05
Position 3821: 7.51417432725366e-05
Position 3919: 6.23164875122631e-05
Position 1147: 5.8489196121118615e-05
Position 4096: 5.471854610516e-05
Position 31: 5.3446440465217146e-05
Position 5036: 4.972628248563942e-05
Position 426: 4.205512633496143e-05
Position 33: 3.819884118435532e-05
Position 3: 3.818867166056272e-05
Position 4681: 3.558815645718589e-05
Position 5090: 2.9383354170849295e-05
Position 4787: 2.814844813700236e-05
Position 4626: 1.6541426836951082e-05
Position 421: 1.548874680653436e-05
Position 78: 1.3090773306193306e-05
Position 4948: 1.3003093938220356e-05
Position 4958: 1.0673905258677758e-05
Position 1707: 9.115343486874609e-06
Position 84: 7.843826921393501e-06
Position 1481: 7.444721488130627e-06
Position 1751: 7.336554424056676e-06
Position 587: 6.7538138149920754e-06
Position 920: 6.449250090446013e-06
Position 663: 5.087645502321283e-06
Position 1037: 4.390944879039315e-06
Position 3584: 3.637870215348131e-06
Position 207: 3.5787623951943754e-06
Position 593: 3.322821004126572e-06
Position 5078: 3.101560634456013e-06
Position 545: 2.8944113128983904e-06
Position 1399: 2.4936473438258923e-06
Position 556: 2.4678051172651104e-06
Position 48: 2.4567938799450455e-06
Position 1386: 2.36345130497621e-06
Position 1098: 2.2474823974352056e-06
Position 660: 2.007543832875086e-06
Position 1447: 1.8683831705155982e-06
Position 1766: 1.494950726827378e-06
Position 210: 1.4456778766034377e-06
Position 1110: 1.3615904233700677e-06
Position 974: 1.3213202493883257e-06
Position 4678: 1.1268911457353878e-06
Position 5342: 1.1222993831440094e-06
Position 2019: 1.0736033947171127e-06
Position 2242: 1.0608464324185577e-06
Position 1490: 9.584237009878867e-07
Position 603: 9.35313196952717e-07
Position 1024: 9.089401125843286e-07
Position 2534: 8.836245660279536e-07
Position 2772: 7.686927690637664e-07
Position 2102: 7.465769756122069e-07
Position 558: 4.993683488831413e-07
Position 1317: 4.980668252590285e-07
Position 1283: 3.818848601183089e-07
Position 5311: 3.8183332250445244e-07
Position 5358: 3.6107062210771217e-07
Position 1155: 3.509972596071533e-07
Position 51: 2.2788788709199315e-07
Position 7183: 1.9869362715796557e-07
Position 608: 1.704531830759909e-07
Position 1697: 1.61955018001558e-07
Position 1043: 1.595313192913172e-07
Position 681: 1.3997343870955863e-07
Position 25: 1.3336125240022168e-07
Position 14: 1.1874731825322132e-07
Position 199: 8.10551574725201e-08
Position 3921: 3.2295726737958455e-08
Position 94: 1.7959238017178585e-08
Position 46: 1.4497669558019124e-08
Position 1328: 4.471998904848168e-09
Position 4915: 4.296007366398886e-09
Position 467: 3.644602221595425e-09
Position 1306: 1.6760159892986893e-09
Position 989: 1.6455849362789327e-09
Position 288: 1.231447030799851e-09
Position 790: 6.037715497684883e-11
Position 753: 4.489269183976006e-11
Position 741: 1.849255894444456e-11
Position 886: 1.814654729111832e-12
Position 598: 3.268064782306005e-20

Sorted 3' Splice Sites (High to Low Probability):
Position 739: 0.9952994842198077
Position 4593: 0.9923456383974782
Position 7410: 0.3830910434946715
Position 5011: 0.250945070282007
Position 6867: 0.15493197914210743
Position 4834: 0.12853979640562585
Position 1924: 0.11753476812308078
Position 7553: 0.11457380561763195
Position 5190: 0.07613360684572555
Position 8061: 0.06482234574975164
Position 7621: 0.06121360392771696
Position 5242: 0.0583808609108724
Position 3797: 0.0521919753538686
Position 6991: 0.044774825064364636
Position 3992: 0.03564352132937192
Position 4870: 0.025443216038431405
Position 3405: 0.025140747451807062
Position 4786: 0.020172319144554477
Position 7826: 0.02002435200597679
Position 7153: 0.018822759854116376
Position 7843: 0.014841093704631927
Position 499: 0.014123055131128388
Position 7294: 0.013523002586868034
Position 5632: 0.013512611676915151
Position 5488: 0.012524085085088118
Position 5592: 0.011635098853108547
Position 8324: 0.009804731618589767
Position 4795: 0.008386951195067417
Position 5605: 0.007638712268037505
Position 6049: 0.007456489998817917
Position 334: 0.007443830157232816
Position 7320: 0.007235419913939214
Position 1673: 0.0069199623396172675
Position 5732: 0.006349405200170567
Position 3527: 0.0058580014381896285
Position 7585: 0.005441778250119856
Position 5215: 0.005385752748725083
Position 6329: 0.004973072518444487
Position 5685: 0.004835000728085651
Position 4841: 0.004033000234428353
Position 5424: 0.004015640689432241
Position 5744: 0.0038083264739396383
Position 3615: 0.0037997342221813106
Position 3426: 0.0035649146571411173
Position 4556: 0.003414976872866869
Position 8385: 0.0032971908429980335
Position 5034: 0.003192533512010029
Position 7605: 0.002734247568498966
Position 3571: 0.0024174246450666993
Position 8563: 0.002209824505420484
Position 5800: 0.002123225460085313
Position 5373: 0.0018242961102008031
Position 3907: 0.0018123018317528078
Position 6578: 0.00177506669341558
Position 5281: 0.0017522605633116118
Position 454: 0.0016447907516121553
Position 5990: 0.0016181408716430716
Position 2856: 0.0015753304702887856
Position 5101: 0.001568925881214894
Position 1342: 0.0015261102024955698
Position 6542: 0.0013544934641463277
Position 5994: 0.0013459931482142605
Position 6398: 0.0012987688575704342
Position 7885: 0.001274607820794079
Position 4651: 0.0012653396400871095
Position 5169: 0.001254632525859533
Position 6871: 0.001239752385787191
Position 1882: 0.0012078567266308677
Position 5898: 0.0012010395904113896
Position 8176: 0.0011837602521958634
Position 956: 0.0009945714684197152
Position 4268: 0.0009730285562694639
Position 7671: 0.0009001718044849821
Position 4376: 0.0008270141583717123
Position 6686: 0.0007648668055853035
Position 1293: 0.0007280256786122677
Position 8404: 0.0007224338322755435
Position 6620: 0.0006832427459272218
Position 247: 0.0006705006876714072
Position 6438: 0.0006324876738106734
Position 765: 0.0006276352482165576
Position 6374: 0.0006096215080290837
Position 338: 0.0006075781284805582
Position 8476: 0.0005753957655571962
Position 5376: 0.0005267537721334117
Position 5973: 0.00047994909004305957
Position 4225: 0.00046217907182777626
Position 753: 0.0004595334075121
Position 6522: 0.00045371602157722097
Position 363: 0.00045234432686543433
Position 2413: 0.0004518284888231487
Position 4528: 0.00044343895851853754
Position 1306: 0.0004162605178603602
Position 5058: 0.00040358017379092914
Position 4020: 0.0003949805932861688
Position 2934: 0.00037429843048082336
Position 6209: 0.0003665723171798631
Position 6186: 0.0003635104408694192
Position 6633: 0.0003352944287860597
Position 5523: 0.0003259437789046677
Position 1679: 0.00032084059617922423
Position 2072: 0.00031302196487871455
Position 7305: 0.00031092681600041887
Position 1059: 0.0003096102064072352
Position 2632: 0.00030720336085032074
Position 2673: 0.0002963053201292624
Position 8448: 0.00027219936938452713
Position 3348: 0.00025987135121020724
Position 1310: 0.00024586758282793233
Position 2990: 0.00023578513807718894
Position 3146: 0.00022217122132168042
Position 774: 0.00020369493519457183
Position 785: 0.00018941922149516322
Position 4657: 0.0001861073673241118
Position 3733: 0.000182898421694559
Position 985: 0.00017974279768374798
Position 5612: 0.00017731840305951346
Position 1250: 0.00016349409305831648
Position 5462: 0.00016000090212916766
Position 4511: 0.00015674072387847566
Position 6995: 0.0001512602132194966
Position 1803: 0.0001497790685780848
Position 3436: 0.00014951195848338284
Position 5428: 0.00014931795728160852
Position 637: 0.00014789030341894342
Position 2342: 0.00014659904177711537
Position 4743: 0.0001391554182228983
Position 1283: 0.00012907219331232707
Position 7137: 0.00012324663609184159
Position 3056: 0.00012222979533306025
Position 3872: 0.00011831999340765035
Position 7079: 0.0001097384833859323
Position 6152: 0.00010822468119890291
Position 2441: 0.00010558189548714305
Position 5841: 0.00010033464519046428
Position 6180: 9.944122847776142e-05
Position 5815: 9.868567549428352e-05
Position 4617: 9.733459716504396e-05
Position 680: 9.613363240176469e-05
Position 1174: 9.426821989227617e-05
Position 4849: 9.2484721515973e-05
Position 3816: 8.880420310504378e-05
Position 1972: 8.268812700525055e-05
Position 4606: 7.425272699996536e-05
Position 3124: 7.225434123534787e-05
Position 2019: 7.091317032144014e-05
Position 6093: 7.070557733834163e-05
Position 1697: 6.876980135982743e-05
Position 4270: 5.9404801616113694e-05
Position 6737: 5.613756307037246e-05
Position 400: 5.493834265336714e-05
Position 4041: 4.206936297587452e-05
Position 2102: 4.006993757015837e-05
Position 3594: 3.625663387463979e-05
Position 269: 3.2734438623890534e-05
Position 4625: 3.057988892674305e-05
Position 505: 2.8765882129479566e-05
Position 2010: 2.7443197656583298e-05
Position 242: 2.4913834367095794e-05
Position 4877: 2.4510277144517104e-05
Position 1645: 2.4383656323992414e-05
Position 406: 2.375326468931354e-05
Position 4927: 2.3196631029336243e-05
Position 4897: 2.1933612071560554e-05
Position 373: 2.1261730313689398e-05
Position 314: 2.0730827870500187e-05
Position 376: 1.67613758827718e-05
Position 2040: 1.6643775771785555e-05
Position 4516: 1.619395927591302e-05
Position 304: 1.546719977193163e-05
Position 4762: 1.4972949463163625e-05
Position 1252: 1.4483498523012647e-05
Position 297: 1.4201774846888427e-05
Position 369: 1.3720023108177273e-05
Position 5146: 1.326422092901293e-05
Position 284: 1.2459642221440637e-05
Position 5020: 9.10629274173906e-06
Position 309: 8.516068708131823e-06
Position 4901: 7.339190025500064e-06
Position 4958: 6.9527297084914885e-06
Position 402: 6.201664883982402e-06
Position 280: 4.89981115279777e-06
Position 3573: 4.670045428196003e-06
Position 4678: 4.506995214156662e-06
Position 5078: 4.106567725720881e-06
Position 264: 3.849446457484002e-06
Position 4400: 3.715115457504319e-06
Position 195: 3.673302308763446e-06
Position 4702: 3.47694671308088e-06
Position 3039: 3.389118559448541e-06
Position 1602: 3.168114397190452e-06
Position 5337: 3.070141923327115e-06
Position 1135: 3.0480280275218333e-06
Position 5261: 2.9329863848012087e-06
Position 1183: 2.889175778838625e-06
Position 227: 2.654944065558493e-06
Position 698: 2.3019638988539154e-06
Position 5298: 2.2830393618845086e-06
Position 186: 2.277218275879598e-06
Position 321: 2.1479874038529285e-06
Position 262: 2.023445199901131e-06
Position 1562: 1.9806839602043033e-06
Position 989: 1.8300437609659483e-06
Position 316: 1.7247850758449187e-06
Position 4935: 1.7060268500665682e-06
Position 295: 1.6606079405220203e-06
Position 715: 1.5136720428003079e-06
Position 1992: 1.32588447185483e-06
Position 1223: 1.1962292099433339e-06
Position 987: 1.1087530696276764e-06
Position 4749: 1.0405315817558364e-06
Position 707: 1.0241710356043232e-06
Position 1295: 1.0037161639655732e-06
Position 1344: 9.910335619415089e-07
Position 1741: 9.59898634419413e-07
Position 2218: 9.276556260293822e-07
Position 695: 8.893735356161749e-07
Position 250: 8.672050260567252e-07
Position 2119: 7.707015090007334e-07
Position 2584: 7.691033202487455e-07
Position 2052: 7.601664087529058e-07
Position 1357: 7.462907310136365e-07
Position 1720: 6.760524661953202e-07
Position 996: 4.833625398120013e-07
Position 378: 4.661497910023645e-07
Position 3121: 4.621481429689383e-07
Position 1083: 4.2395708484330844e-07
Position 293: 3.540950864569362e-07
Position 1416: 3.489921523497225e-07
Position 1413: 3.4090196302921805e-07
Position 4336: 3.406011914089516e-07
Position 968: 3.1346029573667156e-07
Position 1783: 2.9132952078819513e-07
Position 122: 2.2066946924559742e-07
Position 4540: 2.1632800155603653e-07
Position 1312: 2.0149698425992256e-07
Position 2898: 1.661652802564172e-07
Position 4165: 1.4422246880798326e-07
Position 2032: 1.3213598882038952e-07
Position 4202: 1.260576102008945e-07
Position 385: 1.0971908675140451e-07
Position 1328: 1.072801624712237e-07
Position 1317: 9.320887604819886e-08
Position 1024: 8.708324724622138e-08
Position 162: 8.239729616855029e-08
Position 795: 8.161928088043014e-08
Position 837: 7.280430955127552e-08
Position 3839: 6.83911372356476e-08
Position 798: 4.84745655366192e-08
Position 414: 4.334043781374347e-08
Position 689: 4.2865823441707805e-08
Position 1153: 3.329581430665046e-08
Position 1020: 3.2396534760265796e-08
Position 1145: 3.172727835071493e-08
Position 5040: 2.5762777030450883e-08
Position 199: 2.0914510131947763e-08
Position 569: 2.0386619711919e-08
Position 2438: 1.6846980880442824e-08
Position 624: 1.3236246520982614e-08
Position 5036: 1.2288491235491395e-08
Position 2587: 8.840334437704048e-09
Position 1937: 8.115878839436746e-09
Position 2565: 5.541373282851556e-09
Position 416: 3.6012584132504093e-09
Position 207: 3.168730918278804e-09
Position 810: 1.5697406600441051e-09
Position 1508: 1.4898466202235373e-09
Position 1098: 1.3191154946134616e-09
Position 1069: 5.569309301072899e-10
Position 1983: 2.9221381413572427e-10
Position 1995: 2.841334363883451e-10
Position 2074: 2.59343446527852e-10
Position 831: 2.10135062036281e-10
Position 901: 1.5230341531627268e-10
Position 816: 1.0312674504336525e-10
Position 870: 8.672971328075016e-11
Position 834: 4.547389853717412e-11
Position 908: 1.38749026727073e-11
Position 1095: 8.18932086423601e-12
Position 5063: 7.850003534422022e-12
Position 68: 6.996500008074197e-13
Position 1008: 4.771055313439826e-13
