Gene = IZUMO3
Position 116: 6.912127847561849e-06
Position 774: 6.540200185982945e-06
Position 2381: 5.773565145887888e-06
Position 173: 5.663184625866301e-06
Position 1265: 5.22369652423617e-06
Position 509: 5.108129559558029e-06
Position 1763: 4.602884804783229e-06
Position 803: 3.993811981598754e-06
Position 943: 3.3691970237854915e-06
Position 283: 3.36468660170218e-06
Position 2356: 3.29478496848151e-06
Position 575: 3.292971169679207e-06
Position 229: 3.1795809057108386e-06
Position 297: 3.092201163163589e-06
Position 2405: 2.9503031269151078e-06
Position 1742: 2.8194132307955774e-06
Position 539: 2.554352163753725e-06
Position 549: 2.174709860342245e-06
Position 2427: 2.171596548513638e-06
Position 783: 1.97085485712125e-06
Position 816: 1.63916404242723e-06
Position 211: 1.62014787520251e-06
Position 464: 1.5839495252742366e-06
Position 84: 1.4311660480507824e-06
Position 2409: 1.3973172443457877e-06
Position 769: 1.1744434304115565e-06
Position 1934: 1.1295178536134287e-06
Position 677: 1.1191036154663061e-06
Position 844: 1.0786433006974085e-06
Position 1748: 7.199033569333039e-07
Position 304: 7.057765030935658e-07
Position 218: 6.771138789396122e-07
Position 414: 5.428869036963297e-07
Position 262: 5.212409353745199e-07
Position 78: 4.7000305513451335e-07
Position 1803: 4.601016049442402e-07
Position 1821: 4.3773987561685764e-07
Position 194: 3.4991236252191987e-07
Position 709: 2.9316135298017164e-07
Position 2378: 2.879022631209687e-07
Position 2391: 2.388588078413663e-07
Position 93: 2.344771030787336e-07
Position 515: 2.2262563550602968e-07
Position 2440: 1.8963194634278484e-07
Position 309: 1.8427914939660628e-07
Position 2434: 1.508129728115078e-07
Position 688: 1.5020450191418808e-07
Position 2183: 1.4923033698218756e-07
Position 313: 1.0853766835754606e-07
Position 795: 9.829985252636092e-08
Position 2423: 8.466629679037514e-08
Position 754: 6.698992464873292e-08
Position 315: 4.9218859029723356e-08
Position 747: 4.647473605810003e-08
Position 2155: 4.234049217486697e-08
Position 2195: 3.7544929879871115e-08
Position 814: 2.854331983829947e-08
Position 737: 2.5693135649783082e-08
Position 236: 9.959121660330606e-09
Position 238: 8.826896531057932e-09
Position 268: 8.193088031803755e-09
Position 257: 4.877654972528055e-09
Position 197: 4.861463110114649e-09
Position 278: 3.0269464817548527e-09
Position 469: 1.4978703217155903e-09
Position 938: 1.2630066640574385e-09
Position 1506: 9.464002108550953e-10
Position 276: 6.622161426332697e-10
Position 1782: 2.695780740219571e-10
