Gene = ERV3-1
Position 5203: 0.00020328416397142875
Position 258: 0.00018672445303300855
Position 6579: 0.00018142678649766408
Position 6043: 0.00017486487729396333
Position 5114: 0.0001659496172222632
Position 1596: 0.0001477419865558342
Position 4896: 0.00014668664224352563
Position 556: 0.00013954963743892723
Position 6447: 0.0001378202402421359
Position 3696: 0.00013719018711054996
Position 1115: 0.00013253260669879373
Position 4528: 0.00012947872146436675
Position 3335: 0.00011454245902160208
Position 1355: 0.00011381679333675359
Position 231: 0.00010598231930294857
Position 714: 9.6443905700325e-05
Position 268: 9.012861732074598e-05
Position 523: 8.959744481189136e-05
Position 1315: 8.828851243388084e-05
Position 2620: 8.790276297247909e-05
Position 1366: 8.747479597267946e-05
Position 2043: 8.59548887518431e-05
Position 2374: 8.468670840272896e-05
Position 4422: 8.4097950241791e-05
Position 274: 7.80129177161086e-05
Position 4908: 7.79137617745486e-05
Position 4209: 7.604034798614796e-05
Position 1800: 7.525654098598995e-05
Position 5146: 6.716213100976314e-05
Position 2105: 6.48721234888081e-05
Position 2854: 5.304071322554368e-05
Position 3091: 4.99896623702789e-05
Position 2299: 4.4629658355611274e-05
Position 1413: 4.1044624593682346e-05
Position 3424: 4.042028296588862e-05
Position 2072: 4.010983186560272e-05
Position 3338: 3.938538284591318e-05
Position 1992: 3.5202957654111304e-05
Position 2180: 3.451972417400869e-05
Position 678: 3.4111128108258274e-05
Position 2856: 3.139029067426573e-05
Position 2561: 3.0188711911203795e-05
Position 1287: 3.0000380158138243e-05
Position 1607: 2.9599761325865356e-05
Position 2436: 2.7047989470675374e-05
Position 1629: 2.586741580137496e-05
Position 1023: 2.5811170592510483e-05
Position 424: 2.562393048948241e-05
Position 294: 2.0156693504232612e-05
Position 2391: 1.9231840634188588e-05
Position 2018: 1.8620749808787235e-05
Position 1984: 1.21885316424894e-05
Position 1930: 7.1543781873107715e-06
Position 575: 6.866128376841237e-06
Position 1208: 6.138353121700388e-06
Position 1905: 4.563527427917099e-06
Position 543: 2.782128065901915e-06
Position 1959: 2.759988978415578e-06
Position 1859: 2.1644093618844307e-06
Position 1203: 2.1496817194366957e-06
Position 1813: 1.8749241970788038e-06
Position 614: 1.7993232713835908e-06
Position 641: 9.61144151821653e-07
Position 2184: 7.344188557365151e-07
Position 1729: 5.230566231766641e-07
Position 1205: 3.221406060649832e-07
Position 1299: 1.9777584972215058e-07
Position 567: 1.9654812163892154e-07
Position 1669: 1.919162408750282e-07
Position 1504: 1.4198953061627068e-07
Position 1543: 1.3696439023724614e-07
Position 442: 7.771374946274414e-08
Position 842: 7.505643575038012e-08
Position 449: 7.435904009241578e-08
Position 851: 3.960414227947892e-08
Position 653: 3.72448595110262e-08
Position 826: 3.46639365105411e-08
Position 558: 1.1074495499755877e-08
Position 1212: 9.163280621097534e-09
Position 466: 5.410788110102987e-09
Position 584: 1.1964165201027188e-09
Position 624: 4.022798588475157e-10
Position 451: 2.7207082953261793e-10
Position 658: 1.3182403968909235e-10
