Gene = RP11-350O14.18
Position 570: 7.687459915274055e-06
Position 1392: 6.10132376910966e-06
Position 634: 4.581313957624479e-06
Position 141: 3.9677108482496305e-06
Position 880: 2.8024455022054624e-06
Position 292: 2.6237224500227224e-06
Position 369: 7.419726555541041e-07
Position 147: 5.261923881741973e-07
Position 1395: 5.236440438883627e-07
Position 931: 1.9922037276607974e-07
Position 1088: 1.414252840169317e-07
Position 581: 5.8406757996310844e-08
Position 617: 3.7418976953958884e-08
Position 367: 2.8714594734454575e-08
Position 386: 2.785038481347821e-08
Position 594: 1.3271315359771925e-08
Position 598: 1.1629164720825513e-08
Position 381: 4.638813050474465e-09
Position 97: 2.653306679424953e-09
Position 109: 1.8388151791816208e-10
Position 102: 1.6413553321647214e-11
Position 377: 1.0686715653748628e-12
