Gene = MPL
Position 4435: 1.435000651132949e-07
Position 211: 1.1576550396976092e-07
Position 2827: 1.1240578307593212e-07
Position 648: 9.706189826878959e-08
Position 4474: 5.8866238527156324e-08
Position 642: 4.6130601053387256e-08
Position 631: 4.432508268494245e-08
Position 2655: 1.2702273398335587e-08
Position 3121: 1.1160197584727646e-08
Position 3348: 8.04266076411891e-09
Position 3464: 7.867962470874565e-09
Position 3627: 7.422266017642563e-09
Position 654: 7.276796579076016e-09
Position 157: 5.432737411724854e-11
Position 213: 2.1855329870813247e-11
Position 163: 1.177276890535039e-11
Position 108: 1.0809420039526762e-11
Position 161: 6.162601477853999e-12
Position 176: 2.8575549213452213e-12
Position 133: 1.764836238971504e-12
Position 112: 6.283270995937061e-13
Position 167: 6.270293992719664e-13
Position 142: 6.004387116007138e-13
Position 115: 5.38809710038989e-13
Position 135: 2.868938737214575e-13
Position 125: 2.297305283998163e-15
Position 120: 1.413823004244548e-15
