Gene = TSPAN12
Position 1448: 0.00041548773185843955
Position 4278: 0.00041495046018022604
Position 1352: 0.00037941327597040874
Position 4743: 0.00036479223220162974
Position 7263: 0.00034048219874134475
Position 3635: 0.0003062793766822117
Position 14867: 0.000302729949055449
Position 21426: 0.000285348953774524
Position 15715: 0.0002672355829682988
Position 3715: 0.00026645995109325605
Position 5784: 0.000254554854261117
Position 6627: 0.00024245926105577066
Position 20459: 0.00024112260305855202
Position 9223: 0.0002384350017290896
Position 4003: 0.00023336674992136704
Position 19974: 0.00022830315578028864
Position 3042: 0.00022610846890709193
Position 20397: 0.00021851119319499574
Position 5150: 0.00018460874950370712
Position 9641: 0.00017775994676011404
Position 3442: 0.00015603684547381338
Position 5387: 0.00015322588674703122
Position 6044: 0.0001459424318863609
Position 552: 0.00014407041643608247
Position 6635: 0.00013722010872580537
Position 8061: 0.0001318801624160921
Position 8554: 0.00011568140260749264
Position 8075: 0.0001140956749630179
Position 6295: 0.0001098824874168268
Position 4190: 0.00010918508437073636
Position 1116: 8.259363994063168e-05
Position 926: 7.448105885883505e-05
Position 22336: 6.017413063181293e-05
Position 1399: 5.0402591772692565e-05
Position 1246: 4.773451896458057e-05
Position 226: 4.598247007322414e-05
Position 1118: 4.021332957269209e-05
Position 1295: 3.245018027567315e-05
Position 86: 2.313940813833307e-05
Position 21333: 1.711917508507568e-05
Position 19966: 1.700439850606473e-05
Position 1102: 1.3076889741052004e-05
Position 14200: 1.2955276032554082e-05
Position 784: 1.2870803481813473e-05
Position 14222: 1.2628528314957332e-05
Position 1265: 9.458742821702215e-06
Position 458: 9.406455312563747e-06
Position 610: 8.794026454092862e-06
Position 19824: 8.761033784139262e-06
Position 19691: 8.489267797389817e-06
Position 10584: 8.358808558417083e-06
Position 21640: 6.546342662778564e-06
Position 10002: 6.094694344395848e-06
Position 512: 5.335494086840879e-06
Position 707: 4.168476627205461e-06
Position 1901: 3.383285878482395e-06
Position 752: 3.305866781411431e-06
Position 2175: 3.2873010983411313e-06
Position 612: 3.018195582705445e-06
Position 413: 2.6339085969407806e-06
Position 2184: 2.3290262238799393e-06
Position 542: 2.1353124514090403e-06
Position 1050: 1.6218159545952494e-06
Position 1216: 1.612474858956339e-06
Position 2354: 1.5992550454348823e-06
Position 1479: 1.4298915573561113e-06
Position 1248: 1.292978018805011e-06
Position 1137: 1.0769707742963966e-06
Position 1884: 9.945698861563574e-07
Position 1044: 9.901088499911222e-07
Position 556: 9.669093476925067e-07
Position 1321: 9.28458081571348e-07
Position 1357: 8.956366523954268e-07
Position 995: 8.664701906429421e-07
Position 1470: 7.99428852528091e-07
Position 131: 4.768881403575224e-07
Position 3368: 3.9780751918556193e-07
Position 2686: 3.8870804027960645e-07
Position 2764: 3.8459971316358356e-07
Position 1140: 3.6476022744945243e-07
Position 1793: 2.903871472644471e-07
Position 2789: 1.1699653684571988e-07
Position 2102: 1.1193525219856856e-07
Position 20253: 1.0200146007745832e-07
Position 1548: 9.909782267108682e-08
Position 4363: 3.963283549315546e-08
Position 4037: 2.9211928955344543e-08
Position 488: 2.464663907470235e-08
Position 3679: 2.4567694133243594e-08
Position 4117: 2.3012688647515265e-08
Position 4609: 2.1915724482451316e-08
Position 5424: 1.650544505383022e-08
Position 5230: 1.6385688618647098e-08
Position 1063: 1.2226053914035634e-08
Position 724: 3.1297930109548276e-09
Position 575: 2.7985550679389563e-09
Position 804: 9.068599378546204e-10
Position 2234: 6.091017620482806e-10
Position 2911: 5.538020615549151e-10
Position 3432: 5.235295552102553e-10
Position 1843: 4.6520135250402737e-10
Position 763: 3.067099800376193e-10
Position 2846: 1.9526596938069864e-10
Position 3096: 1.7726044614886904e-10
Position 2044: 1.380481278444259e-10
Position 2801: 1.1337814368339498e-10
Position 2148: 1.0039178008618213e-10
Position 2877: 9.540072008573654e-11
Position 2195: 9.516737629084182e-11
Position 2413: 8.70956009757988e-11
Position 2320: 4.3595626813432637e-11
Position 2625: 4.224868563214433e-11
Position 1558: 7.224976650154694e-13
Position 1705: 7.049528995097761e-13
Position 1617: 1.5098119918342366e-13
Position 1612: 1.4910149627624354e-13
Position 1619: 1.1765731581145697e-13
Position 1668: 8.67362544070628e-14
Position 1555: 4.969568621758052e-14
Position 859: 1.9648842982005812e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 19444: 0.9896253326618814
Position 1523: 0.983050203655221
Position 368: 0.9627520126995044
Position 14604: 0.8507446874855971
Position 18247: 0.8071478034393101
Position 23873: 0.6679449384843082
Position 18731: 0.5919082447975756
Position 19649: 0.5853072324866758
Position 18448: 0.3474121909931626
Position 13908: 0.34226135012051206
Position 25795: 0.30863398770273043
Position 36243: 0.24504389869379023
Position 13176: 0.21373347677962753
Position 9823: 0.194066983020687
Position 14091: 0.18813286152789993
Position 33130: 0.16702042373869863
Position 29672: 0.15224869666217222
Position 13112: 0.12674260538837515
Position 29510: 0.0730133873414214
Position 15598: 0.07279205893568426
Position 29119: 0.06560480503567992
Position 18432: 0.06467498868303329
Position 14130: 0.06137155176567847
Position 16126: 0.05970516647626976
Position 12273: 0.052972520092118544
Position 23834: 0.05288868957853457
Position 26894: 0.05085531350921783
Position 30964: 0.04849703354189517
Position 21940: 0.04594239726098084
Position 1154: 0.04177152703964066
Position 18197: 0.03706828425972501
Position 30793: 0.034122931630423
Position 23898: 0.03325909745762723
Position 8770: 0.03103392116165366
Position 28245: 0.029254969827539477
Position 18463: 0.027883290887421495
Position 32419: 0.02686849185665538
Position 12751: 0.02432956432765387
Position 18977: 0.02107031671993897
Position 28269: 0.020451095880589826
Position 8660: 0.019045947203951055
Position 27295: 0.01867035731677817
Position 29747: 0.016595737572586238
Position 15913: 0.016440241664779084
Position 28228: 0.014884065967942926
Position 27195: 0.014824381715659014
Position 28452: 0.014709071026181242
Position 23806: 0.014304847960669598
Position 1551: 0.01393662677704585
Position 2588: 0.013191158836754204
Position 29537: 0.011900559099418099
Position 24793: 0.010982114868729553
Position 9983: 0.010783051262288552
Position 10824: 0.0106164715122769
Position 25531: 0.010222501044324818
Position 5342: 0.009914883059104748
Position 22504: 0.00965752865229581
Position 26965: 0.009273189662915878
Position 15405: 0.009163211569468036
Position 25173: 0.00909402703532342
Position 371: 0.009002196736884864
Position 2975: 0.008609796751338135
Position 5510: 0.00809462210791882
Position 23674: 0.008032682969807128
Position 24610: 0.007173098215525372
Position 25149: 0.0068433035288577295
Position 26848: 0.0062413559960741065
Position 24853: 0.006080740681077156
Position 21114: 0.005241619077354378
Position 27536: 0.005235151109594282
Position 24418: 0.004927880463629071
Position 24087: 0.0048951866632658695
Position 19610: 0.004590413424278016
Position 865: 0.004498719559987715
Position 915: 0.003970682416528419
Position 28009: 0.0038875713840239453
Position 12717: 0.003539652117175844
Position 25558: 0.003390025631280263
Position 1318: 0.003177025830578134
Position 27918: 0.002819576852729474
Position 18997: 0.002784883836558086
Position 14953: 0.002714851028784055
Position 21489: 0.0025245628778476394
Position 24627: 0.0024624566828927654
Position 24514: 0.0021680532116046605
Position 22303: 0.002153480120495242
Position 19851: 0.002120761941915374
Position 23207: 0.0020593475353241205
Position 8871: 0.0020210072556388595
Position 24536: 0.0018634247057699167
Position 19657: 0.00180724742043643
Position 2939: 0.0016445170287654443
Position 8825: 0.0016364121229750046
Position 19662: 0.0016218532361404734
Position 505: 0.001498466913369266
Position 6430: 0.0014572014868734623
Position 22152: 0.0013283237529207645
Position 455: 0.0012693603493607905
Position 27794: 0.0012606878588313603
Position 19718: 0.001239797481136439
Position 22031: 0.0012389752182065592
Position 10469: 0.0012193899009341179
Position 3494: 0.0012116886115958912
Position 19698: 0.0011595900154615319
Position 26635: 0.00113861909286086
Position 1315: 0.001071278577441579
Position 24191: 0.0010682592513802562
Position 995: 0.0010495803507653836
Position 813: 0.000986871330301454
Position 3861: 0.0009050140410512302
Position 3473: 0.0008973768180289509
Position 24886: 0.0008399738866039519
Position 20333: 0.000787425016721567
Position 3939: 0.0007637734184500068
Position 26143: 0.0007465102034719976
Position 25202: 0.000698583040392972
Position 26066: 0.0006870139181514206
Position 21296: 0.0006485230689251062
Position 21169: 0.0005626328596811169
Position 7952: 0.0005332148441895398
Position 4131: 0.0005241993025602758
Position 9222: 0.00044526044189253526
Position 3942: 0.0004361056822913559
Position 19720: 0.0004327176788964012
Position 9035: 0.0004259819712770559
Position 2908: 0.00042436650114883106
Position 19695: 0.00041909690458006053
Position 26719: 0.000403819186068948
Position 20779: 0.00038390136058510455
Position 5362: 0.0003800277502125242
Position 584: 0.00036669697352696305
Position 20330: 0.0003402824827514299
Position 22197: 0.0003351747619664671
Position 196: 0.00032444909578581785
Position 21904: 0.0002959967938952673
Position 7119: 0.00029041569947307503
Position 24137: 0.00026564190762634447
Position 2574: 0.00026028917985929876
Position 21378: 0.00025804561445156936
Position 19797: 0.00022518608896682978
Position 22522: 0.00022310044038108186
Position 1159: 0.00019218332405155643
Position 5349: 0.00018799385406148444
Position 3362: 0.00018437895739553027
Position 3825: 0.0001782266602203756
Position 9522: 0.00017775994676011404
Position 4934: 0.00016669979887672998
Position 2610: 0.0001576199026195717
Position 200: 0.00015638973013204266
Position 6510: 0.0001562125375929766
Position 4510: 0.0001518604160717872
Position 5959: 0.00014594243188636137
Position 7991: 0.0001372827748900901
Position 2391: 0.00012987278849425094
Position 2428: 0.00012839194027151015
Position 8322: 0.0001156814026074929
Position 6150: 0.000109882487416827
Position 6407: 0.00010604046078684849
Position 20674: 0.00010324600032610799
Position 338: 0.00010066050717758529
Position 3344: 9.831514074165363e-05
Position 21332: 9.484039063261803e-05
Position 21720: 9.346570268090364e-05
Position 4648: 8.794634377935618e-05
Position 458: 8.1830611182221e-05
Position 8624: 7.932578358932609e-05
Position 22776: 7.810103905453123e-05
Position 3000: 7.73796024190138e-05
Position 2613: 7.684917328173347e-05
Position 1128: 7.195191714672506e-05
Position 19824: 7.150961511230935e-05
Position 20202: 7.146765992121793e-05
Position 22545: 6.769385683583146e-05
Position 19840: 6.398321218630131e-05
Position 22307: 6.03445239796085e-05
Position 2660: 6.021431376010507e-05
Position 2413: 5.448908721225253e-05
Position 628: 5.150412692090313e-05
Position 7146: 5.006649926826948e-05
Position 1234: 4.8475795091878843e-05
Position 4493: 4.7662186103674916e-05
Position 1073: 4.4649723722755714e-05
Position 3896: 4.4041948365647e-05
Position 4651: 4.142920571169825e-05
Position 402: 3.179706721190166e-05
Position 1225: 3.0791479158107604e-05
Position 1257: 3.067172068264038e-05
Position 3801: 2.9363970156763217e-05
Position 917: 2.8938659886003587e-05
Position 420: 2.5180802141480726e-05
Position 1212: 2.3852157758338742e-05
Position 20015: 2.3016176749029757e-05
Position 398: 2.188110182549702e-05
Position 20369: 1.9805552456783226e-05
Position 20243: 1.8502110177283705e-05
Position 4362: 1.8372296515900063e-05
Position 4908: 1.7908055655717497e-05
Position 4677: 1.7530386605757244e-05
Position 1357: 1.7131736005333013e-05
Position 3991: 1.5757096543566627e-05
Position 475: 1.3076944385857476e-05
Position 3988: 1.2879763106120538e-05
Position 396: 1.2865329475691462e-05
Position 1016: 1.0790959189589503e-05
Position 3214: 1.0668269292945866e-05
Position 1442: 1.0092682373211305e-05
Position 231: 8.133739659347292e-06
Position 426: 8.000685644772611e-06
Position 1182: 6.742395715406103e-06
Position 926: 5.876899785373736e-06
Position 1171: 5.753118476953991e-06
Position 1788: 5.303872876246926e-06
Position 529: 4.721471244388499e-06
Position 1185: 4.292810893550442e-06
Position 435: 3.978718235947441e-06
Position 2054: 3.958483879539789e-06
Position 1295: 3.843930233756396e-06
Position 1076: 3.81614922797428e-06
Position 929: 3.3281672116731374e-06
Position 404: 2.8495298477381396e-06
Position 1393: 2.8372187004940944e-06
Position 1135: 2.5466141963315424e-06
Position 310: 1.5893669508487323e-06
Position 1265: 1.3182728053328078e-06
Position 1601: 1.207039539993759e-06
Position 324: 1.0663675250776504e-06
Position 1944: 9.846128066528173e-07
Position 1352: 9.76850814457934e-07
Position 1214: 8.676406469429565e-07
Position 2266: 8.589761044303895e-07
Position 313: 6.518237874607165e-07
Position 1548: 6.40663171934702e-07
Position 1564: 5.850040962118889e-07
Position 1057: 4.834123323178337e-07
Position 271: 4.6937291876223825e-07
Position 1828: 4.079890943601026e-07
Position 1998: 3.612079899317124e-07
Position 2643: 2.7025160232909143e-07
Position 779: 2.6642688010262884e-07
Position 1606: 2.5109104566889883e-07
Position 1331: 2.3536328988626336e-07
Position 209: 1.5300535529433416e-07
Position 1466: 1.464244548895216e-07
Position 222: 1.1163125157864247e-07
Position 1971: 1.1038387647435136e-07
Position 6769: 6.843261665353129e-08
Position 2354: 6.465594918974763e-08
Position 1850: 4.6251249381047074e-08
Position 1453: 4.107194698724158e-08
Position 220: 3.332759417146661e-08
Position 2138: 2.99822165020653e-08
Position 2124: 2.8444419726624363e-08
Position 2209: 2.4992466450263477e-08
Position 1685: 2.4401527569850756e-08
Position 19858: 2.214065607332383e-08
Position 273: 2.1991586869531568e-08
Position 1664: 1.908079914084935e-08
Position 1617: 1.6857446098428425e-08
Position 289: 1.360021580019791e-08
Position 408: 1.2349663703165099e-08
Position 4278: 1.0523122409582004e-08
Position 4977: 9.97081814538524e-09
Position 2624: 9.866321527010768e-09
Position 411: 9.725469469311007e-09
Position 1456: 9.286641177078546e-09
Position 4419: 7.948370638278023e-09
Position 3666: 7.453237861291002e-09
Position 5132: 7.309841732322395e-09
Position 3837: 5.442721142622108e-09
Position 4566: 5.364767300322647e-09
Position 3908: 4.955359049490248e-09
Position 3616: 4.580390777590695e-09
Position 2735: 4.1262846454995e-09
Position 180: 3.2937365523971876e-09
Position 542: 3.2751410427448603e-09
Position 3264: 2.5829125975027373e-09
Position 2446: 1.9601162889486897e-09
Position 301: 1.834572985874023e-09
Position 2816: 1.2536820478714777e-09
Position 2833: 1.1152765916681952e-09
Position 283: 4.2552454066303717e-10
Position 315: 3.3775990644755017e-10
Position 3136: 3.033067293835733e-10
Position 2846: 2.3152116560765356e-10
Position 167: 1.7211338031640563e-10
Position 3587: 1.4462117250520696e-10
Position 3683: 1.2614667249396483e-10
Position 3846: 1.205043590305234e-10
Position 3950: 1.1659277537466007e-10
Position 2757: 1.068550259019522e-10
Position 3320: 8.284304883211341e-11
Position 2224: 4.936917348871678e-11
Position 1790: 3.7487427699792846e-11
Position 2671: 3.127847606717461e-11
Position 2182: 2.0639778000699107e-11
Position 160: 9.973815989805394e-12
Position 1793: 8.897951989965792e-12
Position 2293: 8.267914789943053e-12
Position 2161: 8.007552256620234e-12
Position 749: 7.209778726233085e-12
Position 158: 5.022696580643402e-12
Position 2431: 3.796066586213925e-12
Position 745: 3.681863961435803e-12
Position 1477: 2.9537266154206543e-13
Position 1668: 1.912933506381707e-13
Position 1603: 1.9117993001704068e-13
Position 1489: 1.8163541872087922e-13
Position 1715: 1.0777671880335747e-13
Position 1032: 1.0145411342980311e-13
Position 761: 8.39739799219285e-14
Position 1034: 1.640311837309607e-14
Position 1195: 1.1568974304005423e-15
