Gene = MAD2L2
Position 7706: 0.006047991493993952
Position 17019: 0.005433897212047031
Position 14680: 0.005168792480347287
Position 15796: 0.005146885318614953
Position 8500: 0.004979295503248375
Position 6247: 0.004876367733535522
Position 10389: 0.0042067302594690995
Position 14436: 0.004172256658927976
Position 12828: 0.004162475362637266
Position 16121: 0.004137263362119435
Position 16202: 0.0039913936290346605
Position 9849: 0.0038949637091593202
Position 4992: 0.0036859460551698356
Position 16935: 0.003489024352935736
Position 15434: 0.003426606520665274
Position 16237: 0.0032492068567154626
Position 14173: 0.002939619186464569
Position 16966: 0.0029157966965659456
Position 8488: 0.002883130659085067
Position 8410: 0.002863752758997661
Position 15674: 0.0026969528505474683
Position 7896: 0.002689375928180953
Position 7680: 0.002461254184881091
Position 16104: 0.002326778771981255
Position 16730: 0.002173069399816289
Position 16913: 0.002040107047346087
Position 16646: 0.002023920077978307
Position 15933: 0.0019114656432128267
Position 3842: 0.0018181945991232185
Position 7871: 0.0017744965227658518
Position 8656: 0.001747520195350841
Position 17045: 0.0017092559941023955
Position 1351: 0.0016588428636148587
Position 10320: 0.0016252076504833517
Position 525: 0.0015050080384344507
Position 8560: 0.0014503202433669908
Position 15564: 0.0014402585681174956
Position 6298: 0.0013886627773473938
Position 5705: 0.001358801847276227
Position 16748: 0.001341718497874396
Position 1042: 0.0011995750354747412
Position 16223: 0.0011428513237367408
Position 17004: 0.0011419563593676896
Position 15014: 0.0010685478484966455
Position 15446: 0.0009823477231806236
Position 12771: 0.0009205685431322961
Position 11764: 0.0008459385487306161
Position 15096: 0.0008371535765105637
Position 7231: 0.0008149607256484518
Position 1268: 0.0007999324120655002
Position 17082: 0.0007893097292266835
Position 1295: 0.0007793134490732662
Position 11857: 0.0007788308286431455
Position 14234: 0.0006948610171396057
Position 15537: 0.0006913164210094004
Position 1637: 0.0006227366907221734
Position 17149: 0.0006215588534190003
Position 8248: 0.0005987792183076233
Position 12650: 0.0005977441547886511
Position 15879: 0.0005887752143669781
Position 14576: 0.0005351190004051016
Position 3800: 0.0005228929121665766
Position 758: 0.0005052679712283882
Position 15374: 0.0004999968300070322
Position 1593: 0.0004886321104103571
Position 16080: 0.0004580875457767045
Position 12653: 0.00042142629718974235
Position 2663: 0.0003860394083797968
Position 14915: 0.00038369700484459284
Position 16118: 0.00037800312535899897
Position 16164: 0.00036312157748766776
Position 531: 0.0003508932388142037
Position 14273: 0.00035081707271357313
Position 1514: 0.00034038738374059463
Position 1247: 0.0003365210638530984
Position 5439: 0.00032994932497053833
Position 13756: 0.00032162386274097506
Position 14258: 0.00030596157552432106
Position 14279: 0.00029360007255431865
Position 13596: 0.00028905913660203197
Position 8185: 0.0002864942249337901
Position 15055: 0.00028452685276576973
Position 3308: 0.00028234427663933727
Position 2518: 0.000281730211721795
Position 15179: 0.00028070598240167294
Position 13759: 0.000262554303834174
Position 1642: 0.00025783605281180273
Position 1310: 0.0002375641069540314
Position 16258: 0.0002303235002051501
Position 7159: 0.00022673812815359042
Position 15837: 0.00020821371701673392
Position 16852: 0.0002060001443694766
Position 15696: 0.00020313042569862868
Position 326: 0.00019519089659180179
Position 14237: 0.0001913409331190413
Position 16250: 0.0001784559231909397
Position 15408: 0.00016185643061685632
Position 14717: 0.00014927495431180487
Position 14741: 0.0001246410367028251
Position 14802: 0.00011964014330888214
Position 15739: 0.00011941284766194412
Position 15247: 0.00010890956444314256
Position 2432: 0.00010639443691009216
Position 14957: 0.00010086100832570304
Position 16264: 9.927015433036326e-05
Position 14994: 9.922070108289626e-05
Position 5208: 9.882700814729349e-05
Position 17048: 9.776327125404671e-05
Position 3714: 9.272310776464466e-05
Position 12313: 9.121494527130174e-05
Position 2364: 8.966633827828184e-05
Position 1073: 8.655657680980707e-05
Position 15471: 8.613166906989617e-05
Position 16356: 8.512673081709266e-05
Position 14831: 8.509491627531079e-05
Position 16940: 8.239193220900218e-05
Position 12281: 7.854744902171806e-05
Position 3254: 7.825411619439125e-05
Position 16505: 7.738112752529457e-05
Position 2521: 7.256028767781578e-05
Position 14306: 7.012649497742402e-05
Position 16279: 7.003330859821514e-05
Position 661: 6.896110820106815e-05
Position 17053: 6.589665640938385e-05
Position 1184: 6.494335297718156e-05
Position 5701: 6.425772891617288e-05
Position 15389: 6.118771769049649e-05
Position 1460: 6.113915634307814e-05
Position 1410: 5.634200927879581e-05
Position 16684: 5.31754699555747e-05
Position 11388: 4.931978064287679e-05
Position 585: 4.605180512192032e-05
Position 1092: 4.531141907586651e-05
Position 3257: 4.096275752674542e-05
Position 15021: 3.922256868648663e-05
Position 16648: 3.869851791659471e-05
Position 455: 3.712406338893973e-05
Position 2547: 3.683073403612297e-05
Position 16871: 3.515006923098053e-05
Position 979: 3.4245303797717995e-05
Position 1416: 3.362713430732035e-05
Position 1140: 3.2312451131513356e-05
Position 2600: 3.22112135711089e-05
Position 13627: 3.131615109097132e-05
Position 15954: 2.8891898593650087e-05
Position 3092: 2.8236634283373595e-05
Position 14946: 2.617503313119143e-05
Position 4008: 2.595756252673214e-05
Position 17031: 2.5560428759453552e-05
Position 15719: 2.5090337677040408e-05
Position 16636: 2.4661716393617483e-05
Position 15466: 2.2797893477831013e-05
Position 15016: 2.2611444808977785e-05
Position 15034: 2.17894190524643e-05
Position 15491: 2.167358837380001e-05
Position 15073: 2.1553735472011538e-05
Position 1600: 2.0913420624955657e-05
Position 4888: 2.0817125064761872e-05
Position 17159: 2.0399647184830713e-05
Position 15031: 1.9827202828809797e-05
Position 13242: 1.9557804610157123e-05
Position 2922: 1.7858596443344784e-05
Position 1234: 1.6849466521360077e-05
Position 1192: 1.635373410997632e-05
Position 16568: 1.5692645888807317e-05
Position 2782: 1.5596386066613443e-05
Position 2866: 1.5191964440752631e-05
Position 12411: 1.4869055255782906e-05
Position 3523: 1.4777886333299748e-05
Position 16129: 1.3277253000184835e-05
Position 3698: 1.2484216229568331e-05
Position 1645: 1.2412356668030904e-05
Position 937: 1.2375233665932771e-05
Position 2954: 1.2357782959304528e-05
Position 15949: 1.2174613847727956e-05
Position 15397: 1.2010078809902198e-05
Position 15977: 1.179747615417706e-05
Position 1555: 9.773030114720768e-06
Position 16854: 9.596595520703345e-06
Position 5865: 9.441657895600174e-06
Position 2059: 9.175498357779627e-06
Position 3764: 8.925330330450107e-06
Position 15569: 8.005136616867398e-06
Position 416: 7.940025993651854e-06
Position 5291: 7.4793979807389e-06
Position 2572: 6.836537924610446e-06
Position 15951: 6.073537713176394e-06
Position 4959: 5.794857449382013e-06
Position 15721: 5.581671972141961e-06
Position 3391: 5.423492389046364e-06
Position 1689: 5.298858435991042e-06
Position 798: 5.164218430726175e-06
Position 17135: 5.160469354602136e-06
Position 3797: 5.069673300384518e-06
Position 5886: 4.952292633874646e-06
Position 15866: 4.8958315185883965e-06
Position 15062: 4.778506276491683e-06
Position 1144: 4.743677120428815e-06
Position 2081: 4.6827667532933075e-06
Position 4094: 4.625517095514828e-06
Position 2810: 3.9764055708730685e-06
Position 2934: 3.7054577798663823e-06
Position 3970: 3.6810653001620756e-06
Position 769: 3.616253179409769e-06
Position 5315: 3.5619772050848326e-06
Position 976: 3.2630883739606232e-06
Position 421: 3.0796423373572136e-06
Position 566: 2.940606024821619e-06
Position 3743: 2.9137840646759862e-06
Position 777: 2.7382640899218393e-06
Position 16867: 2.617084076274208e-06
Position 3279: 2.5087486592139963e-06
Position 16053: 2.4893691436057207e-06
Position 802: 2.4293536410765767e-06
Position 16380: 2.4160075376958257e-06
Position 16364: 2.414659985043597e-06
Position 440: 2.226759296527652e-06
Position 3824: 2.1262815817138902e-06
Position 1419: 2.107044019631615e-06
Position 3975: 2.105893665415573e-06
Position 4111: 1.902892941482498e-06
Position 1066: 1.891338923839553e-06
Position 3116: 1.8438433351026238e-06
Position 2384: 1.8066514111264064e-06
Position 466: 1.6777118749111387e-06
Position 3899: 1.6760885581093754e-06
Position 1217: 1.591378494362072e-06
Position 1009: 1.5441976876518517e-06
Position 1808: 1.543701780383405e-06
Position 1455: 1.5004410763235518e-06
Position 1525: 1.4866328774741695e-06
Position 3636: 1.427722656309492e-06
Position 1080: 1.4151910615969902e-06
Position 1745: 1.3406733538352265e-06
Position 1204: 1.338108154298516e-06
Position 1743: 1.3035512531169572e-06
Position 1535: 1.2391099440581513e-06
Position 3761: 1.2163330111791901e-06
Position 1686: 1.181960530220133e-06
Position 16662: 1.02364554635326e-06
Position 2061: 9.112588408483136e-07
Position 16414: 8.915828113052922e-07
Position 2138: 8.912322543717471e-07
Position 3350: 8.783331310361564e-07
Position 3167: 8.610881997731695e-07
Position 2216: 8.358779042092048e-07
Position 2065: 7.791771084460186e-07
Position 16672: 7.734880879081979e-07
Position 1740: 7.570539171779154e-07
Position 16502: 7.340771592679801e-07
Position 4852: 7.337148825922161e-07
Position 1702: 7.194567653674498e-07
Position 1358: 7.04679679919707e-07
Position 568: 6.780848184532327e-07
Position 2360: 6.746757288329542e-07
Position 2270: 6.709115288203844e-07
Position 4771: 6.016731626503257e-07
Position 606: 5.213410953839716e-07
Position 475: 5.171981913644211e-07
Position 15604: 3.9822193448426647e-07
Position 397: 3.518543417147653e-07
Position 615: 3.44996581512296e-07
Position 485: 3.264114147860377e-07
Position 535: 3.0142672910146355e-07
Position 3528: 2.9339011569741903e-07
Position 16428: 2.5774428307746524e-07
Position 4818: 2.3613045987242544e-07
Position 14743: 2.316398133998878e-07
Position 15833: 2.472399597249257e-08
Position 15974: 2.342257188444069e-08
Position 16024: 1.9798766551865423e-08
Position 14972: 1.2684317829737469e-08
Position 15261: 3.744134753586461e-09
Position 15125: 2.4581881811278326e-09
Position 15983: 1.3142490521724987e-09
