Gene = SWI5
Position 12505: 0.7561281731891479
Position 440: 0.6713632748243781
Position 3078: 0.2948879604050619
Position 10526: 0.18041498048133095
Position 12596: 0.1592748204190706
Position 499: 0.1107975858770297
Position 9358: 0.09283231584897499
Position 11847: 0.08914938420121521
Position 1014: 0.081353475159016
Position 2980: 0.06305316208891441
Position 691: 0.05381966311179566
Position 5508: 0.05352175553176412
Position 560: 0.04615784023153019
Position 868: 0.04215566189191634
Position 2487: 0.03847179426354406
Position 1076: 0.0357851263540831
Position 10264: 0.028638408453384046
Position 3359: 0.022433454720171324
Position 515: 0.02231722496990647
Position 2497: 0.022296933145854278
Position 10067: 0.021643269550877593
Position 3419: 0.021068635303296075
Position 9196: 0.019392449438474263
Position 8429: 0.019325060809541845
Position 12019: 0.016175187590979686
Position 826: 0.01566921106785073
Position 12485: 0.014832363622714697
Position 11732: 0.01411274361857804
Position 3680: 0.013924573992216359
Position 10306: 0.013295306564491663
Position 11052: 0.012677918591760057
Position 8915: 0.012262879100043552
Position 9430: 0.01218309734345512
Position 395: 0.01212595245103769
Position 9976: 0.010076832857701777
Position 1461: 0.010008706766410379
Position 2460: 0.00959171830062506
Position 328: 0.009119484130079604
Position 5211: 0.008621789116573075
Position 1990: 0.008447719088477837
Position 3650: 0.007406339254603101
Position 10181: 0.007209461069531993
Position 9680: 0.005982996879594797
Position 5327: 0.005496866176496013
Position 9801: 0.005184325630432756
Position 8950: 0.005167694053191268
Position 10043: 0.004803152710281513
Position 9794: 0.004597884296121813
Position 1508: 0.0045797735717801385
Position 732: 0.004408842001261223
Position 2019: 0.004258005572645614
Position 9338: 0.003954324534873393
Position 10597: 0.003866808498589234
Position 11049: 0.0037873770238966934
Position 10351: 0.003682572143774809
Position 694: 0.0036585499604273085
Position 3187: 0.0035836368472230294
Position 932: 0.0032676459090639665
Position 1993: 0.003113161376874874
Position 10558: 0.002438706014457413
Position 8857: 0.0023440548801845684
Position 10086: 0.0023196314531247703
Position 8887: 0.002209356435154123
Position 1035: 0.002203566376788575
Position 956: 0.002121292923034954
Position 10017: 0.0021045541558443095
Position 10406: 0.00208624987379187
Position 2073: 0.0019224526790327283
Position 12161: 0.0019157043357378996
Position 379: 0.001895887029285747
Position 3129: 0.0017093358743181962
Position 3124: 0.001632680684673812
Position 10496: 0.0016260778556665616
Position 3612: 0.001609989193366866
Position 11765: 0.0015863667719702421
Position 12128: 0.0015263668024279998
Position 2647: 0.0015182616410238086
Position 9999: 0.001489100969269399
Position 1901: 0.0014877979311278327
Position 10268: 0.0014033739821621952
Position 10751: 0.0013609457822527685
Position 1337: 0.001352755378870358
Position 1052: 0.001300268968221816
Position 1478: 0.0011959868788243636
Position 12048: 0.0011885609657564665
Position 11905: 0.0010541317328695487
Position 3699: 0.0009841511090062447
Position 11380: 0.0009576713819780871
Position 1827: 0.0009242485830722606
Position 355: 0.0008791032148620763
Position 8992: 0.0008663204579957399
Position 2087: 0.0008322355967908232
Position 10451: 0.0006880203866488962
Position 535: 0.0006649328850905859
Position 1925: 0.0006618433070421533
Position 3056: 0.0006464779240763332
Position 10002: 0.0005743171971822009
Position 10106: 0.0005729334638569812
Position 884: 0.0005712373172578578
Position 11436: 0.0005681353387886668
Position 11185: 0.0005671368551045946
Position 2535: 0.0005526148961618445
Position 2356: 0.0004831436418410473
Position 12658: 0.0004828238927221374
Position 2307: 0.00043499982758603815
Position 3482: 0.0003992265845463397
Position 10138: 0.00037637737278219086
Position 2671: 0.0003627144168129239
Position 302: 0.00035549899967419216
Position 12272: 0.00035413362601239364
Position 10210: 0.00035409694289948227
Position 12603: 0.0003540724738758243
Position 2721: 0.000329174419389246
Position 2401: 0.0003218932444889633
Position 2901: 0.00031923217715653827
Position 11510: 0.0003039143129106135
Position 793: 0.00030364929767733934
Position 10545: 0.0003018266132924739
Position 2835: 0.0002728278769914716
Position 1302: 0.00020979804112646324
Position 10448: 0.00019302444632493128
Position 10081: 0.00018178304425489733
Position 964: 0.00017921081902591562
Position 2432: 0.00017153169151905181
Position 2174: 0.0001293053084863797
Position 2511: 0.00012370532460939706
Position 2347: 0.0001170467802049153
Position 11597: 0.00011042755060669741
Position 343: 0.00010734609414756287
Position 2152: 0.00010732003512418754
Position 11679: 0.00010318485510904514
Position 363: 0.00010181396971021573
Position 11600: 9.264310004545413e-05
Position 11460: 9.090728072712529e-05
Position 2389: 8.019521985930088e-05
Position 2808: 7.712694475733654e-05
Position 10162: 5.78978630766393e-05
Position 3085: 5.175625061781928e-05
Position 10027: 5.0869560538851674e-05
Position 10308: 4.5451248805215765e-05
Position 450: 4.4663824220103405e-05
Position 397: 3.894827813155079e-05
Position 889: 3.869725357668016e-05
Position 1672: 3.807863552473575e-05
Position 1600: 3.724685531916574e-05
Position 420: 3.164820280491897e-05
Position 1517: 2.504967966232799e-05
Position 1489: 2.2848903226455945e-05
Position 1379: 2.1817487002634496e-05
Position 418: 2.1132571967436386e-05
Position 313: 1.9991283923184085e-05
Position 1937: 1.7323630290218353e-05
Position 9578: 1.6791453182471322e-05
Position 968: 1.561176845789092e-05
Position 1995: 1.4524310106571276e-05
Position 246: 1.420450655943944e-05
Position 3781: 1.4068757035657423e-05
Position 1343: 1.4047906806860104e-05
Position 1535: 1.1871321166504395e-05
Position 174: 1.1528286084104095e-05
Position 1082: 1.0648453810154947e-05
Position 2941: 1.0370132573226994e-05
Position 750: 8.280012235883629e-06
Position 2811: 7.3520419407358025e-06
Position 2877: 6.733946671077001e-06
Position 2860: 6.686836122444422e-06
Position 1511: 5.154437876924357e-06
Position 172: 3.834371681519987e-06
Position 11775: 3.494250245417857e-06
Position 1391: 3.4028320725556334e-06
Position 4153: 3.2151661163068335e-06
Position 10538: 2.9220327571721652e-06
Position 4115: 2.5054001795327656e-06
Position 4771: 2.488745825542968e-06
Position 9599: 2.2844001120204555e-06
Position 1642: 2.250717162263772e-06
Position 1764: 1.7770774654635892e-06
Position 4408: 1.749448361905489e-06
Position 1111: 1.7371883779677704e-06
Position 1280: 1.5237127950082303e-06
Position 1588: 1.2912820990869445e-06
Position 584: 1.2479948756934077e-06
Position 1157: 1.1638715896161603e-06
Position 802: 1.082796038356891e-06
Position 10477: 9.832921476919452e-07
Position 1719: 7.061187110614677e-07
Position 614: 5.31287877350581e-07
Position 572: 4.322774665367512e-07
Position 1678: 2.0151376599258612e-07
Position 280: 1.6579152948077047e-07
Position 253: 9.215465592588723e-08
Position 1115: 8.99137297774091e-08
Position 131: 6.354992520392195e-08
Position 1262: 6.281295615839116e-08
Position 895: 3.546055341290867e-08
Position 805: 3.339432590353368e-08
Position 741: 1.9721776556609163e-08
Position 1559: 1.7767533923003148e-08
Position 116: 1.66989336511675e-08
Position 3551: 9.177503649732636e-09
Position 1419: 5.86573655050312e-09
Position 148: 5.73241824316734e-09
Position 256: 5.21648776400477e-10
Position 150: 3.112361019897649e-11
Position 265: 3.039680267194915e-13
Position 82: 2.2453482565444686e-14
Position 80: 8.013630690546158e-15
