Gene = ZBTB8OS
Position 1585: 5.6349827350642415e-05
Position 1542: 4.0311824716301484e-05
Position 17147: 3.567762089496891e-05
Position 2192: 3.3898414693712176e-05
Position 919: 3.132495277402298e-05
Position 496: 3.0099532664945522e-05
Position 921: 2.8885512025832583e-05
Position 15: 2.8223013914334356e-05
Position 923: 2.5239595755334632e-05
Position 2925: 2.4954558596877292e-05
Position 925: 2.1250589179595345e-05
Position 2676: 2.0794035859269497e-05
Position 394: 1.9696522632521623e-05
Position 2725: 1.9171241042729332e-05
Position 775: 1.874124935511441e-05
Position 732: 1.81198757483495e-05
Position 927: 1.77913368280572e-05
Position 2754: 1.7607783486309484e-05
Position 2692: 1.7566918270300226e-05
Position 2787: 1.7537634635829208e-05
Position 1107: 1.678895537173212e-05
Position 2494: 1.4148964707012263e-05
Position 343: 1.3399476171306983e-05
Position 372: 1.332923669281878e-05
Position 10: 1.332710602224267e-05
Position 779: 1.3308592093895255e-05
Position 929: 1.258901637023851e-05
Position 335: 1.1180477832665682e-05
Position 2055: 1.0659417046191754e-05
Position 2972: 1.0321500219048708e-05
Position 2908: 9.678015612053216e-06
Position 3175: 9.343365422937952e-06
Position 416: 8.206589327305244e-06
Position 470: 7.650042418428045e-06
Position 4121: 4.859025411876738e-06
Position 494: 4.856964785822201e-06
Position 239: 2.5411483765287047e-06
Position 456: 2.223410089750002e-06
Position 763: 2.0423612103319266e-06
Position 766: 1.6480337145197456e-06
Position 133: 1.6403676622605124e-06
Position 2498: 1.2582880721064325e-06
Position 288: 1.0566849731025407e-06
Position 37: 8.157022358654846e-07
Position 931: 7.154293856060261e-07
Position 285: 4.387611591485161e-07
Position 933: 3.9123654211143063e-07
Position 297: 2.8853761411510547e-07
Position 1137: 2.517059075983816e-07
Position 935: 1.4755029904362775e-07
Position 1690: 1.410436317763517e-07
Position 282: 1.1329862523195867e-07
Position 447: 1.1114356672743553e-07
Position 896: 1.0108319368751223e-07
Position 546: 1.0024466947536783e-07
Position 578: 8.969117943850364e-08
Position 273: 8.453735843295118e-08
Position 596: 7.991655464657096e-08
Position 937: 6.969636682618974e-08
Position 1031: 5.778880031694727e-08
Position 939: 5.15143924863415e-08
Position 1052: 4.8944810239919606e-08
Position 941: 4.208911893758292e-08
Position 39: 3.4987562780775795e-08
Position 943: 3.440944920936475e-08
Position 459: 1.8613770958382426e-08
Position 52: 1.655279412148934e-08
Position 945: 1.851674194144439e-12
Position 1208: 1.7913275792857884e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15791: 0.9292133443187777
Position 16856: 0.799993731755683
Position 16473: 0.7426314429571109
Position 28635: 0.5991298150316466
Position 18704: 0.5410578596686049
Position 621: 0.2805309212066473
Position 18262: 0.27495638632178876
Position 16511: 0.18161905911547105
Position 3154: 0.15990340200628114
Position 19236: 0.10305009110050575
Position 19256: 0.07588531014516296
Position 23414: 0.06903355526256251
Position 14758: 0.06794264549346368
Position 17749: 0.06219399787961596
Position 21652: 0.05782616983955521
Position 29188: 0.054515975514200905
Position 18238: 0.04961561898847277
Position 27633: 0.04795369013640156
Position 29007: 0.041796655220758795
Position 17229: 0.03933021572550845
Position 22955: 0.029183324155851436
Position 23039: 0.028337023710124396
Position 17614: 0.024445889769152587
Position 27124: 0.022698079749548846
Position 3224: 0.021362714970621432
Position 19584: 0.019512608378477382
Position 16585: 0.01798227033155575
Position 956: 0.01765107360553441
Position 3174: 0.017642305525650156
Position 2833: 0.016172193359368217
Position 26534: 0.015779647368474082
Position 8087: 0.014391800525577229
Position 16806: 0.012585417635209602
Position 21195: 0.011470178211947584
Position 3150: 0.009055917915091256
Position 17235: 0.008948877007140843
Position 17661: 0.007522273989330061
Position 982: 0.00735272610918216
Position 18965: 0.006945217523254971
Position 2573: 0.0065489907090560545
Position 17566: 0.00594154903490538
Position 21955: 0.005441237151355937
Position 22718: 0.005016300569342021
Position 3324: 0.004620390533874486
Position 1317: 0.004590641272790046
Position 3939: 0.004303203121182692
Position 288: 0.004122014595963168
Position 372: 0.004011284081311084
Position 654: 0.0034614518800997448
Position 25053: 0.0034024543259808127
Position 19063: 0.003277367636261461
Position 4271: 0.003266168076462645
Position 18209: 0.0030621250891341174
Position 5279: 0.0029898832504791466
Position 258: 0.002452200513911628
Position 21674: 0.0021067940865808917
Position 1350: 0.002099144553644511
Position 17019: 0.0020588441604056495
Position 27874: 0.0020013813832870926
Position 8664: 0.0017442247956855708
Position 21340: 0.0015316266031273284
Position 3069: 0.0013981840234472938
Position 20199: 0.001373656590064898
Position 24905: 0.0012443196773106813
Position 20058: 0.0012013419400659733
Position 19197: 0.001197896407615383
Position 18241: 0.0011578647702948266
Position 17164: 0.0011518196979851143
Position 958: 0.0010710520581199987
Position 5253: 0.0009961536817296437
Position 18309: 0.000973696436107791
Position 17529: 0.0008132967447781862
Position 24137: 0.0007528198658904553
Position 343: 0.0007010054932751913
Position 671: 0.000691402336521472
Position 19604: 0.0006692426226486714
Position 320: 0.0006655089240964082
Position 4428: 0.0006445678789881658
Position 17070: 0.0006045449757055149
Position 21656: 0.0005988798943491456
Position 5109: 0.0005744375760231466
Position 17139: 0.0005321708665966039
Position 4290: 0.0005110431558853267
Position 19118: 0.0004666228561695204
Position 2856: 0.00042235732912438714
Position 3447: 0.0004191630271375914
Position 17191: 0.00039072049627097874
Position 2968: 0.00036952726621738286
Position 4431: 0.0003542828336039636
Position 2913: 0.00030293364691264365
Position 3408: 0.0002617951747927881
Position 788: 0.0002230009694697023
Position 22742: 0.0002185839828849005
Position 2305: 0.00019346677890210204
Position 19166: 0.00018215144859671611
Position 20567: 0.00016582127863603772
Position 444: 0.0001497112084638174
Position 20038: 0.00014235053786663986
Position 19580: 0.00011103802180214919
Position 17231: 0.00010242024695787015
Position 20545: 7.323349183346348e-05
Position 2138: 6.181858598253787e-05
Position 2333: 6.12502994213427e-05
Position 2892: 5.387386542857117e-05
Position 2098: 5.362128552410515e-05
Position 17846: 4.82920305667465e-05
Position 3020: 4.607306903021809e-05
Position 2262: 4.443392704094697e-05
Position 17053: 4.0760629148087336e-05
Position 428: 3.991118185232544e-05
Position 2636: 3.194197292223266e-05
Position 1231: 2.4102933466068495e-05
Position 17950: 2.3853958909916095e-05
Position 2281: 1.899300425041818e-05
Position 2599: 1.8692771736886852e-05
Position 17488: 1.8539789385771874e-05
Position 2242: 1.7070336881248935e-05
Position 454: 1.3005059505289463e-05
Position 2795: 1.295063577193039e-05
Position 566: 1.1578863902729842e-05
Position 756: 1.102257137315939e-05
Position 2515: 1.0584565161924183e-05
Position 665: 9.101972694243042e-06
Position 640: 7.624610382789022e-06
Position 1929: 6.309570159127986e-06
Position 487: 5.760155564015288e-06
Position 1955: 4.337567890643833e-06
Position 187: 3.1951258759812263e-06
Position 1052: 2.5470887006791805e-06
Position 6217: 1.8800666115583342e-06
Position 11673: 1.6907849717713548e-06
Position 3248: 1.4077299252035165e-06
Position 2410: 1.223246767773672e-06
Position 194: 7.145470986112097e-07
Position 492: 6.145232859659244e-07
Position 327: 4.2454761497135335e-07
Position 837: 4.1001550813013176e-07
Position 3320: 4.0934505237183835e-07
Position 3382: 3.278873231129161e-07
Position 689: 3.235346255647909e-07
Position 2439: 3.126172014775834e-07
Position 2577: 2.999693236306265e-07
Position 3569: 2.906368716962732e-07
Position 805: 2.668619899485582e-07
Position 1020: 1.5575401510375966e-07
Position 697: 1.3856443315681325e-07
Position 809: 1.1518261162335018e-07
Position 831: 1.1095218190200276e-07
Position 2013: 9.942410218794519e-08
Position 4696: 8.422345280282987e-08
Position 1008: 7.467274976541477e-08
Position 1112: 6.43624057403435e-08
Position 2026: 6.221593950769406e-08
Position 2066: 6.0915697370395e-08
Position 3711: 5.964768953114627e-08
Position 703: 3.7688811627055265e-08
Position 708: 3.261191458911494e-08
Position 1239: 2.703218903364971e-08
Position 100: 2.6479446986795397e-08
Position 1485: 2.4860594029390428e-08
Position 799: 2.4475116160629607e-08
Position 1027: 1.8600467114365754e-08
Position 105: 1.24382885265005e-08
Position 989: 9.433988854233741e-09
Position 1061: 8.49853564201337e-09
Position 771: 6.303011036134478e-09
Position 873: 4.145177721785917e-09
Position 140: 3.999932770450632e-09
Position 812: 2.679657886498227e-09
Position 507: 2.1329686914750645e-09
Position 108: 1.8533367778206414e-09
Position 494: 1.1619094872744942e-09
Position 520: 9.614279209460323e-10
Position 528: 9.423858884073586e-10
Position 133: 5.111545180113196e-10
Position 73: 3.4386751121402387e-10
Position 117: 5.2088967862853736e-11
Position 80: 4.524859389697163e-11
Position 159: 1.5526322012608517e-11
Position 82: 8.123710043110724e-12
Position 123: 5.433394147625473e-12
Position 144: 3.887880493310523e-12
Position 1959: 1.3677789548170524e-12
Position 1399: 5.566761348040205e-13
Position 1127: 2.1438645271631543e-13
