Gene = CPTP
Position 405: 1.1304233243201724e-07
Position 448: 8.740585303717839e-08
Position 395: 5.4086574430727175e-08
Position 488: 4.476190967956578e-08
Position 580: 3.3020283648312025e-08
Position 149: 3.270769494981224e-08
Position 583: 6.964226138520296e-09
Position 630: 4.1435595585946555e-09
Position 212: 6.245798381008982e-10
Position 152: 5.229680358709585e-11
Position 441: 1.2714415860994701e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2473: 0.5576858214928808
Position 2068: 0.4177427638651721
Position 3861: 0.3367756579029191
Position 3035: 0.2759791673597576
Position 3590: 0.18443398015816456
Position 1081: 0.10543966221637656
Position 2162: 0.08876952945883211
Position 1595: 0.07638388028710989
Position 3420: 0.056823523035591246
Position 1090: 0.044037769291479456
Position 2516: 0.03912598120253705
Position 2376: 0.033804801006350825
Position 1033: 0.03041228658616886
Position 202: 0.029633825821036283
Position 2936: 0.025360257521835204
Position 565: 0.023226773642434896
Position 2957: 0.013718673042497662
Position 455: 0.011011021901835446
Position 1142: 0.010108808541662294
Position 2897: 0.009576039306459437
Position 656: 0.00841724944575772
Position 3440: 0.008389078676085003
Position 1132: 0.007502450424389151
Position 306: 0.006955673753366428
Position 3470: 0.006268102706660341
Position 2177: 0.006071536326751531
Position 2190: 0.006035582732944852
Position 424: 0.005548904421308203
Position 2996: 0.005545426387166595
Position 3207: 0.0050035696434238795
Position 2960: 0.004739376949394156
Position 1703: 0.003319151342009755
Position 1881: 0.0029489470929917445
Position 3679: 0.0029239393046543933
Position 2357: 0.0029004734540856933
Position 1640: 0.0026302294038832493
Position 3915: 0.002329407032196338
Position 2422: 0.0019659692445504096
Position 3990: 0.001655976196676891
Position 2567: 0.0015867268650958282
Position 3124: 0.0015817801239841806
Position 591: 0.0015129821172106574
Position 2197: 0.0014837443960249521
Position 3891: 0.0013859501373321668
Position 1094: 0.0013806071443209203
Position 282: 0.0013318843707124332
Position 1160: 0.0012652537793285382
Position 3742: 0.001177967327637066
Position 898: 0.0011600617321996312
Position 2708: 0.0010917826493105078
Position 799: 0.0010814714835215694
Position 2082: 0.0010788753594175864
Position 2247: 0.0010034828918411534
Position 1036: 0.0010026410629232721
Position 1669: 0.0009851538664990098
Position 1722: 0.0009065375461726923
Position 2485: 0.000885626483276439
Position 2200: 0.0008659461338132027
Position 693: 0.0007259314980316628
Position 1973: 0.0007103479195543974
Position 3523: 0.0005921030091452243
Position 2106: 0.0005389021381277108
Position 977: 0.0005356525526565674
Position 220: 0.000515705553905304
Position 1458: 0.0004820811725157157
Position 624: 0.0004723555026792053
Position 1117: 0.0004482483418803694
Position 824: 0.0004083438776672857
Position 3146: 0.00040386509444844646
Position 1848: 0.00038145321267713103
Position 598: 0.00034052920095705775
Position 3100: 0.0003047400817676311
Position 4041: 0.0002957078136631245
Position 2022: 0.00029531733038422965
Position 1312: 0.00029230055321559183
Position 2043: 0.00028705152417433
Position 279: 0.00026105007855215965
Position 2894: 0.00024041305582430905
Position 793: 0.00024016321590378833
Position 2158: 0.0002372503411487232
Position 2114: 0.00021232939852556737
Position 1103: 0.00020964731917413038
Position 915: 0.00020882204830497775
Position 604: 0.0001975187384453993
Position 3761: 0.0001897542187358612
Position 726: 0.00018865995387889895
Position 1191: 0.00018739949932254082
Position 335: 0.00018589815459269698
Position 1354: 0.00016188417861744974
Position 864: 0.0001489035575552477
Position 2215: 0.00014882077820748026
Position 703: 0.00014865013719987232
Position 1424: 0.00013694101239092145
Position 998: 0.00012655051649246402
Position 2098: 0.00010544516426975758
Position 740: 0.00010483204515590837
Position 2396: 0.0001018184058461158
Position 3161: 9.637417169236568e-05
Position 435: 9.338195147269145e-05
Position 158: 8.447919496691214e-05
Position 1795: 8.21243925910713e-05
Position 963: 8.183982987185198e-05
Position 1388: 7.900219879812526e-05
Position 2657: 7.398865996890346e-05
Position 660: 7.360934936123629e-05
Position 1502: 7.051262188504489e-05
Position 546: 6.913141041099014e-05
Position 323: 6.874059309756165e-05
Position 1309: 6.79521155997241e-05
Position 3075: 5.530004190695694e-05
Position 1418: 5.4852906694887074e-05
Position 1345: 5.20385157995978e-05
Position 1897: 5.04748512404573e-05
Position 1673: 4.96619813239246e-05
Position 1258: 4.96038675686379e-05
Position 507: 4.48327927892325e-05
Position 690: 4.3026204864379405e-05
Position 2219: 4.2914155827006344e-05
Position 1171: 4.238885520587398e-05
Position 1735: 3.8775028759680056e-05
Position 1780: 3.8045627330052427e-05
Position 1924: 3.461559502856125e-05
Position 1108: 2.9258119205366383e-05
Position 1182: 2.7515288202336325e-05
Position 209: 2.668803061355071e-05
Position 673: 2.6592126867333193e-05
Position 954: 2.4250609844962324e-05
Position 1799: 2.2458406605042154e-05
Position 2858: 2.19043693223044e-05
Position 614: 2.1574693294516662e-05
Position 1227: 1.9455548941927866e-05
Position 905: 1.7786455122576466e-05
Position 747: 1.763741261167471e-05
Position 1732: 1.4859842845434972e-05
Position 992: 1.4320398810350622e-05
Position 805: 1.430524093814541e-05
Position 1603: 1.1373784142058786e-05
Position 362: 1.0479248227418754e-05
Position 985: 8.667589061046328e-06
Position 382: 8.560124243472733e-06
Position 711: 7.87589370428534e-06
Position 933: 7.721938721715631e-06
Position 1430: 6.601007054194934e-06
Position 1711: 6.365960178494551e-06
Position 802: 5.78276815595499e-06
Position 922: 5.441319632790989e-06
Position 665: 5.087597582454678e-06
Position 1462: 4.888282519655208e-06
Position 184: 4.3458829144680414e-06
Position 1196: 3.2122407354467637e-06
Position 2554: 2.4180266983216638e-06
Position 1291: 1.4407270541710957e-06
Position 611: 1.3219128851789955e-06
Position 705: 1.070699633308639e-06
Position 769: 7.709615615027078e-07
Position 750: 7.510704476821353e-07
Position 119: 3.407785114689146e-07
Position 160: 2.9734476166297745e-07
Position 515: 2.351085551575725e-07
Position 1098: 2.2535199484849574e-07
Position 930: 1.472820818772129e-07
Position 755: 8.045623986215782e-08
Position 127: 4.9799397943022287e-08
Position 137: 3.07701378836165e-08
Position 168: 2.6085544297458942e-08
Position 143: 1.0274302898828256e-08
Position 713: 8.567561830963546e-09
Position 348: 1.9670341675406367e-09
Position 1193: 1.6241817785223295e-09
Position 340: 9.83196890231492e-10
