Gene = ATPAF1
Position 3185: 3.805382213574459e-05
Position 4676: 3.776884545683082e-05
Position 801: 2.7547083098025384e-05
Position 477: 2.419998507575792e-05
Position 1487: 2.180569175922042e-05
Position 28: 2.126188411109785e-05
Position 1370: 2.0262670043829686e-05
Position 144: 1.9485588231400842e-05
Position 16796: 1.8503186176926952e-05
Position 324: 1.7441586749619382e-05
Position 1524: 1.6885138203434687e-05
Position 3300: 1.4691639405619518e-05
Position 147: 1.1620561865800946e-05
Position 1892: 1.1438804660292907e-05
Position 1081: 9.280990806864011e-06
Position 798: 7.034194390132446e-06
Position 3151: 7.018693883461131e-06
Position 18285: 6.923767155441878e-06
Position 540: 6.43045497379539e-06
Position 18362: 6.392560539818686e-06
Position 1937: 5.72619645569275e-06
Position 1598: 5.377568023428442e-06
Position 1861: 4.8428539773383135e-06
Position 16516: 3.0683462665619753e-06
Position 613: 3.017132083172528e-06
Position 141: 1.7464199799275058e-06
Position 1479: 1.7332336673360299e-06
Position 975: 7.206077156787126e-07
Position 2244: 7.035059816742057e-07
Position 5013: 5.932712014794517e-07
Position 982: 3.6991681361352126e-07
Position 952: 2.2137137413716003e-07
Position 1190: 1.5663058946289425e-07
Position 16183: 6.11715640663426e-08
Position 517: 3.871022215266857e-08
Position 1334: 3.820909168898868e-08
Position 627: 1.7690319687330927e-08
Position 572: 1.2583713509198334e-08
Position 585: 1.004142965422709e-08
Position 492: 9.102884350382454e-09
Position 248: 8.359094631789298e-09
Position 246: 6.00708820037227e-09
Position 570: 3.107908467969929e-09
Position 617: 1.3765777488492736e-09
Position 1185: 2.1683109539953416e-11
Position 1075: 2.037036817984047e-11
Position 267: 1.1124543886798908e-13
Position 497: 2.7508877689536924e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 32483: 0.994556673794501
Position 34625: 0.8352074481518523
Position 3364: 0.8026496567576409
Position 14586: 0.7830386317616738
Position 10264: 0.7605303450438914
Position 3089: 0.6066356020068856
Position 35597: 0.5936749062558792
Position 4530: 0.5811031666250028
Position 15797: 0.5239122395001591
Position 15825: 0.4473773193743197
Position 9716: 0.4445310085662463
Position 1986: 0.36654769856255687
Position 23197: 0.36451513465554836
Position 3041: 0.31958276106323036
Position 14849: 0.2571992698366737
Position 1740: 0.207228590161842
Position 9992: 0.20249188811251875
Position 3630: 0.18469461218666533
Position 22792: 0.1485846590945752
Position 32747: 0.09723767725196972
Position 2354: 0.08974842875952581
Position 4237: 0.07736276231128407
Position 10417: 0.06799904689945531
Position 2623: 0.06719448348559522
Position 14491: 0.059734316727074695
Position 35285: 0.05493302178567222
Position 14125: 0.05080371364064863
Position 13362: 0.04365727842958433
Position 3608: 0.04274264841202114
Position 13601: 0.040945168713646146
Position 2478: 0.030277927505780667
Position 2263: 0.029766300624826957
Position 2049: 0.025191499412180015
Position 3012: 0.02448222699250876
Position 3668: 0.024320004295840067
Position 1061: 0.02285066086829873
Position 6238: 0.02141267417608873
Position 2451: 0.02068642552210067
Position 11028: 0.019009098373635947
Position 6706: 0.018875949784534017
Position 1719: 0.0179891826550925
Position 33866: 0.017841584692569277
Position 4117: 0.016660486349459682
Position 6658: 0.015074697704793078
Position 35639: 0.014459011313816992
Position 2939: 0.013430180813244982
Position 1402: 0.01249367235208596
Position 2649: 0.011751827096541554
Position 1002: 0.008803156983419259
Position 9944: 0.008419855735194064
Position 2699: 0.007627956971870905
Position 701: 0.0075733439875520225
Position 33705: 0.0073950952735984425
Position 902: 0.00718062093430606
Position 3614: 0.0069088447045228246
Position 1704: 0.006670011303605222
Position 6412: 0.006586676493576605
Position 11044: 0.005451266336658256
Position 2100: 0.005440441982215347
Position 1753: 0.005107991549215783
Position 15119: 0.005103706498989779
Position 3578: 0.004946704464274007
Position 3275: 0.004856328110706139
Position 8507: 0.004733123397406538
Position 2996: 0.004624883951852728
Position 276: 0.004226359244857777
Position 14917: 0.004185699954335214
Position 2562: 0.003955712202355213
Position 2924: 0.003952600859003382
Position 10190: 0.003921436396672569
Position 1405: 0.003913609200481361
Position 2119: 0.0038949488909979205
Position 15530: 0.003771764778336794
Position 33596: 0.0034282194746737722
Position 2309: 0.003421456233509679
Position 1555: 0.0029943850951739807
Position 10781: 0.002916662761105784
Position 1469: 0.0027665515662395157
Position 9789: 0.0026601040245710647
Position 2665: 0.0025496281749382635
Position 14953: 0.0025301863904904198
Position 260: 0.002405710340445892
Position 10617: 0.0021998442315088146
Position 3682: 0.0021820847998539478
Position 4428: 0.0021170834489453853
Position 2583: 0.002100547502645912
Position 4097: 0.001970998764352378
Position 2716: 0.0018974846427917364
Position 6204: 0.0018733533165331089
Position 980: 0.001833132786330737
Position 2763: 0.0017323676614375574
Position 302: 0.0016947715637657642
Position 3765: 0.0016882020003118805
Position 3583: 0.0016616174788424542
Position 4182: 0.0016580906506209366
Position 2390: 0.0015591113057379286
Position 10729: 0.0015250344788655433
Position 643: 0.0014888878982081712
Position 11178: 0.001485798230921953
Position 1511: 0.0014606144644618766
Position 25902: 0.0013642820958030852
Position 3014: 0.001362276015537584
Position 2748: 0.0013080712934536065
Position 27827: 0.0012971377621017063
Position 1937: 0.0012505454769340789
Position 11198: 0.0012292924235208886
Position 3718: 0.0012093009331748605
Position 2734: 0.0011432534907130669
Position 319: 0.0010828810915697647
Position 3580: 0.00107329252494708
Position 4056: 0.0010391619871900671
Position 2012: 0.0009862880039234467
Position 316: 0.0009327448388099578
Position 1009: 0.0009105213679238193
Position 2423: 0.0008460857415914173
Position 2484: 0.0008460383456013457
Position 1772: 0.0007895127134655304
Position 4143: 0.0007510003655389347
Position 2567: 0.0007248415143577422
Position 3094: 0.000714417866112912
Position 6619: 0.0006355912905672741
Position 2662: 0.0006345341610282034
Position 6294: 0.0006105235036609517
Position 5359: 0.000576602857793443
Position 4542: 0.0005442791005505853
Position 4282: 0.0005173250079537461
Position 824: 0.0004965421385782735
Position 1441: 0.00047900303682761093
Position 2232: 0.0004583153747333673
Position 1729: 0.00045793682569856013
Position 2844: 0.00044044970012022713
Position 1362: 0.00043337700549659134
Position 18535: 0.0004171058095574457
Position 16707: 0.0003981449574314939
Position 3735: 0.0003592165077355777
Position 3295: 0.00035334233249867587
Position 26153: 0.000345854832078191
Position 2512: 0.0003354873701140084
Position 4297: 0.00030519555436394886
Position 3791: 0.00029029015691951695
Position 2459: 0.0002712230757010755
Position 2267: 0.00025805961933790257
Position 722: 0.00025734219970219595
Position 2154: 0.0002534320517870485
Position 875: 0.0002335012246896535
Position 3831: 0.0002252035149462528
Position 2129: 0.0002095238806804916
Position 23848: 0.0001898616076750483
Position 3370: 0.00018604761420310914
Position 23539: 0.00017748499323686845
Position 3111: 0.00017314501620973466
Position 3548: 0.00017252696425286757
Position 2107: 0.00016655091674081017
Position 2314: 0.00016110137971294905
Position 745: 0.0001587327742545209
Position 3838: 0.00015729561341394817
Position 2951: 0.0001482905739973295
Position 2738: 0.00014283106478465496
Position 2722: 0.00013784174392892962
Position 4217: 0.00013453274014333188
Position 2055: 0.00013261071826609126
Position 3164: 0.00012940005447728767
Position 3551: 0.00011681613671428291
Position 829: 0.00011275943463755347
Position 3123: 0.00010833731622331265
Position 18531: 0.00010551422618574485
Position 17226: 9.836157992262979e-05
Position 3131: 9.432935848870215e-05
Position 809: 8.82209183877279e-05
Position 467: 8.422694058522025e-05
Position 660: 8.400381682349902e-05
Position 1999: 7.858448321934991e-05
Position 1796: 7.79807285137356e-05
Position 19299: 7.434889481375689e-05
Position 1030: 6.871755075890402e-05
Position 905: 6.520631188929983e-05
Position 2061: 6.457440886616507e-05
Position 16137: 6.281281090043668e-05
Position 1993: 6.0257607557863e-05
Position 2967: 5.9837710710182623e-05
Position 16168: 5.800064882008413e-05
Position 3195: 5.6876924682529665e-05
Position 21995: 5.509501448560108e-05
Position 2876: 5.5001032223522486e-05
Position 17543: 5.173107351661237e-05
Position 2765: 5.134327147804202e-05
Position 18097: 5.1225181313794e-05
Position 804: 4.556327529570594e-05
Position 10532: 4.551357398616695e-05
Position 1337: 4.54131608877657e-05
Position 1052: 4.382909490503389e-05
Position 16049: 3.707563491521928e-05
Position 18215: 3.689711997054894e-05
Position 492: 3.4906429578117565e-05
Position 1279: 3.0790588665749035e-05
Position 3770: 2.8535923836098736e-05
Position 511: 2.7931294111524114e-05
Position 778: 2.7266447806503087e-05
Position 2133: 2.4327418302405673e-05
Position 3235: 2.338907037252772e-05
Position 17142: 2.297965250860549e-05
Position 576: 2.184375145363824e-05
Position 1316: 2.1323636277322614e-05
Position 503: 2.0731799262273775e-05
Position 17007: 1.9233272032546358e-05
Position 3426: 1.917683012055825e-05
Position 18253: 1.8965981389389536e-05
Position 223: 1.8152438485680743e-05
Position 1041: 1.812221448519133e-05
Position 859: 1.7784062532323908e-05
Position 867: 1.7375885311073263e-05
Position 671: 1.6414314500953786e-05
Position 2898: 1.537375789840688e-05
Position 2281: 1.4870133208565997e-05
Position 520: 1.467892386746667e-05
Position 539: 1.4195716992291043e-05
Position 335: 1.3183086108414799e-05
Position 18940: 1.3087757348572158e-05
Position 762: 1.2484307938056176e-05
Position 1522: 1.097077155281024e-05
Position 553: 1.0508947713012505e-05
Position 1016: 1.0090729156665043e-05
Position 15500: 9.677646507411785e-06
Position 185: 8.55814732117553e-06
Position 380: 8.545465775890461e-06
Position 1954: 8.417692095893978e-06
Position 15151: 6.534137539930032e-06
Position 347: 6.371036402563437e-06
Position 1025: 6.266161538550012e-06
Position 2151: 6.066632802184963e-06
Position 17834: 5.4493014402418014e-06
Position 793: 5.191461056917792e-06
Position 16748: 5.1588580876177165e-06
Position 849: 5.0111480536589416e-06
Position 1073: 4.716849020222974e-06
Position 949: 4.542929355138555e-06
Position 18075: 4.125539192020338e-06
Position 596: 4.07468466443683e-06
Position 562: 3.671077140035985e-06
Position 3052: 3.5107713319016134e-06
Position 18265: 3.4261549869601198e-06
Position 1081: 3.4212395935283392e-06
Position 846: 3.138944651227361e-06
Position 2201: 2.9971006084639468e-06
Position 940: 2.9366920748772077e-06
Position 3434: 2.7983550873725895e-06
Position 1119: 2.727889998907069e-06
Position 2774: 2.66683711109734e-06
Position 1416: 2.6493125274840882e-06
Position 15268: 2.4989385454381264e-06
Position 975: 2.4473496311912698e-06
Position 911: 2.0694956002197635e-06
Position 758: 1.7918945469715608e-06
Position 667: 1.5886287408706008e-06
Position 2284: 1.5256859567360574e-06
Position 3431: 1.5112661880835443e-06
Position 3395: 1.4585827385035452e-06
Position 727: 1.4111465010800708e-06
Position 3314: 1.3791723308695086e-06
Position 341: 1.1537993104732065e-06
Position 472: 1.0619631064445163e-06
Position 1064: 9.277019468269213e-07
Position 1011: 8.797397955741085e-07
Position 16347: 8.494630925785039e-07
Position 14758: 8.085748238166956e-07
Position 1779: 6.829009312723359e-07
Position 1139: 6.72620138617873e-07
Position 12097: 6.584016682792331e-07
Position 917: 6.556182652919204e-07
Position 481: 6.361363708885498e-07
Position 11490: 5.116913817440753e-07
Position 4772: 4.5948215321876363e-07
Position 524: 3.7375532870483107e-07
Position 2077: 3.2017626956837194e-07
Position 2181: 2.631804385722253e-07
Position 2067: 2.573026870692372e-07
Position 3428: 2.5704610233253813e-07
Position 1823: 2.435367446003388e-07
Position 1169: 2.106742868676616e-07
Position 675: 1.9091502552562216e-07
Position 780: 1.7352689516297206e-07
Position 1032: 1.6720469024223735e-07
Position 1075: 1.5643626505711773e-07
Position 4730: 1.1873398731342432e-07
Position 4876: 1.1027605733219858e-07
Position 1096: 9.90263460473605e-08
Position 386: 6.884201195268735e-08
Position 9270: 4.1117213081771345e-08
Position 4357: 3.145660874761435e-08
Position 786: 2.6936156220896436e-08
Position 7541: 2.1185353110432788e-08
Position 1142: 2.0504233386034797e-08
Position 724: 1.1238695704395938e-08
Position 680: 8.839257970675413e-09
Position 534: 5.1368730887912825e-09
Position 1781: 2.9750969807476885e-09
Position 578: 2.6271292205528483e-09
Position 927: 1.9267568909733385e-09
Position 397: 1.0595786933299369e-09
Position 585: 3.78909369697892e-10
Position 113: 7.716381086353937e-11
Position 92: 2.799460683284341e-11
Position 1088: 1.6964811228020327e-11
Position 107: 6.587212485128891e-12
Position 116: 6.238293745159668e-12
Position 420: 9.283606895694113e-13
Position 1104: 5.166789161855942e-13
Position 119: 3.0812082802956033e-13
Position 428: 1.445538201122793e-13
Position 110: 8.231742118331063e-14
Position 431: 4.7329559686441716e-15
Position 441: 6.414438467860761e-16
Position 438: 4.233717185633153e-16
