Gene = NADK
Position 21450: 0.009553298835706358
Position 18741: 0.0093678304460117
Position 14794: 0.007383348784929649
Position 22922: 0.006971834796420132
Position 19191: 0.006658453873102271
Position 6938: 0.006456075425617888
Position 13378: 0.006206791607284418
Position 14671: 0.006047366819875108
Position 19020: 0.005889117007350284
Position 22264: 0.0054188028927064265
Position 23450: 0.005412373432140134
Position 3042: 0.004330658828947185
Position 1385: 0.004313869982818243
Position 21771: 0.00421929801643559
Position 22370: 0.00415000281354476
Position 6886: 0.004116558431026006
Position 4534: 0.003854079992766804
Position 8429: 0.003332003324147098
Position 23807: 0.0032677348372240457
Position 22462: 0.0032295331671180778
Position 13192: 0.0029923342557425436
Position 16841: 0.002963690460919243
Position 27132: 0.0029363696669244396
Position 10195: 0.0028417099805341703
Position 25465: 0.002582889626240945
Position 16912: 0.0023956945531995373
Position 1656: 0.0021483396397921767
Position 8706: 0.0019150014660586404
Position 18650: 0.0018374781263718815
Position 186: 0.0018343818754284296
Position 9337: 0.001830103552289553
Position 3028: 0.0016871308296465685
Position 24016: 0.0016582706601967114
Position 1209: 0.0015121739128309464
Position 2326: 0.001402302252167387
Position 718: 0.0013881482406400932
Position 24174: 0.0013206639839600464
Position 1348: 0.001291094259070179
Position 4519: 0.00127596245503484
Position 514: 0.0011602363890416032
Position 438: 0.0011127778744195007
Position 2544: 0.0010574403924052795
Position 19452: 0.0010261896587672693
Position 23498: 0.0010070246387330537
Position 26557: 0.0009739956293928158
Position 24624: 0.0009281234687911074
Position 16898: 0.0008341337660340267
Position 138: 0.0008003148298933002
Position 8654: 0.0007746488251982675
Position 25815: 0.0007729793201118176
Position 722: 0.0007603553329870594
Position 24586: 0.0007573650012540272
Position 22943: 0.0007502460656940377
Position 24682: 0.0006978539174878354
Position 25691: 0.000684954193108294
Position 20150: 0.00063714428449742
Position 20045: 0.000613694150247508
Position 24296: 0.0005940336028025456
Position 2756: 0.0005933961913182179
Position 2380: 0.0005820767804566782
Position 2296: 0.0005695465845578322
Position 4938: 0.0005426788654014201
Position 9512: 0.0005234975299517487
Position 24408: 0.0004898388573833924
Position 26792: 0.0004780011741029496
Position 25510: 0.00047643842151415846
Position 19292: 0.0004684585090300543
Position 26104: 0.00046845404759701746
Position 9882: 0.00046453433984261033
Position 24676: 0.0004609574509726565
Position 5099: 0.00044305780064448394
Position 19353: 0.0004309874359043008
Position 21975: 0.0003764139655576557
Position 19377: 0.0003689280792414984
Position 20951: 0.0003547282577869956
Position 24646: 0.0003434138394295731
Position 26677: 0.0003380451761012708
Position 10024: 0.00030585553289859033
Position 3652: 0.00030473014747082696
Position 21503: 0.0003021169160742494
Position 586: 0.0002979848956606288
Position 19038: 0.0002956880489552032
Position 16670: 0.00028901978688244506
Position 493: 0.00027827135372083275
Position 18028: 0.00026374391543283456
Position 26692: 0.0002526629272311697
Position 25637: 0.00024347359475091287
Position 24660: 0.00023075773548091532
Position 8232: 0.00020322352017309128
Position 20106: 0.00020056835443101802
Position 21259: 0.000186246038747418
Position 2861: 0.00018179283893470262
Position 21876: 0.00017768208174587263
Position 21732: 0.00017503876864138998
Position 19242: 0.00016024667173410805
Position 392: 0.0001526802942158188
Position 23900: 0.00014849188678161052
Position 19637: 0.0001418638511215203
Position 25361: 0.0001417054528675925
Position 2385: 0.00011317697539924156
Position 2459: 0.00011271636913718703
Position 24393: 0.00011145533023230761
Position 1955: 9.822830809600682e-05
Position 19309: 9.425861255412153e-05
Position 20597: 7.741995125778134e-05
Position 1379: 7.606414190897435e-05
Position 24978: 6.858248122422853e-05
Position 16620: 6.841753943186762e-05
Position 1369: 6.574969987610814e-05
Position 24650: 6.056111454094335e-05
Position 2024: 6.042754087844604e-05
Position 24701: 5.722906695343082e-05
Position 1381: 4.4147290696782065e-05
Position 898: 4.4087460144404066e-05
Position 466: 3.949912227764917e-05
Position 22191: 3.852085517247576e-05
Position 26658: 3.7880189275976596e-05
Position 2550: 3.519538177894568e-05
Position 24594: 3.1536359657229906e-05
Position 905: 2.9703645596075602e-05
Position 16466: 2.899640743027878e-05
Position 2554: 2.4508519125696785e-05
Position 25125: 2.4145050795749602e-05
Position 2569: 2.285300979529758e-05
Position 24396: 2.2429493987684733e-05
Position 2213: 2.0266622904351694e-05
Position 24906: 1.9308417803105266e-05
Position 46: 1.8170107110628276e-05
Position 19625: 1.7732056027264746e-05
Position 689: 1.6172977071003045e-05
Position 20341: 1.4162110539230268e-05
Position 753: 1.4120331461067783e-05
Position 2263: 9.78635538145148e-06
Position 25201: 9.19029611193575e-06
Position 1142: 7.897540558405555e-06
Position 2300: 6.201252184353813e-06
Position 1317: 5.850931408582178e-06
Position 2241: 5.611954004662776e-06
Position 17914: 5.447442761909356e-06
Position 17146: 5.380457205425799e-06
Position 24099: 5.064363251819764e-06
Position 1373: 4.514178065022543e-06
Position 25087: 3.66154453004132e-06
Position 16523: 1.0693322253983865e-06
Position 318: 1.0137502812035904e-06
Position 17027: 8.689139282820709e-07
Position 25197: 7.419151710131001e-07
Position 24336: 5.710124731634269e-07
Position 518: 5.420478901598041e-07
Position 502: 3.90218671439173e-07
Position 540: 3.086553542967414e-07
Position 729: 2.7482747649666395e-07
Position 147: 2.6179377026264e-07
Position 25476: 1.1858191248725043e-07
Position 25881: 1.0695238356432193e-07
Position 409: 1.0655821348735094e-07
Position 500: 4.064298915534433e-08
Position 217: 3.819554354649772e-08
Position 25313: 3.278957130966278e-08
Position 206: 3.038694118575655e-08
Position 234: 2.998649080312781e-08
Position 578: 2.022305798923685e-08
Position 521: 1.4458726284682252e-08
Position 809: 5.0932531748976105e-09
Position 339: 2.8432454712776305e-09
Position 24102: 2.6488631342624083e-09
Position 612: 1.9571992564375455e-09
Position 659: 2.485205827877175e-10
Position 551: 1.0237034121563973e-10
Position 470: 4.861242742969073e-11
Position 954: 3.774150979317811e-11
Position 775: 1.5783795996926843e-11
Position 312: 8.793144600856999e-13
Position 446: 1.1366679759647e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 24820: 0.9881183417457656
Position 24086: 0.9697315182104914
Position 16434: 0.9685601597374572
Position 23771: 0.9344379312427237
Position 22126: 0.9204045339971407
Position 21861: 0.8901696191562187
Position 27205: 0.7165781125961336
Position 24261: 0.6884683085469453
Position 13023: 0.5998443326717013
Position 21691: 0.44988192018110235
Position 19226: 0.33594982178040506
Position 22993: 0.308497234232174
Position 26568: 0.23086349871451312
Position 13047: 0.2170567942891393
Position 16244: 0.196392003950598
Position 7095: 0.18503631367379447
Position 16779: 0.17986957544150542
Position 19122: 0.15592415705356122
Position 2704: 0.15055810093048777
Position 24289: 0.14608306665596246
Position 22903: 0.13402200091978214
Position 18902: 0.13088859010923296
Position 24544: 0.12561875493347802
Position 25409: 0.11081205487906903
Position 26017: 0.10941594681699189
Position 19179: 0.10756065054715083
Position 26517: 0.10477586147787893
Position 21587: 0.08346649822391974
Position 6979: 0.07986149709097916
Position 26586: 0.07464430117282247
Position 14085: 0.06823191438498757
Position 2708: 0.05932857641773764
Position 14373: 0.05637022590702154
Position 26561: 0.05367038830307694
Position 26128: 0.0502380670446302
Position 16741: 0.049640596176157833
Position 25227: 0.04903129459814631
Position 18567: 0.04616432214006733
Position 21159: 0.043024127554905374
Position 6786: 0.04018735341792523
Position 7142: 0.03848152241810242
Position 18595: 0.03745217437878837
Position 18967: 0.03498420740021016
Position 22788: 0.03467439058384451
Position 26393: 0.02796620986657529
Position 26880: 0.02771518541325463
Position 18289: 0.02293181130624178
Position 24405: 0.02114336821642214
Position 13318: 0.02066454900455974
Position 21864: 0.019728232501867407
Position 26966: 0.01931108416513557
Position 16764: 0.01905756226251003
Position 2819: 0.018822877428763114
Position 16399: 0.016478584948418955
Position 22212: 0.016425712898430072
Position 22149: 0.01531904904376325
Position 16437: 0.014774846302379317
Position 16187: 0.01422304333099913
Position 23796: 0.01285715238580448
Position 23780: 0.012462146431033185
Position 13333: 0.01164058518825998
Position 26928: 0.011259686155748842
Position 4886: 0.01064408900931488
Position 24565: 0.01052728533561324
Position 14428: 0.010136668847866917
Position 2909: 0.010096050132522029
Position 13355: 0.010027095416333946
Position 26091: 0.009335429559144095
Position 24518: 0.009281367729055998
Position 25041: 0.009184020123103067
Position 7078: 0.009121896426543546
Position 24112: 0.008974251814522844
Position 26143: 0.008521533012644094
Position 23806: 0.00804489043820607
Position 25765: 0.0074762243416005075
Position 1127: 0.007354332199625005
Position 4912: 0.007329089446309083
Position 17774: 0.007259785727057244
Position 22672: 0.006791099670029695
Position 18667: 0.0063976490609949505
Position 17953: 0.005808606312628219
Position 26736: 0.005702450059640445
Position 25007: 0.00566396513288271
Position 18674: 0.005140689877000485
Position 18418: 0.005118509441384483
Position 26420: 0.004966120316428313
Position 21888: 0.004778891576192179
Position 26380: 0.004524620137497235
Position 1229: 0.004493174828827065
Position 24685: 0.004352686514636519
Position 4380: 0.004341518204992635
Position 22751: 0.004195937877983912
Position 14506: 0.004144938867555911
Position 26148: 0.003984529061095927
Position 25861: 0.0038787659956170417
Position 26809: 0.00387177355628057
Position 26755: 0.0036577346116467855
Position 25415: 0.003463604281734199
Position 1173: 0.003413918945413343
Position 1232: 0.003361792070983623
Position 1255: 0.0032400396977133065
Position 27187: 0.0031662022992733374
Position 18300: 0.0031622885323759485
Position 24608: 0.0030515343340419623
Position 26641: 0.0029971006862199406
Position 23055: 0.00292112351320884
Position 10099: 0.00284170998053417
Position 26324: 0.0028099472254823586
Position 7100: 0.002744392561061701
Position 18611: 0.0026335626453502592
Position 7029: 0.0024515447615234926
Position 26796: 0.0024197040211521915
Position 8557: 0.0023975814551210933
Position 23385: 0.0023834034017907145
Position 22728: 0.0023647116652921875
Position 1213: 0.00234781412676
Position 8303: 0.0023477868097178554
Position 1028: 0.002245133967720708
Position 18649: 0.0020755932060388814
Position 19271: 0.0020629900542375183
Position 26577: 0.002030369501891473
Position 23839: 0.002006539131746529
Position 26989: 0.0018715206212901565
Position 16736: 0.0018690017382127925
Position 16688: 0.0018105408179287014
Position 4937: 0.0017620193975773956
Position 16793: 0.0017106259489319874
Position 22879: 0.0016921541024532587
Position 23335: 0.0016513857400141953
Position 24062: 0.0015913250399658468
Position 26403: 0.0015699376942979464
Position 25719: 0.0015665425129678964
Position 25840: 0.0015269160282081514
Position 23311: 0.001503437556354743
Position 2955: 0.0013973439204136666
Position 24989: 0.0012916630044290459
Position 2860: 0.001230051924943698
Position 24839: 0.0011845462981066618
Position 2857: 0.001173811125253681
Position 26262: 0.0011603424396093387
Position 18022: 0.0010975577450320737
Position 25305: 0.0010970237873787656
Position 25250: 0.0010260593446697786
Position 26285: 0.0009756136435488969
Position 25881: 0.0009572194801707892
Position 2156: 0.0009484972048218368
Position 22076: 0.0009212616179272226
Position 23338: 0.0008925496845757221
Position 8922: 0.0008914891066978762
Position 2043: 0.0008890652122610276
Position 2926: 0.0008649647861925104
Position 16892: 0.0008550420436951885
Position 19882: 0.000832936789517624
Position 2965: 0.0007965027087290648
Position 17699: 0.0007502204095394457
Position 1586: 0.0007449426300369189
Position 22867: 0.000719279937610914
Position 25768: 0.0006810903821350702
Position 26061: 0.0006491891929651793
Position 8110: 0.0006464915452486538
Position 24785: 0.0006382158205881247
Position 25686: 0.000635725184457221
Position 22153: 0.0006252618691769169
Position 24026: 0.0006189231044834008
Position 23985: 0.0006186713859274438
Position 18864: 0.0006160710932052512
Position 652: 0.0006103749506723888
Position 22322: 0.0005964670222522356
Position 4427: 0.0005767241721113776
Position 9141: 0.0005633092197135002
Position 2073: 0.0005590630476220884
Position 1419: 0.0005455988373302614
Position 25388: 0.0005365312386434996
Position 1560: 0.0005357029085752268
Position 2646: 0.0005356316729701636
Position 9453: 0.0005234975299517483
Position 27223: 0.0005216467231326643
Position 20044: 0.0005099435447608755
Position 26169: 0.0005071850138419593
Position 25073: 0.0005022901468090721
Position 27231: 0.0004853177979288614
Position 25017: 0.00047967505264168473
Position 24179: 0.00047186062315845897
Position 9741: 0.00046453433984261033
Position 18334: 0.0004468915419207521
Position 24524: 0.00042994957773636835
Position 2454: 0.0004279995478486983
Position 2299: 0.0004132064523487208
Position 22317: 0.0004072171921096022
Position 26216: 0.0004052529800563306
Position 2969: 0.0003940449002633973
Position 9087: 0.0003720296945136703
Position 25195: 0.0003692220699019367
Position 26332: 0.00036436621414097077
Position 8372: 0.0003581891851265959
Position 20825: 0.0003547282577869956
Position 4888: 0.00035108539033795413
Position 24264: 0.00034330353611472124
Position 24713: 0.0003419879630434313
Position 492: 0.0003335357770175931
Position 25099: 0.00032826693321276316
Position 9925: 0.0003058555328985903
Position 2994: 0.00029493736471378966
Position 8560: 0.00029206883613581476
Position 2492: 0.0002847585339244373
Position 1272: 0.0002828451807413817
Position 527: 0.000278503926345688
Position 17834: 0.000276337513838474
Position 18027: 0.00027386377485768176
Position 25521: 0.0002646417777771551
Position 24098: 0.00024227611007308382
Position 25329: 0.00023938540197493812
Position 24709: 0.0002246834356174741
Position 26229: 0.00022239305812175923
Position 1103: 0.00020552764971486684
Position 16654: 0.00020289477941014546
Position 24480: 0.00019199514764574815
Position 24491: 0.00018361472362649685
Position 8323: 0.00017749399129679178
Position 4392: 0.00016602319658738714
Position 703: 0.00016565280370775472
Position 22003: 0.00015924990489396706
Position 3528: 0.0001308071153715924
Position 2513: 0.00012855110895583098
Position 25610: 0.0001276915181112504
Position 659: 0.0001263699178649658
Position 20104: 0.00012268856543667662
Position 18331: 0.00011871405968785301
Position 24616: 0.00011780313664583231
Position 19440: 0.0001171302079858489
Position 17790: 0.00010444119073012356
Position 3388: 8.909200557648115e-05
Position 2479: 8.572707787770397e-05
Position 26722: 8.441621901690483e-05
Position 20398: 7.741995125778134e-05
Position 3531: 7.408860486859517e-05
Position 1445: 7.133969066621048e-05
Position 25114: 7.098455718853671e-05
Position 1305: 7.01576265369153e-05
Position 23602: 6.826939206725771e-05
Position 24455: 6.65430742761717e-05
Position 470: 6.51353367180175e-05
Position 2319: 6.23600861080914e-05
Position 23963: 5.8203101258174315e-05
Position 1861: 4.6228647503739955e-05
Position 4447: 4.577687411024534e-05
Position 2372: 4.512987500243718e-05
Position 1067: 4.336735673335237e-05
Position 18421: 4.250777876552868e-05
Position 1864: 4.130057127122256e-05
Position 1566: 4.093878864320714e-05
Position 19018: 3.8799979695848974e-05
Position 24877: 3.624198727719678e-05
Position 2170: 3.217157305426586e-05
Position 25626: 3.003553648348059e-05
Position 2379: 2.614065524378505e-05
Position 784: 2.4688764858165493e-05
Position 827: 2.4349321012004095e-05
Position 24667: 2.418825045784507e-05
Position 17750: 2.302042985167945e-05
Position 1142: 2.2034869679531497e-05
Position 2290: 2.190104607701317e-05
Position 437: 2.124122185793154e-05
Position 1889: 2.002706417815712e-05
Position 1537: 1.9842607061197817e-05
Position 24594: 1.9658729489206635e-05
Position 1493: 1.8549194376955488e-05
Position 19566: 1.715492808662087e-05
Position 612: 1.6735859707100378e-05
Position 1704: 1.227137766457297e-05
Position 1591: 1.226666857601074e-05
Position 2748: 1.207532978165646e-05
Position 162: 1.1945668207509524e-05
Position 1562: 1.0572859381551078e-05
Position 1399: 9.973207804725092e-06
Position 2174: 8.519491539836092e-06
Position 308: 8.083460409206821e-06
Position 1940: 8.012304475768944e-06
Position 2476: 7.690751969706756e-06
Position 357: 7.667365355787028e-06
Position 1700: 7.501615098991075e-06
Position 1842: 6.9839218935859264e-06
Position 1100: 6.936259948304014e-06
Position 3364: 6.460922121043934e-06
Position 2325: 5.285911154171863e-06
Position 8299: 5.265312930291552e-06
Position 867: 4.708349218367641e-06
Position 1034: 4.4272516866679425e-06
Position 2458: 4.2690661963210154e-06
Position 669: 4.1508954359806075e-06
Position 16941: 3.965532445800528e-06
Position 2160: 3.940551215744577e-06
Position 16789: 3.9258399512867574e-06
Position 3310: 3.784492032762233e-06
Position 1798: 3.719401952864953e-06
Position 609: 3.6432961586758054e-06
Position 557: 3.4321476767134168e-06
Position 9090: 3.275531364506807e-06
Position 24754: 3.0634579045512018e-06
Position 2102: 3.048625089699666e-06
Position 24843: 2.6802862317231604e-06
Position 1639: 2.6145443848186643e-06
Position 2023: 2.410985706044007e-06
Position 2105: 2.181986344368714e-06
Position 1954: 2.041441014209505e-06
Position 1393: 2.0024266289300533e-06
Position 1287: 1.914977153126871e-06
Position 262: 1.888468187638705e-06
Position 17032: 1.5151136729642743e-06
Position 2224: 1.4787200716991943e-06
Position 1724: 1.3853661273342567e-06
Position 2050: 1.370904281748188e-06
Position 16705: 1.2568756234430196e-06
Position 1781: 1.2202691456395177e-06
Position 2524: 1.1232572824476378e-06
Position 305: 1.094056315137242e-06
Position 2388: 1.0806265465113898e-06
Position 1612: 1.0766518887756786e-06
Position 682: 9.47179131446736e-07
Position 1866: 9.446384885751149e-07
Position 1317: 9.128029436420997e-07
Position 1920: 8.675987133771754e-07
Position 1653: 7.549737172354804e-07
Position 175: 7.477910033279503e-07
Position 2277: 6.612644583561055e-07
Position 22360: 5.272412829098222e-07
Position 3557: 4.970075003522181e-07
Position 578: 4.216315600144855e-07
Position 752: 4.2119847149394615e-07
Position 2578: 3.6615212337989423e-07
Position 833: 2.7292490084489585e-07
Position 24768: 1.8653532170417888e-07
Position 17045: 1.6584824138483292e-07
Position 16976: 1.5209799713332116e-07
Position 19131: 3.9689507523233624e-08
Position 24879: 2.9306726709363138e-08
Position 17072: 1.23863361335342e-08
Position 25377: 1.416056165345172e-09
Position 2789: 2.9539975817541953e-10
Position 16677: 1.0683540326020553e-11
