Gene = SPDL1
Position 1318: 0.000330420213037075
Position 88: 0.0003248602724738479
Position 15: 0.0002524521973774102
Position 800: 0.0002486312919476846
Position 179: 0.0002163420386514537
Position 285: 0.0002078438971540943
Position 16793: 0.00020518123855289594
Position 15004: 0.00020331294608444617
Position 1061: 0.00019902913144633747
Position 1008: 0.00019422239079060257
Position 4913: 0.00016894754591782247
Position 493: 0.00015723218803234115
Position 9831: 0.0001429790189190498
Position 17116: 0.00012777554553392034
Position 589: 0.00012321684288900883
Position 684: 9.727863222965861e-05
Position 15901: 9.444206443089504e-05
Position 9844: 8.733572865372676e-05
Position 194: 6.159418219430745e-05
Position 9811: 5.7381350403942744e-05
Position 343: 4.5856149247102235e-05
Position 668: 3.976684288208266e-05
Position 798: 3.817616641264904e-05
Position 9983: 3.661001346811747e-05
Position 1010: 3.5977847427569196e-05
Position 992: 3.259653661483827e-05
Position 15151: 3.203378417913084e-05
Position 942: 2.14722271072964e-05
Position 985: 2.1004350704355677e-05
Position 9: 1.842731554055018e-05
Position 10977: 1.7934892840418584e-05
Position 10849: 1.6225709271898624e-05
Position 95: 1.4657400010312417e-05
Position 4972: 1.2231319027430235e-05
Position 485: 1.1804657975103134e-05
Position 750: 9.808632319299834e-06
Position 1647: 8.585916915675912e-06
Position 1160: 6.794787378589956e-06
Position 83: 6.598187056936613e-06
Position 15466: 5.438333942397128e-06
Position 300: 5.392063049389544e-06
Position 1012: 4.267240430177558e-06
Position 1125: 3.938762658320161e-06
Position 2997: 3.7144237755641357e-06
Position 174: 3.431877591819785e-06
Position 648: 2.8646968261227893e-06
Position 11145: 2.6605132269085776e-06
Position 11564: 2.195130825212426e-06
Position 53: 2.192270684118493e-06
Position 659: 1.9343662682679797e-06
Position 11475: 1.44010872493141e-06
Position 476: 8.939056045795643e-07
Position 2025: 3.923831659425967e-07
Position 12027: 3.712715368916588e-07
Position 666: 2.390275431036257e-07
Position 407: 2.0995770829818186e-07
Position 418: 1.5767432536839385e-07
Position 393: 1.537551941805667e-07
Position 309: 1.1603385255022655e-07
Position 287: 6.410518358578823e-08
Position 43: 5.61555551398207e-08
Position 674: 9.876399585996603e-09
Position 971: 5.0224808795687155e-09
Position 1047: 1.7002176763788925e-09
Position 185: 4.522644860931221e-11
Position 10985: 8.935178694611446e-13
Position 10965: 8.890388593487949e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 10759: 0.9815368549990354
Position 10936: 0.9799992161412904
Position 9719: 0.9551098871333635
Position 4759: 0.9397648391436288
Position 14841: 0.8730969216303704
Position 453: 0.8222061009480365
Position 10510: 0.6938910878753309
Position 15337: 0.5841926768797014
Position 7413: 0.5371875629180796
Position 12950: 0.46204328361659097
Position 891: 0.45228774824964035
Position 12926: 0.4288437707992009
Position 17235: 0.2516121243220473
Position 1475: 0.1933881882669853
Position 20425: 0.1782173030567175
Position 19891: 0.1734066823325652
Position 9316: 0.16764493367008557
Position 17645: 0.14523319390818798
Position 9450: 0.12865351346193152
Position 17611: 0.12028770409087601
Position 15803: 0.10781751543036942
Position 1876: 0.10673373674525705
Position 3472: 0.09071947155646193
Position 5124: 0.08539047641923651
Position 12296: 0.08216121124570458
Position 15377: 0.0817953850063652
Position 15679: 0.0764117535575909
Position 14476: 0.07223556306276187
Position 17896: 0.07088574633398911
Position 10410: 0.0655184494504868
Position 1506: 0.06445727418509588
Position 14343: 0.06380274909174885
Position 15832: 0.06070703760418314
Position 14855: 0.0576662510782021
Position 3626: 0.05665014629194304
Position 8992: 0.05657029239184213
Position 10591: 0.05076473619538849
Position 10377: 0.05074086101343193
Position 18014: 0.04651215543455491
Position 12980: 0.04451845305904979
Position 3564: 0.031621542115260526
Position 9370: 0.030593220858945953
Position 10134: 0.029692125173399125
Position 6957: 0.029599413481492524
Position 7118: 0.029248116323694676
Position 19709: 0.02805581675891326
Position 7121: 0.026632591791869276
Position 14816: 0.0264517881630162
Position 3411: 0.024774452664631883
Position 6824: 0.022239068917083025
Position 734: 0.02105337059915904
Position 9819: 0.0204992785703819
Position 19551: 0.01983148602846692
Position 11552: 0.01930726082524292
Position 1751: 0.018306528781110398
Position 15039: 0.015659952265065932
Position 15851: 0.013632100172306899
Position 16696: 0.0134322061430954
Position 10069: 0.013346603580423454
Position 10548: 0.011975403022164268
Position 12903: 0.011774848095796061
Position 18144: 0.011586104494673287
Position 1726: 0.010567296281127526
Position 12277: 0.010400394141379676
Position 13141: 0.010220303695466457
Position 12548: 0.009825456392221961
Position 15445: 0.009772950594782233
Position 10763: 0.009652365122992725
Position 15810: 0.008804644429810046
Position 10094: 0.008782447575203196
Position 7450: 0.008740692208178476
Position 12130: 0.008530848429110515
Position 14914: 0.008245994925114736
Position 17119: 0.008166496486187986
Position 4817: 0.008097458906040191
Position 16394: 0.007570579060049515
Position 1692: 0.007528342530758672
Position 6916: 0.00718654522244033
Position 19107: 0.007119064328249638
Position 16998: 0.00701568518613047
Position 15848: 0.0069093642527116444
Position 12983: 0.0066198074887610595
Position 5816: 0.006618153991604352
Position 852: 0.006572057775457276
Position 7445: 0.006389234639984319
Position 16506: 0.006317234146229698
Position 7832: 0.006002861263792667
Position 19156: 0.005719568227408614
Position 9723: 0.005709016863904695
Position 10353: 0.005463244133235311
Position 5183: 0.00522182968347973
Position 17274: 0.005107572821822357
Position 3374: 0.005089973295753137
Position 18314: 0.004607733496051652
Position 18433: 0.004555708079130916
Position 20402: 0.004420758489015824
Position 1483: 0.004394676521147258
Position 18352: 0.004363099757525578
Position 10526: 0.004353223353365501
Position 5210: 0.004155146253401612
Position 6936: 0.004017956331476508
Position 17991: 0.004008513607408926
Position 14496: 0.0039968395120499114
Position 15228: 0.0038831623627579234
Position 1577: 0.003731812024406255
Position 12356: 0.00365932384657788
Position 14896: 0.0036477612705493184
Position 782: 0.0034629091420251405
Position 8607: 0.003158629767250813
Position 14233: 0.0031446149002093277
Position 10182: 0.0030073820874720156
Position 17647: 0.002898771333440272
Position 3238: 0.002865720725651987
Position 18276: 0.002783886252082684
Position 9851: 0.0026975437772983456
Position 3732: 0.002609864916106512
Position 4201: 0.0024839770984477656
Position 15602: 0.002388062937447641
Position 20550: 0.0023482337939823806
Position 10122: 0.002322938708519426
Position 7870: 0.0023184126938893693
Position 362: 0.0022306189198587883
Position 6747: 0.0020063573077580047
Position 17300: 0.0019498765971697914
Position 15635: 0.0019295793924904115
Position 5229: 0.001924592845178719
Position 3069: 0.0019034547598870029
Position 9997: 0.0018023143993044625
Position 12187: 0.0017930531598049646
Position 15414: 0.0017708295743246816
Position 11491: 0.0016396597162331708
Position 14309: 0.0015632619756355385
Position 15404: 0.0014705446370154047
Position 13010: 0.0014325778366632742
Position 13038: 0.00140290595209213
Position 14540: 0.001368378815541705
Position 18102: 0.0013539418797449967
Position 16107: 0.0013150337885608297
Position 10467: 0.0012909060525650772
Position 11975: 0.0012596048564532797
Position 12061: 0.0011968228461484856
Position 1533: 0.0010944590742606073
Position 18997: 0.001076512911962371
Position 15249: 0.0010426341523576714
Position 14345: 0.0010209206482833558
Position 12155: 0.0009896357687555187
Position 414: 0.0009777801521018913
Position 15950: 0.000938257608474003
Position 10118: 0.0009333611379428162
Position 15002: 0.0009321039033669348
Position 1905: 0.0008656179240788956
Position 20296: 0.0008636605097769269
Position 3338: 0.0008624415163087027
Position 15141: 0.0008442284594830871
Position 14868: 0.0008041395094557012
Position 13449: 0.0007928315627034843
Position 10658: 0.0007866652355303933
Position 12577: 0.0007745636937508887
Position 12220: 0.0007652741279326402
Position 13710: 0.0007285756985262485
Position 6624: 0.0007221822118423363
Position 13664: 0.0007159219149482481
Position 21040: 0.0006720169972005725
Position 1439: 0.0006442828229799536
Position 12957: 0.0006422542242948101
Position 6400: 0.0006342115621189324
Position 1603: 0.0006215607800568373
Position 13743: 0.0005738805095595267
Position 10908: 0.0005405335111831245
Position 14875: 0.0005206166065197795
Position 2140: 0.0005194465898839824
Position 13661: 0.0005064880201886426
Position 132: 0.0004976911680592822
Position 14925: 0.0004975956082248431
Position 3123: 0.00045553012592405644
Position 2707: 0.0004432307226783466
Position 354: 0.00043717159560528913
Position 7371: 0.00042449394902546305
Position 4296: 0.00042153746804110195
Position 16805: 0.00041094585639692485
Position 17733: 0.0003742340929800738
Position 16149: 0.0003632581403828687
Position 14320: 0.0003550111829885366
Position 5942: 0.00035310976913903506
Position 11441: 0.00034937685427860417
Position 1030: 0.00034136184991350523
Position 5699: 0.00033330189947279815
Position 1942: 0.0003307354363533234
Position 10262: 0.0003285146071470824
Position 15462: 0.00032071898842364637
Position 11699: 0.00030885630940685196
Position 14698: 0.0003036781812055432
Position 6481: 0.00028878365854775103
Position 15342: 0.00028359275004995784
Position 17002: 0.00026241938992993037
Position 5041: 0.00025345150182686497
Position 15183: 0.00024677758104023535
Position 15008: 0.00023464004029590495
Position 13366: 0.00022127306644059106
Position 1068: 0.00021881660514955816
Position 16577: 0.00021390039204077728
Position 12520: 0.00021070032607827926
Position 11379: 0.00020894827988915304
Position 10772: 0.0001996514452833149
Position 1150: 0.00019020945597749447
Position 15360: 0.00018818811595928468
Position 11374: 0.0001879519389041595
Position 12791: 0.00018541458534866912
Position 10943: 0.0001717227766676417
Position 12523: 0.00016998320024298868
Position 15082: 0.0001621802923286974
Position 15969: 0.00016106174212579506
Position 7415: 0.00015562633267009356
Position 12072: 0.0001556048051203289
Position 1945: 0.00014301162779812373
Position 15771: 0.00012306911561551202
Position 11295: 0.00012046802270277338
Position 16884: 0.00012022556818381745
Position 925: 0.00011253756956616841
Position 1193: 0.00011241334537739648
Position 1262: 0.00010669983669128151
Position 1027: 9.727864011130622e-05
Position 11325: 8.901497738532598e-05
Position 983: 8.693233052840948e-05
Position 10969: 8.674512753042488e-05
Position 13840: 8.475530924229757e-05
Position 11399: 8.171900395540441e-05
Position 14365: 7.691334255454217e-05
Position 804: 7.460225855290312e-05
Position 15055: 6.470267673254807e-05
Position 12308: 5.8277648495542765e-05
Position 863: 5.6756276935026265e-05
Position 1033: 4.670498883782626e-05
Position 10789: 4.454673870057615e-05
Position 10795: 4.4428858027130725e-05
Position 1442: 4.380901368332836e-05
Position 14668: 3.848640720412159e-05
Position 14317: 3.810863443831417e-05
Position 14275: 3.601340760046308e-05
Position 13636: 3.4698966710866554e-05
Position 13898: 3.2807840652698724e-05
Position 11025: 3.135299781600141e-05
Position 904: 2.8522141551908174e-05
Position 10781: 2.768587909932998e-05
Position 10856: 2.391430203173736e-05
Position 15019: 2.2965571945276717e-05
Position 12566: 2.0276032041544968e-05
Position 5133: 1.9941483568155913e-05
Position 1072: 1.7384818304262206e-05
Position 10529: 1.674600447879923e-05
Position 1582: 1.510465358209442e-05
Position 793: 1.5057572763491844e-05
Position 12132: 1.4936765237815047e-05
Position 1521: 1.439226755974856e-05
Position 934: 1.3605621715211183e-05
Position 11473: 1.3444055634283559e-05
Position 1053: 1.0306508344593424e-05
Position 595: 1.0160563420910561e-05
Position 334: 8.01384630983965e-06
Position 10154: 7.349290412308902e-06
Position 10161: 7.213018017460088e-06
Position 10833: 6.333457226737847e-06
Position 1227: 5.73058427634461e-06
Position 15865: 5.194197241734996e-06
Position 183: 4.742255084213064e-06
Position 5213: 4.064471350878035e-06
Position 12661: 3.828017183701575e-06
Position 330: 3.6475097759884326e-06
Position 10955: 3.636828528371729e-06
Position 12719: 3.6211969890549654e-06
Position 7308: 3.4417519400861754e-06
Position 92: 3.3805437698007933e-06
Position 11657: 3.044662536842108e-06
Position 13299: 2.909499070811581e-06
Position 13505: 2.7739666531745054e-06
Position 13458: 2.7701115618761055e-06
Position 326: 2.480417879556616e-06
Position 1204: 1.9948349845359468e-06
Position 217: 1.5534099625484862e-06
Position 15649: 1.3400895753444725e-06
Position 666: 1.3202290175846526e-06
Position 7838: 1.2977981664693435e-06
Position 2836: 1.2941498981736557e-06
Position 147: 8.679047225132048e-07
Position 2788: 7.824481242557354e-07
Position 985: 7.249941972429565e-07
Position 151: 6.738181871511699e-07
Position 2865: 6.004352784534331e-07
Position 10977: 5.092013471958133e-07
Position 541: 4.798019097294174e-07
Position 5085: 4.647850690999098e-07
Position 1697: 3.5199492284898227e-07
Position 145: 3.5159527169577494e-07
Position 967: 2.8305772993423733e-07
Position 10950: 2.6785207474648485e-07
Position 1121: 2.5779169702181766e-07
Position 11611: 1.5426423915986855e-07
Position 15920: 1.5068040693049165e-07
Position 1306: 1.43663863937316e-07
Position 1881: 1.2749726383390028e-07
Position 12642: 1.2104877493387838e-07
Position 1780: 1.0598237295772009e-07
Position 13181: 1.0066131165897036e-07
Position 179: 9.247902065674969e-08
Position 11032: 8.54781080852072e-08
Position 239: 7.941514065046131e-08
Position 2055: 6.97969481464972e-08
Position 1772: 5.6289135043102226e-08
Position 1803: 4.590787184431516e-08
Position 601: 4.531890838889723e-08
Position 11794: 4.434535701520848e-08
Position 317: 4.1930800815738676e-08
Position 236: 3.8204851439186344e-08
Position 570: 3.1644042566895285e-08
Position 13171: 3.0846009241261265e-08
Position 597: 2.42949901070849e-08
Position 1922: 2.2654034982710225e-08
Position 11890: 2.2163702167975845e-08
Position 11778: 2.1453744863620833e-08
Position 11877: 1.9992203924958456e-08
Position 11830: 1.938667199167518e-08
Position 11589: 1.1009247168065747e-08
Position 11618: 1.0892256906610353e-08
Position 207: 6.269299812525245e-09
Position 548: 5.576571803993527e-09
Position 11385: 5.389924728220288e-09
Position 559: 4.001361513426763e-09
Position 300: 3.7162938771054123e-09
Position 220: 1.3711663911051e-09
Position 247: 4.3081765395462994e-10
Position 938: 3.5098708231347767e-10
Position 11070: 2.2845023154021034e-10
Position 10985: 8.633659308474299e-11
Position 156: 5.6705578378560555e-11
Position 1038: 4.883019279569327e-11
Position 960: 3.7843778587070933e-11
Position 1079: 3.018936130812248e-11
Position 266: 6.443173449163684e-12
Position 259: 3.126793054869718e-12
Position 294: 1.6767165209369696e-12
Position 309: 1.5596797361725622e-12
Position 280: 1.4133515796815173e-12
Position 292: 8.112428927131391e-13
Position 577: 6.651839310396458e-13
Position 253: 1.450309466066418e-13
Position 255: 1.2340989300762387e-13
Position 609: 6.708285600329907e-14
Position 307: 1.723004016138803e-15
