Gene = SPATA31D4
Position 2334: 0.0009004227682215115
Position 272: 0.0008665214028282421
Position 740: 0.000835457470571691
Position 1189: 0.0008062604140190612
Position 290: 0.0007850364166378308
Position 1136: 0.0007326230338661288
Position 3786: 0.0007079884404013047
Position 1243: 0.0006875721714952399
Position 1977: 0.0006807464641753919
Position 2263: 0.0006684387978512355
Position 3056: 0.0006568596563994481
Position 1116: 0.0006296478544527137
Position 2604: 0.0005857546960372776
Position 2966: 0.000578522550330239
Position 3369: 0.00057582820802356
Position 1754: 0.0005731501408554175
Position 3274: 0.000569481376036199
Position 811: 0.0005500112895281896
Position 457: 0.0005410288225281359
Position 1298: 0.0005251580370290963
Position 653: 0.0004625554120095741
Position 1083: 0.0004562228144849239
Position 833: 0.00042104063821280744
Position 723: 0.0004100650674532322
Position 6152: 0.00040664504588578456
Position 5309: 0.00038171402585351997
Position 2211: 0.0003365685687107898
Position 2799: 0.0003352578554859194
Position 1052: 0.000331851968198383
Position 1907: 0.0003177297416434999
Position 556: 0.00030462598704029416
Position 1109: 0.0003028246547653914
Position 4839: 0.00025481561770389436
Position 3852: 0.00024937214913976096
Position 1267: 0.00022498727005965704
Position 1602: 0.00022283309107668485
Position 1646: 0.00020946738582750646
Position 4377: 0.0002076628628336611
Position 352: 0.00018941999334548646
Position 1018: 0.00018518195963418096
Position 1521: 0.00016993802483163687
Position 581: 0.0001695418310144763
Position 1809: 0.00016738085148615333
Position 3406: 0.00015033846392803157
Position 1247: 0.00014752806524175337
Position 346: 0.00014492103777173943
Position 4402: 0.000142846835499405
Position 1804: 0.0001357274667549901
Position 491: 0.00013049575136535343
Position 1087: 0.00011404533725152583
Position 882: 0.00011229477151920102
Position 700: 0.00011056531609550723
Position 1595: 0.00011019347611675325
Position 609: 0.00010839255073795625
Position 657: 9.938153418908206e-05
Position 987: 9.83502837376337e-05
Position 3346: 9.80866118582758e-05
Position 277: 8.960989859862929e-05
Position 1100: 8.030369246101997e-05
Position 3351: 8.021850306926597e-05
Position 1493: 7.96364092205317e-05
Position 391: 7.79131214413261e-05
Position 903: 7.209350343458875e-05
Position 1235: 6.920637023191724e-05
Position 835: 6.734532364528108e-05
Position 1335: 5.573573675375418e-05
Position 1605: 5.520301910061627e-05
Position 527: 5.1356656706962445e-05
Position 4244: 4.362145566602901e-05
Position 1770: 3.552608141971423e-05
Position 952: 3.526708693441525e-05
Position 1112: 3.3368337029723916e-05
Position 1401: 3.2919442708932896e-05
Position 3468: 3.126072212217971e-05
Position 1776: 3.0220267121737434e-05
Position 714: 2.644309975949664e-05
Position 1374: 1.797858688544377e-05
Position 767: 1.7758621973608818e-05
Position 1807: 1.7330897333314453e-05
Position 907: 1.6061828637890774e-05
Position 423: 1.5119173126096286e-05
Position 1873: 1.4899436245559505e-05
Position 913: 1.4338943015645752e-05
Position 892: 1.4235745995405401e-05
Position 1093: 1.327650181874734e-05
Position 298: 1.3000323009819495e-05
Position 764: 1.2459657415981297e-05
Position 494: 1.0045216127311234e-05
Position 440: 6.696364920609791e-06
Position 185: 6.052363320629866e-06
Position 523: 6.0319883648965706e-06
Position 279: 5.0375036202830035e-06
Position 309: 4.516084214486784e-06
Position 370: 4.2502625554107225e-06
Position 360: 3.915440068981804e-06
Position 1816: 3.6942449305914004e-06
Position 622: 3.0534873379295003e-06
Position 471: 2.9547132958901684e-06
Position 363: 2.763717975887194e-06
Position 417: 2.5538681951935828e-06
Position 499: 1.8056674255883938e-06
Position 3664: 1.5427628089495744e-06
Position 305: 8.560736680123481e-07
Position 415: 5.212040554416466e-07
Position 611: 2.736280943353268e-07
Position 212: 2.1778505192829894e-07
Position 314: 1.4466311785390617e-07
Position 958: 6.759869534993464e-08
Position 961: 6.555920857400883e-08
Position 190: 5.596210686429189e-08
Position 954: 5.405900708356147e-08
Position 475: 4.216465259436494e-08
Position 473: 7.620549774970092e-09
Position 216: 5.202085042065431e-10
Position 214: 2.828954461970116e-10
Position 307: 1.2244261974253774e-10
Position 596: 8.169253876223013e-12
Position 97: 5.195302975352698e-12
