Gene = CCSAP
Position 1605: 1.2853640584415287e-05
Position 499: 1.1183884396742947e-05
Position 1166: 1.0961630304928555e-05
Position 1089: 1.091418223076529e-05
Position 3916: 1.0703788224936929e-05
Position 3867: 1.067417764317206e-05
Position 598: 1.0608459075956317e-05
Position 1225: 9.465393656217653e-06
Position 1247: 6.6442970633171555e-06
Position 1362: 6.376114059639648e-06
Position 3973: 5.878705902590568e-06
Position 1541: 5.5088647153653566e-06
Position 442: 5.27318679636952e-06
Position 514: 4.481598342432767e-06
Position 670: 4.232815152398521e-06
Position 388: 3.826159940527088e-06
Position 796: 3.385655444168134e-06
Position 2540: 2.7209544867824434e-06
Position 526: 2.5794714151345527e-06
Position 1559: 2.567173005033946e-06
Position 538: 2.310074549893441e-06
Position 445: 2.273675137576527e-06
Position 1206: 1.76982922237892e-06
Position 1209: 1.7433780379527778e-06
Position 826: 1.575496336020087e-06
Position 2037: 1.5583496381968084e-06
Position 1384: 1.3450013894202557e-06
Position 541: 1.2412849851287822e-06
Position 1235: 1.1283421757954142e-06
Position 817: 1.040864114453351e-06
Position 842: 7.165657725440342e-07
Position 3444: 6.853718340617642e-07
Position 1001: 6.500131741665407e-07
Position 1261: 3.7999443510024254e-07
Position 501: 3.314865633764681e-07
Position 505: 1.8365175199822045e-07
Position 882: 1.620300696561993e-07
Position 909: 1.264337018113556e-07
Position 1215: 1.1972069227080486e-07
Position 1253: 8.611161756572297e-08
Position 283: 6.834134588765785e-08
Position 1008: 4.1431414588622923e-08
Position 899: 1.8653283685390883e-08
Position 862: 1.5312770272163752e-08
Position 857: 1.0721156114189776e-08
