Gene = MAATS1
Position 36386: 0.00047756770389680557
Position 367: 0.0004712781296495422
Position 34981: 0.00046346634149051544
Position 249: 0.00046141333797458916
Position 12646: 0.0004504115875745518
Position 49116: 0.0004494970964774259
Position 4213: 0.0004471321123237721
Position 4963: 0.0004339794713844276
Position 3733: 0.0004161765738943598
Position 5992: 0.00041067539985362313
Position 2444: 0.00040258455948538987
Position 3021: 0.0004018146920810609
Position 48672: 0.000392401813395547
Position 1686: 0.00039138268941353084
Position 39229: 0.00038307729833003635
Position 6685: 0.0003830196016963278
Position 982: 0.00037865279303062315
Position 478: 0.0003701568060006025
Position 7568: 0.0003686675120126926
Position 3440: 0.00036489412765110404
Position 9447: 0.000353839043736831
Position 44945: 0.0003511098688469125
Position 624: 0.00034956724686920955
Position 44908: 0.0003452281176842904
Position 41280: 0.0003365549931932782
Position 45048: 0.00033474539955585586
Position 46984: 0.0003298513429543782
Position 2084: 0.0003116936502541895
Position 35074: 0.0003095712769058282
Position 37542: 0.00029602316427499613
Position 12800: 0.0002881902321602467
Position 8750: 0.0002720401781771842
Position 3173: 0.0002697271415487957
Position 25706: 0.0002570032657068136
Position 5811: 0.00025617453521148783
Position 44587: 0.0002546594726178165
Position 6995: 0.00024874848830512206
Position 4252: 0.0002448406364858134
Position 25328: 0.00024390362564490577
Position 45223: 0.00024325941640613506
Position 2180: 0.00024077114375702305
Position 3935: 0.0002331074718215001
Position 5724: 0.00022437027536334453
Position 7785: 0.0002223353463920721
Position 279: 0.0002198364106650771
Position 4914: 0.00021841980950475785
Position 6546: 0.00021560163343424025
Position 46172: 0.00021540174556058722
Position 45760: 0.00021503969617786472
Position 46943: 0.00021033947769809251
Position 25061: 0.00020795845941607393
Position 836: 0.00020644495167709224
Position 1905: 0.00020604418979825029
Position 4170: 0.0001998045156528602
Position 29796: 0.00019866242672065876
Position 45446: 0.00019666483039466653
Position 34555: 0.00018995560479775987
Position 205: 0.0001853501577478074
Position 2283: 0.00018426466874655237
Position 37068: 0.00018209296486895951
Position 35696: 0.0001818279455308142
Position 6334: 0.00018160449790276386
Position 4125: 0.00018039888514447227
Position 7426: 0.00018009025043674734
Position 6621: 0.000173208987281807
Position 8384: 0.0001705583929903182
Position 29708: 0.00017043106285401154
Position 34552: 0.00016679663795984547
Position 8139: 0.0001665308243656034
Position 7751: 0.00016204284804617218
Position 6378: 0.00015745390418169352
Position 30972: 0.00015042114544002537
Position 6947: 0.00014993969277674388
Position 37499: 0.00014962145927166867
Position 7855: 0.00013911061046821367
Position 44963: 0.00013531064157722516
Position 3856: 0.00013372126014945707
Position 45323: 0.00013215306441366291
Position 2689: 0.000130851242980936
Position 4831: 0.00013032007628610567
Position 2489: 0.00012972189666845635
Position 45180: 0.00012531523648531755
Position 1790: 0.00012324370131007803
Position 38390: 0.00012020434336263767
Position 4460: 0.00011704617192688721
Position 2808: 0.00011508081721824292
Position 4944: 0.00010731934457818254
Position 2153: 0.00010605523883183812
Position 1354: 0.00010336688542292718
Position 3704: 0.00010193524861220484
Position 36236: 0.00010152655875374319
Position 5942: 0.00010075218039373764
Position 2027: 9.983099820674492e-05
Position 2771: 9.673825102418436e-05
Position 6783: 9.410090119442576e-05
Position 25191: 9.262935964168145e-05
Position 6449: 8.941408327452994e-05
Position 35351: 8.374787417597408e-05
Position 7342: 8.353101300547682e-05
Position 2047: 8.248710986456394e-05
Position 1288: 7.779226948621713e-05
Position 3859: 7.683414761859275e-05
Position 2912: 7.567528477006355e-05
Position 5129: 7.413874926601809e-05
Position 1087: 7.207373325200761e-05
Position 5755: 7.178439980667635e-05
Position 2559: 7.130775737589148e-05
Position 4306: 7.095086564586342e-05
Position 1870: 6.437160830112705e-05
Position 2121: 6.346328500392569e-05
Position 1253: 6.301141649457212e-05
Position 30220: 6.296544843937257e-05
Position 2996: 6.171563314387735e-05
Position 3827: 5.896713393989408e-05
Position 29971: 5.797802395954131e-05
Position 3252: 5.243040129721886e-05
Position 36140: 5.2178057844329506e-05
Position 45979: 5.2143646391312754e-05
Position 2224: 5.1672537235719896e-05
Position 7051: 5.006809877912161e-05
Position 1293: 4.912436744244357e-05
Position 2605: 4.861693456629376e-05
Position 25230: 4.7226097911534896e-05
Position 6183: 4.700818422684776e-05
Position 4337: 4.687988418131971e-05
Position 3190: 4.36517607778852e-05
Position 412: 4.0688834615448124e-05
Position 1048: 3.701777904619464e-05
Position 5417: 3.5739655932555034e-05
Position 3738: 3.56016063592891e-05
Position 46759: 3.5541039248956506e-05
Position 896: 3.3237709541764055e-05
Position 31037: 3.219395212349091e-05
Position 4805: 3.096166826244898e-05
Position 4495: 2.9181183248560773e-05
Position 3610: 2.8436575293985668e-05
Position 1910: 2.766532605363306e-05
Position 1474: 2.6910875216073733e-05
Position 4153: 2.64691608832166e-05
Position 5438: 2.4315374507317743e-05
Position 5428: 2.4102215079552263e-05
Position 6014: 2.2227982322232386e-05
Position 5461: 2.2131494304747953e-05
Position 3558: 2.1855797593028122e-05
Position 4531: 2.0788685625869425e-05
Position 1807: 2.049654458355821e-05
Position 6482: 2.0378391971058652e-05
Position 5500: 1.970400892984486e-05
Position 6410: 1.932138830715106e-05
Position 6874: 1.8891994529588687e-05
Position 854: 1.8827606228411e-05
Position 1011: 1.7233302566625013e-05
Position 3978: 1.566608893163452e-05
Position 3881: 1.561669917509398e-05
Position 482: 1.5481501241395625e-05
Position 5028: 1.479251476124152e-05
Position 6061: 1.412716640439774e-05
Position 3576: 1.360431349266446e-05
Position 5962: 1.1449683330681913e-05
Position 4969: 1.091907905639241e-05
Position 26376: 1.0674783100814763e-05
Position 38370: 1.058122179921169e-05
Position 5597: 9.705826909538992e-06
Position 3816: 9.35038107868812e-06
Position 6523: 8.989043778500839e-06
Position 26288: 8.2039055979283e-06
Position 37593: 8.070987780610864e-06
Position 7861: 7.9706719714394e-06
Position 26039: 7.415585510877169e-06
Position 37536: 7.4138142549996805e-06
Position 6107: 6.126874544059265e-06
Position 5927: 5.338392686448841e-06
Position 5850: 4.868043154045416e-06
Position 3644: 4.804876787602647e-06
Position 6571: 4.626390325686674e-06
Position 4133: 4.189720896707487e-06
Position 38289: 4.169411791667206e-06
Position 37469: 4.073417804402344e-06
Position 4710: 3.6690775634344955e-06
Position 6548: 2.962505814115389e-06
Position 36239: 2.7215411277424827e-06
Position 4925: 2.145242622528621e-06
Position 5480: 1.6128036997903214e-06
Position 36170: 1.53562186332458e-06
Position 5513: 1.4676595513454565e-06
Position 4136: 1.443123791342355e-06
Position 10793: 1.4098125954679204e-06
Position 44310: 1.3703446265300515e-06
Position 38818: 1.3523558740027554e-06
Position 38671: 1.036497717714656e-06
Position 36089: 5.116925102348803e-07
Position 7540: 4.96782650758937e-07
Position 6217: 4.645908541675816e-07
Position 30615: 4.5194637239812586e-07
Position 5600: 2.565209385922385e-07
Position 5609: 2.0443004491456232e-07
Position 6213: 1.6671359073040253e-07
Position 261: 1.6084051942426857e-07
Position 2003: 1.4609671086911276e-07
Position 5944: 1.247614686904098e-07
Position 6249: 7.32667182872376e-08
Position 1129: 6.0752628754759e-08
Position 3994: 5.307441798393751e-08
Position 782: 4.876445404066921e-08
Position 2775: 4.46147319455596e-08
Position 1933: 4.311440446710185e-08
Position 507: 4.163528986884331e-08
Position 672: 2.395871847619249e-08
Position 5817: 2.0646226795601147e-08
Position 1549: 1.7395682708941696e-08
Position 1530: 1.58770543513675e-08
Position 1364: 1.570438080028962e-08
Position 1239: 1.2206993977895419e-08
Position 26075: 9.297129085905379e-09
Position 791: 8.951052320453714e-09
Position 182: 8.189248950286504e-09
Position 25917: 5.96979651194941e-09
Position 359: 5.394520341317135e-09
