Gene = PRPF38B
Position 5462: 0.001831298109944694
Position 8638: 0.0016956465673071948
Position 9122: 0.0016147534481708132
Position 6144: 0.0015734393546933962
Position 6287: 0.0013137259347714442
Position 8085: 0.0012945238666874329
Position 2992: 0.0012193022527776532
Position 3738: 0.001207653450887034
Position 2575: 0.0011695746525889176
Position 4565: 0.0011616084488389187
Position 1516: 0.0011562807396895787
Position 4115: 0.0011340235297691544
Position 6435: 0.0011215977732807465
Position 9047: 0.0010045381651852844
Position 9449: 0.0008759147349953089
Position 8234: 0.0008662866448474853
Position 1561: 0.0008581143247840641
Position 2219: 0.0007526071760704018
Position 1487: 0.0007427154185797765
Position 5315: 0.0007245813523069767
Position 6925: 0.0007204518962455583
Position 4502: 0.0006953705307446967
Position 488: 0.0006932815231168551
Position 859: 0.0006854489534910491
Position 3726: 0.0006815893656085734
Position 8281: 0.0006570784589216604
Position 2881: 0.0006070357853922393
Position 6615: 0.0005261928131287919
Position 2235: 0.0005120671207686777
Position 1653: 0.0004761945966933255
Position 3791: 0.00045872469145306444
Position 2611: 0.00043020418969031673
Position 1796: 0.00041676657535150456
Position 5954: 0.0004119908338072986
Position 9195: 0.00038570920071194227
Position 4431: 0.00036721487660229307
Position 4310: 0.0003253012934772112
Position 6638: 0.00032060312346151356
Position 999: 0.00030788057257449776
Position 1989: 0.0003009171878504913
Position 3741: 0.0003008143736839362
Position 5496: 0.0002850415918901114
Position 2638: 0.0002721295307833377
Position 3963: 0.00027189382323235256
Position 7951: 0.00026019528858707
Position 7768: 0.0002574344981374184
Position 4892: 0.0002542648332406579
Position 5043: 0.00025067167937914766
Position 1832: 0.0002317315627572655
Position 1716: 0.00022670587958793312
Position 5362: 0.00022197089228800855
Position 6084: 0.00021608978704839305
Position 1857: 0.00020139309559287245
Position 430: 0.0001933869566359048
Position 3567: 0.00018548609034508526
Position 7807: 0.00018320162181876369
Position 4529: 0.0001770677030361972
Position 4448: 0.00017199852140495012
Position 9065: 0.0001708837922859765
Position 3847: 0.00016956219623447393
Position 133: 0.0001663299353945667
Position 319: 0.00016404497006011981
Position 3671: 0.00015407342257949276
Position 5877: 0.00013882225168886447
Position 3899: 0.00013547786517556536
Position 4329: 0.0001340929839232723
Position 307: 0.00012551006503066245
Position 313: 0.00012550806118324096
Position 8401: 0.00012258193807785636
Position 1530: 0.00011673673086344895
Position 493: 0.00010531286164395016
Position 282: 0.00010394223584830562
Position 3831: 9.644366921774696e-05
Position 4465: 9.641649498045499e-05
Position 4390: 9.49492440887155e-05
Position 6176: 9.483618936021559e-05
Position 8343: 9.144648169722417e-05
Position 5299: 8.991447711262315e-05
Position 1003: 8.919780767670548e-05
Position 5784: 8.76208314732536e-05
Position 3039: 8.692131907963735e-05
Position 2972: 7.951207339030331e-05
Position 1468: 7.802752336655747e-05
Position 3871: 7.077390538749255e-05
Position 397: 6.790599766233333e-05
Position 4644: 6.720965754912035e-05
Position 7891: 6.510757272021176e-05
Position 4590: 6.228694423111863e-05
Position 1655: 6.14232960307094e-05
Position 5641: 5.334161935995282e-05
Position 5711: 5.051917705153035e-05
Position 8021: 4.9496872705846515e-05
Position 4012: 4.6990268780205906e-05
Position 5191: 4.5993720557229204e-05
Position 5897: 4.326934129739401e-05
Position 2350: 4.241019643146681e-05
Position 902: 4.128999762998837e-05
Position 1285: 4.0984812260416045e-05
Position 6934: 4.03146619994223e-05
Position 1928: 3.561978209675326e-05
Position 960: 3.50950436538255e-05
Position 6880: 3.4465927135942424e-05
Position 3215: 3.4269004605713644e-05
Position 684: 3.3784617301037076e-05
Position 2008: 3.0794965896767595e-05
Position 5022: 2.353745181296346e-05
Position 4800: 2.3138035046216574e-05
Position 3341: 1.8726984321679622e-05
Position 4468: 1.866342336182718e-05
Position 5119: 1.8135526465141445e-05
Position 6847: 1.7638278278230127e-05
Position 3582: 1.7378937187969308e-05
Position 3101: 1.6653687662813087e-05
Position 633: 1.5764514203214195e-05
Position 3249: 1.3116323390330114e-05
Position 3803: 1.2832608199786886e-05
Position 5448: 1.2217992655310899e-05
Position 3406: 1.0050618012607415e-05
Position 394: 9.96491689384715e-06
Position 183: 9.345413046307692e-06
Position 834: 8.665111073239393e-06
Position 329: 8.387166532142876e-06
Position 427: 7.894787517502762e-06
Position 3181: 7.685751096755123e-06
Position 4969: 6.465808272133219e-06
Position 3673: 6.287488642877784e-06
Position 7179: 6.118357660915366e-06
Position 8089: 5.598213184303851e-06
Position 206: 5.324047625024644e-06
Position 4165: 5.113901738943817e-06
Position 7498: 4.77794743921365e-06
Position 5089: 4.022835769154654e-06
Position 7528: 3.8084201383759944e-06
Position 4817: 3.3883732675301327e-06
Position 4614: 2.998910948418323e-06
Position 3184: 2.933078659296468e-06
Position 4317: 2.887956399502169e-06
Position 3540: 2.7273796843440156e-06
Position 346: 2.715999952854695e-06
Position 3212: 2.588277326887435e-06
Position 847: 2.4774148084495476e-06
Position 3574: 2.385887266956122e-06
Position 1069: 2.0393979199559623e-06
Position 4014: 1.890587023851211e-06
Position 3058: 1.8610842641520377e-06
Position 1866: 1.8152993707720018e-06
Position 4853: 1.7792902900608233e-06
Position 1386: 1.7567375812510037e-06
Position 5566: 1.635182207986592e-06
Position 1300: 1.581733827360033e-06
Position 651: 1.5178665842092767e-06
Position 1082: 1.5012696961152472e-06
Position 349: 1.2684372575938287e-06
Position 544: 1.2114366365404365e-06
Position 1737: 1.1915374588921685e-06
Position 816: 1.1557389836649643e-06
Position 340: 1.0481579370193816e-06
Position 1277: 1.0339903588761225e-06
Position 807: 9.349723233308706e-07
Position 144: 7.935680447302281e-07
Position 1212: 7.735072997485916e-07
Position 1107: 7.555392853149352e-07
Position 818: 7.136218010812624e-07
Position 1536: 6.211553237453018e-07
Position 1079: 6.206034518011925e-07
Position 5667: 5.701803874184989e-07
Position 3156: 5.429816088980783e-07
Position 1071: 4.2691511965115916e-07
Position 376: 4.2531036846343497e-07
Position 180: 4.221677419541797e-07
Position 579: 4.2001295261167614e-07
Position 3072: 4.1574620924259777e-07
Position 1438: 3.0042092789619534e-07
Position 5660: 2.7616422977293603e-07
Position 508: 2.503015539309752e-07
Position 850: 2.4835488377041326e-07
Position 208: 2.323366512402064e-07
Position 839: 1.7668392035004361e-07
Position 841: 1.6654171707156977e-07
Position 6149: 1.5260539771385805e-07
Position 1498: 1.1384296704398294e-07
Position 352: 1.1082485389346463e-07
Position 1047: 1.1046249959496998e-07
Position 2562: 1.0221110347638798e-07
Position 2840: 1.0036524906462958e-07
Position 212: 9.930344575022316e-08
Position 752: 8.829701005399775e-08
Position 613: 8.086726368559721e-08
Position 1127: 5.686341692204664e-08
Position 4134: 4.318894996121056e-08
Position 4376: 4.268408557742025e-08
Position 1313: 3.669246347602368e-08
Position 4027: 3.3524893934929754e-08
Position 1111: 3.3091263623345717e-08
Position 552: 2.2575625248483202e-08
Position 191: 1.7247609139018503e-08
Position 4718: 1.664512748770201e-08
Position 4710: 1.631098620371445e-08
Position 148: 1.5565780230195912e-08
Position 696: 1.474244093144066e-08
Position 4345: 1.3904990597582478e-08
Position 520: 1.3658615207123656e-08
Position 831: 1.300719307412218e-08
Position 502: 8.227427601892406e-09
Position 600: 7.484530246971697e-09
Position 1118: 6.700922377939497e-09
Position 1289: 4.217760404560683e-09
Position 1015: 3.901840555590674e-09
Position 4775: 3.75727138324094e-09
Position 665: 3.471389740055101e-09
Position 3107: 3.017177290647664e-09
Position 559: 2.6953589132521193e-09
Position 4846: 2.259177562560379e-09
Position 532: 9.797610672395026e-10
Position 7150: 8.473261994378859e-10
Position 587: 8.141216453839985e-10
Position 218: 3.146612138354713e-10
Position 589: 1.14406594728154e-10
Position 6877: 6.79217689773079e-11
Position 6942: 3.431366565027485e-11
