Gene = PODXL2
Position 1881: 4.354278521996124e-05
Position 1759: 3.6903000259278685e-05
Position 1253: 3.371805257261299e-05
Position 1229: 2.793028193190957e-05
Position 1222: 2.534503564527006e-05
Position 8354: 2.3693260649607663e-05
Position 1331: 2.0792672573460464e-05
Position 1243: 1.7929058626284095e-05
Position 2822: 8.127222105057092e-06
Position 271: 7.725989660701044e-06
Position 768: 6.031946580807139e-06
Position 433: 5.397248263312664e-06
Position 441: 5.174125907742792e-06
Position 4564: 4.3620941291860825e-06
Position 4007: 3.3235531383331057e-06
Position 5657: 2.806231663621504e-06
Position 1040: 2.4861990765740385e-06
Position 1106: 2.104572685479472e-06
Position 1153: 1.6546468668677687e-06
Position 1512: 1.3077337674755762e-06
Position 822: 9.277948879819095e-07
Position 161: 6.879758818965087e-07
Position 201: 5.768139564537762e-07
Position 592: 4.134753429688333e-07
Position 504: 1.5246473400316912e-07
Position 567: 1.3009277891112985e-07
Position 224: 1.0434878169288892e-07
Position 649: 8.417652883731988e-08
Position 463: 7.933505431386372e-08
Position 459: 7.728498004846318e-08
Position 631: 6.564006313918872e-08
Position 427: 4.5397864489871225e-08
Position 279: 3.382238062202005e-08
Position 457: 3.346305936723732e-08
Position 152: 3.2698362486610266e-08
Position 538: 2.9741087732367248e-08
Position 781: 2.7867907789787697e-08
Position 943: 2.273502235463648e-08
Position 565: 1.8975054058384188e-08
Position 443: 1.3917873372439302e-08
Position 506: 1.2537735926532314e-08
Position 461: 7.268654847478133e-09
Position 476: 6.078568900157689e-09
Position 451: 4.785691208372651e-09
Position 226: 4.721640570780947e-09
Position 449: 4.505420774788671e-09
Position 435: 1.4034770914314276e-09
Position 469: 1.0816842573231876e-09
Position 304: 2.2454027630113238e-11
Position 478: 2.097980629498381e-12
Position 356: 4.71993505860985e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 6809: 0.3387817940618156
Position 10449: 0.2983399947244386
Position 15481: 0.2029823944274016
Position 16510: 0.17898231438725784
Position 10637: 0.14457424957542225
Position 1958: 0.12950562676805752
Position 15776: 0.0943509444228419
Position 6910: 0.08736350842387992
Position 192: 0.043138142568007895
Position 14862: 0.041614995258631333
Position 10868: 0.03407016037899148
Position 8477: 0.033801642439883095
Position 8502: 0.030603191155138553
Position 10787: 0.02840789783852658
Position 15447: 0.02578471605395248
Position 14482: 0.025041339502989233
Position 2021: 0.02440909593126235
Position 10063: 0.021830156758408586
Position 5769: 0.02028151154577286
Position 7390: 0.0166802101400366
Position 10272: 0.015265676794677427
Position 1709: 0.014880061444693666
Position 10028: 0.014749565570322625
Position 1294: 0.014603006012818272
Position 11140: 0.01265335164125455
Position 1968: 0.011971999792605886
Position 10906: 0.008840854707650909
Position 4052: 0.008608565948714753
Position 11752: 0.0072014124322162445
Position 4906: 0.007146727356603254
Position 2078: 0.007041660221173376
Position 10138: 0.006937817272556038
Position 6754: 0.006511143854312937
Position 2114: 0.006436173516551916
Position 12377: 0.006117030607424416
Position 8380: 0.005838917007374474
Position 7386: 0.00569237724526122
Position 680: 0.0047392942553254915
Position 1266: 0.004470788264225135
Position 7667: 0.004406713460427463
Position 2740: 0.004306686559611589
Position 1246: 0.0042705242865855725
Position 1328: 0.003966938002985241
Position 4744: 0.0035751361667381897
Position 8865: 0.0034776875211006307
Position 2974: 0.0031662811773719686
Position 1934: 0.002792159380034109
Position 2771: 0.0024029441201631
Position 1893: 0.002243067944129856
Position 12785: 0.0021224769139009786
Position 854: 0.00210948441960882
Position 1750: 0.0020194977703085907
Position 14049: 0.0019058888966211928
Position 4473: 0.001856185488544826
Position 7824: 0.0017890687334757625
Position 9147: 0.001786080181783219
Position 8241: 0.0017442474131299593
Position 9942: 0.0016459033698179209
Position 5922: 0.0015744126183018655
Position 9867: 0.0015395987942513384
Position 2293: 0.001508825136417093
Position 1105: 0.001365931925290608
Position 7265: 0.0012829544319926016
Position 6402: 0.001256562916572029
Position 5996: 0.0011971010950956513
Position 1997: 0.001163938462271634
Position 13615: 0.0011550621308837746
Position 3862: 0.0010340208759157174
Position 2050: 0.0010208808970824405
Position 171: 0.0010199197998380669
Position 8557: 0.0009815886916256645
Position 6411: 0.0009571364329825943
Position 2737: 0.0009084879302899396
Position 4631: 0.0008971436846729428
Position 3619: 0.0008721004030771531
Position 2173: 0.0008403360484854062
Position 4498: 0.0008143591891465924
Position 326: 0.0007278350264606907
Position 1786: 0.0007206915074166449
Position 3942: 0.0007175237728912422
Position 7425: 0.0006815326065548877
Position 6676: 0.0006189864629378342
Position 797: 0.0005973142674997487
Position 6211: 0.0005881385270763256
Position 3475: 0.0005695817966970051
Position 1528: 0.0005577974975170142
Position 4974: 0.0005551362055202016
Position 9715: 0.0005453358481716874
Position 2041: 0.0005000306994937702
Position 2149: 0.000493243528083628
Position 3402: 0.00048490173565500814
Position 380: 0.00047147893459274407
Position 1926: 0.000452338560002783
Position 2844: 0.0004472501813604774
Position 4381: 0.0004383899927610126
Position 1653: 0.00039348642606145366
Position 3271: 0.0003764406219443465
Position 918: 0.0003203166291797666
Position 3249: 0.00031813461555869465
Position 6177: 0.0003095705929238065
Position 4996: 0.000305889438009869
Position 913: 0.00027966052467573807
Position 4956: 0.00026699797517240105
Position 1073: 0.00024933203919430823
Position 4802: 0.00024792280357471537
Position 5615: 0.00024596000795929315
Position 4017: 0.0002453929877034013
Position 800: 0.00023832207625062784
Position 1890: 0.00022317349652590312
Position 5869: 0.00022277472351966897
Position 5977: 0.0002196948986823357
Position 1126: 0.00021924126075007028
Position 9614: 0.0002188178607488156
Position 199: 0.00020129745585044587
Position 9068: 0.0001999738279504223
Position 3647: 0.00019837536950520666
Position 8456: 0.00018910731874202045
Position 499: 0.00018591430665795486
Position 3129: 0.00016998204222389785
Position 3991: 0.00016041845711428198
Position 4537: 0.0001548125073578529
Position 1307: 0.0001373884984017096
Position 4925: 0.00010872582706576216
Position 6153: 0.00010532752976589977
Position 1945: 0.00010223153836924724
Position 1720: 8.69815776770938e-05
Position 7687: 8.601566794249263e-05
Position 7484: 8.245442241630785e-05
Position 3444: 8.162713726420282e-05
Position 3108: 7.801961669793686e-05
Position 6156: 7.718231864474844e-05
Position 6265: 7.558740389633424e-05
Position 7540: 7.477139099576001e-05
Position 2310: 7.144185364335065e-05
Position 6496: 6.978906238845464e-05
Position 5603: 6.902090628215964e-05
Position 1278: 6.699076401577165e-05
Position 218: 6.380310233854818e-05
Position 1175: 4.576824924485374e-05
Position 3063: 3.623067745273689e-05
Position 550: 3.622866103697503e-05
Position 4112: 3.607361292701074e-05
Position 3503: 2.8512287502008143e-05
Position 3186: 2.8247864907979945e-05
Position 4358: 2.681431818756387e-05
Position 704: 2.663011887449907e-05
Position 514: 2.4639280918507805e-05
Position 3220: 2.2080900601454956e-05
Position 1586: 1.9411224836915627e-05
Position 3331: 1.7490860766215612e-05
Position 3810: 1.6427361544720767e-05
Position 1532: 1.5649977590490443e-05
Position 1801: 1.1341140828333043e-05
Position 2505: 1.0757364744990501e-05
Position 1313: 1.0740772485472711e-05
Position 1730: 1.0614654703397004e-05
Position 2624: 1.0464339838641108e-05
Position 1756: 7.441068380794283e-06
Position 201: 7.044543925854733e-06
Position 543: 6.871068780099346e-06
Position 1078: 5.530968113593011e-06
Position 271: 5.2859076153385005e-06
Position 724: 5.152578419140579e-06
Position 1871: 5.106369321328882e-06
Position 625: 4.9264046045920135e-06
Position 386: 4.098222824384205e-06
Position 469: 4.050170919201461e-06
Position 1994: 3.6935162933862568e-06
Position 268: 3.5795332110590662e-06
Position 1214: 3.5167859475878382e-06
Position 1597: 3.4427917527024076e-06
Position 970: 3.0440778961544396e-06
Position 529: 2.879791451144203e-06
Position 501: 2.594346515398932e-06
Position 683: 2.280040817754328e-06
Position 749: 2.1330488994170805e-06
Position 888: 2.0226283188451084e-06
Position 946: 1.3835030320784507e-06
Position 982: 8.73659968647548e-07
Position 930: 8.636434295640522e-07
Position 4483: 7.53805293576102e-07
Position 884: 5.989645378180358e-07
Position 882: 5.816816884630957e-07
Position 340: 5.222340550277881e-07
Position 1222: 5.121700405100351e-07
Position 880: 4.476054348435926e-07
Position 1025: 3.2335622664032326e-07
Position 2696: 3.160634938396631e-07
Position 2379: 2.3450016528362946e-07
Position 863: 1.4977213318341985e-07
Position 565: 1.3357387848155367e-07
Position 2254: 9.080468598607464e-08
Position 351: 8.50388076389266e-08
Position 761: 8.208486078181789e-08
Position 621: 5.802391062913746e-08
Position 1039: 5.6666727439222936e-08
Position 1345: 5.191508754990116e-08
Position 1179: 5.187657529355638e-08
Position 713: 4.9974981738577406e-08
Position 1420: 3.527543478973499e-08
Position 526: 2.3807441440539385e-08
Position 1011: 1.3233726886794925e-08
Position 394: 8.059366349224046e-09
Position 1378: 4.667538134877579e-09
Position 1046: 4.269360215328652e-09
Position 1374: 3.66063366155454e-09
Position 1145: 1.6127493882990646e-09
Position 585: 3.7577349740211796e-10
Position 778: 2.633031830339733e-10
Position 890: 1.8364149643133156e-10
Position 978: 1.6404596886407263e-10
Position 631: 6.391069930694682e-11
Position 737: 2.847770868081033e-11
Position 765: 2.4368595407744694e-11
Position 772: 1.8434879182789373e-12
