Gene = RSRP1
Position 5092: 0.03300819613221202
Position 4593: 0.03203256086259305
Position 722: 0.02777075654765214
Position 926: 0.025416378479858642
Position 966: 0.025328261960552174
Position 758: 0.015906317165566144
Position 3829: 0.013260613952191656
Position 680: 0.011963220724794723
Position 5105: 0.009137732365635441
Position 4223: 0.006295764991159139
Position 3042: 0.0059230595594177635
Position 3791: 0.005695560519022641
Position 4324: 0.005579977113773208
Position 3897: 0.004576327177102895
Position 707: 0.004325558655820536
Position 824: 0.003756542564539409
Position 3812: 0.0036429351640029834
Position 725: 0.003478545494696434
Position 4452: 0.0028527481056951766
Position 1413: 0.0025663409350391675
Position 2979: 0.0020771451315131032
Position 3294: 0.0017701223174928773
Position 4085: 0.0017511926627982392
Position 4343: 0.001739221771185601
Position 4596: 0.0017280711904021752
Position 659: 0.001701408070316976
Position 356: 0.0015864638168223092
Position 1858: 0.0015302591469558819
Position 3149: 0.00146894472932911
Position 2950: 0.0013112890278318932
Position 2846: 0.0013042438383977825
Position 597: 0.0012678699623036114
Position 4488: 0.0010910365388700591
Position 1159: 0.0010652547491850463
Position 4428: 0.0010045346434309804
Position 860: 0.0009726409411565536
Position 531: 0.0009009709841449482
Position 4054: 0.0008615059681300737
Position 4844: 0.0008537402150072177
Position 2906: 0.0008310234761965829
Position 3338: 0.0008268362156298222
Position 2256: 0.0008135769327507505
Position 2292: 0.0007004565485954051
Position 4600: 0.0006509381839539864
Position 768: 0.0005524185282475214
Position 308: 0.0005357158917944307
Position 4267: 0.0005055111256611551
Position 493: 0.00047462280935028017
Position 2926: 0.00045949536344194443
Position 4823: 0.00044922800517007566
Position 4191: 0.00043185323503116456
Position 1354: 0.00041761990490284774
Position 536: 0.00033414774553665506
Position 4165: 0.0002892877956658122
Position 4530: 0.00028618050541757105
Position 4620: 0.00026950542743003577
Position 4789: 0.0002449640370802043
Position 1249: 0.00024254199751983876
Position 1200: 0.00022310510013959133
Position 527: 0.0002182174995855152
Position 3757: 0.00020454119414950597
Position 4235: 0.00020252141215607315
Position 1979: 0.00019698497734506394
Position 3904: 0.00018321321838797735
Position 322: 0.00017294121987461962
Position 4513: 0.000152278920316842
Position 3836: 0.00015079473773693707
Position 3361: 0.0001464815779202158
Position 1180: 0.00013861303771027535
Position 941: 0.00012699159143945272
Position 3719: 0.0001251157134076921
Position 1171: 0.00011782519015667912
Position 183: 0.00011449712399662313
Position 2878: 0.00011266774435052863
Position 1360: 0.0001049023688679299
Position 4108: 0.00010255553128878376
Position 2988: 0.00010057828891127328
Position 3942: 9.911254282992265e-05
Position 4767: 9.723251098117704e-05
Position 4283: 9.430271574967033e-05
Position 5056: 9.032353841069435e-05
Position 155: 8.913355292943159e-05
Position 3108: 8.101440356939151e-05
Position 4889: 7.925842531232321e-05
Position 4875: 7.855070660496825e-05
Position 2316: 7.676578437163824e-05
Position 2241: 7.507085485301311e-05
Position 1323: 7.44203971593695e-05
Position 838: 6.261890138988017e-05
Position 549: 6.146144139441413e-05
Position 2178: 6.138176377696584e-05
Position 1501: 5.706688084114632e-05
Position 1013: 5.6243510712927044e-05
Position 5208: 5.449742975779336e-05
Position 1005: 5.434002392800406e-05
Position 806: 5.301810799744458e-05
Position 842: 4.31638466751445e-05
Position 4862: 4.103645955748605e-05
Position 2268: 3.89724445154627e-05
Position 159: 3.5393008541947956e-05
Position 5166: 3.4852494438850754e-05
Position 3666: 3.4678127794903426e-05
Position 1010: 3.3177900258588845e-05
Position 119: 3.2769991459762065e-05
Position 3669: 3.086193605063462e-05
Position 4859: 3.0156922909556626e-05
Position 4370: 2.8169144471711776e-05
Position 2296: 2.739217612074674e-05
Position 4658: 2.679731062103374e-05
Position 4850: 2.6768724032654342e-05
Position 2016: 2.654255479554502e-05
Position 441: 2.5265440691598407e-05
Position 5022: 2.4183857390274608e-05
Position 731: 2.3356914746490043e-05
Position 738: 2.2768289547400284e-05
Position 3166: 2.2661809280831156e-05
Position 1002: 2.2088039680172792e-05
Position 4434: 2.1403726975531048e-05
Position 411: 2.1236087133191756e-05
Position 4828: 2.0780855103010946e-05
Position 779: 1.961020504679339e-05
Position 2937: 1.8558494031213756e-05
Position 4722: 1.842102688243338e-05
Position 4981: 1.8076469298260905e-05
Position 4682: 1.7995713207609734e-05
Position 3729: 1.6937747284135475e-05
Position 863: 1.6534885855196016e-05
Position 4269: 1.584126064610808e-05
Position 743: 1.5486294713085052e-05
Position 4121: 1.517029605204237e-05
Position 1067: 1.4703395342019722e-05
Position 4864: 1.4602621922475159e-05
Position 603: 1.4163399514341133e-05
Position 638: 1.270432613716222e-05
Position 600: 1.1144831631769695e-05
Position 3134: 1.0873794947189497e-05
Position 2788: 1.0696446427101792e-05
Position 662: 1.0384283530759322e-05
Position 1707: 9.45440666686502e-06
Position 3612: 9.023462643230607e-06
Position 2499: 8.892100102005519e-06
Position 3569: 7.075769705361763e-06
Position 774: 5.937776098234626e-06
Position 1230: 5.494191049324046e-06
Position 3260: 5.108761124861968e-06
Position 3495: 4.71776331391438e-06
Position 335: 4.51658298241634e-06
Position 5145: 3.2807148567207093e-06
Position 555: 2.6075218148520484e-06
Position 2743: 2.1947787426839112e-06
Position 2445: 1.7629689414656064e-06
Position 116: 1.6042800963364373e-06
Position 3410: 1.5698027342939663e-06
Position 5014: 1.525276555470768e-06
Position 2463: 1.3280775073429131e-06
Position 190: 1.3006223853710208e-06
Position 2698: 7.159587930046933e-07
Position 734: 6.264642338833059e-07
Position 2155: 5.95206407206502e-07
Position 500: 5.33799190609495e-07
Position 3652: 4.725688406222414e-07
Position 3545: 4.143629037242276e-07
Position 2916: 2.7920268151926724e-07
Position 2993: 1.6825110931286031e-07
Position 505: 1.2454920377117033e-07
Position 2496: 1.0097891775292728e-07
Position 2594: 9.360843788397664e-08
Position 2853: 8.853286031698145e-08
Position 129: 7.467168127672793e-08
Position 171: 7.108870510168491e-08
Position 1205: 6.428416227409426e-08
Position 3178: 4.034081140358899e-08
Position 344: 2.679787648724113e-08
Position 261: 2.083641422773076e-08
Position 239: 1.8089829274307967e-08
Position 3537: 1.3302693832346373e-08
Position 543: 1.1726963792362307e-08
Position 250: 3.757049708804291e-09
Position 194: 3.2258810266038907e-09
Position 215: 2.906818930387298e-09
Position 3511: 1.8928277868122927e-09
Position 264: 3.5824718890395237e-10
Position 268: 2.4023792481839213e-10
