Gene = PARS2
Position 68: 0.00020532182701560794
Position 6293: 0.00013645040471205132
Position 6633: 0.00012509602467520244
Position 6300: 0.00010009046243102915
Position 840: 6.410251148534261e-05
Position 3266: 4.838978075992474e-05
Position 421: 4.59924317332619e-05
Position 1053: 3.3707415025328246e-05
Position 182: 3.125571380275118e-05
Position 483: 3.119304788554655e-05
Position 124: 2.1836025275896856e-05
Position 1997: 1.2705756456751625e-05
Position 266: 1.2119079140491598e-05
Position 224: 1.0326984484370864e-05
Position 636: 8.251231635839766e-06
Position 21: 5.357882436237985e-06
Position 38: 5.158510329561546e-06
Position 278: 4.693533915482923e-06
Position 1107: 4.66582712948479e-06
Position 850: 4.60864053329607e-06
Position 5913: 3.851098134030016e-06
Position 555: 3.283419148964831e-06
Position 2582: 3.2320794847160224e-06
Position 2587: 3.209839200666533e-06
Position 457: 2.9364330780704133e-06
Position 409: 2.7297830541035433e-06
Position 399: 1.7349826469181874e-06
Position 402: 1.6729105389714867e-06
Position 487: 1.496347765679179e-06
Position 242: 1.34371648441723e-06
Position 24: 1.0079301276047767e-06
Position 604: 5.635898496581063e-07
Position 475: 4.5564630002560666e-07
Position 557: 4.376725053631518e-07
Position 230: 4.158858333081074e-07
Position 307: 2.4371473244205756e-07
Position 4204: 2.352407269405152e-07
Position 933: 1.2715500571428522e-07
Position 298: 1.1875850165059868e-07
Position 367: 9.088101383521321e-08
Position 436: 5.5418665749138296e-08
Position 232: 8.663383802487805e-09
Position 290: 3.517042833243948e-09
Position 665: 9.633754810119504e-10
Position 155: 2.2506856824659177e-10
Position 281: 2.1447015440803438e-10
Position 910: 1.6356007091441645e-10
Position 468: 5.609891767572725e-12
Position 239: 4.084386620884156e-12
Position 174: 1.9977856019127683e-12
Position 360: 1.887149253009561e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 6813: 0.8327797372013416
Position 5323: 0.5044886190351059
Position 6984: 0.48384894894258995
Position 5493: 0.3814826518310829
Position 5532: 0.3006963377173699
Position 5435: 0.24258878418836485
Position 3920: 0.16092835400159738
Position 6547: 0.14563376695657007
Position 7488: 0.11353642434778537
Position 4812: 0.11239123302576877
Position 4961: 0.10664445625100825
Position 5346: 0.08679040825889903
Position 7187: 0.0823829717843748
Position 6614: 0.0692731610963709
Position 1179: 0.05692321969394619
Position 5097: 0.049443856509634385
Position 7221: 0.0421599220832908
Position 3017: 0.03369243726076424
Position 7115: 0.032363342107995186
Position 531: 0.03059632953770553
Position 478: 0.026568786274526645
Position 6182: 0.01999496862753113
Position 2539: 0.016324420443135305
Position 6001: 0.01479545723996088
Position 6486: 0.014445294024767281
Position 6412: 0.011366449406269121
Position 6424: 0.011064399982315313
Position 6790: 0.010983335973957504
Position 7424: 0.009469578533013494
Position 659: 0.009326516178673652
Position 1120: 0.009248267572064772
Position 6590: 0.009054342771197198
Position 256: 0.008772325178445582
Position 7135: 0.007548290702506626
Position 680: 0.00751971649776524
Position 4278: 0.007070052634002823
Position 2524: 0.00692129640077923
Position 5499: 0.005641005232810089
Position 5859: 0.005451163143204302
Position 5405: 0.00542227039802324
Position 6446: 0.005404979374601982
Position 587: 0.00516249817595815
Position 7504: 0.005027659855088991
Position 1034: 0.004408967787433893
Position 3847: 0.004260712826850001
Position 6324: 0.003967474816595988
Position 2716: 0.0036225003308146854
Position 7032: 0.0032147844619262
Position 1330: 0.0030691386441680036
Position 6427: 0.0029425962509619812
Position 6708: 0.0028785334134653665
Position 3168: 0.0026970500777939435
Position 251: 0.0026525447993569922
Position 7255: 0.0022468075131289286
Position 5652: 0.0022381598466389143
Position 699: 0.002144158784882113
Position 2674: 0.0021007609009603234
Position 6766: 0.0018498089378273846
Position 483: 0.001745030396076645
Position 5456: 0.0017099312206964143
Position 5862: 0.001663043414006195
Position 7350: 0.0016447478848057222
Position 3113: 0.0016133504561527926
Position 5186: 0.0015904148563522884
Position 502: 0.0015858924548991873
Position 6081: 0.0015360799371695495
Position 5649: 0.0013963242129799566
Position 7039: 0.0013798846699521945
Position 352: 0.0012989873569717956
Position 7228: 0.0012940016784818002
Position 3855: 0.0012675240708072185
Position 3993: 0.0011980731592600316
Position 6489: 0.0009937559854820025
Position 6523: 0.0009745606961080295
Position 1258: 0.0009684516228796176
Position 6959: 0.0009550653742342787
Position 6739: 0.0009313104868836298
Position 5902: 0.0008787664121928892
Position 4517: 0.0008376136655626453
Position 3902: 0.0008352455026744293
Position 5224: 0.0007647204713071598
Position 6466: 0.0007410340746277211
Position 5580: 0.0007255240832779191
Position 1084: 0.000714959528916188
Position 288: 0.0007121066341134421
Position 7602: 0.0006090849942755129
Position 6132: 0.0005491922440527906
Position 973: 0.0005084971199286402
Position 1183: 0.0005014244485142647
Position 1236: 0.0004890377671067645
Position 6874: 0.00048622119533223157
Position 6771: 0.0004624426382091621
Position 5880: 0.0004574489628768359
Position 7460: 0.0004542168600716567
Position 902: 0.00036253597788058113
Position 4726: 0.0003252317920930769
Position 3822: 0.00031972855719472544
Position 5010: 0.0003033286082880846
Position 2687: 0.00029537113360553376
Position 182: 0.00029487282288509953
Position 5002: 0.00029059264291281164
Position 6047: 0.0002850826996211753
Position 7312: 0.00028220149923038017
Position 5877: 0.0002560688155683045
Position 3873: 0.00024920730084136624
Position 313: 0.00024022726360912203
Position 1126: 0.00022849528821035185
Position 604: 0.00022539540641327985
Position 6240: 0.00020701586126144905
Position 629: 0.00017535615418041897
Position 3086: 0.0001695743474592007
Position 2542: 0.00016231043063615248
Position 1273: 0.00014226765750287356
Position 5961: 0.00013810599215001838
Position 3925: 0.0001376123966909064
Position 5123: 0.0001256449129436668
Position 2586: 0.00012403364971625295
Position 4245: 0.00011438707832160644
Position 5599: 0.00011222353448021947
Position 4281: 0.00011083220328236478
Position 298: 0.00010548190127505821
Position 1376: 0.00010427200379673927
Position 3145: 9.693436190842522e-05
Position 290: 7.314848643760875e-05
Position 5459: 6.345209832229421e-05
Position 1297: 5.877354515255501e-05
Position 6115: 5.498672790397934e-05
Position 307: 5.387858936304385e-05
Position 3174: 4.568704204710398e-05
Position 6015: 4.32031741219225e-05
Position 6003: 4.2210202522358046e-05
Position 4381: 4.206405008104227e-05
Position 373: 4.1528861233743277e-05
Position 6087: 4.0797809740321096e-05
Position 6696: 3.810607422804005e-05
Position 5815: 3.7374210710931476e-05
Position 141: 3.7054309450373225e-05
Position 2846: 3.5305980928723247e-05
Position 2477: 2.888292987345286e-05
Position 737: 1.8004559105018318e-05
Position 135: 1.754306594644944e-05
Position 3064: 1.6937055266958166e-05
Position 1445: 1.3620997087884328e-05
Position 1841: 1.2569805745204931e-05
Position 2808: 1.2258955251502065e-05
Position 771: 1.0057431705238798e-05
Position 3031: 8.773596807057342e-06
Position 443: 8.008118432374625e-06
Position 2409: 7.370746411067825e-06
Position 323: 4.5214391085421735e-06
Position 1332: 4.403558891747579e-06
Position 1638: 4.3328768683707895e-06
Position 1820: 2.0540934433903297e-06
Position 921: 9.091297002650761e-07
Position 571: 9.046895502494521e-07
Position 1777: 8.741699938313602e-07
Position 2440: 8.464258228709367e-07
Position 1862: 7.62440645808393e-07
Position 1891: 6.293600550453853e-07
Position 3689: 5.355694681545407e-07
Position 1941: 5.10758821332795e-07
Position 449: 4.6392013321373187e-07
Position 5668: 4.264816381207141e-07
Position 1307: 4.0809917590844996e-07
Position 511: 2.882997720081684e-07
Position 5559: 2.653766521608201e-07
Position 640: 2.5107509738542773e-07
Position 589: 2.2157421221250114e-07
Position 348: 1.7753038599370284e-07
Position 776: 1.2553738820609452e-07
Position 382: 6.128263045664478e-08
Position 773: 5.480554091289714e-08
Position 751: 5.4574981336715854e-08
Position 806: 5.1077293963202436e-08
Position 1044: 1.651570441343173e-08
Position 1056: 1.104369721983529e-08
Position 395: 1.6609530959897267e-09
Position 1053: 1.1137612080698254e-09
Position 101: 6.135189967486894e-10
Position 196: 2.2351650986228938e-10
Position 407: 1.250093447962737e-10
Position 455: 7.968960112922534e-11
Position 421: 3.338223834399168e-11
Position 426: 3.33278426541418e-11
Position 111: 3.22168191088181e-11
Position 760: 1.2921836764652662e-11
Position 718: 1.259180978945174e-11
Position 399: 8.808463302988514e-12
Position 432: 5.895799938381903e-12
Position 115: 1.01524234449146e-12
Position 85: 6.905837778979723e-13
Position 417: 5.348844807214452e-13
