Gene = FCMR
Position 13190: 0.0008618061965962123
Position 3824: 0.000815342743717096
Position 12179: 0.0008138208324610984
Position 10627: 0.0007802313109018805
Position 2803: 0.0007677748794523615
Position 5874: 0.0007337334983595953
Position 9356: 0.0007161240856353942
Position 14143: 0.0007005515228445686
Position 4240: 0.0006667759727916643
Position 12807: 0.0006552305799960856
Position 6054: 0.0006549562649595203
Position 9253: 0.0006498072807018499
Position 383: 0.0006239319457443523
Position 13111: 0.000592447720678163
Position 4337: 0.0005454057552312572
Position 4448: 0.0005424596439885688
Position 1252: 0.0005403208327144238
Position 400: 0.0005364537374324458
Position 15306: 0.0005249188155210485
Position 13943: 0.0005050111340104255
Position 310: 0.0004688688741214681
Position 4418: 0.0004512530377465737
Position 9795: 0.00044061081547687594
Position 2249: 0.0004364017692017798
Position 1052: 0.00042163027941776544
Position 3902: 0.00040952674432692974
Position 2046: 0.00040345561171999025
Position 16693: 0.0003999578549520622
Position 1132: 0.0003911869998411178
Position 2058: 0.0003866677920632371
Position 13243: 0.00034095595592322647
Position 2038: 0.00033802208318906636
Position 1104: 0.000336545152626639
Position 12744: 0.00032811866544123507
Position 16247: 0.0003196843329652004
Position 3763: 0.0002980161146205472
Position 424: 0.0002971080994312743
Position 6116: 0.0002917085353426924
Position 862: 0.00027233388790623886
Position 13707: 0.0002678944590037059
Position 1501: 0.00026462278285577164
Position 2408: 0.00026162437400467295
Position 865: 0.00025049589102918007
Position 14290: 0.00024853592970254794
Position 2171: 0.00024098633088898673
Position 2277: 0.00023976424862942746
Position 11946: 0.000236971071658392
Position 2569: 0.00023691220080952448
Position 4033: 0.00023552165846409966
Position 2064: 0.00023258342532302408
Position 12510: 0.00021039593729093055
Position 12895: 0.00020944219456409788
Position 3509: 0.0002053042111515334
Position 14736: 0.00019508161704053105
Position 180: 0.00017018374865932984
Position 2336: 0.00014979673277207818
Position 752: 0.0001478814984147853
Position 13560: 0.0001411652398996474
Position 15056: 0.0001346990420551951
Position 3133: 0.0001186034232837262
Position 2595: 0.00011184350933373166
Position 13079: 0.00011101885982690998
Position 566: 9.96125364573083e-05
Position 14778: 9.453610908733243e-05
Position 1973: 9.026223596395786e-05
Position 811: 8.801852038965873e-05
Position 1853: 7.669485244189188e-05
Position 3936: 7.341927375210024e-05
Position 2707: 6.636486383319657e-05
Position 11907: 6.597571791382552e-05
Position 2082: 6.522406021853922e-05
Position 2429: 5.632078804482927e-05
Position 3302: 5.510857957669592e-05
Position 3390: 5.3803941881393314e-05
Position 2755: 5.248332965561653e-05
Position 498: 4.337386734289213e-05
Position 3939: 4.3265492044677565e-05
Position 633: 4.138356491362406e-05
Position 2909: 4.130204698241725e-05
Position 3512: 4.0596554033591746e-05
Position 3062: 3.695028272703134e-05
Position 1761: 3.637116834189462e-05
Position 2318: 3.467308379222005e-05
Position 1789: 3.4671236306836695e-05
Position 6619: 2.9925825672783205e-05
Position 5460: 2.908538068795354e-05
Position 657: 2.8966018655972045e-05
Position 729: 2.6937058346137054e-05
Position 12565: 2.5384448570343647e-05
Position 2662: 2.4851121765161715e-05
Position 12877: 2.2614245771297174e-05
Position 3384: 2.0980204350325658e-05
Position 12773: 1.921716396047148e-05
Position 404: 1.892921547934333e-05
Position 1318: 1.7975287322129115e-05
Position 12723: 1.7405105167928714e-05
Position 1452: 1.7068883981456963e-05
Position 460: 1.672372773400006e-05
Position 2263: 1.5523718827172675e-05
Position 1153: 1.4976220051209037e-05
Position 1736: 1.4434850044413039e-05
Position 5940: 1.431096851111641e-05
Position 12662: 1.3854638182307701e-05
Position 3400: 1.3233497509881123e-05
Position 3587: 1.2814353257120868e-05
Position 4010: 1.2733722724368455e-05
Position 542: 1.0955819315454043e-05
Position 1156: 1.0788124781076777e-05
Position 2832: 9.775390878272179e-06
Position 12948: 8.69623678548892e-06
Position 2404: 8.373003839222476e-06
Position 4471: 8.028648649409879e-06
Position 1803: 7.847003144506839e-06
Position 5416: 7.037087515366237e-06
Position 2889: 6.936983358885285e-06
Position 616: 5.718082288236505e-06
Position 507: 3.520549647418258e-06
Position 107: 3.112808402721332e-06
Position 206: 1.6847369553021712e-06
Position 2209: 1.6753707324220448e-06
Position 510: 1.3825396108108246e-06
Position 1175: 1.306958215482532e-06
Position 1552: 9.659512504310639e-07
Position 240: 8.994532058498667e-07
Position 1710: 7.276166868277249e-07
Position 316: 5.986114726333066e-07
Position 1707: 5.17845982071161e-07
Position 1263: 3.9314075609767357e-07
Position 756: 3.908522864011742e-07
Position 696: 3.0438246856324185e-07
Position 436: 3.008541700704984e-07
Position 1582: 2.988454125406655e-07
Position 643: 2.931969399201829e-07
Position 333: 2.831165517411036e-07
Position 1644: 2.818205372819214e-07
Position 681: 2.2498142742926328e-07
Position 572: 1.680590304769121e-07
Position 1349: 9.891288389329347e-08
Position 135: 8.011121033041695e-08
Position 1627: 7.937761746667594e-08
Position 1159: 6.740509240288138e-08
Position 1162: 6.66066705097902e-08
Position 237: 5.5565379272614464e-08
Position 1269: 5.044125416311084e-08
Position 677: 4.5163631193561386e-08
Position 219: 4.470319659190226e-08
Position 185: 3.1209112571638847e-08
Position 481: 3.1130563209558643e-08
Position 138: 1.0855247616161954e-08
Position 323: 1.0712182739231768e-08
Position 514: 2.8812125295962566e-09
Position 704: 1.1639300300422386e-09
Position 431: 1.0041602235035919e-09
Position 1908: 4.060047827469359e-11
Position 523: 3.690712154669632e-15
