Gene = LZTFL1
Position 11906: 0.0027960284523697847
Position 7306: 0.002649521923393234
Position 7783: 0.0025524361645606185
Position 8222: 0.0024918073177794043
Position 17162: 0.002434221936791516
Position 11806: 0.0022859372588416426
Position 3735: 0.002246129024840624
Position 18584: 0.001676227732294872
Position 1697: 0.0016508923259055223
Position 8284: 0.0015997394297666315
Position 1516: 0.001495098893020754
Position 13976: 0.0014056433145578247
Position 4874: 0.001391470465556491
Position 11983: 0.0013366983538004857
Position 8104: 0.0013125158492696258
Position 10362: 0.0011715799471810912
Position 3002: 0.001169738120364813
Position 18441: 0.0010397926349756102
Position 12826: 0.0009665506994323502
Position 15117: 0.0009269077946226735
Position 282: 0.0008482554700598415
Position 2307: 0.0008193931796962881
Position 3536: 0.000595399900971666
Position 3829: 0.000558546716617208
Position 2878: 0.0005381430953087263
Position 377: 0.0004666821615893736
Position 4505: 0.0004401279949602427
Position 3189: 0.000425206660117351
Position 340: 0.0004248192306036466
Position 182: 0.00040007685720328375
Position 15307: 0.00039545776910331163
Position 13698: 0.00036820272819341836
Position 8237: 0.0003523594805870746
Position 2294: 0.00032765409726672655
Position 613: 0.0003115248696428682
Position 1408: 0.0002642623151121762
Position 1664: 0.00025284748031751574
Position 6109: 0.00024596533074022693
Position 11072: 0.0002327841765482465
Position 1844: 0.0002195918605804382
Position 2368: 0.00021412050806737722
Position 2322: 0.0001911968804797618
Position 6690: 0.00018549495766701033
Position 3629: 0.00017662941716710954
Position 8048: 0.00017581951072579983
Position 3037: 0.0001625332247639513
Position 1185: 0.00015988074006296894
Position 2326: 0.00015710892199964735
Position 3526: 0.0001524118403128183
Position 31: 7.045519804780107e-05
Position 1291: 6.911595823471834e-05
Position 9251: 6.684956083188821e-05
Position 9517: 5.203206150597519e-05
Position 756: 4.5213639931190025e-05
Position 13073: 4.061080953470046e-05
Position 465: 3.9201384948705974e-05
Position 2298: 2.8372212596721713e-05
Position 1196: 2.550766879241583e-05
Position 6118: 2.3414850263294833e-05
Position 1253: 2.3388756073306177e-05
Position 1684: 2.2596628447699078e-05
Position 2236: 1.4351570832991768e-05
Position 37: 1.4244374962423144e-05
Position 1830: 1.1584711409568561e-05
Position 11263: 1.1453733633589266e-05
Position 2086: 1.1301741016327755e-05
Position 11292: 1.0545492935479078e-05
Position 9379: 8.699975783954967e-06
Position 9618: 8.634167346461897e-06
Position 1466: 8.276234525067164e-06
Position 1112: 7.758980237126765e-06
Position 9091: 7.261246337909035e-06
Position 15138: 6.500053214618452e-06
Position 11924: 5.377373695306481e-06
Position 1384: 5.2883509276551025e-06
Position 15739: 5.184701671197919e-06
Position 15040: 5.097759566949022e-06
Position 11302: 4.845152867875937e-06
Position 679: 3.877881380108427e-06
Position 1032: 3.6710389092588843e-06
Position 520: 3.5614337861965505e-06
Position 549: 2.4355610175542077e-06
Position 734: 1.5786688251112945e-06
Position 1265: 1.380771477459958e-06
Position 1226: 1.2431048540263654e-06
Position 89: 8.534630764336833e-07
Position 1336: 8.086963266567284e-07
Position 868: 5.56588296720826e-07
Position 11894: 3.4135632362843946e-07
Position 893: 3.4038035649307e-07
Position 1153: 3.1433235563772063e-07
Position 23: 2.9453252625642025e-07
Position 277: 1.878113273274967e-07
Position 703: 1.267227772177535e-07
Position 86: 1.1388893893469937e-07
Position 677: 1.0921524991818287e-07
Position 952: 7.532202255296331e-08
Position 584: 3.196050284503091e-08
Position 17: 1.6383680041248943e-08
Position 269: 1.0540012221363375e-08
Position 143: 1.5522367468416808e-11
Position 419: 1.1746870506176134e-11
Position 595: 1.139649930646255e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11027: 0.949890613115983
Position 9044: 0.87988320054506
Position 7867: 0.7390285244295483
Position 14706: 0.6512128473469427
Position 11175: 0.6062767010025746
Position 6381: 0.558066657558433
Position 13607: 0.5074822028039103
Position 4114: 0.433261621054305
Position 13550: 0.3768689624791484
Position 12903: 0.32670916415156925
Position 18820: 0.32532707879948963
Position 15833: 0.23534266220060482
Position 17298: 0.16553157562407908
Position 18606: 0.15870392378578208
Position 2410: 0.1527503112366481
Position 5514: 0.1408165252909887
Position 17369: 0.12148452206225908
Position 6332: 0.11829333773597511
Position 6357: 0.10819790643426082
Position 14703: 0.09297562150255276
Position 7029: 0.07402236415674991
Position 14678: 0.07146225023371965
Position 10293: 0.07118632482071864
Position 18333: 0.06459951058689567
Position 1627: 0.05917782543622955
Position 17123: 0.056914899348821005
Position 9326: 0.056370264717753964
Position 9290: 0.05497797574308525
Position 4118: 0.0511804930971932
Position 6780: 0.03892408587247326
Position 14727: 0.03326354483670042
Position 5952: 0.03215391961546083
Position 9206: 0.02917315594479505
Position 13181: 0.026783314973849334
Position 18200: 0.025802668974308947
Position 18681: 0.025375570688443226
Position 11454: 0.025250442658450594
Position 5133: 0.025096425837993333
Position 9020: 0.023700140751026035
Position 15377: 0.021405506064007176
Position 17933: 0.020664227316886663
Position 18036: 0.020315846641770073
Position 9952: 0.019544645795127658
Position 2026: 0.017737687282917088
Position 12882: 0.017646280898448975
Position 11733: 0.01762722230948385
Position 14578: 0.015598959508777219
Position 12937: 0.014339889894864052
Position 3341: 0.013844426564883409
Position 7119: 0.013399743703264157
Position 12569: 0.01335554941818585
Position 1153: 0.012967541265104634
Position 5096: 0.012332695571463171
Position 14416: 0.011511986660129422
Position 1527: 0.011382647276801832
Position 8080: 0.01126300276953655
Position 16623: 0.01113845472051526
Position 16955: 0.010802358104748248
Position 15004: 0.010482972170901021
Position 5136: 0.010121394666236641
Position 18556: 0.009624625528269044
Position 4705: 0.009167644410030158
Position 7425: 0.009159987684646225
Position 8856: 0.008783294759684437
Position 9173: 0.008585658704085043
Position 2812: 0.007315721152743133
Position 18417: 0.007304692359431623
Position 4183: 0.007232283930806705
Position 6845: 0.007075850773517771
Position 14879: 0.006921550479265857
Position 6511: 0.006831699021789448
Position 6407: 0.006805287075569966
Position 5538: 0.006566148185716209
Position 10947: 0.0064939990185380325
Position 13619: 0.006379542889968439
Position 3469: 0.006374396362761227
Position 11038: 0.006331118901814364
Position 16787: 0.0061884843515436746
Position 18250: 0.006095652046178535
Position 11412: 0.005898301745524854
Position 15457: 0.005885396973561614
Position 3633: 0.005851655383808986
Position 7626: 0.004980446448801033
Position 9090: 0.004904611019408418
Position 3434: 0.00485113327210969
Position 17617: 0.004711657035946909
Position 4073: 0.004470334612140175
Position 2123: 0.004394397762051326
Position 582: 0.00431659476293064
Position 1759: 0.004289594493624695
Position 396: 0.0041942483693773
Position 13641: 0.0038366621947936667
Position 13849: 0.00379885635573532
Position 18405: 0.003698614203674515
Position 17140: 0.003678891565997915
Position 15285: 0.0033105512106205155
Position 16474: 0.0033038114315316626
Position 3682: 0.003285976564076678
Position 7702: 0.003139566942782664
Position 12756: 0.003116728999449746
Position 4897: 0.0031063573319160633
Position 601: 0.0031042082183955462
Position 13318: 0.002948797243776873
Position 4732: 0.002873496141394795
Position 6821: 0.0028609594601588582
Position 17438: 0.0027912087238088825
Position 3508: 0.002726769580931647
Position 15264: 0.0027056405665104623
Position 15968: 0.00270507253172473
Position 16004: 0.002624009014956936
Position 16571: 0.002556392542340305
Position 4900: 0.0024920745388830735
Position 1973: 0.0024417382123901633
Position 7066: 0.0022370216050736774
Position 13961: 0.0021951536559688995
Position 17184: 0.0021654332380190828
Position 7102: 0.0021519354926451944
Position 13833: 0.0021280587982688962
Position 12565: 0.0021226806998454724
Position 16831: 0.0020847349669559094
Position 807: 0.002045928864471108
Position 17594: 0.0020078526863718618
Position 14038: 0.0019857863949311657
Position 16749: 0.001977994458879924
Position 16413: 0.0019332193685402783
Position 9972: 0.0019228526516408854
Position 13979: 0.0018679922711369989
Position 17160: 0.0017724331153735821
Position 3828: 0.0016110264215746714
Position 595: 0.0015958322234393525
Position 6290: 0.0015021945180675178
Position 1336: 0.0014887167746551121
Position 2634: 0.0014158052959464477
Position 647: 0.00138924279445557
Position 15543: 0.001335687170832583
Position 350: 0.0013243781292131176
Position 4187: 0.0013032143522872057
Position 14442: 0.0012329939903587387
Position 298: 0.0012113183928326966
Position 15337: 0.001200908020790868
Position 16425: 0.0011792588714817026
Position 11760: 0.0011197648120137838
Position 3387: 0.0011139038999323718
Position 7140: 0.0011126127377961098
Position 14755: 0.0010763304471048802
Position 2007: 0.0010597144673597954
Position 9948: 0.0010487772790851982
Position 15188: 0.0010241177415882383
Position 15396: 0.0008992418277331618
Position 11136: 0.0008942573698325758
Position 1657: 0.0008675131601923332
Position 7125: 0.0008661017162019125
Position 539: 0.0008640250195532267
Position 6757: 0.0008639017252741096
Position 1660: 0.0008204646081496722
Position 1945: 0.000801750138177808
Position 14734: 0.0007946544292946291
Position 12809: 0.0007869654996469151
Position 10343: 0.0007691473974465275
Position 393: 0.0007025294238884787
Position 3390: 0.0006900019864944771
Position 11583: 0.0006582739520277908
Position 2438: 0.0006463215252004698
Position 17021: 0.0006428252347098625
Position 2471: 0.0006349348563283575
Position 14197: 0.0006297747210790553
Position 836: 0.0006279372839366634
Position 7629: 0.0006031951777127698
Position 1077: 0.0005979117591351311
Position 15729: 0.0005554386053911605
Position 16668: 0.0005301719086867867
Position 16394: 0.0005282334526014069
Position 14889: 0.0005255576490036251
Position 1206: 0.0005149707559247863
Position 3773: 0.00047124935206527583
Position 17514: 0.0004542879784016779
Position 11321: 0.0004499411943183164
Position 3192: 0.0004333151703256204
Position 3096: 0.00042329070254046135
Position 11365: 0.0004002661539124083
Position 3807: 0.00037923673146581156
Position 1178: 0.00037788071848711126
Position 14140: 0.0003761841210535212
Position 12414: 0.0003658544425457488
Position 17820: 0.000360201069201929
Position 9054: 0.000358498743461461
Position 14457: 0.00034794753302072937
Position 15983: 0.00034382894422565227
Position 622: 0.00034304353686158537
Position 7448: 0.0003407934469117545
Position 9356: 0.0003253811320408042
Position 1037: 0.0003165105597364683
Position 2073: 0.00030995160659675247
Position 1901: 0.0002952492774164561
Position 873: 0.000286980956857603
Position 952: 0.000286812509738907
Position 1820: 0.00028490880477143217
Position 1703: 0.0002758409274466545
Position 2501: 0.000273373472565295
Position 3874: 0.00025470951091802825
Position 4151: 0.00024705128706581456
Position 742: 0.0002448486363931873
Position 11691: 0.00023037188027604527
Position 14925: 0.0002278805221337713
Position 9235: 0.00022390219061290786
Position 4539: 0.00022052276548533515
Position 4743: 0.0002183361308930995
Position 311: 0.00021739267118478926
Position 15388: 0.0002147482118366139
Position 4363: 0.00020408821819774858
Position 3703: 0.0002024049183663982
Position 851: 0.00019888089845103782
Position 542: 0.00019502443252863018
Position 4208: 0.00018023016366931188
Position 15510: 0.00016829082370445296
Position 382: 0.00016750244953400806
Position 2561: 0.00016281938094875304
Position 3526: 0.00015412714086175395
Position 3879: 0.00015297517718002946
Position 8197: 0.00015045040060991883
Position 3835: 0.00013755756747420265
Position 2474: 0.00012785810865474883
Position 846: 0.00012364039573105638
Position 2029: 0.00010691012434847758
Position 8904: 0.0001037227552861111
Position 11913: 0.00010357475970848984
Position 4392: 0.00010238488583965468
Position 16067: 9.904487229616752e-05
Position 2946: 9.06731974632517e-05
Position 1504: 8.263751222125379e-05
Position 14524: 7.957195902674631e-05
Position 11295: 7.736713066080663e-05
Position 152: 7.545767754244059e-05
Position 3531: 7.187125593655216e-05
Position 2753: 7.04675672093864e-05
Position 11531: 6.692715373846229e-05
Position 3738: 6.248336307561396e-05
Position 11614: 6.197532589800453e-05
Position 14991: 6.147981957348334e-05
Position 891: 5.684683459599129e-05
Position 356: 5.650646025829941e-05
Position 915: 5.527183241573705e-05
Position 3740: 5.386010395439394e-05
Position 2542: 4.852699310696002e-05
Position 2144: 4.8439524929360106e-05
Position 932: 4.659736032687401e-05
Position 2102: 4.4739501309184255e-05
Position 1389: 3.836586005157764e-05
Position 1689: 3.6123828124965655e-05
Position 2829: 3.3948789536459365e-05
Position 4461: 3.34472015575962e-05
Position 507: 3.279681413844227e-05
Position 1032: 3.2296359566597055e-05
Position 464: 2.9467092188837416e-05
Position 401: 2.7867503205256827e-05
Position 14772: 2.6716982091513585e-05
Position 5031: 2.366286492056738e-05
Position 1719: 2.326748533875932e-05
Position 334: 2.30519696835645e-05
Position 4976: 2.2448715331700235e-05
Position 649: 1.9263753395480145e-05
Position 4694: 1.754631653876697e-05
Position 939: 1.69823553671686e-05
Position 9332: 1.6906519608379768e-05
Position 4368: 1.614840868383414e-05
Position 2085: 1.5550724737841014e-05
Position 11199: 1.4949297915224715e-05
Position 2035: 1.3260640700911923e-05
Position 1394: 8.549966759742702e-06
Position 8652: 7.647836702361094e-06
Position 9441: 7.356514136515725e-06
Position 1715: 6.089536959485102e-06
Position 708: 5.976541211042456e-06
Position 970: 5.913393262645571e-06
Position 8861: 4.6933886265340634e-06
Position 605: 4.595506634747652e-06
Position 308: 2.7761205130796204e-06
Position 1196: 2.4406387184115865e-06
Position 816: 2.281633202412228e-06
Position 1872: 2.2511480726919614e-06
Position 446: 2.2195315182828754e-06
Position 858: 2.1110612042261085e-06
Position 11459: 1.9756088898158873e-06
Position 1080: 1.7478823263964132e-06
Position 655: 1.6529075888077424e-06
Position 11490: 1.6156184086970741e-06
Position 1301: 1.344515827033096e-06
Position 471: 1.1132239014368231e-06
Position 2487: 1.0346578497731932e-06
Position 612: 1.0056514260252254e-06
Position 11093: 7.579721877604443e-07
Position 11292: 6.193248530107383e-07
Position 1284: 5.410965275005926e-07
Position 1478: 5.22776144903775e-07
Position 1291: 4.698813318321407e-07
Position 1184: 4.618517553468914e-07
Position 1260: 4.025593142785418e-07
Position 2697: 3.754366275908069e-07
Position 652: 3.447794333249146e-07
Position 316: 2.5608754239406137e-07
Position 518: 2.537656887702522e-07
Position 727: 2.4560571842739934e-07
Position 332: 1.639814732132644e-07
Position 113: 1.5298192655014433e-07
Position 1239: 1.5173324937051627e-07
Position 1010: 1.4656421656654921e-07
Position 1222: 1.419292674634329e-07
Position 670: 1.3801495853603171e-07
Position 11232: 9.693891188146684e-08
Position 1265: 8.488467050374903e-08
Position 451: 7.902940393559333e-08
Position 1039: 5.4159552812794307e-08
Position 2772: 2.257841852722358e-08
Position 1165: 8.577951855429845e-09
Position 1243: 7.86833801964548e-09
Position 485: 9.846914719616334e-10
Position 214: 8.752527591629682e-10
Position 719: 6.307516478731702e-10
Position 196: 4.6518073940219805e-10
Position 898: 3.209482270346518e-10
Position 487: 3.0972325069075443e-10
Position 549: 3.0756484507709426e-10
Position 246: 4.71039257788689e-11
Position 659: 4.28163615039826e-11
Position 217: 1.1765170127085467e-11
Position 900: 8.163205486266238e-12
Position 747: 6.284934347636295e-12
Position 238: 3.5449520200407858e-12
Position 479: 1.6781464237168446e-12
Position 476: 1.3540358868919283e-12
Position 182: 5.746666809480614e-13
Position 221: 3.123272464183594e-13
Position 219: 2.8241142244058143e-13
Position 481: 1.3894965918623976e-13
