Gene = SPDYE16
Position 2455: 0.0004319683334058637
Position 800: 0.00042634719180634537
Position 6441: 0.0004247231499980301
Position 1792: 0.0004122419009362844
Position 6242: 0.00040877103723645436
Position 5484: 0.00038896530098638844
Position 1581: 0.00035374571208135155
Position 1622: 0.0003473845105730323
Position 1736: 0.00033955887433904144
Position 6651: 0.0003092069919222901
Position 1664: 0.0003072263703325389
Position 2690: 0.0002983253482957618
Position 5658: 0.000287162166966775
Position 2993: 0.00025409375048407207
Position 554: 0.00025149698189476453
Position 1130: 0.00021019225782204336
Position 2873: 0.0002004549811845255
Position 1658: 0.00019541457210060963
Position 2836: 0.00019533096683087042
Position 599: 0.0001907279354340205
Position 5055: 0.0001820605338478383
Position 2658: 0.00017526732056050333
Position 1712: 0.00017262727703320824
Position 5794: 0.00016320357603586444
Position 5017: 0.00015419080392741155
Position 2574: 0.0001448534955309041
Position 1688: 0.00014039257717544525
Position 2428: 0.00012800883241681732
Position 1043: 0.00012625327251246176
Position 345: 0.00012377015719156344
Position 1535: 0.00012101808544757435
Position 4812: 0.00011392900996505771
Position 377: 9.945399689001833e-05
Position 5797: 8.837339829083598e-05
Position 2663: 8.180149614428749e-05
Position 1059: 7.546204420834407e-05
Position 2968: 7.451931400418724e-05
Position 1898: 7.308583927265479e-05
Position 570: 6.494842818954655e-05
Position 3232: 6.355718901435122e-05
Position 3770: 5.400519813981605e-05
Position 3374: 5.391274956709132e-05
Position 1624: 5.329500503926625e-05
Position 307: 5.312585042886505e-05
Position 5327: 4.5805329801014466e-05
Position 309: 4.57710110173086e-05
Position 3676: 4.4185441054287694e-05
Position 4893: 4.256756904130415e-05
Position 3688: 3.757628626214567e-05
Position 840: 3.382511375345886e-05
Position 3468: 2.8867044283833023e-05
Position 5634: 2.7202901492406178e-05
Position 3558: 2.5817597123186133e-05
Position 1804: 2.4811783543274578e-05
Position 5081: 2.4099650456048277e-05
Position 1661: 2.2171775257391783e-05
Position 1375: 2.183164613602971e-05
Position 1697: 2.1691120930551535e-05
Position 470: 1.9903061397844043e-05
Position 1588: 1.9141861833864577e-05
Position 3206: 1.888365708407573e-05
Position 3203: 1.8587311415203924e-05
Position 778: 1.8463647763558598e-05
Position 3285: 1.7417580183496416e-05
Position 1649: 1.727720254709486e-05
Position 357: 1.52724911075372e-05
Position 3124: 1.4576835012497896e-05
Position 611: 1.4343417963416062e-05
Position 3141: 1.3763721381535902e-05
Position 3394: 1.3289638340704947e-05
Position 2484: 1.3250991528449198e-05
Position 5244: 1.3070971928876802e-05
Position 743: 1.3011430303752147e-05
Position 5383: 1.246722402644053e-05
Position 188: 1.1945206742326483e-05
Position 821: 1.1524403295928683e-05
Position 239: 1.1453495777801717e-05
Position 2406: 1.10786348342446e-05
Position 5265: 1.066194484545729e-05
Position 4977: 1.0130921700708731e-05
Position 4993: 9.893287080731313e-06
Position 3532: 9.354346320804735e-06
Position 1955: 9.286131352455023e-06
Position 4815: 9.110852639395007e-06
Position 5849: 8.714756834996102e-06
Position 1772: 8.713514000294305e-06
Position 3846: 8.609619666885318e-06
Position 3781: 8.399455448824058e-06
Position 3257: 7.993189727218538e-06
Position 632: 7.645217763037983e-06
Position 250: 7.169986264230676e-06
Position 3862: 7.115860949398002e-06
Position 1133: 5.701494663483085e-06
Position 1781: 5.276830750396338e-06
Position 5269: 4.999782362200267e-06
Position 492: 4.851404648998523e-06
Position 3613: 4.796293931539303e-06
Position 563: 4.7740518827600015e-06
Position 6653: 4.7708441244038125e-06
Position 380: 4.548208231774225e-06
Position 4981: 4.196077638853634e-06
Position 514: 3.984690313013748e-06
Position 1628: 3.87624528404355e-06
Position 414: 3.84189436019719e-06
Position 4715: 3.827855166496811e-06
Position 1538: 3.8053878618854725e-06
Position 692: 3.5348214652033487e-06
Position 710: 2.458727220630333e-06
Position 6117: 2.3730757355649824e-06
Position 230: 2.107885226153304e-06
Position 3871: 1.9901471109642892e-06
Position 656: 1.959405105138682e-06
Position 733: 1.868876020074072e-06
Position 782: 1.8672443872834764e-06
Position 715: 1.778301781622356e-06
Position 3538: 1.6957429531536011e-06
Position 2021: 1.3149048287765567e-06
Position 2094: 1.128931350267917e-06
Position 2215: 1.0291370196996233e-06
Position 4003: 9.507431691082301e-07
Position 1194: 9.44188723650078e-07
Position 1177: 8.628160417462878e-07
Position 1217: 6.89167765048251e-07
Position 4160: 4.1129425002515564e-07
Position 254: 3.6728309718534913e-07
Position 686: 1.476861996929629e-07
Position 194: 1.4655952049114516e-07
Position 1377: 1.0304537389026282e-07
Position 1646: 9.531420237670313e-08
Position 1014: 8.459131730718057e-08
Position 1370: 7.752550074156992e-08
Position 152: 7.151072403113525e-08
Position 122: 5.859331386477727e-08
Position 448: 4.914626190864583e-08
Position 811: 4.877158146669494e-08
Position 507: 4.7948455518568377e-08
Position 131: 3.537329314745343e-08
Position 88: 2.6219808241806037e-08
Position 724: 2.5446802343734863e-08
Position 165: 2.4144840366266292e-08
Position 155: 2.2343561807316225e-08
Position 1063: 2.0075022809381208e-08
Position 817: 1.7261764870998163e-08
Position 128: 1.7064650979024886e-08
Position 275: 1.4338813282204554e-08
Position 1082: 1.3815116465409445e-08
Position 531: 1.2806408507930257e-08
Position 146: 1.182804361508394e-08
Position 942: 1.0600940757983435e-08
Position 642: 9.753099053404853e-09
Position 262: 8.505416641971925e-09
Position 134: 7.0155189895149856e-09
Position 387: 2.763273757134497e-16
Position 1054: 2.286595983960483e-16
Position 995: 2.0574435153025795e-16
Position 105: 1.2885832081872387e-16
