Gene = FBXW12
Position 6312: 0.002596579398542027
Position 9460: 0.0024971942978391903
Position 6054: 0.0024038595632189276
Position 1218: 0.0023403866770069616
Position 743: 0.002328316574502468
Position 3377: 0.0021625166427438666
Position 6149: 0.0020619408733871525
Position 1869: 0.0017490063874849183
Position 1247: 0.0016062078051137685
Position 4324: 0.0016007809533189997
Position 4329: 0.0015918690549846651
Position 7181: 0.0013989473078027533
Position 201: 0.0013102616360420665
Position 7344: 0.0011477042625694597
Position 7301: 0.0008477507859581525
Position 1535: 0.0006864437727094155
Position 11770: 0.0006625154013322352
Position 15831: 0.000624382523914932
Position 6075: 0.0004155152307310573
Position 533: 0.00040428088545449583
Position 16001: 0.0003176070780321427
Position 917: 0.0003115132074996069
Position 3212: 0.0002794908386963939
Position 3389: 0.00026986460670907163
Position 7160: 0.0002503957632538201
Position 1695: 0.00022322381089773526
Position 5664: 0.00020710092429566487
Position 1583: 0.00017756454651381598
Position 7049: 0.0001772218320728229
Position 523: 0.00017196835588642172
Position 605: 0.00016347311091572094
Position 5831: 0.00015635425649838293
Position 448: 0.0001550165759466974
Position 3736: 0.00013849367854147065
Position 464: 0.00013689492301149637
Position 1191: 0.00012476496860214627
Position 3280: 0.0001232735297106281
Position 328: 9.012622141865797e-05
Position 2089: 8.659309879839941e-05
Position 7808: 5.4182864535850126e-05
Position 2511: 4.49467392423709e-05
Position 874: 3.833024068991807e-05
Position 21: 3.530396296768162e-05
Position 10725: 3.332109806501969e-05
Position 992: 2.9800829630066478e-05
Position 1282: 2.4435683942611224e-05
Position 1205: 2.3844928660852716e-05
Position 8310: 2.277663471910904e-05
Position 723: 2.1110447756591444e-05
Position 218: 1.9819600282494672e-05
Position 142: 1.944518091352091e-05
Position 1048: 1.8690086017066736e-05
Position 1215: 1.825096702010737e-05
Position 192: 1.5365330847680354e-05
Position 1254: 1.2348622357150218e-05
Position 1241: 1.1326485295083736e-05
Position 8585: 8.28664383106506e-06
Position 1207: 2.8544235822231516e-06
Position 1257: 2.1671839867379943e-06
Position 10256: 1.924966369311747e-06
Position 10435: 1.9138988517631498e-06
Position 353: 1.7465474059642496e-06
Position 1111: 1.3436395622340008e-06
Position 10175: 4.803257611865251e-07
Position 355: 4.1133137839166013e-07
Position 809: 2.2526181637028883e-07
Position 384: 2.0115222319213088e-07
Position 160: 1.2002943193257136e-07
Position 286: 1.1741759120603129e-07
Position 402: 1.3050765976843357e-08
Position 421: 9.93592186944402e-09
Position 1329: 9.059888656052342e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1328: 0.8806296773020946
Position 9735: 0.8717837635963046
Position 3134: 0.8498252272495839
Position 1088: 0.7388041942446067
Position 6097: 0.5862044559527979
Position 9571: 0.564390916149041
Position 6163: 0.3377027791340755
Position 7452: 0.3302225866943121
Position 7180: 0.30662877878002315
Position 9595: 0.2669327027969314
Position 437: 0.18829600333553012
Position 15349: 0.16958575776147589
Position 17956: 0.12994260484271455
Position 13776: 0.12625085214503537
Position 22315: 0.11568807525617217
Position 9480: 0.09259302506890489
Position 14739: 0.09203105436771063
Position 8584: 0.08931058714578761
Position 14445: 0.08725100039355789
Position 5735: 0.08342754873657018
Position 12836: 0.07792847509630006
Position 19337: 0.07788284714304529
Position 7132: 0.061872131677691615
Position 7370: 0.06071915932316754
Position 13742: 0.05816888843283308
Position 1344: 0.052488399102241665
Position 8482: 0.04360837346657275
Position 15945: 0.0426628235662763
Position 16115: 0.04245240673822213
Position 5062: 0.036454946068116195
Position 9288: 0.03426513825669741
Position 20460: 0.029890141234184844
Position 216: 0.025323438836785894
Position 12780: 0.024443976852036656
Position 11336: 0.023093528167713758
Position 12247: 0.02164124527795919
Position 14764: 0.01926631236837923
Position 6256: 0.01671656291578941
Position 8565: 0.016493043005726377
Position 620: 0.015742630942753036
Position 4765: 0.014196749467443837
Position 18625: 0.013947209090577702
Position 12817: 0.01371791046217887
Position 19595: 0.013152074378900178
Position 15780: 0.01225718055481359
Position 18218: 0.012144115090526538
Position 5097: 0.012029714798979874
Position 9765: 0.01191428732193019
Position 5987: 0.011723367353243367
Position 5626: 0.009442973031087229
Position 7031: 0.00924448379118406
Position 17107: 0.008745203733865501
Position 10598: 0.008485079123852714
Position 4691: 0.008083719954365182
Position 5137: 0.00800003777412258
Position 4233: 0.007791273345282989
Position 12979: 0.007715590582468338
Position 8824: 0.007520529147001599
Position 1851: 0.0074770610166265215
Position 254: 0.007289546584952549
Position 538: 0.006964074858801055
Position 1747: 0.006724621278940176
Position 7103: 0.006587492170452304
Position 573: 0.006177244337238723
Position 9818: 0.006166802863679296
Position 18238: 0.006159076193474093
Position 20683: 0.006089481099083275
Position 12464: 0.006083938065643736
Position 9796: 0.005994356551427928
Position 3164: 0.005901165861856625
Position 4648: 0.0058644307584179755
Position 13032: 0.005528999612656117
Position 5739: 0.005510648466051289
Position 13210: 0.005178930324993328
Position 472: 0.005131003563225072
Position 17178: 0.005053554145606307
Position 4786: 0.0046075005221425085
Position 1200: 0.004522633796690812
Position 15330: 0.004494191354090228
Position 1565: 0.0044804504627026405
Position 269: 0.004427455731696924
Position 12271: 0.0044024844121407555
Position 9397: 0.004387685522712583
Position 7339: 0.00432628234974936
Position 5108: 0.004183416058081386
Position 7196: 0.004047457329484619
Position 12916: 0.003462419733540847
Position 5957: 0.003450809405609993
Position 8495: 0.0033997219082464464
Position 417: 0.0033909268769261747
Position 4772: 0.0033854029203018235
Position 14234: 0.0031745985645649654
Position 12567: 0.0031455405198922612
Position 1099: 0.003019608372577963
Position 7487: 0.0029739538852563956
Position 8595: 0.002714811836563485
Position 17252: 0.00263523574108447
Position 7506: 0.0026041729661008756
Position 16709: 0.0025774596886727064
Position 464: 0.0024875557406094087
Position 17879: 0.0023417708004812793
Position 1765: 0.0023164705358314605
Position 9225: 0.0021855782467394467
Position 10746: 0.0019551582450177533
Position 7082: 0.0019414188707028528
Position 502: 0.001912860573851909
Position 8619: 0.0018242116503556815
Position 5111: 0.001821252544607817
Position 14199: 0.001808208148237066
Position 6862: 0.0017747572147606082
Position 15972: 0.0017638205318488114
Position 4738: 0.0016757904695062038
Position 4651: 0.0016554495615986402
Position 8848: 0.0015740577456486687
Position 14175: 0.0015719110412541774
Position 1583: 0.0015510890066279188
Position 11495: 0.0015484434585741902
Position 8616: 0.0015436994669831149
Position 10255: 0.0015046229065174793
Position 12127: 0.0014416496754168903
Position 5990: 0.0014342154659379523
Position 6074: 0.0014269989944585616
Position 2866: 0.0014230394404402373
Position 11574: 0.0013705420835391855
Position 13907: 0.0013256733848427567
Position 5703: 0.0013140211576023121
Position 16088: 0.0013051884836791912
Position 14705: 0.0013040463043095501
Position 14002: 0.0012461663332877138
Position 16251: 0.0012333439558228224
Position 12429: 0.0012330816483552339
Position 3142: 0.0012097739308464435
Position 13674: 0.0011883896804406467
Position 4827: 0.0011173676100087121
Position 12609: 0.001107293851742302
Position 11951: 0.001106217215584332
Position 15204: 0.0010219995357953508
Position 9363: 0.0009887486192086035
Position 1107: 0.0008978264056841388
Position 2966: 0.0008889299429122408
Position 11983: 0.000864375723804196
Position 11279: 0.0008595919651920268
Position 18214: 0.0008449645102044123
Position 5921: 0.000813826013927888
Position 1811: 0.0008117236361062952
Position 1829: 0.0008076319276137943
Position 1003: 0.00079363283658873
Position 497: 0.0007884034212540483
Position 2921: 0.0007782752720584744
Position 8293: 0.0007696423984184762
Position 4456: 0.0006665391374999132
Position 17730: 0.000625387573786026
Position 14272: 0.0006033557495958401
Position 1131: 0.0006015850979015304
Position 11834: 0.0005973682486296441
Position 314: 0.0005704687232500536
Position 13322: 0.0005441357912833187
Position 10159: 0.0005358160301650633
Position 333: 0.0005220261947613074
Position 10108: 0.0004988759914776618
Position 17131: 0.0004987316322422607
Position 484: 0.0004955903581702325
Position 9793: 0.0004917846641593625
Position 2930: 0.00046741833650437546
Position 1346: 0.00046390529792233196
Position 4803: 0.00042837028730731923
Position 363: 0.0004280907500646174
Position 13787: 0.00041967292964949075
Position 9324: 0.00040215942574691106
Position 16205: 0.0003801072537458997
Position 10079: 0.0003757044939789602
Position 9942: 0.0003720345029292403
Position 789: 0.00036999368344891643
Position 3114: 0.00035758713364879475
Position 12215: 0.0003568657105288854
Position 14348: 0.00034919340764805613
Position 4916: 0.0003445783127579675
Position 10082: 0.00033276875618885014
Position 276: 0.0003265587794464836
Position 2886: 0.00031248161651027976
Position 3171: 0.0003107929244572222
Position 9999: 0.00031066070315960995
Position 12202: 0.0003014674435346983
Position 11749: 0.00029813981197140477
Position 11899: 0.00029678062183257205
Position 7230: 0.00028145088713551136
Position 10995: 0.00027554190042489526
Position 629: 0.0002737110385190489
Position 12701: 0.0002568069536526443
Position 7088: 0.00024610214874929565
Position 9919: 0.00022498349791630733
Position 2936: 0.00022016233616843725
Position 10467: 0.0002157316612009089
Position 12501: 0.0002121717566129041
Position 14328: 0.00020470186888749156
Position 1126: 0.0001907955276047721
Position 370: 0.00018426638731937334
Position 14690: 0.00017287175803192958
Position 10627: 0.00017189997344695321
Position 1722: 0.00016939738882835485
Position 1421: 0.0001636863329390035
Position 4486: 0.0001524141773742875
Position 10575: 0.00014710426747985636
Position 518: 0.00014566669694059017
Position 11514: 0.00014379918606988176
Position 5679: 0.00013951933926162975
Position 1868: 0.00012486807281097503
Position 5040: 0.00011579046142506226
Position 9303: 0.00011206236979320527
Position 1613: 0.00010862391948812395
Position 514: 0.00010808141223104792
Position 1418: 0.00010265511666525738
Position 554: 0.00010252139757275739
Position 1222: 0.00010100882875785551
Position 7294: 0.00010008057833505413
Position 5020: 0.00010005435462606551
Position 1010: 9.654353164736983e-05
Position 11534: 8.449864284674803e-05
Position 1588: 8.43744160190083e-05
Position 3046: 8.225648609236007e-05
Position 7004: 7.982685349923967e-05
Position 283: 7.779631917095323e-05
Position 1358: 7.724568993187758e-05
Position 2730: 7.708550694652497e-05
Position 854: 6.997792698706428e-05
Position 581: 6.861144288146667e-05
Position 3639: 6.61236993549946e-05
Position 910: 6.550451335134357e-05
Position 2727: 6.51468457459964e-05
Position 955: 6.47207481062465e-05
Position 826: 6.354439652521434e-05
Position 1631: 6.191211032758925e-05
Position 10538: 6.117956279809203e-05
Position 6275: 5.837447941206169e-05
Position 6420: 5.795562796477161e-05
Position 1232: 5.425834420555428e-05
Position 3500: 5.047568200723536e-05
Position 1686: 4.668772500457356e-05
Position 3210: 4.6653143087934326e-05
Position 2009: 4.644243059272803e-05
Position 5033: 4.4070468323435015e-05
Position 7044: 4.3136395994422835e-05
Position 7323: 4.144726445589922e-05
Position 6901: 4.033336883314206e-05
Position 747: 3.991423268137192e-05
Position 1862: 3.970625400423371e-05
Position 188: 3.82536973472403e-05
Position 11664: 3.1696589687229374e-05
Position 1449: 2.955803649439863e-05
Position 2431: 2.703766008628362e-05
Position 337: 2.6323505147534633e-05
Position 848: 2.4071158404336398e-05
Position 7719: 2.3733655325871667e-05
Position 139: 2.3288190885454776e-05
Position 1813: 2.1960956748573788e-05
Position 957: 2.195304634535832e-05
Position 3476: 2.154327077292019e-05
Position 499: 2.139521613906683e-05
Position 1111: 2.0747284001085923e-05
Position 6983: 1.86520461783345e-05
Position 8184: 1.8649717794461033e-05
Position 2457: 1.7909079156087295e-05
Position 7040: 1.718084812818588e-05
Position 394: 1.6205314431211176e-05
Position 11528: 1.5095752473486228e-05
Position 1300: 1.4794364213135367e-05
Position 692: 1.1783901521549585e-05
Position 1025: 1.1623354595449117e-05
Position 907: 1.1491392198495288e-05
Position 192: 1.1245423995982551e-05
Position 350: 1.0737278527445617e-05
Position 7375: 9.25785987407404e-06
Position 8258: 8.753086935947286e-06
Position 795: 7.33326099267602e-06
Position 11476: 7.1309925122820255e-06
Position 671: 6.8748633503779125e-06
Position 763: 6.451047687559445e-06
Position 389: 6.449740376644234e-06
Position 806: 6.144110021525198e-06
Position 711: 6.13729632835262e-06
Position 523: 6.0955937929591565e-06
Position 377: 5.9351043045720925e-06
Position 166: 4.284591357473824e-06
Position 158: 4.049217714946854e-06
Position 3223: 2.250922646861126e-06
Position 7696: 1.8676636387841411e-06
Position 895: 1.6220708339403909e-06
Position 511: 1.2713639019632288e-06
Position 324: 7.416465429630721e-07
Position 8187: 7.015756818343835e-07
Position 638: 3.688093946312883e-07
Position 1398: 3.6649198126030316e-07
Position 3574: 2.865799928288511e-07
Position 4237: 2.7427355347954315e-07
Position 176: 2.553719802877231e-07
Position 111: 6.815840929297112e-08
Position 3644: 6.444641349160321e-08
Position 160: 5.249724553795554e-08
Position 3324: 4.653845226826539e-08
Position 1281: 4.378810817395702e-08
Position 101: 3.763790264867326e-08
Position 86: 2.772507528507172e-08
Position 1278: 2.480813388936443e-08
Position 294: 2.2593359982342478e-08
Position 126: 2.013537915924878e-08
Position 117: 1.2844499961987284e-08
Position 105: 1.104593159677299e-08
Position 142: 9.24345736405187e-09
Position 1471: 3.071556555207771e-09
Position 3227: 2.221255376628911e-09
Position 93: 2.101087462245678e-09
Position 123: 1.9557788880304555e-09
Position 10382: 1.8524556383924585e-09
Position 168: 1.784084734691382e-09
Position 509: 8.034050886058092e-10
Position 402: 6.717184752470262e-10
Position 375: 3.737199277447948e-10
