Gene = PLGRKT
Position 1502: 0.00037761173736868605
Position 7619: 0.00036810362113793167
Position 3522: 0.0003650464619467981
Position 396: 0.00029550909821551857
Position 864: 0.00029440286778682897
Position 912: 0.00028988193045022465
Position 661: 0.00027073394469400515
Position 731: 0.0002335525943769874
Position 577: 0.000143833039556346
Position 1277: 9.871047805116699e-05
Position 94: 9.690512682065568e-05
Position 8181: 7.778488641519778e-05
Position 7844: 7.741103667316295e-05
Position 8380: 7.50746109721648e-05
Position 7786: 6.78024815148882e-05
Position 1017: 6.560793778646755e-05
Position 68: 5.628032166524864e-05
Position 583: 5.385295378033001e-05
Position 1581: 5.1756803198730145e-05
Position 921: 4.320426246530151e-05
Position 879: 2.5019578320179487e-05
Position 2135: 2.0438792912017826e-05
Position 54: 1.808051839473398e-05
Position 8073: 1.5542722825126252e-05
Position 482: 1.4537610885958116e-05
Position 1145: 1.35002058483202e-05
Position 2717: 1.3477028679543818e-05
Position 1468: 1.3421620752015529e-05
Position 60: 1.3077358063131539e-05
Position 145: 1.2112589611072836e-05
Position 451: 9.654007187967101e-06
Position 2460: 9.293980411938795e-06
Position 555: 8.519660106246265e-06
Position 422: 8.34165864051321e-06
Position 2435: 7.324081538689818e-06
Position 2345: 7.293754623186997e-06
Position 282: 7.157656540539104e-06
Position 1678: 6.2464254515527645e-06
Position 2633: 5.743215599759199e-06
Position 12: 5.021843661511857e-06
Position 1709: 4.464651895496464e-06
Position 2866: 4.453787573289074e-06
Position 311: 4.428181406253648e-06
Position 2199: 4.194478788381778e-06
Position 885: 3.8078568969910365e-06
Position 10180: 1.4616646534418076e-06
Position 346: 1.61921415982258e-07
Position 1752: 7.319250833298828e-08
Position 522: 4.1459191941894025e-08
Position 424: 2.2891689974805003e-08
Position 292: 3.193517087952969e-09
Position 537: 4.316240284243635e-12
Position 276: 2.393129854270531e-12
Position 261: 7.452070859397325e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5894: 0.9979462988595872
Position 1183: 0.8368641257730146
Position 14253: 0.5470391730079757
Position 24392: 0.48546694586649786
Position 25323: 0.2528484918354058
Position 1382: 0.1861131053916287
Position 18958: 0.1330394997677627
Position 5481: 0.12014233270546758
Position 27877: 0.09919531663492126
Position 23804: 0.06971280156320697
Position 11118: 0.06288858778178208
Position 10807: 0.061831113686210706
Position 2953: 0.05599975824136156
Position 5577: 0.053114663635338996
Position 10930: 0.046881488012514946
Position 1782: 0.04672492460712458
Position 21969: 0.04607365594764893
Position 20318: 0.04348076083175926
Position 26281: 0.03651736120089888
Position 1200: 0.033287004281331696
Position 19102: 0.0315114377920426
Position 1667: 0.027862438801910864
Position 5114: 0.026603702868576978
Position 19222: 0.02454757621243118
Position 1352: 0.024327469945305637
Position 7079: 0.023621683867388728
Position 4452: 0.01940378005422341
Position 15624: 0.017627124092546746
Position 9756: 0.01694315209210891
Position 5446: 0.01596583290828687
Position 6511: 0.0142881750971304
Position 434: 0.01280994073086744
Position 10911: 0.011947320752648748
Position 1408: 0.011645635740103964
Position 10492: 0.011288549848022413
Position 17643: 0.010764150092817124
Position 5511: 0.009672169806560266
Position 19021: 0.009287114296147085
Position 4412: 0.009028211639678624
Position 6898: 0.007459051599829509
Position 1978: 0.007185633300372593
Position 1610: 0.006845415158643237
Position 1071: 0.006750857414434841
Position 713: 0.0067071489308670965
Position 2019: 0.005956212295564387
Position 1498: 0.005264775867622059
Position 9315: 0.005215684723401942
Position 14848: 0.005068174949879032
Position 1269: 0.004920095594479767
Position 1689: 0.004777358484357548
Position 1890: 0.004583696888808838
Position 5584: 0.004363727906547586
Position 10086: 0.004339114548352831
Position 11533: 0.004093611599552486
Position 1501: 0.004012510368661063
Position 11096: 0.0036623944108957877
Position 9772: 0.0036005955766223053
Position 7487: 0.0035225291412066964
Position 6197: 0.003234323571822247
Position 20294: 0.0030348486495530924
Position 12968: 0.0029917220279720106
Position 1204: 0.002975863087302172
Position 11022: 0.0029065450834726567
Position 7003: 0.002884106675554517
Position 4489: 0.0027055977357861465
Position 1929: 0.0026796466706469698
Position 2675: 0.002658561147021519
Position 6944: 0.0026400585207129444
Position 15878: 0.002515239517181003
Position 12235: 0.0024270420943350206
Position 14464: 0.0022927685677481815
Position 5260: 0.0022825325745494513
Position 6254: 0.0021889229020786954
Position 1671: 0.0021815582581765757
Position 1913: 0.0020598548309041075
Position 10935: 0.0020126465472448517
Position 1535: 0.0017599181650829988
Position 1143: 0.0017542429384045663
Position 10427: 0.0017316469535005041
Position 10883: 0.0017304285702088595
Position 1756: 0.001663681453321139
Position 8167: 0.001561266965216745
Position 11373: 0.0015017451737203897
Position 783: 0.0014131978481157893
Position 7725: 0.0012912050702045957
Position 9664: 0.0012625001332934461
Position 178: 0.0011711762022791352
Position 9869: 0.0011228194332609548
Position 13559: 0.0010157612841674697
Position 5064: 0.0009962225545980825
Position 1843: 0.0009753876574952481
Position 8490: 0.0009219206690466739
Position 984: 0.000889390902248296
Position 2004: 0.0008612634788722706
Position 7086: 0.0008516976665374553
Position 11815: 0.0008513362535708769
Position 12540: 0.0007543643564374489
Position 1334: 0.0007357892337424422
Position 1443: 0.0007116546701659036
Position 314: 0.0006732103904274214
Position 4299: 0.000669682996842004
Position 5776: 0.0006581732482843104
Position 6166: 0.0006578084447772984
Position 2913: 0.0006395169824108896
Position 1868: 0.000633274730812295
Position 8248: 0.0005867047642690293
Position 1833: 0.0005856412670981233
Position 6704: 0.0005547643903014731
Position 1713: 0.0005465122499430294
Position 7033: 0.0005251592730347176
Position 10001: 0.000514792809011754
Position 1945: 0.0005079367216155469
Position 1094: 0.0004994126652397211
Position 182: 0.000492383528168209
Position 3159: 0.0004909562862011203
Position 2589: 0.0004903026544958367
Position 1338: 0.00049021529828663
Position 1726: 0.00048822080883529446
Position 6904: 0.00047561862629034714
Position 7946: 0.00046943275187506637
Position 1025: 0.0004568551841435445
Position 7287: 0.00044142000790614594
Position 2093: 0.0003983146472641634
Position 11405: 0.0003956208981903916
Position 3275: 0.00039116113955403787
Position 790: 0.0003832744041859699
Position 246: 0.0003787620561162085
Position 3385: 0.0003728812875635131
Position 8536: 0.0003549763562633633
Position 2052: 0.00035421707732109624
Position 1538: 0.0003304634164895055
Position 3806: 0.0003296565808235777
Position 635: 0.0003175308032469493
Position 2769: 0.0002813430309134429
Position 6537: 0.00027927507457562427
Position 693: 0.00026262605206988444
Position 8861: 0.0002615459118643705
Position 11317: 0.00025668543248696723
Position 11743: 0.00024871297326901226
Position 549: 0.00024230293194727156
Position 3883: 0.0002401797002487928
Position 650: 0.00023957870329039036
Position 7244: 0.0002297090763621936
Position 9710: 0.00022893229288835742
Position 8910: 0.00022182168647258096
Position 6445: 0.00021495751285294888
Position 3236: 0.0002006155937808642
Position 9953: 0.00019499884129179764
Position 8224: 0.00018362521501030102
Position 6293: 0.00017990210543549984
Position 8374: 0.00017974876965153025
Position 9721: 0.00017723458712961626
Position 8429: 0.00015788904099200943
Position 1691: 0.00015081611460714153
Position 601: 0.00014633074258605262
Position 7423: 0.00014457065452130554
Position 270: 0.00013927612083412493
Position 8070: 0.00013857327884354858
Position 7655: 0.00013684177128641732
Position 741: 0.000120167756363317
Position 888: 0.00011364696520283118
Position 6626: 0.00011343787068989584
Position 9689: 0.00010957342855446645
Position 8496: 0.0001090820942375619
Position 6428: 0.0001039712858180348
Position 6049: 9.320784904367352e-05
Position 8459: 9.169032452232252e-05
Position 6513: 8.904485507276713e-05
Position 731: 8.182496679800928e-05
Position 409: 8.136350356974646e-05
Position 6349: 8.103573482068027e-05
Position 396: 6.991506140016678e-05
Position 8620: 6.724250481292225e-05
Position 8814: 6.60743163410719e-05
Position 755: 6.208765693812803e-05
Position 9389: 6.0803334173203636e-05
Position 6604: 5.9942911693897964e-05
Position 7132: 5.819823169870703e-05
Position 325: 5.337355797237855e-05
Position 9420: 5.3274340978230885e-05
Position 4878: 5.044822383546999e-05
Position 8833: 5.0035220416603065e-05
Position 365: 4.970101486699639e-05
Position 793: 4.8317167299346684e-05
Position 8414: 4.813053867993753e-05
Position 1250: 4.639740360076592e-05
Position 7492: 4.368011095120231e-05
Position 919: 4.354097076216695e-05
Position 1027: 4.0972833292373546e-05
Position 7981: 3.9190584938428554e-05
Position 4762: 3.567657765243254e-05
Position 1021: 3.506288390101399e-05
Position 358: 3.459843217753835e-05
Position 476: 3.404698346465236e-05
Position 2558: 3.362626769170857e-05
Position 448: 3.3471473105788824e-05
Position 8533: 3.3147483021042806e-05
Position 6874: 3.27788797757907e-05
Position 6835: 3.268953125609147e-05
Position 8251: 3.1806796464958385e-05
Position 7730: 3.1742186866296554e-05
Position 7677: 2.978732532606704e-05
Position 1158: 2.721719287622551e-05
Position 577: 2.7145650697997046e-05
Position 6868: 2.5697948710389966e-05
Position 7613: 2.4621849448316632e-05
Position 6714: 2.3424689214972493e-05
Position 832: 2.266828476902602e-05
Position 6111: 2.1156649768346172e-05
Position 4802: 2.113758475268488e-05
Position 2256: 2.0823389962966666e-05
Position 2679: 1.7837387480384237e-05
Position 537: 1.7578447372956714e-05
Position 864: 1.733378183348244e-05
Position 8434: 1.71374047797423e-05
Position 937: 1.6229722511738572e-05
Position 529: 1.5387230825669116e-05
Position 4186: 1.3902379443037597e-05
Position 1898: 1.364174283699975e-05
Position 885: 1.2891168303898842e-05
Position 206: 1.2044005781924104e-05
Position 7461: 1.1056815939338447e-05
Position 6371: 1.0732061327812586e-05
Position 3923: 9.545663271734947e-06
Position 1411: 9.131281498699189e-06
Position 2730: 9.10789396795164e-06
Position 1387: 8.788499021886816e-06
Position 4682: 7.998983588657879e-06
Position 1515: 7.22254730550151e-06
Position 6351: 7.082196171237054e-06
Position 675: 6.935296201089032e-06
Position 6580: 5.9945394669710375e-06
Position 671: 5.5079610095371976e-06
Position 953: 5.224863997405599e-06
Position 6353: 5.01335267633766e-06
Position 417: 4.914498103864638e-06
Position 3960: 4.627308604669699e-06
Position 4073: 4.578434854373023e-06
Position 3462: 4.351685148417048e-06
Position 817: 4.321727860640532e-06
Position 3726: 4.314671882082724e-06
Position 2329: 4.1704337008198235e-06
Position 858: 2.9579432846655066e-06
Position 3649: 2.7413517935212815e-06
Position 6315: 2.694706185910686e-06
Position 581: 2.5740147525408123e-06
Position 2072: 2.56234619169639e-06
Position 1572: 2.1298984406509715e-06
Position 110: 2.1281022711917436e-06
Position 2959: 2.1266678527524627e-06
Position 802: 2.043714949144209e-06
Position 1030: 1.9647063324997034e-06
Position 340: 1.910887206734056e-06
Position 813: 1.815463703603857e-06
Position 925: 1.706257909985171e-06
Position 1034: 1.57710253357139e-06
Position 1800: 1.5432003426734965e-06
Position 763: 1.5053303489258974e-06
Position 771: 1.4990807372902992e-06
Position 1428: 1.4275424473630174e-06
Position 2365: 1.3733982233296994e-06
Position 1619: 1.353538644028748e-06
Position 2373: 7.936397893279141e-07
Position 1288: 7.711933886092014e-07
Position 149: 6.221164878493538e-07
Position 1639: 5.493591596981543e-07
Position 819: 5.449970369592087e-07
Position 7208: 4.775114458943562e-07
Position 6783: 4.7576154208812875e-07
Position 346: 4.2575668977000703e-07
Position 1105: 4.254828915051327e-07
Position 1557: 3.2586888469961043e-07
Position 145: 2.806608709615376e-07
Position 1282: 2.2303809614819317e-07
Position 957: 2.08921350697378e-07
Position 1277: 2.0461462043198893e-07
Position 968: 2.0270825913930953e-07
Position 1366: 1.335270133588932e-07
Position 1421: 1.1802872033079626e-07
Position 1616: 4.168318140559029e-09
Position 413: 1.7091424240575591e-09
Position 327: 7.737211046459826e-11
Position 272: 5.998625947836653e-11
Position 125: 1.835776891064872e-11
Position 80: 2.337394078105333e-12
Position 131: 2.2430641842504354e-12
Position 332: 9.154155066665929e-13
Position 90: 4.1899974961460076e-14
Position 122: 2.3959215158680358e-14
Position 94: 7.487321667367105e-15
