Gene = PIP
Position 923: 6.250698413520357e-05
Position 60: 6.129540486915382e-05
Position 5486: 5.880599341859495e-05
Position 3891: 5.425354431989163e-05
Position 464: 4.804253868557314e-05
Position 3606: 4.616252167967407e-05
Position 837: 4.529366482439154e-05
Position 769: 4.480462643616972e-05
Position 896: 4.223111618040614e-05
Position 593: 3.824013287628528e-05
Position 3549: 3.5658576265865006e-05
Position 730: 3.473213179770791e-05
Position 3428: 3.021923219216427e-05
Position 105: 2.2806294930950693e-05
Position 334: 2.2663238375371274e-05
Position 3789: 2.0686222167775582e-05
Position 3307: 1.2961346639848643e-05
Position 91: 9.113133871126726e-06
Position 1371: 8.342857692920612e-06
Position 2551: 5.969019305891814e-06
Position 709: 5.902648202446888e-06
Position 3764: 5.898165459003225e-06
Position 3243: 5.485216043000963e-06
Position 842: 4.744748784061412e-06
Position 1074: 3.952974875132501e-06
Position 517: 3.726549178660674e-06
Position 2862: 3.1181527552399283e-06
Position 732: 2.403705579423379e-06
Position 959: 2.1560723243550364e-06
Position 3161: 1.4594085801024503e-06
Position 2626: 1.3812075160881007e-06
Position 428: 1.2278079678360329e-06
Position 930: 1.1203687082338962e-06
Position 398: 9.361263320687775e-07
Position 642: 8.463474368633431e-07
Position 192: 4.136991724484771e-07
Position 1219: 2.763835253754066e-07
Position 1704: 2.458546554992119e-07
Position 1381: 1.4566548416703499e-07
Position 336: 1.3743005311797347e-07
Position 447: 1.3588166167491772e-07
Position 864: 9.999417546425574e-08
Position 856: 9.677220827594966e-08
Position 290: 6.167090033825131e-08
Position 351: 1.0574937775094616e-08
Position 247: 5.651539155307995e-09
Position 1114: 2.560713559991172e-09
Position 28: 2.294003708266573e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3116: 0.8984583811201755
Position 7440: 0.8807409481683982
Position 3403: 0.6615974096310432
Position 6997: 0.5954691237773478
Position 5942: 0.2043981789353447
Position 5130: 0.20093205358252114
Position 5017: 0.137134712708803
Position 3658: 0.12399657249899679
Position 5387: 0.09639258202734899
Position 3720: 0.08794719811626006
Position 3070: 0.07264639832116428
Position 7017: 0.050652238578017796
Position 1014: 0.04764659004245528
Position 4153: 0.0387463093450079
Position 299: 0.03817801253265341
Position 4197: 0.037077729314529226
Position 3605: 0.03421069135286263
Position 6284: 0.03149412108071946
Position 5153: 0.025736730946566602
Position 2373: 0.025680618714877028
Position 239: 0.025357656981049446
Position 4430: 0.022258441980368297
Position 2293: 0.01998288402475957
Position 2404: 0.01762282263968119
Position 3794: 0.014544000389628218
Position 2340: 0.012223607553409151
Position 3739: 0.01196846205826549
Position 1103: 0.01116756449634799
Position 4522: 0.010693898712861645
Position 7594: 0.01024640289762446
Position 4098: 0.010010377580497998
Position 3354: 0.00958812617786656
Position 5080: 0.008883742465407603
Position 496: 0.008453935253912422
Position 5061: 0.006511631084974863
Position 5447: 0.0059687106152793
Position 7020: 0.005830066361412321
Position 452: 0.0055439431588165874
Position 4345: 0.005492605946420228
Position 1120: 0.005119538214027486
Position 3312: 0.004789010560029866
Position 5172: 0.004338561782039152
Position 900: 0.004300950242888576
Position 2483: 0.004185963607145143
Position 3662: 0.004038205187833743
Position 1546: 0.003530197568436877
Position 2830: 0.003031053774398186
Position 3384: 0.0027378187173534943
Position 987: 0.002679041106379686
Position 4367: 0.0022764119087845987
Position 3926: 0.002245770616563095
Position 3360: 0.0020936984703617107
Position 6193: 0.001982664521427972
Position 6063: 0.001843426606923006
Position 6632: 0.0017675252320361573
Position 1073: 0.001548896943281095
Position 6309: 0.0015364781888938328
Position 6455: 0.00153482086497079
Position 2401: 0.0015196278374002977
Position 3723: 0.0014638687654835076
Position 277: 0.0014615288556253062
Position 3153: 0.0014350809427303047
Position 533: 0.0012439295202994504
Position 3123: 0.001233665314735048
Position 5196: 0.001162610454379119
Position 2566: 0.0011589007182591991
Position 2971: 0.0011352099503133053
Position 5302: 0.001055564797064689
Position 3875: 0.0010410356413312896
Position 3757: 0.0010115721101299705
Position 6528: 0.0009646042551316669
Position 5574: 0.0008319024288568363
Position 6262: 0.0007916827176902968
Position 2939: 0.0007821576885994436
Position 2382: 0.0007644599104839969
Position 1620: 0.000752219520945411
Position 3157: 0.0007377078512390667
Position 7485: 0.0006814662906567319
Position 5974: 0.0005881530685944024
Position 642: 0.0005600026321542626
Position 916: 0.000537922234104548
Position 928: 0.00039758792265864087
Position 1426: 0.00034089049191446326
Position 2349: 0.00030904833817276765
Position 7556: 0.0003070341353299326
Position 3409: 0.00027822342070012987
Position 2211: 0.0002643395180862461
Position 7458: 0.00026292029971993993
Position 499: 0.0002488501315583543
Position 2609: 0.00022579072182042843
Position 351: 0.00020213167578610373
Position 3193: 0.00019594096317572602
Position 380: 0.00017994488592562436
Position 3797: 0.0001768794411765448
Position 1312: 0.0001694065542120848
Position 7358: 0.00016576653778715538
Position 4330: 0.00016393479726414996
Position 6885: 0.00013286907892357246
Position 1483: 0.00011688950073571251
Position 940: 0.00011162049687162942
Position 3611: 0.00010753175357873725
Position 3184: 0.00010408630719061816
Position 2606: 9.707168130422162e-05
Position 7113: 9.657923324295238e-05
Position 5023: 9.089825657284946e-05
Position 3554: 8.492983744599985e-05
Position 2877: 8.264355885165355e-05
Position 837: 8.253870846129923e-05
Position 4986: 7.453656485746676e-05
Position 878: 7.319671944018255e-05
Position 1766: 6.387965463713689e-05
Position 1665: 6.224648505815597e-05
Position 3760: 6.106720966893811e-05
Position 2905: 6.0273866490124786e-05
Position 834: 5.251102162210698e-05
Position 552: 5.096652064785001e-05
Position 4008: 5.028771025028376e-05
Position 1359: 4.8390167986134466e-05
Position 959: 4.754742615363262e-05
Position 1170: 4.551206462441044e-05
Position 993: 4.49108853808101e-05
Position 2886: 3.999754346361651e-05
Position 247: 3.9866188435607274e-05
Position 818: 3.7677632122545434e-05
Position 3814: 3.659047000680701e-05
Position 2385: 3.321080579037296e-05
Position 538: 3.237016649454701e-05
Position 2897: 3.0175773318379542e-05
Position 1021: 2.8258672032771733e-05
Position 4225: 2.817733478791544e-05
Position 5528: 2.6756864403340416e-05
Position 1448: 2.598869411323062e-05
Position 1315: 2.4447965746920657e-05
Position 700: 2.3463412844206587e-05
Position 303: 2.2145512286616657e-05
Position 219: 2.0527823066042135e-05
Position 954: 1.990499192098148e-05
Position 464: 1.8675907689224767e-05
Position 3637: 1.819486458641177e-05
Position 3890: 1.7963531790977696e-05
Position 599: 1.6998664532627e-05
Position 2701: 4.250992554897881e-06
Position 3412: 3.210133899266039e-06
Position 3877: 2.826101986428534e-06
Position 744: 2.5880619137456254e-06
Position 3423: 2.097041177483747e-06
Position 605: 2.0156758730854504e-06
Position 3549: 1.9854587342022472e-06
Position 3626: 1.8979859130537585e-06
Position 253: 1.8376065607547088e-06
Position 1030: 1.0859991182660082e-06
Position 3374: 1.0702370241003744e-06
Position 737: 9.269906910755476e-07
Position 840: 9.004541532392387e-07
Position 3623: 8.489790083777978e-07
Position 1043: 7.788185559099155e-07
Position 968: 7.205721219098095e-07
Position 741: 6.697791103045155e-07
Position 1434: 5.509487650480204e-07
Position 609: 5.335295885204288e-07
Position 649: 4.971876764948163e-07
Position 1332: 2.9595824119732346e-07
Position 1275: 2.4251583926677697e-07
Position 504: 2.371069828852269e-07
Position 3589: 2.1728584968559957e-07
Position 1344: 1.8895318054983675e-07
Position 564: 1.733896907307391e-07
Position 362: 1.410415217410901e-07
Position 803: 1.1603969531089398e-07
Position 1038: 1.1596979895799909e-07
Position 693: 7.515164320552045e-08
Position 394: 5.836416193540751e-08
Position 512: 5.6599449245213865e-08
Position 543: 4.021594709784393e-08
Position 501: 4.0108828267506514e-08
Position 391: 2.8342794762490915e-08
Position 622: 2.670232202449419e-08
Position 572: 2.6314747385389896e-08
Position 617: 1.8717791464750916e-08
Position 570: 1.5151444172824004e-08
Position 256: 4.405719524236294e-09
Position 706: 2.2866614741427126e-09
Position 800: 1.504649448919549e-09
Position 192: 1.3048085863514849e-09
Position 174: 8.187417668736966e-10
Position 398: 4.416809900110544e-10
Position 1060: 3.7903342387764994e-11
Position 105: 1.3352594367247872e-12
Position 126: 7.441436831169809e-13
Position 178: 4.0932703753009126e-13
Position 139: 6.531555576389378e-14
Position 695: 2.6920718228943307e-14
Position 121: 7.296226127834209e-16
