Gene = PDZK1IP1
Position 1128: 0.00039744169542805906
Position 1423: 0.0003689809338519885
Position 393: 0.0003266518942425815
Position 5272: 0.0003039104894481583
Position 1848: 0.0002989812055948701
Position 181: 0.0002841742868521051
Position 1316: 0.0002734993850461421
Position 922: 0.000227786896867587
Position 6231: 0.00021762510612287627
Position 474: 0.0001921038621902603
Position 125: 0.00018499114429411528
Position 5010: 0.00017772314026446873
Position 2191: 0.00017173107679185255
Position 5637: 0.00016543461633379393
Position 808: 0.0001611065934610021
Position 2066: 0.0001539720733955406
Position 345: 0.00014038971637931978
Position 1160: 0.00013260559140535182
Position 1311: 0.00011467500736492903
Position 2454: 0.00011261436529008147
Position 1900: 0.00011184188071363275
Position 2879: 0.00010150488844185754
Position 5267: 9.505891508917003e-05
Position 5172: 9.152614768250848e-05
Position 6017: 8.367833813718569e-05
Position 2458: 8.175831617025096e-05
Position 6184: 7.079359023824272e-05
Position 2202: 6.877824188983589e-05
Position 831: 6.257187707577714e-05
Position 858: 6.0018786108367454e-05
Position 6246: 5.339134761036717e-05
Position 5421: 4.998380343563617e-05
Position 634: 4.027111398016507e-05
Position 32: 4.024746376071898e-05
Position 467: 3.558363144772811e-05
Position 230: 2.9654973322427648e-05
Position 5485: 2.4948834357045343e-05
Position 5133: 2.3766277948309567e-05
Position 373: 1.998372425745911e-05
Position 6133: 1.8765393805610447e-05
Position 5469: 1.8765186179292934e-05
Position 5761: 1.4150773132934289e-05
Position 2741: 1.228723018581769e-05
Position 2806: 1.1466441902676168e-05
Position 636: 9.485919806644004e-06
Position 241: 9.100208490772497e-06
Position 508: 7.52919473495685e-06
Position 2754: 6.3870904199932184e-06
Position 5158: 6.302174366606622e-06
Position 279: 5.33150157939221e-06
Position 3058: 4.235067708290344e-06
Position 243: 4.122755120140614e-06
Position 584: 3.5494354099367035e-06
Position 6043: 3.522657086178562e-06
Position 6138: 3.4501326325606113e-06
Position 4801: 1.5532908702074512e-06
Position 582: 1.4683988280715806e-06
Position 1094: 7.955635032343012e-07
Position 544: 7.10195723567706e-07
Position 1283: 5.708944462900025e-07
Position 674: 2.5452155127357676e-07
Position 165: 1.6769205774289812e-07
Position 575: 1.1089579747205647e-07
Position 941: 5.9350486879176856e-08
Position 5191: 5.7812407455508844e-08
Position 924: 1.483151354780694e-08
Position 926: 1.1178295218985685e-08
Position 318: 1.6872500161893878e-09
Position 355: 1.2924366054044177e-09
Position 362: 5.0005962184626305e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6011: 0.9939094546909971
Position 4957: 0.9781841424645246
Position 2627: 0.8504187287155455
Position 949: 0.22430251092796558
Position 726: 0.17825135423652175
Position 2966: 0.12765596159955384
Position 3161: 0.1251344350353746
Position 2609: 0.07089354611689103
Position 3035: 0.06709923462343696
Position 262: 0.0438928914322369
Position 4031: 0.03931626511835896
Position 1377: 0.02955191618185351
Position 6306: 0.026377649369624726
Position 2514: 0.01573058016219328
Position 3501: 0.014601391468853444
Position 2656: 0.014350002137654402
Position 4842: 0.014339205332496018
Position 2583: 0.012214781585650095
Position 2942: 0.009668663607442732
Position 1257: 0.00906855082869276
Position 1046: 0.008934473779963432
Position 4590: 0.007765133771601515
Position 2411: 0.006173069739575557
Position 6184: 0.006062038985992642
Position 2989: 0.005945413098778767
Position 3465: 0.00564455330350272
Position 2800: 0.0050259182738587906
Position 4102: 0.005017459850814944
Position 3774: 0.004363696427573028
Position 3517: 0.004216241445676543
Position 4566: 0.004081184325462353
Position 279: 0.004040033336337717
Position 2803: 0.0036861301604991137
Position 6231: 0.003372587357361633
Position 2074: 0.0031770414578353497
Position 738: 0.0030338077112994394
Position 812: 0.0028512242096501417
Position 3018: 0.0028187401077356534
Position 1306: 0.002395783160373506
Position 1332: 0.0022682437795828662
Position 1609: 0.0018220536953071844
Position 4004: 0.0013082472070444291
Position 6017: 0.0012170285295061802
Position 568: 0.001180757577342899
Position 4994: 0.0011372679022485018
Position 847: 0.0010803175358937835
Position 2901: 0.0010576254317519822
Position 2644: 0.0010388629019711677
Position 2429: 0.000982142021256749
Position 2039: 0.0008844547006556201
Position 6202: 0.000815462412935144
Position 2141: 0.0008152277823500051
Position 3939: 0.0008061187147167065
Position 6236: 0.0007703205731889034
Position 2708: 0.0007153784989069704
Position 977: 0.0007136907249558946
Position 1504: 0.0006451152907695675
Position 373: 0.0005876867305793068
Position 1411: 0.0005168522818435833
Position 1408: 0.00048589005609314174
Position 4886: 0.00047241383906422726
Position 674: 0.00043755272410532547
Position 2849: 0.000367213426734925
Position 6109: 0.0003433357982711284
Position 3914: 0.000328147214708619
Position 325: 0.0003256677672110109
Position 3911: 0.00031857779004342956
Position 5092: 0.00030690487830183105
Position 6411: 0.0002852140648722497
Position 1222: 0.0002794134559048955
Position 6138: 0.00027812900815731494
Position 4929: 0.00027287985090447493
Position 914: 0.00026040978725023247
Position 1483: 0.0002376677171539387
Position 3749: 0.00023736288205344645
Position 4961: 0.00023562887750585242
Position 6152: 0.0002194457020642625
Position 825: 0.00020191234712258816
Position 5990: 0.0001987741906031961
Position 399: 0.00019598627148524172
Position 5203: 0.00018805785597947393
Position 4635: 0.00018712376087406417
Position 4677: 0.0001852757668838666
Position 5464: 0.00018230794978940773
Position 1311: 0.0001701139390352061
Position 1783: 0.0001595660970006059
Position 6268: 0.0001522820273280701
Position 6455: 0.0001399128394669492
Position 1998: 0.0001375851998959457
Position 329: 0.000129254802339944
Position 295: 0.00012746370154694664
Position 668: 0.00012716770793589702
Position 4077: 0.00011687521033516097
Position 1730: 0.00011071105345415147
Position 3980: 0.00010778464520916177
Position 3041: 9.441801170826893e-05
Position 331: 8.597618998113643e-05
Position 2856: 7.704525587926799e-05
Position 6311: 7.375750810605505e-05
Position 5681: 7.12537423007794e-05
Position 307: 6.871386536212669e-05
Position 1930: 6.225716893551934e-05
Position 6435: 6.206342438150386e-05
Position 575: 5.79377477428311e-05
Position 5941: 5.6826905063134776e-05
Position 5168: 5.2598037554838234e-05
Position 2083: 4.908727409205226e-05
Position 1592: 4.3879320278346776e-05
Position 959: 4.054224226836968e-05
Position 5729: 3.999539000711076e-05
Position 1450: 3.689306683384643e-05
Position 6054: 3.6859950111995285e-05
Position 5578: 3.468889009714222e-05
Position 6117: 3.3502031428915404e-05
Position 5920: 3.154981623427313e-05
Position 5562: 2.9962916110894063e-05
Position 5019: 2.8070559531065433e-05
Position 4810: 2.585602024465507e-05
Position 6441: 2.3641182836748647e-05
Position 5432: 2.20022064421503e-05
Position 532: 2.014475520521597e-05
Position 743: 1.9766617902333422e-05
Position 3037: 1.948770567953452e-05
Position 773: 1.9467175171773827e-05
Position 386: 1.924136668885818e-05
Position 5905: 1.7987695777209728e-05
Position 2926: 1.652797221989989e-05
Position 2537: 1.5853591442399442e-05
Position 5546: 1.5848499662543398e-05
Position 345: 1.5294410252836114e-05
Position 4570: 1.5013863374334814e-05
Position 407: 1.3197120182675809e-05
Position 5224: 1.2633624203719553e-05
Position 479: 1.2438166080211815e-05
Position 2806: 1.1245665549962972e-05
Position 6058: 1.1170685605281874e-05
Position 5936: 1.0660842701155997e-05
Position 5480: 1.0423006664336428e-05
Position 389: 9.612275664529197e-06
Position 6333: 9.522293262908213e-06
Position 4602: 8.962752194855857e-06
Position 5496: 8.80975837662596e-06
Position 417: 8.307950417145658e-06
Position 646: 7.917222629871245e-06
Position 5151: 7.664481285186734e-06
Position 2532: 7.209370754757194e-06
Position 6314: 7.143455354804537e-06
Position 314: 6.722938483624028e-06
Position 6257: 6.5189480075899006e-06
Position 2728: 6.443561107357937e-06
Position 695: 6.438847465394836e-06
Position 5328: 6.287908237194926e-06
Position 570: 5.695116667696332e-06
Position 3256: 5.6166037263012785e-06
Position 5116: 5.104427929377584e-06
Position 786: 4.913289182607224e-06
Position 4716: 4.832074800296815e-06
Position 3562: 4.743529288108715e-06
Position 3113: 4.635408577830512e-06
Position 5805: 4.485637316308328e-06
Position 5303: 4.2951260580529786e-06
Position 1390: 2.9131945222379846e-06
Position 500: 2.4267502862764123e-06
Position 6447: 2.2831112103686398e-06
Position 3528: 2.0012499585108877e-06
Position 292: 1.6736999428422065e-06
Position 3479: 1.622508118542061e-06
Position 1143: 1.4792990760630178e-06
Position 5780: 1.4512092349917405e-06
Position 1186: 1.3867230614277852e-06
Position 5632: 1.2295090576468773e-06
Position 1126: 1.0871357065795718e-06
Position 444: 1.0674085212517196e-06
Position 4193: 9.32006013280358e-07
Position 751: 9.317618427935972e-07
Position 745: 9.303129186932839e-07
Position 888: 8.459330831318882e-07
Position 1158: 6.231825289954229e-07
Position 3167: 5.250517368500865e-07
Position 497: 4.7209689529321693e-07
Position 432: 4.523688048173258e-07
Position 1133: 4.1714564928027086e-07
Position 831: 4.1025168506543465e-07
Position 982: 4.057537629605592e-07
Position 456: 3.104206233334522e-07
Position 754: 2.834724034587471e-07
Position 136: 2.7464595791850976e-07
Position 2093: 2.665345694075358e-07
Position 286: 2.3109292619638195e-07
Position 582: 2.1306471750237928e-07
Position 1676: 1.504388015702526e-07
Position 1624: 1.4608530807901825e-07
Position 863: 1.4566812778966713e-07
Position 1082: 1.3264953079976928e-07
Position 1085: 1.3246397816979401e-07
Position 439: 1.1732867851886949e-07
Position 519: 8.990096481533976e-08
Position 99: 6.150776776489543e-08
Position 1337: 5.8411929662038564e-08
Position 165: 5.5335012716210306e-08
Position 96: 3.8367603922150104e-08
Position 103: 3.8253792803749656e-08
Position 474: 2.901545838308356e-08
Position 5866: 2.4649743533470654e-08
Position 411: 1.0968872390381927e-08
Position 425: 6.455871394881029e-09
Position 178: 5.471341054417883e-09
Position 441: 5.161137208297378e-09
Position 120: 3.545213072750973e-09
Position 237: 1.8259367548542047e-10
Position 185: 1.7745570424089244e-10
Position 227: 1.1422043667624658e-10
Position 108: 7.338842024659492e-11
Position 1388: 8.603050186201082e-12
Position 878: 2.6415011987268203e-12
Position 189: 6.042767546398375e-14
Position 221: 2.0250031933593695e-14
Position 198: 2.3596699406258475e-15
Position 111: 1.4056884201484686e-15
Position 206: 1.0666237615332542e-15
Position 193: 6.20096478001775e-19
Position 204: 2.755146182657381e-19
Position 201: 8.946171340021224e-20
