Gene = RFC2
Position 4465: 0.00010981372598480321
Position 11699: 0.00010502550578673485
Position 21100: 9.781958835136868e-05
Position 14642: 9.55512884632721e-05
Position 938: 9.532311250913544e-05
Position 1148: 9.518189726626561e-05
Position 16158: 9.50139889293585e-05
Position 11387: 8.927667068782366e-05
Position 596: 8.114830791372046e-05
Position 1610: 8.099547642650336e-05
Position 11364: 8.037189031946314e-05
Position 1871: 8.019793000583727e-05
Position 1019: 7.71229006746266e-05
Position 17034: 7.664862326004853e-05
Position 1745: 7.66469527173522e-05
Position 21656: 7.307418033572167e-05
Position 999: 6.97550681777918e-05
Position 20040: 6.721704182654513e-05
Position 5644: 6.663129018369757e-05
Position 1921: 5.981630205615205e-05
Position 1130: 5.36788277350352e-05
Position 3872: 5.263784795523664e-05
Position 14178: 5.184497954528324e-05
Position 313: 5.115566986249935e-05
Position 3391: 5.0109819754038194e-05
Position 1678: 4.998270505064518e-05
Position 3828: 4.8649911718985615e-05
Position 1237: 4.725172990529938e-05
Position 1394: 4.50068639088521e-05
Position 1702: 4.393551927553376e-05
Position 1023: 4.146590928095856e-05
Position 19478: 3.988533323414931e-05
Position 14161: 3.97075365868143e-05
Position 14529: 3.942301227143156e-05
Position 1908: 3.7441420432144505e-05
Position 17359: 3.55037623682195e-05
Position 6997: 3.466957900364694e-05
Position 17486: 3.1034325572025165e-05
Position 2813: 2.922729600736387e-05
Position 5676: 2.7392795328997032e-05
Position 2810: 2.696686986058119e-05
Position 20129: 2.4850346758122285e-05
Position 3357: 2.313232798172928e-05
Position 1190: 2.1588165996711515e-05
Position 2040: 2.1044780661788716e-05
Position 1116: 2.0200756179643282e-05
Position 14135: 2.0100733675804677e-05
Position 2064: 1.8906846951436293e-05
Position 1832: 1.794578411329674e-05
Position 821: 1.7707101631153815e-05
Position 925: 1.7224122631861388e-05
Position 327: 1.6296578885974286e-05
Position 19141: 1.5640815583340893e-05
Position 289: 1.5295011581130208e-05
Position 20086: 1.3469459964426538e-05
Position 1222: 7.230042216943479e-06
Position 2839: 6.0947010368681065e-06
Position 664: 5.9967420964103145e-06
Position 17284: 3.950238048001099e-06
Position 1157: 3.741440015899893e-06
Position 138: 3.5420709471867992e-06
Position 2649: 3.2860038931006402e-06
Position 708: 3.1049970258894282e-06
Position 19946: 3.0026792739406696e-06
Position 833: 2.743848379955523e-06
Position 19880: 2.7330796576299083e-06
Position 19925: 2.678670552631716e-06
Position 1634: 2.4117224581616254e-06
Position 261: 2.268033532321402e-06
Position 845: 2.045629595690638e-06
Position 11598: 1.8779166047112575e-06
Position 11723: 1.8708385185557863e-06
Position 830: 1.851502645127707e-06
Position 732: 1.660951329262451e-06
Position 3524: 1.579817353092455e-06
Position 633: 1.4878841663252794e-06
Position 647: 1.3161090520251713e-06
Position 15555: 3.961801619567032e-07
Position 6968: 3.631411354173985e-07
Position 11524: 1.5155872806759554e-07
Position 292: 6.457826468039073e-08
Position 676: 5.666809500874253e-08
Position 246: 5.444314788500836e-08
Position 149: 5.099301830567894e-08
Position 324: 4.5052693882217886e-08
Position 406: 2.1045123689363287e-08
Position 1622: 1.724144081667139e-08
Position 762: 1.5243649863539033e-08
Position 185: 8.804523787171324e-09
Position 375: 4.432064639537305e-09
Position 14106: 3.4064575509258458e-09
Position 439: 1.3875714699000885e-09
Position 455: 1.2542447251744516e-09
Position 471: 9.943886388622973e-10
Position 178: 9.442335882964046e-10
Position 216: 9.358861791241362e-10
Position 468: 8.374844255045564e-10
Position 348: 5.802085567550604e-10
Position 346: 3.754818392406533e-10
Position 102: 3.2579299897494015e-10
Position 370: 3.0105314934298076e-10
Position 108: 5.735458101519317e-11
Position 483: 1.8415434024803948e-11
Position 96: 4.06611380060189e-12
Position 194: 3.0451146676554084e-12
