Gene = RHBDD2
Position 7061: 0.0033753287989362864
Position 3902: 0.0032405053457234155
Position 9592: 0.0030812548560156853
Position 1591: 0.003065606168093387
Position 8557: 0.0030005896484578505
Position 1079: 0.0029347263113750455
Position 7037: 0.002916245923084439
Position 3403: 0.002721241301488081
Position 2357: 0.002694712377160369
Position 7618: 0.002064396093380563
Position 7499: 0.0020275981162555167
Position 9769: 0.0020155885930669285
Position 6791: 0.0019752705253052814
Position 6573: 0.0018308015131267383
Position 5483: 0.0017827519534459717
Position 4991: 0.0016614054196157167
Position 3612: 0.001627473851966624
Position 4825: 0.0016112757663418091
Position 4138: 0.0016003674667222191
Position 582: 0.0015824147815010825
Position 1094: 0.001573417266425203
Position 9299: 0.0015684346755418007
Position 3242: 0.0015516726749254409
Position 5547: 0.0014761203042919888
Position 6808: 0.0014376275051295835
Position 7963: 0.0014168374561201904
Position 8842: 0.0013605721967958342
Position 257: 0.0013602310297290703
Position 4135: 0.0013223134377214995
Position 4168: 0.001305476332418499
Position 5293: 0.0013037186738418182
Position 7182: 0.0012759642207467573
Position 5128: 0.0012421683310807692
Position 8801: 0.0012371893319403967
Position 8611: 0.0012110726535646981
Position 382: 0.0011976680177592646
Position 3256: 0.001167617015792428
Position 3864: 0.0011391239622839193
Position 8055: 0.0010833698585814594
Position 9125: 0.0008685099008918518
Position 5820: 0.0007802855108135476
Position 7481: 0.0007711812129256527
Position 1037: 0.0007577149106377105
Position 5131: 0.0007490593968587177
Position 417: 0.00073220793991268
Position 3741: 0.000724563523090318
Position 4065: 0.0007215852558317346
Position 7584: 0.0007200045807322505
Position 2887: 0.0007018943276857322
Position 3561: 0.0006950587259528133
Position 4093: 0.0006930996890090542
Position 692: 0.0006124609263539397
Position 3558: 0.0005824908601980594
Position 3195: 0.0005664384068506774
Position 5631: 0.000555627238289884
Position 7288: 0.0005538732657691829
Position 8763: 0.0005477234651787167
Position 8653: 0.0004797482214169502
Position 3419: 0.00047188680546123414
Position 4694: 0.00046119953980899826
Position 5087: 0.000460003899867232
Position 8639: 0.0004486703872142851
Position 1822: 0.00043028174087577487
Position 5674: 0.00040423147926267405
Position 6874: 0.00038933918395388234
Position 5462: 0.0003869269722466854
Position 8414: 0.0003733104942480027
Position 6442: 0.0003731284320293047
Position 8270: 0.00036510738413760154
Position 1964: 0.00036259964921880883
Position 5917: 0.0003488425272781364
Position 3587: 0.00031906632282522154
Position 4072: 0.00031289688250199624
Position 5837: 0.0002915928893471929
Position 2706: 0.00028802475440740396
Position 7516: 0.00026482589404392147
Position 1798: 0.00025928530243879416
Position 2428: 0.00024842535102348
Position 2501: 0.00024127856489219708
Position 6052: 0.00021449945769668564
Position 5655: 0.00021227920599755832
Position 7373: 0.00021074831636010776
Position 2130: 0.00020966837652404267
Position 3760: 0.00020491832214755167
Position 3988: 0.00020216083014629754
Position 2136: 0.00019709089734528453
Position 2056: 0.00019663277689600374
Position 2534: 0.00019653095792704388
Position 1141: 0.00019556899988781414
Position 1223: 0.00018462680971504275
Position 5595: 0.00018406427491508224
Position 474: 0.00017521432428694615
Position 1178: 0.00016988798986666178
Position 1325: 0.000165278235210746
Position 1989: 0.00014609550851601597
Position 8082: 0.000141580038752829
Position 958: 0.00012798135710960227
Position 3833: 0.00012751237249213792
Position 1449: 0.00012636630486501552
Position 1383: 0.0001224857028698443
Position 2153: 0.00010970250537427233
Position 5208: 8.913790693859458e-05
Position 7020: 8.75158052865566e-05
Position 2032: 8.144818180734122e-05
Position 4973: 8.039499151549298e-05
Position 995: 7.770858676373895e-05
Position 635: 7.578782298026512e-05
Position 1234: 7.290061905379431e-05
Position 287: 4.666185299341989e-05
Position 6963: 4.4968219678069545e-05
Position 850: 4.4628683971854936e-05
Position 1804: 4.194414628662134e-05
Position 7278: 3.901086279554994e-05
Position 5344: 3.119501825254571e-05
Position 2438: 3.095355043471705e-05
Position 968: 2.926302292591013e-05
Position 1800: 2.6987255817043385e-05
Position 2092: 2.5169387541176148e-05
Position 1174: 2.3769924563723452e-05
Position 6101: 2.1097220196881604e-05
Position 1124: 1.935842213736012e-05
Position 2015: 1.916808312308329e-05
Position 1361: 1.8143604734766253e-05
Position 997: 1.4939129352294093e-05
Position 5604: 1.4241160582179342e-05
Position 891: 1.3174443470477711e-05
Position 5330: 1.2966080853310154e-05
Position 2241: 1.1742556890044895e-05
Position 612: 1.1315563328834729e-05
Position 3640: 8.799276719777916e-06
Position 6348: 8.384420663746072e-06
Position 1143: 8.101589776358006e-06
Position 1436: 7.5844996430864444e-06
Position 6351: 5.172470162373187e-06
Position 794: 4.8639169958396105e-06
Position 7087: 4.840219755621129e-06
Position 5354: 4.6548710033505065e-06
Position 1344: 4.339026760983561e-06
Position 3476: 4.2746938289193196e-06
Position 1734: 4.263667132255041e-06
Position 768: 3.6863836899276175e-06
Position 1453: 3.120218659455758e-06
Position 2279: 2.730592237592884e-06
Position 866: 2.5881866267428958e-06
Position 1151: 2.482848694403635e-06
Position 3301: 1.3977158892862937e-06
Position 2612: 1.2882722712718803e-06
Position 3304: 1.2329672717288973e-06
Position 3405: 1.0593200500750101e-06
Position 5392: 9.023380140427196e-07
Position 2635: 7.561051164452938e-07
Position 2565: 6.381631568929547e-07
Position 699: 5.901943193383953e-07
Position 5720: 5.158872130143935e-07
Position 926: 3.8556913290437846e-07
Position 2591: 3.600512212346484e-07
Position 5107: 3.211223751651976e-07
Position 1005: 2.869148307176088e-07
Position 5063: 2.7616441886114424e-07
Position 6727: 2.615851552934843e-07
Position 182: 1.8238821177556476e-07
Position 2247: 1.7615710559858383e-07
Position 5157: 1.339972866453082e-07
Position 1130: 9.904501665204611e-08
Position 3077: 9.821741065143291e-08
Position 592: 9.800371240593064e-08
Position 642: 9.1115276396781e-08
Position 915: 8.801213835633696e-08
Position 886: 8.325197229552461e-08
Position 5222: 7.982952704811234e-08
Position 293: 4.5722945570698385e-08
Position 936: 4.5546049206593356e-08
Position 2538: 4.4405364057334856e-08
Position 2855: 2.6185281632916577e-08
Position 1541: 2.8233821050887304e-09
Position 312: 1.54032096666181e-09
Position 1562: 1.5319214265175272e-09
Position 1636: 1.1644582517805466e-09
Position 888: 7.269797718903795e-10
Position 163: 2.011245217867837e-11
Position 345: 2.417737080700946e-12
Position 320: 3.52934536625115e-13
Position 317: 3.0278437909318125e-14
Position 98: 4.274745681133574e-15
Position 109: 3.779682989118275e-15
Position 87: 9.976356486313474e-16
Position 89: 5.641445668472636e-17
