Gene = GRHPR
Position 5614: 0.03373035586624523
Position 12337: 0.033441040696905705
Position 8894: 0.032725772692299405
Position 6756: 0.029392809332773346
Position 3856: 0.02816731590514325
Position 9270: 0.028055155352528283
Position 13366: 0.026994505043468946
Position 1221: 0.02565725935719112
Position 9765: 0.023100929870339397
Position 11000: 0.02282264034234797
Position 1365: 0.020379258475764012
Position 6170: 0.018604925920123323
Position 10956: 0.017663503993527018
Position 11379: 0.017084193619426785
Position 10831: 0.016425346594485628
Position 2613: 0.016097836729668802
Position 8453: 0.015541879730561054
Position 4746: 0.015131610247290544
Position 9622: 0.013946498849439286
Position 7945: 0.013770804795311863
Position 13403: 0.01180559627150271
Position 6206: 0.011108710489746565
Position 6999: 0.010775206730686082
Position 3190: 0.010691227468139003
Position 8775: 0.010147163562882394
Position 2396: 0.010131885974893137
Position 6113: 0.010102900633886237
Position 9287: 0.008919583243872459
Position 8929: 0.0089082616231663
Position 5537: 0.008029398759843369
Position 1968: 0.007963373767741934
Position 7252: 0.007912080422072148
Position 1619: 0.007881906663313254
Position 8835: 0.007378659704930752
Position 6452: 0.007093218367068748
Position 3197: 0.006835435706412164
Position 7404: 0.006769857011659753
Position 13487: 0.006260847580264092
Position 14016: 0.006186274740599394
Position 7299: 0.0060905001664127234
Position 14057: 0.006086940867605254
Position 6793: 0.005678063167380277
Position 7338: 0.005560799543650109
Position 12345: 0.00516063945231753
Position 8898: 0.0049823174559747285
Position 6175: 0.004821531668160147
Position 1478: 0.004816129451970414
Position 10953: 0.004620848592900743
Position 7930: 0.004370050217481322
Position 7520: 0.004275592233841986
Position 9586: 0.0040750962208628266
Position 2027: 0.003974802678290734
Position 3815: 0.003947810176188956
Position 6933: 0.003919303418470246
Position 7942: 0.0038824113376237
Position 13537: 0.0038807187626057342
Position 5454: 0.0037084175267952458
Position 2514: 0.0036942563396772624
Position 13628: 0.0036134423311700564
Position 9375: 0.00361003700978381
Position 7858: 0.003421454413873707
Position 1266: 0.0033972985276767864
Position 3478: 0.0033535913631617836
Position 2065: 0.003341961097857914
Position 5781: 0.0032155793260425078
Position 10803: 0.0032068258534624482
Position 11957: 0.0031269385965241804
Position 307: 0.003118835531538748
Position 6936: 0.002910521426391484
Position 2159: 0.0028765273404798833
Position 320: 0.002746680352512
Position 2645: 0.00264787084006171
Position 3159: 0.0025558700138300916
Position 1345: 0.0025369351202154046
Position 3087: 0.0024548406944273123
Position 12148: 0.0024536673117044336
Position 10592: 0.0023598302388153068
Position 6940: 0.0022536096810309198
Position 2224: 0.0022343740172508075
Position 2883: 0.0021275331534868873
Position 1274: 0.002095118794621075
Position 6544: 0.0020234653806255414
Position 8631: 0.0019895147620511196
Position 3226: 0.0019354790814282707
Position 3812: 0.001814760709551995
Position 6598: 0.0018022252970722272
Position 10977: 0.001801100570077975
Position 9360: 0.001784782219190638
Position 5406: 0.001778985158918482
Position 3270: 0.001749761163060816
Position 2760: 0.001738635760895589
Position 4726: 0.0017292226070973792
Position 8607: 0.001719844388552183
Position 1019: 0.0017156954753620804
Position 13654: 0.0017038103099937842
Position 4338: 0.0016817642789721573
Position 12976: 0.0016268104993284512
Position 6336: 0.001622756531614528
Position 1756: 0.0014751642347784679
Position 4392: 0.0014668584142955763
Position 14028: 0.0014632554964284972
Position 5700: 0.0014541148944669203
Position 2856: 0.0014349693488256326
Position 524: 0.0014119870439579458
Position 7106: 0.0013991542562467529
Position 2582: 0.0013226002609542564
Position 7573: 0.0013174003268719362
Position 994: 0.0013160331581388571
Position 7122: 0.0013111691008515025
Position 8745: 0.0012699964890539712
Position 1457: 0.001254666268220188
Position 6092: 0.0012512425706363072
Position 11785: 0.0012496066370119622
Position 9465: 0.0011974659008427424
Position 9692: 0.001178776454946995
Position 11528: 0.0011722624917049442
Position 7545: 0.0011415892904192912
Position 10845: 0.0011181060347071454
Position 14198: 0.001100097324093552
Position 7509: 0.0010855649068734795
Position 9641: 0.001075406377719772
Position 8514: 0.0010001812445375924
Position 6066: 0.0009884687572722282
Position 13371: 0.000981001951384213
Position 262: 0.0009638746655607997
Position 2928: 0.0008652029593301902
Position 2467: 0.0008597554416418937
Position 3694: 0.0008483323865312978
Position 3221: 0.0008330667723804525
Position 2185: 0.0008236263369500821
Position 6266: 0.0008173947126907486
Position 8642: 0.0007976001855994605
Position 6972: 0.0007904949015100223
Position 12855: 0.0007730623739114397
Position 1151: 0.0007683720233252608
Position 11303: 0.0007356631692906934
Position 10778: 0.0007234789022307134
Position 10260: 0.0006808991305879432
Position 1995: 0.0006782447979009898
Position 3212: 0.0006507405068070083
Position 7375: 0.0006171369654166584
Position 6763: 0.0006164967441562456
Position 3768: 0.0006148469600936498
Position 2950: 0.0005989243522089656
Position 3750: 0.0005965422240110436
Position 6595: 0.0005691343336927575
Position 2819: 0.0005646027256116085
Position 1185: 0.0005509673663648246
Position 9727: 0.0005237912208415051
Position 4171: 0.0005042215551972889
Position 6024: 0.0004722040184236697
Position 1246: 0.00045230353417018945
Position 832: 0.0004415015181797076
Position 2414: 0.0004341962983444027
Position 339: 0.0004258360745570031
Position 4319: 0.00041100257798639756
Position 7378: 0.00040882239871299354
Position 886: 0.00040164761129433523
Position 520: 0.0003921156511762143
Position 2434: 0.00038872482408617464
Position 3117: 0.00038112466878020563
Position 9782: 0.00037973578321530275
Position 11268: 0.000372790825215356
Position 2717: 0.00036983468455734254
Position 1874: 0.0003676814355343205
Position 10383: 0.00035501034837146623
Position 7757: 0.0003516935151813999
Position 406: 0.0003297043263136301
Position 10361: 0.00032860843455791936
Position 9562: 0.0003259214858890458
Position 6103: 0.00032507473044288463
Position 7641: 0.00032024372819754404
Position 4261: 0.0003181739338179055
Position 12601: 0.000304846528649078
Position 6381: 0.0002805161321110812
Position 2772: 0.00026988734572554434
Position 4256: 0.0002675719865552847
Position 7816: 0.00025945742123240165
Position 3277: 0.00024292643717181987
Position 12713: 0.00024242471276153757
Position 11347: 0.00023757892343048408
Position 3839: 0.0002299258252758537
Position 11024: 0.00022835164706555105
Position 7977: 0.0002224763008631014
Position 1798: 0.00021706567918921687
Position 3818: 0.0001982402664936372
Position 7441: 0.00019503087683883768
Position 1085: 0.00019129372362625314
Position 2905: 0.0001854277211130012
Position 4363: 0.00017570992180287085
Position 1281: 0.0001736526096116475
Position 7359: 0.00017085596018174222
Position 6503: 0.0001659971212689763
Position 3062: 0.00016201283360883027
Position 12313: 0.00015610629120496898
Position 2964: 0.00015048287982640069
Position 13463: 0.0001477118869550718
Position 11108: 0.00013900415205412992
Position 1973: 0.0001384270663930509
Position 1516: 0.00013799608728168872
Position 14169: 0.00013360206616575492
Position 542: 0.00012847645879733675
Position 3136: 0.000126936476593405
Position 8376: 0.00012637542508246892
Position 2365: 0.00012484620285303213
Position 1044: 0.00012077007946681534
Position 1369: 0.00011580624065420916
Position 1061: 0.00011572575217954465
Position 850: 0.00011553189324228243
Position 3530: 0.00011283391804991434
Position 5739: 0.00010038447753354007
Position 6862: 9.588366920166448e-05
Position 5411: 9.197641790213412e-05
Position 6902: 9.19100523241072e-05
Position 2227: 8.833873922508175e-05
Position 3772: 8.816181241351249e-05
Position 2989: 8.737332952571522e-05
Position 4715: 8.678415702257313e-05
Position 10192: 8.446837993812903e-05
Position 4296: 8.266506143304296e-05
Position 3131: 8.12124154834042e-05
Position 2683: 8.002097854998264e-05
Position 10588: 7.081846451399903e-05
Position 10364: 7.071748102912726e-05
Position 8704: 6.958600876703477e-05
Position 10430: 6.906238475450217e-05
Position 7980: 6.887796059625506e-05
Position 828: 6.845350996004028e-05
Position 2556: 6.586906921075307e-05
Position 10612: 6.554046381314138e-05
Position 9516: 6.487902739897535e-05
Position 2617: 6.453681603359909e-05
Position 7256: 6.319410717745379e-05
Position 2747: 6.016638116414462e-05
Position 292: 5.909500821132709e-05
Position 11825: 5.207420655593879e-05
Position 5949: 4.615412686948249e-05
Position 11247: 4.246305001872514e-05
Position 1621: 4.011497965228458e-05
Position 2194: 3.930751744413556e-05
Position 2069: 3.927876631712155e-05
Position 1307: 3.87896938617311e-05
Position 8434: 3.763804736851003e-05
Position 1475: 3.685380840244272e-05
Position 4214: 3.605710897893904e-05
Position 1253: 3.186771110631917e-05
Position 2134: 3.053964680995307e-05
Position 10879: 2.858705223244125e-05
Position 5760: 2.8400587681166052e-05
Position 10069: 2.7191324512509266e-05
Position 2961: 2.4954849319454787e-05
Position 2566: 2.4936757621600225e-05
Position 1827: 2.2426749201353214e-05
Position 6051: 2.2372568567475695e-05
Position 1406: 2.1992262628424036e-05
Position 1481: 1.9334002946737084e-05
Position 1235: 1.6435734089258132e-05
Position 9009: 1.6420085145381934e-05
Position 9597: 1.636729462230795e-05
Position 1310: 1.5957381178023505e-05
Position 125: 1.5471793586137456e-05
Position 6896: 1.4970099719432263e-05
Position 9647: 1.2253682216260495e-05
Position 1396: 1.2093048831660755e-05
Position 2767: 1.177517709162895e-05
Position 690: 1.0082736020021785e-05
Position 1071: 9.714740383126334e-06
Position 2191: 8.066421628398887e-06
Position 6301: 7.662113095779875e-06
Position 2517: 7.480971423644964e-06
Position 3105: 7.188698477594793e-06
Position 3323: 7.1534073222666325e-06
Position 3119: 6.9396665373019705e-06
Position 2231: 6.36339411839409e-06
Position 6027: 5.603156083942253e-06
Position 3021: 5.474102093296021e-06
Position 5983: 5.318812885351051e-06
Position 8465: 5.141883654426461e-06
Position 8410: 4.957896846284063e-06
Position 2448: 4.903476845916863e-06
Position 9798: 4.858564243718422e-06
Position 6008: 4.419197193546177e-06
Position 10749: 3.4256881466080965e-06
Position 8201: 2.433044473811385e-06
Position 4418: 1.6460017383914331e-06
Position 4368: 1.5235878051592551e-06
Position 1898: 1.4830387504855392e-06
Position 4211: 1.3034378112330316e-06
Position 9543: 1.2194224207614476e-06
Position 4379: 1.079504184122929e-06
Position 907: 7.445967092668659e-07
Position 2079: 6.390315331669423e-07
Position 4218: 6.317130811541468e-07
Position 6283: 6.02780465529084e-07
Position 784: 5.985822779524771e-07
Position 606: 4.902119114896147e-07
Position 288: 2.9366527687003733e-07
Position 1199: 2.905338690704936e-07
Position 924: 2.8495658284041695e-07
Position 582: 2.47776535390823e-07
Position 10752: 2.2326325207480327e-07
Position 951: 2.160583774590888e-07
Position 1287: 2.1265091339837494e-07
Position 1519: 2.02741877225649e-07
Position 1387: 1.7617566198264646e-07
Position 717: 1.5486260824619972e-07
Position 760: 1.4815860520334113e-07
Position 166: 1.331866086805169e-07
Position 999: 1.3138831423628255e-07
Position 462: 8.692565444651852e-08
Position 1659: 8.618121275491029e-08
Position 1579: 7.303306665715968e-08
Position 3968: 5.844287659264686e-08
Position 936: 5.4546239985007214e-08
Position 1417: 5.139567618742979e-08
Position 1195: 4.250251433003663e-08
Position 443: 3.49910317137699e-08
Position 212: 3.4581087630839495e-08
Position 862: 3.157274904644396e-08
Position 280: 1.0790574593681328e-08
Position 270: 8.40539983332046e-09
Position 1484: 7.331154610478118e-09
Position 933: 6.15442826735878e-09
Position 353: 5.111897159845694e-09
Position 383: 4.891947723535268e-09
Position 223: 4.36042215196714e-09
Position 692: 4.3136011699741495e-09
Position 191: 4.145150751191873e-09
Position 360: 3.1467796167747596e-09
Position 377: 3.621239219325017e-10
Position 554: 3.177658888037963e-10
Position 194: 3.046779934013799e-10
Position 143: 2.702443003052379e-10
Position 201: 1.7604241269378483e-10
Position 743: 1.7298878147994862e-10
Position 770: 1.5080243235173022e-10
Position 168: 7.574264516055389e-11
Position 372: 7.171769115707301e-11
Position 355: 6.78508867065344e-11
Position 198: 4.479303516564152e-11
Position 221: 3.726546474651336e-11
Position 632: 3.520079742085865e-11
Position 172: 2.6651552101551514e-11
Position 138: 2.2163863363280165e-11
Position 421: 5.051211867189891e-12
Position 174: 3.65226203508528e-14
