Gene = DTWD2
Position 840: 0.00011606555188363953
Position 1611: 0.00011520099467064719
Position 2586: 0.00011506075148112822
Position 11959: 0.00010388070961778442
Position 2508: 9.563053317521961e-05
Position 1050: 9.457846491440469e-05
Position 4422: 9.30757292379994e-05
Position 1986: 9.244551187855105e-05
Position 4476: 8.816064887442477e-05
Position 7706: 8.264168286916945e-05
Position 668: 7.517231113036083e-05
Position 9542: 7.462370745163645e-05
Position 494: 7.289976651126102e-05
Position 8041: 7.168007814109875e-05
Position 3777: 6.89225748348247e-05
Position 7482: 6.501370393295446e-05
Position 4451: 6.15076707625556e-05
Position 4425: 6.120875622099078e-05
Position 3132: 5.85528031611525e-05
Position 1006: 5.586311901787264e-05
Position 1817: 4.8737846204406315e-05
Position 1041: 4.5966674832313456e-05
Position 8979: 4.593223991510893e-05
Position 4333: 4.356622904209627e-05
Position 7054: 4.239157769936894e-05
Position 7224: 3.850522577289541e-05
Position 408: 3.845393292831084e-05
Position 4111: 3.67579657496772e-05
Position 682: 3.542120234682679e-05
Position 4504: 3.5094810224136806e-05
Position 3277: 3.457906565014564e-05
Position 2194: 3.289895568990768e-05
Position 898: 3.146810964321683e-05
Position 4257: 3.046231973955812e-05
Position 3721: 2.5288052525278248e-05
Position 6090: 2.408622208423877e-05
Position 2533: 2.3290054439279645e-05
Position 4161: 2.0282556687976634e-05
Position 706: 1.9831434829202457e-05
Position 3547: 1.9717469109472396e-05
Position 8216: 1.964256562271191e-05
Position 1253: 1.8754016307491846e-05
Position 7919: 1.6088976350550205e-05
Position 4061: 1.5062804204797915e-05
Position 6039: 1.4424424512482271e-05
Position 2657: 1.2392747740425278e-05
Position 2223: 1.1172596772469978e-05
Position 1599: 1.1016209415964901e-05
Position 7139: 1.0738351242144674e-05
Position 3901: 1.0357409396461336e-05
Position 6009: 1.0180518254345567e-05
Position 785: 9.506792023830838e-06
Position 2700: 8.449091545918347e-06
Position 4093: 8.23999682900557e-06
Position 4792: 7.760737948219328e-06
Position 4041: 7.199855483599293e-06
Position 1723: 5.202109748973052e-06
Position 754: 5.080794700408391e-06
Position 2133: 4.859757685091746e-06
Position 3618: 4.442991762751244e-06
Position 251: 4.3468801472561046e-06
Position 1013: 4.285035553117283e-06
Position 794: 4.245504170598387e-06
Position 4655: 4.004274183525301e-06
Position 1323: 3.5289068796254198e-06
Position 1510: 3.461280038184314e-06
Position 1218: 2.7867727826946508e-06
Position 819: 2.7225526960299544e-06
Position 2136: 2.5061696220111617e-06
Position 693: 2.4968799345310215e-06
Position 475: 2.3868175184856146e-06
Position 1406: 2.0793028491829695e-06
Position 1118: 1.741070431867903e-06
Position 1916: 1.6532487270673484e-06
Position 2358: 1.586402978558132e-06
Position 610: 1.5510528301888511e-06
Position 2398: 1.2133962144788107e-06
Position 2229: 7.565570031450566e-08
Position 2072: 5.819235230181604e-08
Position 974: 4.2313910351504964e-08
Position 591: 3.720583918040457e-08
Position 572: 3.3351312927280034e-08
Position 366: 2.887594628722547e-08
Position 932: 2.8652621052786045e-08
Position 2385: 2.8532922943351006e-08
Position 2774: 2.4864890863108623e-08
Position 423: 2.1092688149466665e-08
Position 282: 1.9476861850770505e-08
Position 799: 1.8119265195402524e-08
Position 2105: 1.5833478045562217e-08
Position 1086: 1.3721824784504893e-08
Position 642: 1.3423963454904905e-08
Position 1197: 1.3381034916579109e-08
Position 1529: 1.1907056656501063e-08
Position 878: 1.157237073432671e-08
Position 1058: 1.048342883752288e-08
Position 2835: 9.48480603727282e-09
Position 599: 9.066585810597305e-09
Position 1678: 7.3646232175302956e-09
Position 2446: 7.2240329849807845e-09
Position 625: 6.5830258092060935e-09
Position 533: 6.577564702972601e-09
Position 1353: 6.117293782390168e-09
Position 1077: 5.742334415812803e-09
Position 1069: 5.469550117136908e-09
Position 1299: 5.32117894506662e-09
Position 1097: 4.533852061493968e-09
Position 3155: 4.264472038650282e-09
Position 977: 4.2537105527402855e-09
Position 1526: 4.1612566645298716e-09
Position 523: 2.014813528846119e-09
Position 3804: 1.7551608946269834e-09
Position 304: 9.399885224886126e-10
Position 501: 9.36795327501623e-10
Position 1089: 8.921439080098878e-10
Position 420: 7.733153458369967e-10
Position 301: 5.33349985319736e-10
Position 900: 5.153886369832759e-10
Position 1264: 4.971607391407725e-10
Position 1065: 4.403138794439602e-10
Position 416: 2.2000234974218723e-10
Position 289: 2.0041004909460716e-10
Position 491: 2.206844701690713e-11
Position 169: 6.547180681204517e-12
Position 98: 1.2925347129296632e-13
Position 105: 9.548789023568086e-14
Position 120: 5.2809841845843334e-14
Position 171: 2.19482776873744e-14
Position 142: 1.7202258690190047e-14
Position 216: 1.0662381611306531e-14
Position 185: 6.710075519689685e-15
