Gene = DNTTIP2
Position 2120: 4.796301493767378e-05
Position 11844: 4.769174176354835e-05
Position 6369: 4.748977217258422e-05
Position 10360: 4.5503031970742786e-05
Position 12817: 4.4811226692109076e-05
Position 9273: 4.388064429216602e-05
Position 3582: 4.179155002772686e-05
Position 6305: 3.8410701485148594e-05
Position 11004: 3.456409160030976e-05
Position 9818: 3.4284472106785915e-05
Position 9998: 3.343728932837337e-05
Position 9305: 3.259057335084446e-05
Position 1066: 2.9600864831489592e-05
Position 11470: 2.9402643463423533e-05
Position 3209: 2.9057898209039386e-05
Position 10483: 2.6158025555076555e-05
Position 346: 2.5846259451677312e-05
Position 3676: 2.551616838482683e-05
Position 8191: 2.5385680234781028e-05
Position 11176: 2.4114070556141394e-05
Position 3941: 2.211298923933524e-05
Position 11817: 2.1306750561400184e-05
Position 9835: 2.073981630035691e-05
Position 436: 2.0529969192343066e-05
Position 10852: 1.9373973863615454e-05
Position 10028: 1.8865489157087533e-05
Position 10494: 1.8049732477560305e-05
Position 395: 1.7271986834264415e-05
Position 10516: 1.6527167543096292e-05
Position 3019: 1.4295634015748273e-05
Position 10244: 1.4209404191735092e-05
Position 684: 1.1852761678396186e-05
Position 867: 9.836928061965916e-06
Position 1159: 9.100456306837414e-06
Position 10006: 7.76820338014652e-06
Position 10127: 6.5368366065441355e-06
Position 6666: 6.52255141461537e-06
Position 9979: 6.343140321446434e-06
Position 9697: 6.0578861485430745e-06
Position 212: 5.8913865376579386e-06
Position 9241: 5.8231322814628195e-06
Position 9925: 4.79255697677052e-06
Position 281: 4.654850185996487e-06
Position 10641: 4.316680626049721e-06
Position 10088: 4.110465046964189e-06
Position 3091: 4.037364140789131e-06
Position 2175: 2.963970369623083e-06
Position 351: 2.7535362631991996e-06
Position 7410: 2.451754961001592e-06
Position 711: 2.3298344074916112e-06
Position 1015: 1.5827096378703406e-06
Position 9493: 1.5702588099961163e-06
Position 1421: 1.3800357205780721e-06
Position 9523: 1.17314506649299e-06
Position 2252: 9.05225977388306e-07
Position 169: 8.380056631043202e-07
Position 1368: 7.382461779597989e-07
Position 235: 6.965558186856756e-07
Position 233: 6.84678192821502e-07
Position 10052: 6.824340320888703e-07
Position 6238: 6.821337965886112e-07
Position 1873: 6.206762366313357e-07
Position 1812: 5.537919098575461e-07
Position 342: 3.973775929574284e-07
Position 6705: 3.842312834628504e-07
Position 6142: 3.023781059124816e-07
Position 630: 2.566199513027955e-07
Position 6403: 2.544686742277781e-07
Position 218: 2.2600494071046377e-07
Position 752: 1.7417413033312949e-07
Position 8060: 8.932891304841882e-08
Position 663: 5.5777685870006215e-08
Position 8711: 5.25121505137326e-08
Position 200: 3.2820452841324485e-08
Position 855: 2.3635120165677776e-08
Position 1461: 1.4765530400298358e-08
Position 344: 1.4274140413119972e-08
Position 8749: 5.3725562531674734e-09
Position 1639: 4.383330028279495e-09
Position 171: 4.167897970613301e-09
Position 830: 3.4095928318284422e-09
Position 941: 1.7905991738260882e-09
Position 9559: 1.659446287975919e-09
Position 129: 1.60530944920615e-09
Position 836: 1.3840352213726991e-09
Position 243: 1.2869246302441163e-10
Position 181: 1.2620495564282675e-10
Position 116: 6.925158954878465e-11
Position 185: 4.292245140943132e-11
Position 142: 2.442278923015829e-11
Position 133: 1.6184212634149138e-11
Position 713: 1.3377478083554371e-11
Position 92: 2.4563215211323093e-12
Position 100: 6.092027014256539e-14
