Gene = CTBS
Position 11409: 0.001999358626214015
Position 14702: 0.0019164386613275417
Position 11115: 0.0018185627312138175
Position 2453: 0.0017119989111116236
Position 10676: 0.0016747021800186817
Position 8837: 0.0016740589444229753
Position 10305: 0.0014903480559953657
Position 404: 0.0009522880643224919
Position 2573: 0.00094901729550492
Position 2644: 0.0009367244187822669
Position 6712: 0.0008488300964444422
Position 4200: 0.0007109416535530894
Position 1537: 0.0006952263897490228
Position 1158: 0.0006878920650832246
Position 3029: 0.0006710130969902181
Position 3722: 0.000592698964225945
Position 10048: 0.0005878593759815673
Position 2753: 0.00048304962074030593
Position 9194: 0.00042243086156627157
Position 1082: 0.0004180112892218695
Position 2777: 0.00033527395662590216
Position 1587: 0.0003344040581174828
Position 10698: 0.00032237532209603703
Position 1913: 0.00029285683990880475
Position 3744: 0.0002475686619813781
Position 14505: 0.00022797816059932867
Position 5664: 0.00020446325277236133
Position 13723: 0.00019909739860147767
Position 409: 0.00019877642199508003
Position 9843: 0.000187555480075435
Position 9901: 0.00018504775595939234
Position 445: 0.00015575062787714835
Position 12277: 0.0001551644433554035
Position 4595: 0.00014960243410462677
Position 3870: 0.00013914911263189435
Position 3195: 0.000123605238617562
Position 3431: 0.00012355632344561657
Position 11635: 0.00011079394388010332
Position 2543: 0.00010565333483569339
Position 5863: 8.21101478752266e-05
Position 4067: 7.072560152810327e-05
Position 110: 4.008001336281635e-05
Position 760: 3.8490374186216536e-05
Position 616: 3.670927577486278e-05
Position 1555: 3.209906095154387e-05
Position 6758: 2.7900942725439037e-05
Position 2173: 2.7533259322059874e-05
Position 4330: 2.4502722815568023e-05
Position 633: 1.620525940985393e-05
Position 4444: 1.5744430230316962e-05
Position 6746: 1.1446333355360719e-05
Position 6360: 9.103758044790542e-06
Position 12054: 8.036700359696346e-06
Position 1010: 7.802762722698247e-06
Position 6698: 7.207995197215283e-06
Position 2336: 6.938430108043884e-06
Position 1439: 6.719646637057491e-06
Position 1148: 6.0279967395193115e-06
Position 533: 4.934058446723176e-06
Position 5066: 4.931846007744682e-06
Position 1838: 4.810542726245116e-06
Position 11460: 4.537060354752949e-06
Position 1645: 4.491940725283716e-06
Position 3255: 4.271367962553071e-06
Position 729: 2.730506247749775e-06
Position 1717: 1.8698544585733272e-06
Position 2419: 1.7841084500142695e-06
Position 2730: 1.2349253895683952e-06
Position 82: 9.206854332990958e-07
Position 312: 3.7100576390023834e-07
Position 8641: 2.718689796786005e-07
Position 9543: 1.9056684277301394e-07
Position 11224: 1.2131425445649008e-07
Position 683: 1.0234138411851136e-07
Position 8582: 7.593102802695365e-08
Position 531: 6.40920666489963e-08
Position 103: 6.001731919343822e-08
Position 459: 5.6777031830191344e-08
Position 356: 2.8316052281171015e-09
Position 51: 2.6828208153925945e-09
Position 437: 9.68885961946738e-10
Position 3904: 3.9489606997478683e-10
Position 3930: 3.9379127251646164e-10
Position 508: 3.9237361505458677e-10
Position 567: 8.645830060972343e-11
Position 974: 7.071162016005306e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11045: 0.9218840628547321
Position 8451: 0.9079091239561721
Position 3743: 0.6318064155553541
Position 4324: 0.5028662665156525
Position 10631: 0.3336046973163772
Position 4364: 0.2688218938049017
Position 10549: 0.24976151410896916
Position 19948: 0.23847709594052272
Position 3797: 0.22955779290010322
Position 2599: 0.15001480421232075
Position 13994: 0.13738430328076562
Position 19264: 0.13516551923887696
Position 21384: 0.12367497927486348
Position 3519: 0.11166875463178959
Position 20576: 0.10746943527695171
Position 3767: 0.10195992712504699
Position 22779: 0.09629515016771308
Position 3463: 0.09349098301627659
Position 6168: 0.09302591822199
Position 23756: 0.08107343906121549
Position 24220: 0.07829665092631388
Position 8157: 0.07583746675392986
Position 21951: 0.05805561164492277
Position 16450: 0.052536271292399274
Position 3572: 0.05068264480010685
Position 11909: 0.04917885595326223
Position 4775: 0.047631471981488746
Position 8102: 0.04572511765602822
Position 8467: 0.042570782022524234
Position 4697: 0.04173610807827267
Position 20354: 0.036833978931971455
Position 379: 0.035823609632460354
Position 10568: 0.03462227361616365
Position 11095: 0.030945927979969746
Position 13666: 0.030767033713787965
Position 2805: 0.029232803453041897
Position 8481: 0.02846036333328527
Position 4733: 0.027773916190115263
Position 10159: 0.023880607958090782
Position 14387: 0.0216691252614872
Position 11309: 0.019400782099695084
Position 15566: 0.01661976268092736
Position 3353: 0.01638927295176106
Position 20651: 0.015931532623243885
Position 4153: 0.015579920147692505
Position 4341: 0.015138067158860935
Position 5758: 0.013882156485410026
Position 4327: 0.011672637371297598
Position 8736: 0.011011812144902614
Position 16609: 0.010723093046949824
Position 20191: 0.010575180106717076
Position 3143: 0.010489234881848135
Position 10998: 0.01038204828623294
Position 8521: 0.010363334235058436
Position 20873: 0.01007951020835366
Position 3649: 0.009715736628259855
Position 10400: 0.009682639460766806
Position 328: 0.00928272768292195
Position 2631: 0.008915329278123926
Position 6834: 0.008630666601143177
Position 21550: 0.008630031322625147
Position 4486: 0.008297442273127308
Position 4905: 0.00794056430719672
Position 17756: 0.0075979892343902905
Position 5696: 0.0068211431449250425
Position 20916: 0.006340379923073021
Position 11106: 0.006318433395850902
Position 7920: 0.005950597819762363
Position 15590: 0.005848815226366234
Position 13521: 0.005808117637861385
Position 2452: 0.005734139478326912
Position 18221: 0.005674171716157681
Position 10800: 0.005671974165070558
Position 2573: 0.004713717511683816
Position 4623: 0.004406799830376207
Position 4847: 0.0043138439130172325
Position 20854: 0.004150253464369224
Position 11070: 0.004129150370715157
Position 21918: 0.003944310288818103
Position 4305: 0.003818202247231132
Position 12162: 0.003806832300738109
Position 5772: 0.0037406194941142132
Position 13591: 0.00355506671610651
Position 4429: 0.0034710837843102836
Position 16487: 0.0033895498066761516
Position 6027: 0.0032831875843013377
Position 5537: 0.002957016672671453
Position 10181: 0.002890278095456784
Position 17303: 0.002691387022660181
Position 10371: 0.0025844193022978874
Position 4251: 0.0025460952582669455
Position 12208: 0.0022997932554082003
Position 1186: 0.0022894072247849014
Position 2274: 0.002168051163264594
Position 764: 0.002120320884685871
Position 2479: 0.002102273932531642
Position 13465: 0.002008415157022797
Position 6907: 0.0020054270933937655
Position 11367: 0.0018127086717224443
Position 8084: 0.001728675521078574
Position 13178: 0.0017068128889131812
Position 7017: 0.0016627966559828555
Position 448: 0.0016276905135101437
Position 13709: 0.0016099010675024224
Position 3189: 0.0015843505606758458
Position 3283: 0.001563643491965287
Position 4127: 0.0014806489925646216
Position 10089: 0.0013471101456547494
Position 16933: 0.001307269710882724
Position 89: 0.001285830775044427
Position 3992: 0.001251037016463949
Position 9786: 0.0012292753601312629
Position 12854: 0.0012173338178033946
Position 2514: 0.001207107250941826
Position 1065: 0.0012021723857210884
Position 5061: 0.0011853125753912394
Position 4928: 0.001146487197172795
Position 12382: 0.0011345250749946042
Position 18261: 0.0011039813293479217
Position 5021: 0.0010877593291777573
Position 10440: 0.0010804545682063292
Position 651: 0.001049407121610168
Position 12067: 0.0010357114332989305
Position 20380: 0.0010216352487002415
Position 16958: 0.0010203484213448183
Position 3384: 0.0010170386168277714
Position 11846: 0.0010108544686635
Position 10595: 0.00100766866688092
Position 13315: 0.000999184115134905
Position 1130: 0.0009976253599731223
Position 8842: 0.0009933407487286979
Position 1248: 0.000987623330267289
Position 20360: 0.0009831658125591532
Position 6242: 0.0008784277989351567
Position 3249: 0.00083391363043582
Position 4435: 0.0008263603766341288
Position 14625: 0.0007996768830096693
Position 17779: 0.0007739417156639603
Position 5725: 0.0007669095163385939
Position 13831: 0.0007602507612570456
Position 483: 0.0006892092143729717
Position 11271: 0.0006627771864451778
Position 1510: 0.0006327272884847007
Position 3834: 0.000615023573413168
Position 10515: 0.000573886934956008
Position 15007: 0.0005710576193817434
Position 4041: 0.0005452536704271408
Position 11443: 0.0005434179305504815
Position 2387: 0.0005398461069087081
Position 1069: 0.0005363827252667479
Position 575: 0.0005199718995106354
Position 14407: 0.0005167352222056797
Position 14383: 0.0005039292457600728
Position 12900: 0.0005006667406507896
Position 5026: 0.0004952090534878829
Position 6497: 0.0004602572066572544
Position 11576: 0.00045752424892237724
Position 346: 0.00043034025984757236
Position 11868: 0.00040074515498931136
Position 13010: 0.00039673500803816595
Position 4983: 0.00035535074594232705
Position 9161: 0.00033646716701734024
Position 3696: 0.00033586725973647967
Position 11114: 0.0003322253367141602
Position 6146: 0.0003254686119552068
Position 4102: 0.00032262719677497335
Position 6609: 0.0003044089507984332
Position 8360: 0.00030308840489565235
Position 4780: 0.00030014306083521133
Position 429: 0.00029363996853008827
Position 683: 0.0002798466535078267
Position 8773: 0.0002745826275769781
Position 10484: 0.0002722152719770802
Position 4054: 0.000268505715667804
Position 1110: 0.00026781751796589506
Position 11586: 0.0002631420432612136
Position 5582: 0.0002623701805322372
Position 6316: 0.00024373334035526697
Position 4960: 0.0002333609564868949
Position 13485: 0.00022779338586679902
Position 14919: 0.00022756507610079927
Position 4012: 0.00022493981225203815
Position 992: 0.00022036975992704421
Position 5054: 0.00021790801197384683
Position 11490: 0.0002176570703448295
Position 2317: 0.0002108940903896787
Position 251: 0.0002061370951544616
Position 5589: 0.0002038188608592948
Position 4378: 0.00020140673554621283
Position 1171: 0.00018327410029511405
Position 3229: 0.00018300963298955916
Position 12757: 0.00016883530859450639
Position 3153: 0.00016750480590432511
Position 115: 0.0001653001904823502
Position 13395: 0.00015530367949794738
Position 9066: 0.00015281246934775483
Position 10933: 0.0001466659584775961
Position 6061: 0.00014387370126635522
Position 10192: 0.00014019918629056726
Position 5908: 0.00013761146826316028
Position 9989: 0.00012764791716327533
Position 1105: 0.00012121373005523147
Position 6318: 0.00012040867061797999
Position 668: 0.00011939591709467104
Position 13345: 0.00011591509367071508
Position 6606: 0.00011502206497837613
Position 6172: 0.00011286170786981176
Position 12697: 9.726621017281084e-05
Position 8854: 9.208309788440042e-05
Position 729: 8.835248587518847e-05
Position 14492: 8.454513926322725e-05
Position 14567: 8.416568831841419e-05
Position 10047: 8.349080877287945e-05
Position 843: 7.397205159329374e-05
Position 9123: 7.305498505172431e-05
Position 798: 7.298831589664531e-05
Position 2463: 7.248718518971872e-05
Position 9432: 7.233577411367e-05
Position 1356: 6.852464741827905e-05
Position 420: 6.796385396952426e-05
Position 722: 6.24272046636096e-05
Position 9820: 5.7411441635008474e-05
Position 11476: 5.026720845089492e-05
Position 301: 4.670165810438697e-05
Position 9452: 4.0863704041097636e-05
Position 522: 4.0677940696781434e-05
Position 2520: 3.541994092568121e-05
Position 8800: 3.479876924156623e-05
Position 1142: 3.473300012295899e-05
Position 11506: 2.9249420779181952e-05
Position 9272: 2.837619403743951e-05
Position 14123: 2.7998713064105167e-05
Position 4191: 2.6542064432873622e-05
Position 11562: 2.632234526533424e-05
Position 4492: 2.593521065646859e-05
Position 306: 2.5176411065055503e-05
Position 3861: 2.4650881734929054e-05
Position 540: 2.2782978968755334e-05
Position 452: 2.1673286740699375e-05
Position 705: 1.969729210661954e-05
Position 4676: 1.8129687486488333e-05
Position 4524: 1.6748442678828317e-05
Position 4256: 1.4896612441993349e-05
Position 5512: 1.4735096418700015e-05
Position 6651: 1.218600438013289e-05
Position 4708: 1.1688667827879766e-05
Position 2407: 1.0884234209945652e-05
Position 2029: 1.080931374915722e-05
Position 3487: 1.062235288381915e-05
Position 2048: 9.389897121292243e-06
Position 597: 8.248084249391852e-06
Position 13947: 5.985492202570534e-06
Position 950: 5.923773755730151e-06
Position 5951: 5.804277602452429e-06
Position 1168: 4.7862513302211625e-06
Position 2173: 4.59901383056124e-06
Position 1752: 4.2731113320380706e-06
Position 840: 4.136831566548266e-06
Position 1884: 3.706657724000599e-06
Position 6686: 3.511140908260631e-06
Position 2324: 3.4110302258557878e-06
Position 2089: 3.0953932608827e-06
Position 2902: 2.9669416321551876e-06
Position 399: 2.943232227642472e-06
Position 12260: 2.7544720946114534e-06
Position 1881: 2.749509875257801e-06
Position 10937: 2.6834570831584575e-06
Position 2003: 2.569606288852634e-06
Position 1038: 2.187988597783148e-06
Position 11286: 2.0696060897439465e-06
Position 11298: 2.05980114681187e-06
Position 1697: 2.014064559730989e-06
Position 2176: 1.9777499927956475e-06
Position 998: 1.9427018123698873e-06
Position 1343: 1.899594380874379e-06
Position 1145: 1.8330476478909802e-06
Position 2074: 1.6690489018750546e-06
Position 5338: 1.5771277528172716e-06
Position 901: 1.5575949043683688e-06
Position 932: 1.5565832253269832e-06
Position 1301: 1.4806485298880582e-06
Position 1834: 1.4534154393479253e-06
Position 2807: 1.42818243740406e-06
Position 1820: 1.3552947808179516e-06
Position 2644: 1.1790658013673444e-06
Position 1536: 1.0841343072741985e-06
Position 469: 1.0701266554565935e-06
Position 4579: 1.0040516312058146e-06
Position 1076: 9.932772577578648e-07
Position 2419: 9.540003718691238e-07
Position 1085: 8.911234009826842e-07
Position 1516: 8.560453379709133e-07
Position 10871: 7.731680248221712e-07
Position 8708: 7.49973138267353e-07
Position 1195: 7.382887463988269e-07
Position 2938: 7.323401781083763e-07
Position 1385: 7.271791260450663e-07
Position 9088: 7.053621551262402e-07
Position 959: 6.480778873785261e-07
Position 1842: 5.427838807949336e-07
Position 1703: 4.875572936922149e-07
Position 437: 2.563463339128104e-07
Position 2973: 1.961883360373422e-07
Position 4832: 1.4468947209413432e-07
Position 5090: 6.942552686636792e-08
Position 8688: 3.605787728206557e-08
Position 8781: 3.042539592628557e-08
Position 995: 2.827147934775581e-08
Position 488: 2.6670289991899513e-08
Position 1431: 1.880943090497872e-08
Position 1307: 1.857462540934912e-08
Position 582: 1.808162403366473e-08
Position 616: 1.766251517031442e-08
Position 624: 1.5960826674248454e-08
Position 631: 1.4490839420000429e-08
Position 8698: 1.2569401675973856e-08
Position 304: 1.1574421055293002e-08
Position 1016: 1.0812065295641331e-08
Position 605: 1.0076654786016453e-08
Position 1665: 9.087278985004471e-09
Position 384: 8.490886755284585e-09
Position 548: 7.780052276628466e-09
Position 404: 7.608923440934332e-09
Position 264: 7.345507117483773e-09
Position 907: 6.4140978091201304e-09
Position 1273: 5.182917569322631e-09
Position 388: 4.475522168056e-09
Position 217: 3.848990335985285e-09
Position 860: 2.586605333290948e-09
Position 920: 1.7682863174547206e-09
Position 98: 1.2103877285066162e-09
Position 707: 1.1166473515562165e-09
Position 183: 1.1004543144271799e-09
Position 459: 7.842180340274381e-10
Position 1448: 5.487761751843133e-10
Position 294: 4.702823589282387e-10
Position 1153: 4.524509566631223e-10
Position 1027: 4.4546041246418846e-10
Position 401: 2.587166838142537e-10
Position 552: 7.050263228224948e-11
Position 278: 3.502925837894296e-11
Position 282: 1.355351789813935e-11
Position 457: 1.346931473520074e-11
Position 230: 1.2029196371669897e-11
Position 287: 8.121841371134857e-12
Position 273: 5.0215077652270755e-12
Position 189: 1.5803914759404595e-12
Position 633: 1.4877177913229965e-12
Position 225: 1.0383511587690509e-12
Position 409: 7.386263473277724e-13
Position 8977: 4.565929562071099e-13
Position 275: 6.487637954111327e-14
