Gene = CPOX
Position 621: 9.193992867996375e-07
Position 521: 6.783364997974339e-07
Position 4000: 2.661494428557417e-07
Position 58: 1.9981453850936714e-07
Position 707: 7.057658566526758e-08
Position 992: 6.122342582697338e-08
Position 1078: 4.966721193876828e-08
Position 1296: 3.6879495987641625e-08
Position 906: 3.256449721223612e-08
Position 5020: 3.094168303576638e-08
Position 1037: 2.511748185242866e-08
Position 1394: 1.9240011087923174e-08
Position 1230: 1.8555237468463502e-08
Position 800: 1.5752914129666296e-08
Position 854: 9.918692650411342e-09
Position 942: 8.528148698997225e-09
Position 1425: 8.040619326687978e-09
Position 1236: 8.028159003469694e-09
Position 264: 5.620820582149206e-09
Position 1410: 5.26588892060146e-09
Position 5264: 8.9768937063533e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2980: 0.9328771931270919
Position 12211: 0.8612808774538735
Position 4868: 0.7893661764376302
Position 8063: 0.6993728376201175
Position 12952: 0.6317319912834776
Position 2567: 0.45338600446894345
Position 3923: 0.32007542574846515
Position 3966: 0.17999249738306233
Position 12978: 0.17689623343264868
Position 8086: 0.16994175854105523
Position 13128: 0.16046295716048226
Position 13922: 0.1581600028585857
Position 8250: 0.12467370382946151
Position 12051: 0.1110410346735302
Position 4950: 0.10583708444148933
Position 604: 0.09937123943897597
Position 5824: 0.09656153589161692
Position 8770: 0.08900333179472386
Position 14015: 0.08891928521580568
Position 13451: 0.0885616016629907
Position 2617: 0.07552300325458518
Position 4000: 0.07399399145309421
Position 12270: 0.05403041887708494
Position 12512: 0.052753615616987375
Position 601: 0.05177224230087295
Position 2657: 0.049546341048337224
Position 6471: 0.036051605570155396
Position 13394: 0.03534830163940424
Position 13975: 0.03345854819271242
Position 12867: 0.03262955717493374
Position 3030: 0.031054943528198552
Position 13690: 0.029622647765626807
Position 8402: 0.027641804230365215
Position 8223: 0.02681283687672121
Position 6456: 0.02679062264125131
Position 13555: 0.025778294370736716
Position 5650: 0.025166649332433365
Position 509: 0.02338640303502353
Position 13596: 0.02171161008480533
Position 8649: 0.020019923467081518
Position 13814: 0.019854422784598074
Position 2865: 0.019375603296687208
Position 8151: 0.01581097155219921
Position 1935: 0.01433631785022343
Position 2597: 0.014073380109248733
Position 3871: 0.013980063172299825
Position 10664: 0.013486442107290355
Position 10877: 0.01298187819040577
Position 2518: 0.012392956202524029
Position 963: 0.011607756882473603
Position 14124: 0.011258769144247232
Position 7934: 0.009840597645266404
Position 12489: 0.008808188412017028
Position 13176: 0.008757420876335027
Position 10368: 0.008375899134267877
Position 8175: 0.008069056375665962
Position 10966: 0.008058775997704094
Position 7504: 0.007619581138256576
Position 3843: 0.007534467272433532
Position 7248: 0.0073036955350488635
Position 12446: 0.006811938321261921
Position 14272: 0.006686585707908563
Position 569: 0.006685808849888371
Position 6207: 0.006582774489673029
Position 3065: 0.005856397457341877
Position 13771: 0.005734469173181016
Position 2241: 0.005543417141957424
Position 6782: 0.005234175126038433
Position 8943: 0.005026399411332967
Position 13284: 0.004780743900398505
Position 9130: 0.003828867106486571
Position 13642: 0.003798425334770268
Position 13265: 0.003770005186994811
Position 12782: 0.0037331186456089497
Position 3974: 0.003716771691136515
Position 12703: 0.0037068805079289694
Position 3205: 0.003582198625199772
Position 9045: 0.0035531093155232816
Position 1880: 0.0035180000157669588
Position 2268: 0.003271236405394873
Position 12398: 0.0032402411393943767
Position 12411: 0.0032217375275087256
Position 7585: 0.003138866387588772
Position 12422: 0.002805617584518431
Position 12024: 0.0027150040846570366
Position 13143: 0.002654368220116137
Position 14041: 0.0025212870160850076
Position 8814: 0.00250037408053156
Position 2287: 0.002460894830093064
Position 1169: 0.0024598493435524327
Position 6400: 0.0023334269993433797
Position 8545: 0.002299454791298247
Position 13353: 0.0021591213957051353
Position 7478: 0.002139685029015031
Position 14240: 0.0020458592376910644
Position 11397: 0.0019644846580885024
Position 3632: 0.001938085023489471
Position 8709: 0.0018892555780578725
Position 4097: 0.0018816720602543677
Position 10736: 0.0017899347749777384
Position 2570: 0.0017677885298643975
Position 305: 0.001740036735700399
Position 4845: 0.0017079176130934523
Position 2323: 0.001673150523126285
Position 13045: 0.0015895648161110274
Position 4711: 0.0014740822946971023
Position 8685: 0.0014458831062170144
Position 12892: 0.00138253747931947
Position 13870: 0.0011919785553782852
Position 447: 0.0010737125747711726
Position 9620: 0.0010301741966826977
Position 13799: 0.0010297509934153056
Position 7367: 0.0010054929867396487
Position 11996: 0.0009948061251299895
Position 13926: 0.000961256945056202
Position 4835: 0.0009349259386477627
Position 7542: 0.0009006677783667662
Position 5889: 0.0008899552690424582
Position 9019: 0.0007943236701921957
Position 11094: 0.0007753981976630275
Position 562: 0.0007410868031744895
Position 3196: 0.0007352771225808614
Position 10561: 0.0007201676263922433
Position 6502: 0.000720125297457188
Position 12219: 0.000714442607375946
Position 4931: 0.0007085432813736774
Position 13296: 0.0006820281905518068
Position 10616: 0.0006413878320352073
Position 6036: 0.0006303825400414161
Position 2506: 0.0006219265650048383
Position 8366: 0.0006165565433004182
Position 8256: 0.0006012422295332016
Position 3818: 0.0005865676753099915
Position 6499: 0.0005860672288062628
Position 8990: 0.0005769908859506267
Position 1951: 0.0005617918673625718
Position 7151: 0.0005540875814738917
Position 7401: 0.000526575284526404
Position 6588: 0.0005263893917654216
Position 1580: 0.0005199900817241767
Position 876: 0.000518013999541811
Position 8746: 0.0005151157121868502
Position 530: 0.0004986229773125775
Position 8455: 0.0004804714568356898
Position 12096: 0.0004804355846318509
Position 8253: 0.00047799371354556553
Position 3770: 0.0004742495115896513
Position 12613: 0.0004711407353699301
Position 8566: 0.0004664418666916191
Position 2914: 0.0004520429056201232
Position 7404: 0.0004314473938688012
Position 3635: 0.0003976438179367592
Position 230: 0.000394929749487605
Position 2284: 0.0003727152743639464
Position 4812: 0.00037170095121615026
Position 6217: 0.0003436952401235332
Position 893: 0.00034188522377003543
Position 12616: 0.0003386257092851968
Position 10778: 0.0003305940174393993
Position 5327: 0.0003179498715970408
Position 1999: 0.00031228577106567847
Position 12980: 0.00030805087557457794
Position 13479: 0.0002929171678801511
Position 8774: 0.00029262179580356754
Position 2583: 0.0002831318798167691
Position 725: 0.00028265675847209074
Position 2177: 0.00027169182632062435
Position 7317: 0.0002630079603174487
Position 3849: 0.0002445726177174505
Position 5714: 0.00024388337377611433
Position 13203: 0.0002434834968428329
Position 572: 0.00023936425946916788
Position 12793: 0.00023321003717700594
Position 1425: 0.00022710846402177902
Position 5788: 0.00021931476358360284
Position 2076: 0.00020420851945458944
Position 4928: 0.00019762326512866855
Position 2807: 0.000194529868196388
Position 2771: 0.00018380095911728589
Position 13654: 0.00018291641644884167
Position 4876: 0.00018076341672619843
Position 11927: 0.00016073184064645222
Position 12456: 0.0001561374027037001
Position 2883: 0.00015577315959116263
Position 343: 0.00014848108483442435
Position 1508: 0.00014700151707065372
Position 12076: 0.0001148345038355842
Position 6806: 0.0001136036938044846
Position 9597: 0.0001106947544961364
Position 3011: 0.00010893031431280356
Position 9680: 0.00010605922225626299
Position 910: 9.985991251875916e-05
Position 10032: 9.703817301856512e-05
Position 2093: 9.168902993966156e-05
Position 338: 8.730597579964685e-05
Position 518: 8.197896168083823e-05
Position 1476: 7.889312032644278e-05
Position 13024: 7.534031350904391e-05
Position 578: 7.460312048811516e-05
Position 638: 7.432946093065893e-05
Position 3149: 7.214693107064274e-05
Position 2954: 6.90537550708216e-05
Position 3654: 5.780880368832119e-05
Position 4222: 5.7535637108521454e-05
Position 10001: 5.6835303023323475e-05
Position 3235: 5.4067102846286896e-05
Position 10246: 5.358622434186694e-05
Position 10091: 4.7968252561194654e-05
Position 10071: 4.7527740116019436e-05
Position 575: 4.4343683050617205e-05
Position 2399: 4.1964850690816814e-05
Position 202: 4.149537214351747e-05
Position 2940: 3.836649268104437e-05
Position 2470: 3.7469199890583066e-05
Position 12993: 3.7017995128077185e-05
Position 698: 3.584144623190552e-05
Position 2136: 3.531512480988542e-05
Position 3891: 3.45385991677355e-05
Position 927: 3.4255731323456684e-05
Position 9832: 3.4233399593245485e-05
Position 3700: 3.118811505704085e-05
Position 3208: 2.8262561777252926e-05
Position 940: 2.747263321863217e-05
Position 4406: 2.642559861230924e-05
Position 1826: 2.3155080013725457e-05
Position 4786: 2.272478373312661e-05
Position 5369: 2.2714224387679176e-05
Position 810: 2.109234679615002e-05
Position 3529: 1.7482976854169447e-05
Position 8578: 1.5878451910419228e-05
Position 8750: 1.5808359975889526e-05
Position 8794: 1.4889206040737666e-05
Position 4431: 1.4080820362283254e-05
Position 3786: 1.4039193968717867e-05
Position 9794: 1.4036911925351697e-05
Position 190: 1.363957686429088e-05
Position 6152: 1.2293384614089233e-05
Position 4565: 9.939455198396601e-06
Position 806: 9.314580987062089e-06
Position 3173: 9.265486509605527e-06
Position 3181: 8.605997526176759e-06
Position 8380: 8.121673647012852e-06
Position 4262: 8.036801395848146e-06
Position 4048: 7.121554446519405e-06
Position 949: 6.762880738012219e-06
Position 831: 6.646169811265177e-06
Position 3438: 5.5139237359843786e-06
Position 8821: 5.439150240329926e-06
Position 8485: 4.679802749487585e-06
Position 238: 4.4054396530554704e-06
Position 5652: 3.916082008608035e-06
Position 5772: 3.7753188076874877e-06
Position 6522: 3.5650951285182106e-06
Position 8858: 3.0083822280353625e-06
Position 3456: 2.293166234708318e-06
Position 4728: 2.2158555299790796e-06
Position 3665: 2.076903706081926e-06
Position 3308: 2.0579400932174023e-06
Position 318: 1.5973516826334182e-06
Position 285: 1.5709243777776392e-06
Position 6944: 1.518679507734875e-06
Position 6661: 1.3944635217907909e-06
Position 392: 1.2363150032305738e-06
Position 8792: 1.1252279628234518e-06
Position 8661: 1.1092716172599737e-06
Position 649: 1.1026704618846295e-06
Position 348: 1.0311866688918098e-06
Position 4568: 9.963830630561991e-07
Position 6544: 8.556985934728729e-07
Position 8800: 6.710178537490053e-07
Position 646: 5.624156121112357e-07
Position 770: 5.488093921467747e-07
Position 713: 3.572198301980869e-07
Position 175: 3.429135148928832e-07
Position 4621: 2.7406006942148163e-07
Position 1112: 2.691609224542374e-07
Position 1840: 2.6362146229278905e-07
Position 729: 2.3316702579181627e-07
Position 838: 2.288261516105216e-07
Position 704: 2.2265253811121484e-07
Position 1027: 2.2173568750548827e-07
Position 665: 2.0868436621510878e-07
Position 209: 1.7539946067473003e-07
Position 1024: 1.5863262451037984e-07
Position 1585: 1.5707634110359688e-07
Position 1548: 1.3896030858212784e-07
Position 4649: 1.347214905509206e-07
Position 854: 1.2502206027741134e-07
Position 4985: 1.2420573192251165e-07
Position 912: 1.1555631988890851e-07
Position 12465: 1.128295202531058e-07
Position 389: 9.812574451706487e-08
Position 692: 7.192100803910178e-08
Position 5831: 4.813045508036944e-08
Position 584: 4.0669448208335174e-08
Position 327: 3.3574024869062515e-08
Position 244: 3.0585503176974045e-08
Position 5685: 2.441556447718114e-08
Position 1040: 2.0726646828358075e-08
Position 671: 1.1704976622308841e-08
Position 897: 9.375788271973468e-09
Position 1837: 9.009965093312114e-09
Position 394: 8.971339212948145e-09
Position 1062: 7.597445065861923e-09
Position 824: 7.142108251495363e-09
Position 677: 6.146067443801166e-09
Position 424: 5.2482188089792394e-09
Position 842: 4.938986777593512e-09
Position 426: 4.447533813409472e-09
Position 992: 4.1817571439130394e-09
Position 1172: 2.9886942792842257e-09
Position 880: 2.907680743565118e-09
Position 764: 2.0210488425653617e-09
Position 980: 1.845248512022591e-09
Position 818: 1.5510804475236265e-09
Position 774: 1.2835409919648904e-09
Position 895: 1.1980696508295712e-09
Position 766: 1.1554642593089806e-09
Position 5139: 8.976893706353293e-11
Position 127: 2.2127379790193866e-11
