Gene = KNCN
Position 1974: 0.38702745173339226
Position 1947: 0.330678886489345
Position 1440: 0.18609939293182617
Position 1764: 0.12025178451866968
Position 2617: 0.08719771131510128
Position 634: 0.053434369593583476
Position 1795: 0.053017933105600774
Position 3287: 0.045821515226221896
Position 694: 0.041237102372463544
Position 1190: 0.035081308047694326
Position 583: 0.03283612595755105
Position 2666: 0.031942602894036734
Position 3547: 0.030544608055088615
Position 2292: 0.025582112793273874
Position 1890: 0.024411166640584965
Position 343: 0.02099572741756139
Position 1138: 0.017464507703221686
Position 1980: 0.016411843157437482
Position 2477: 0.014229460702343672
Position 1157: 0.013263789244898455
Position 763: 0.012479559612783162
Position 1619: 0.009991480403747635
Position 2393: 0.009388151109553867
Position 3069: 0.008971841274924446
Position 3016: 0.007678647384050282
Position 1307: 0.007255074716366782
Position 413: 0.0072436195147132214
Position 2933: 0.007194767000672557
Position 3563: 0.006451158972206501
Position 3408: 0.0053068928293263234
Position 1173: 0.005135139940243581
Position 1670: 0.00450807820275923
Position 961: 0.004314606573453317
Position 1281: 0.0035247737742367413
Position 1244: 0.003456772147729499
Position 2101: 0.0033251249263281796
Position 3308: 0.0032046659982449517
Position 3774: 0.003106699054228048
Position 3118: 0.003068591797711882
Position 3725: 0.002789273916731923
Position 1077: 0.0027720016303727996
Position 2320: 0.0026419764803545056
Position 586: 0.0023610681775268812
Position 1713: 0.0020126403322583805
Position 1656: 0.0019761812917150406
Position 2822: 0.001861428728799312
Position 2334: 0.0018602588118162948
Position 1039: 0.0017127945855800058
Position 1055: 0.0016715892732399094
Position 3208: 0.0015025309911734965
Position 3086: 0.001422161522021528
Position 349: 0.0012841275045973387
Position 3415: 0.0012041940683630852
Position 1771: 0.001197659580982462
Position 1018: 0.0011758388059005898
Position 893: 0.0010475189863564166
Position 2238: 0.0009147080806896896
Position 3376: 0.0008855207201600498
Position 1639: 0.0008847724524013358
Position 2267: 0.0008683858723007689
Position 2241: 0.0007783577953843368
Position 249: 0.0007132235146152238
Position 2390: 0.0006516955078659464
Position 3109: 0.0006492158666424983
Position 1742: 0.0006191282779297999
Position 2443: 0.0006092070597584451
Position 3741: 0.0005958871136230807
Position 1304: 0.0005802586358684379
Position 2973: 0.0005416153047791961
Position 3036: 0.0005230248632829015
Position 3597: 0.0004553196153518921
Position 426: 0.0004534627177013494
Position 2881: 0.00043895391544833634
Position 2158: 0.0004107418098610968
Position 308: 0.00039296911990153245
Position 455: 0.0003858947429660391
Position 1412: 0.0003808673528817299
Position 473: 0.0003713012160815704
Position 735: 0.0003466183105802048
Position 3436: 0.0003334404265585999
Position 215: 0.0003256486429496258
Position 3380: 0.0003147062276804022
Position 1800: 0.0002778466138071618
Position 420: 0.0002500588791985745
Position 1951: 0.0002495528557114803
Position 3566: 0.00024751941827497024
Position 1146: 0.00023889454755534207
Position 1628: 0.00023628232141067687
Position 2080: 0.0002290468212266016
Position 2887: 0.00022711556900915393
Position 868: 0.00022390054165261796
Position 3041: 0.00021508293429367927
Position 2955: 0.00021389014266820426
Position 300: 0.00020905505712845237
Position 1458: 0.00020672340557512139
Position 2807: 0.0001941593414108982
Position 1332: 0.00018582636464377957
Position 2986: 0.0001790823539529094
Position 3053: 0.00013272188927604644
Position 490: 9.10406317447042e-05
Position 701: 8.939600962313756e-05
Position 1996: 8.818873956579218e-05
Position 1399: 8.305767084479386e-05
Position 3334: 7.890170943341826e-05
Position 2506: 7.37180627917265e-05
Position 2175: 7.332781618454668e-05
Position 1913: 7.218528933179157e-05
Position 904: 6.31956226845426e-05
Position 256: 5.911089649069344e-05
Position 1321: 5.7257724698203835e-05
Position 907: 5.5623702374886475e-05
Position 203: 5.155099293779777e-05
Position 861: 5.061294364029624e-05
Position 2554: 4.520667054163512e-05
Position 246: 4.305741721337598e-05
Position 3656: 3.887844294435671e-05
Position 843: 3.827736958021929e-05
Position 2354: 3.637432509336599e-05
Position 1957: 3.336889695809115e-05
Position 224: 3.097356278004167e-05
Position 2829: 2.8526307368803896e-05
Position 272: 2.6810289608050505e-05
Position 289: 2.436980837153422e-05
Position 158: 2.422599713142502e-05
Position 931: 2.3002615104865806e-05
Position 2631: 2.2147278060565645e-05
Position 2536: 1.8218169225250367e-05
Position 230: 1.5974211913526593e-05
Position 927: 1.5929064530605465e-05
Position 705: 1.5709072531833256e-05
Position 532: 1.3971935192969055e-05
Position 942: 1.013450152785067e-05
Position 783: 9.415377588624717e-06
Position 909: 8.273575183221758e-06
Position 276: 7.682935217330629e-06
Position 175: 5.525581196285886e-06
Position 278: 5.414385378315363e-06
Position 2076: 5.2159452626040315e-06
Position 797: 4.583380323024698e-06
Position 364: 3.964307984459795e-06
Position 2243: 3.634661782654659e-06
Position 528: 3.2549632393463585e-06
Position 855: 3.192212933752318e-06
Position 356: 2.858575948002538e-06
Position 1414: 2.73842482215057e-06
Position 193: 2.6812381448144257e-06
Position 801: 2.378179761886419e-06
Position 235: 2.319054669914712e-06
Position 2905: 1.589359623390025e-06
Position 2018: 1.4025050577080075e-06
Position 711: 1.337443585774848e-06
Position 353: 1.0892251064549659e-06
Position 1600: 1.0763348001239751e-06
Position 320: 8.940767911011419e-07
Position 714: 8.735327303161211e-07
Position 1084: 6.151447964417363e-07
Position 976: 5.922088747183661e-07
Position 497: 5.870980654110758e-07
Position 915: 5.559634495477186e-07
Position 720: 5.249108756649689e-07
Position 550: 5.241447734874895e-07
Position 361: 4.853561922801152e-07
Position 1549: 4.464398139317808e-07
Position 539: 4.1532628635614493e-07
Position 995: 4.0902300831450264e-07
Position 285: 3.168894257826809e-07
Position 725: 3.0241437311209745e-07
Position 544: 2.406049272514131e-07
Position 180: 9.956785013163648e-08
Position 523: 8.405022213252356e-08
Position 502: 6.438101858442289e-08
Position 315: 6.311967021701964e-08
Position 184: 5.8261385881153884e-08
Position 317: 5.1868809553648417e-08
Position 369: 4.716902365031153e-08
Position 367: 4.195673906197233e-08
Position 264: 3.32920475888467e-08
Position 1466: 3.241885268165029e-08
Position 504: 2.1945921064038346e-08
Position 512: 9.960524332244221e-09
Position 972: 4.417574256376419e-09
Position 155: 5.7317817319637325e-11
