Gene = RP11-385J1.3
Position 4507: 0.10236615787464966
Position 8698: 0.09511515274643596
Position 20678: 0.07816577562086136
Position 28185: 0.07267698326720769
Position 11976: 0.06275560396193726
Position 25941: 0.06163195444947337
Position 25720: 0.060187495702758394
Position 8587: 0.05683444847018816
Position 15481: 0.042971810562262305
Position 25065: 0.04187527522842656
Position 20898: 0.04162748807522069
Position 8714: 0.04151827879424606
Position 9519: 0.036386928518679036
Position 27526: 0.03507718409948068
Position 21408: 0.03455516013846996
Position 14129: 0.02671569434588327
Position 15460: 0.02645822197836854
Position 19037: 0.0233030235870279
Position 3718: 0.0211596386516481
Position 8591: 0.020525783362163128
Position 4001: 0.01996425146019026
Position 24944: 0.01940316778853811
Position 20321: 0.018946823145841316
Position 8677: 0.01629357094302368
Position 17410: 0.01620674466677163
Position 6310: 0.014887771168415779
Position 5756: 0.013545898982251278
Position 5712: 0.013347418730208463
Position 3316: 0.012904600326293932
Position 2055: 0.012095621711436747
Position 6116: 0.011519219340109691
Position 3818: 0.011253528003587386
Position 23682: 0.010727110284712276
Position 12864: 0.009584695964972018
Position 4437: 0.00777779792091435
Position 7058: 0.007661388836161068
Position 8106: 0.007551899844139617
Position 3730: 0.007376241109731609
Position 8015: 0.007336134652224332
Position 27272: 0.007200091047311657
Position 5733: 0.006906344588300797
Position 9168: 0.006902462255694412
Position 958: 0.0068066533621492144
Position 13790: 0.00660469909041236
Position 26399: 0.006301962563469399
Position 25211: 0.006191138093580529
Position 5499: 0.006085164360601397
Position 5817: 0.005920029736742764
Position 6958: 0.005908937714045751
Position 15261: 0.0057746803819846764
Position 6279: 0.005644569538115571
Position 11821: 0.005415125475953802
Position 27436: 0.00527527962651898
Position 5033: 0.00517023122464484
Position 8422: 0.005108908466048476
Position 11486: 0.004895987676475959
Position 3102: 0.004635771042088522
Position 23374: 0.004520798135186765
Position 7781: 0.004339562402916998
Position 4510: 0.004325848674253727
Position 24608: 0.0035358742077545176
Position 1982: 0.003415325319817861
Position 15549: 0.0033283278131010716
Position 3216: 0.0032297717668445603
Position 7826: 0.0030279904420224602
Position 3648: 0.0030183385623100295
Position 3832: 0.0026620139117870256
Position 12777: 0.0026559476133818146
Position 6219: 0.0025527143222014484
Position 8084: 0.0023851394604851375
Position 5877: 0.002341251140093486
Position 8063: 0.0022426349832446427
Position 25458: 0.0021620474977501695
Position 10089: 0.0021373097562592857
Position 1871: 0.00211152618933699
Position 2103: 0.0020180276582777716
Position 7841: 0.001960867151264983
Position 3374: 0.001810048226202326
Position 7167: 0.00167696065351955
Position 5560: 0.0016222850047795056
Position 4602: 0.001609373726983504
Position 24572: 0.0015862624828077096
Position 3759: 0.001331808036173018
Position 1128: 0.0013099210561837204
Position 6901: 0.0012906583897593284
Position 12783: 0.0011772397946452277
Position 13106: 0.0011392127048729071
Position 19348: 0.0011382758423085111
Position 3222: 0.0010822039921830563
Position 971: 0.0010627996363423518
Position 6400: 0.0010241060320607405
Position 5458: 0.0009141520567622536
Position 18121: 0.0009021065875180201
Position 18457: 0.0009007960044450904
Position 797: 0.0008580869337831567
Position 4624: 0.0008407458673767207
Position 11525: 0.0008123002934113576
Position 3880: 0.0008000075013126795
Position 7633: 0.0007853553871304288
Position 7139: 0.0007587943106093984
Position 5739: 0.0007099969535007028
Position 2530: 0.0006941640638799584
Position 5620: 0.0006871318338775304
Position 3407: 0.0006829147318564052
Position 3696: 0.000635419444475197
Position 5672: 0.0006165356290518436
Position 3698: 0.0005902622569741553
Position 12827: 0.0005400983734723449
Position 4551: 0.0005126599263732924
Position 6351: 0.0005117498180773104
Position 550: 0.0005096284107781876
Position 4967: 0.0005039143025259984
Position 5421: 0.0004891015350971281
Position 6355: 0.00045166574035105116
Position 7343: 0.0004436902226436018
Position 1131: 0.0004380317996471037
Position 21876: 0.00042311076143440417
Position 23509: 0.0004138413719340008
Position 6190: 0.00037527548116494025
Position 1022: 0.00035251324591530916
Position 869: 0.0003503194903871544
Position 9105: 0.0003426767001041017
Position 6282: 0.0003258898459651707
Position 5533: 0.0003096819312301087
Position 16542: 0.00027878636150164063
Position 20463: 0.0002572459488405822
Position 18614: 0.00023907098686205085
Position 5541: 0.00022262801771482412
Position 370: 0.00021321043326795507
Position 1150: 0.00019715353424469459
Position 20202: 0.0001954406646705962
Position 4083: 0.0001796052868832931
Position 16481: 0.00017844370499390416
Position 980: 0.0001679814700609494
Position 923: 0.00016328948264291373
Position 2649: 0.00016302700673077373
Position 519: 0.00015982759037735855
Position 2079: 0.00015400647632696785
Position 1944: 0.00015144665404870827
Position 4368: 0.00012964956149857682
Position 2874: 0.00012240067461287353
Position 3453: 0.00012201212880517646
Position 2026: 0.00010928915100623824
Position 1186: 0.00010154529045215426
Position 2690: 9.882486622404815e-05
Position 593: 8.294404800214746e-05
Position 1916: 7.903614825404757e-05
Position 2348: 7.753305122988273e-05
Position 12550: 7.493007855203281e-05
Position 12534: 7.437219500732989e-05
Position 3765: 6.471390785176395e-05
Position 2693: 5.6567551085242275e-05
Position 2782: 5.133658672958924e-05
Position 2601: 5.107997212902983e-05
Position 12503: 5.077589655374823e-05
Position 987: 4.619545325286916e-05
Position 72: 4.14299841057768e-05
Position 17764: 4.0742189208249726e-05
Position 11311: 3.847310129657799e-05
Position 2719: 3.824097647999711e-05
Position 2532: 3.637851532790001e-05
Position 3503: 3.629840874009022e-05
Position 2995: 3.6189575735379525e-05
Position 11120: 3.555978933396042e-05
Position 3979: 3.052039156156333e-05
Position 2472: 2.3206630793078864e-05
Position 9747: 2.0867011016454403e-05
Position 167: 2.0336071013901007e-05
Position 3259: 1.9810382622493824e-05
Position 11361: 1.8343942130195158e-05
Position 670: 1.4684701390287523e-05
Position 3276: 1.4672455873702253e-05
Position 1029: 1.4406573003200226e-05
Position 1842: 1.3805565813094803e-05
Position 1134: 1.303706691309162e-05
Position 690: 1.2263478275966695e-05
Position 823: 1.1812679293545921e-05
Position 693: 1.09964053490849e-05
Position 1058: 1.0981980299526894e-05
Position 4007: 1.0518631770245136e-05
Position 1026: 1.034630516194982e-05
Position 1805: 1.0113592070786398e-05
Position 4040: 9.837307072487835e-06
Position 9710: 9.558179856598977e-06
Position 3488: 9.333437126913295e-06
Position 2791: 9.296627567564654e-06
Position 2758: 8.670210707480032e-06
Position 829: 8.183519998552668e-06
Position 636: 7.640725083214141e-06
Position 723: 7.476159284757419e-06
Position 376: 7.386547434221459e-06
Position 3230: 6.918530273167663e-06
Position 1649: 6.750249008969854e-06
Position 1941: 6.553984829563181e-06
Position 2926: 6.3010567147557355e-06
Position 878: 6.0554923034477565e-06
Position 77: 4.197843368316133e-06
Position 2711: 3.16013893822687e-06
Position 2967: 3.04204564389287e-06
Position 4943: 3.0020271007979972e-06
Position 2233: 2.807442336958796e-06
Position 11280: 2.204424629674678e-06
Position 5006: 1.8739276384429523e-06
Position 414: 1.6897876599565108e-06
Position 2807: 1.6560155246252142e-06
Position 1287: 1.6081360621183558e-06
Position 402: 1.34748735104034e-06
Position 424: 1.2986875386793791e-06
Position 458: 1.2777475866169675e-06
Position 1060: 1.218274379640529e-06
Position 2492: 1.1396300990651261e-06
Position 3104: 1.037249221239661e-06
Position 1203: 9.710329401853598e-07
Position 575: 9.607897122171343e-07
Position 997: 9.352485425177742e-07
Position 388: 7.98274273580938e-07
Position 934: 7.520364305496125e-07
Position 1551: 6.499308603664167e-07
Position 728: 6.329594641419342e-07
Position 421: 6.062041445005744e-07
Position 3523: 5.335288627559453e-07
Position 174: 4.888769201233947e-07
Position 171: 4.811261245894666e-07
Position 4441: 4.3661637745469167e-07
Position 6561: 4.06842518122782e-07
Position 1455: 3.419186740771312e-07
Position 5992: 3.366030857697999e-07
Position 1508: 2.8653751188318177e-07
Position 5255: 2.8523222034205814e-07
Position 1259: 2.738814354387433e-07
Position 1290: 2.246621480518087e-07
Position 4270: 1.7254265615874753e-07
Position 1811: 1.2279065401232178e-07
Position 1697: 1.1324914208061886e-07
Position 2194: 8.795531000284902e-08
Position 2785: 6.039997051965628e-08
Position 1749: 5.904304100619326e-08
Position 500: 5.616340930922298e-08
Position 464: 4.95282126300801e-08
Position 3070: 4.832406460345854e-08
Position 1331: 4.4131344243564546e-08
Position 1739: 4.2940432484936035e-08
Position 242: 3.7524823232342044e-08
Position 1070: 3.382319007257455e-08
Position 1229: 2.9431487354076313e-08
Position 1444: 2.5651922416087775e-08
Position 989: 1.3620349440061328e-08
Position 2108: 2.3117517375001137e-09
Position 1294: 2.2329314775618418e-09
Position 1613: 1.6671618629783832e-09
Position 85: 1.5187707563908625e-09
Position 2136: 1.1279853580599386e-09
Position 1559: 1.0119262956123994e-09
Position 994: 9.541062523768176e-10
Position 212: 7.505788916888868e-10
Position 605: 3.480580223490555e-10
Position 187: 3.29728739591002e-10
Position 991: 2.3216057658069842e-10
Position 469: 1.622301278174775e-10
Position 739: 1.4088501621786635e-10
Position 309: 5.7435864120352286e-11
Position 292: 4.3991606634790795e-11
Position 190: 2.7525089811155477e-11
Position 178: 2.6691577970766723e-11
Position 278: 2.3211029098550272e-11
Position 298: 1.423505773433019e-11
Position 219: 1.0443634446471174e-11
Position 182: 3.885920178488004e-12
Position 275: 5.570768643403946e-13
Position 1213: 2.0237793755000483e-13
Position 1217: 1.8678539500379815e-13
Position 295: 9.979011260712136e-14
Position 257: 4.2408418409738907e-16
Position 252: 1.307567060723836e-16
