Gene = TIGIT
Position 732: 0.00029431649349750174
Position 1145: 0.0002774179459595357
Position 3546: 0.000236161688463359
Position 3976: 0.00023163860174979595
Position 262: 0.00018959878965130558
Position 3406: 0.00018665779137776915
Position 1261: 0.00013621607299607006
Position 3870: 0.00013207757881268217
Position 1693: 0.0001233292013105278
Position 3201: 7.735779708540198e-05
Position 2152: 6.978954334540815e-05
Position 1702: 6.81431365237069e-05
Position 3322: 6.663411966264439e-05
Position 3399: 6.548623699286998e-05
Position 1806: 5.857305263576517e-05
Position 709: 4.81496200600468e-05
Position 3949: 4.503216565698905e-05
Position 1953: 3.885451621586879e-05
Position 1680: 3.611907328424036e-05
Position 1347: 3.253904303395175e-05
Position 1822: 3.1490717065524246e-05
Position 1395: 2.3433106796442587e-05
Position 1982: 2.1854328131358837e-05
Position 658: 1.7378132272548365e-05
Position 673: 1.7077518981510235e-05
Position 671: 1.6945170984028424e-05
Position 9319: 1.5941440777420556e-05
Position 2027: 1.096645760789838e-05
Position 2071: 9.255542180827412e-06
Position 2142: 9.106795192699521e-06
Position 259: 5.791632455168093e-06
Position 3250: 5.509109384576537e-06
Position 136: 4.3131183967246075e-06
Position 5482: 4.099487102583261e-06
Position 5693: 3.64999390453683e-06
Position 161: 3.2377134883721953e-06
Position 339: 3.0508330495510115e-06
Position 4991: 2.306011381909739e-06
Position 2939: 2.0772216257339902e-06
Position 3095: 1.713601061098241e-06
Position 2370: 1.4527766203530041e-06
Position 713: 1.3917983089683926e-06
Position 880: 1.3376912860068106e-06
Position 457: 1.173430669860156e-06
Position 8657: 1.1066615911212285e-06
Position 355: 1.1023348277070955e-06
Position 2248: 9.316143277315872e-07
Position 899: 5.181903136280573e-07
Position 808: 3.900799286537545e-07
Position 795: 3.506136110392325e-07
Position 422: 3.4547297705409156e-07
Position 535: 3.222501206546497e-07
Position 400: 2.676069698134476e-07
Position 499: 2.30616691998636e-07
Position 811: 1.3683134738518673e-07
Position 159: 1.061887750916715e-07
Position 45: 9.977105967034467e-08
Position 253: 4.948427205229664e-08
Position 188: 3.348536807191438e-08
Position 272: 2.9956282475105006e-08
Position 168: 2.8186492715950965e-08
Position 3087: 1.027091790700493e-08
Position 1192: 4.409320218844593e-09
Position 363: 1.1178963854984458e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8494: 0.9768651206972419
Position 5400: 0.641713835559844
Position 2897: 0.53924018902917
Position 12058: 0.4537462150790492
Position 1878: 0.4217764167590626
Position 4627: 0.4212865331151582
Position 4442: 0.2774736638998438
Position 2869: 0.18912867199401245
Position 16886: 0.15524059623377243
Position 2237: 0.1085581894018873
Position 18269: 0.08771282745855742
Position 5430: 0.07064753394201008
Position 416: 0.05382948117100347
Position 9509: 0.051865896093172416
Position 8790: 0.04722540080064119
Position 16792: 0.046879294100264
Position 8143: 0.04437863181633419
Position 1444: 0.03537029457332743
Position 18226: 0.035228967704429626
Position 4816: 0.034170246906102764
Position 2854: 0.03268296538587367
Position 4669: 0.030488963489267655
Position 1036: 0.028594626424340724
Position 18457: 0.02502313349751648
Position 2911: 0.02280696483741201
Position 2942: 0.022713793009058954
Position 7699: 0.022076887443120394
Position 3224: 0.02140965821739937
Position 10134: 0.02091541886106224
Position 6775: 0.020703436080898363
Position 3374: 0.019607402269176972
Position 2303: 0.018275060438099136
Position 1551: 0.017130127223544
Position 11736: 0.01567330460686094
Position 13311: 0.015423286676809802
Position 17078: 0.0143979542891942
Position 1884: 0.013265281344782897
Position 4848: 0.013158909283661811
Position 11840: 0.012556928248900265
Position 7494: 0.01142510553380136
Position 12982: 0.01119188798578494
Position 5485: 0.011078839407895077
Position 11486: 0.010730882635943911
Position 13864: 0.009988574781274288
Position 1569: 0.009880492389922467
Position 16795: 0.009587816614817333
Position 1492: 0.009515061419416498
Position 6417: 0.009411296484753067
Position 8235: 0.009048472845701467
Position 5448: 0.008849354011555424
Position 10199: 0.008413596780175153
Position 14228: 0.008029772037314272
Position 16777: 0.0074679251029772355
Position 5812: 0.007139310039295074
Position 4691: 0.006964258259516559
Position 5404: 0.0064631256946591584
Position 6193: 0.006347316260887831
Position 3706: 0.0056867089318303745
Position 4851: 0.00567069120166778
Position 11540: 0.0055039467981401365
Position 11574: 0.005372862235974834
Position 6084: 0.0053272476445129155
Position 10636: 0.005131631627687516
Position 17152: 0.004833407885837206
Position 825: 0.004610439807402762
Position 852: 0.004506413576037473
Position 5285: 0.004385847290162467
Position 17308: 0.0043079654736917754
Position 1372: 0.004252464699935975
Position 10432: 0.0035878963532728274
Position 15745: 0.0034441252433798334
Position 13011: 0.0034310019347562675
Position 8173: 0.003417981969244284
Position 13430: 0.003382275138328154
Position 13556: 0.0032997848661933107
Position 1516: 0.003223005813758174
Position 13345: 0.002688903381126217
Position 4487: 0.002677978005126371
Position 14488: 0.0026289087414156937
Position 18892: 0.002622373700319896
Position 15768: 0.002503401834455258
Position 2871: 0.0024263907263234303
Position 8666: 0.0024003200514297112
Position 6556: 0.002236244608364924
Position 13985: 0.0022096720687452926
Position 4821: 0.002170393177192079
Position 10301: 0.002141130549486689
Position 10447: 0.0020510162499799887
Position 1855: 0.001964022584914086
Position 558: 0.001952915772060256
Position 6731: 0.001931348186815872
Position 2788: 0.0019103287779552193
Position 8753: 0.0017863297274305864
Position 2473: 0.0017473695705210147
Position 13665: 0.0017044340618196153
Position 1892: 0.0016826138453790583
Position 12672: 0.0016603735842090604
Position 2052: 0.0016367113008017614
Position 4643: 0.0016113095773288562
Position 12240: 0.00155601342554625
Position 13553: 0.0015329307308225289
Position 10759: 0.0014853545386889183
Position 14517: 0.0014628082814613142
Position 11712: 0.0014364097419074442
Position 8422: 0.0013035420363904232
Position 8873: 0.0012654750371505826
Position 13884: 0.0012014415983804402
Position 9041: 0.0011526831516643376
Position 5837: 0.0011118859763206116
Position 11378: 0.001051093710792433
Position 6149: 0.001033737446715342
Position 2547: 0.001017330311436673
Position 10450: 0.0009957476330413925
Position 2261: 0.0009852528801554607
Position 9152: 0.0009748813783722933
Position 7446: 0.0009331113604369213
Position 12752: 0.0009315092760787235
Position 783: 0.0009258440512866683
Position 9691: 0.0009043355488905281
Position 1819: 0.0008896854211404042
Position 17231: 0.0008645564911314961
Position 8683: 0.0007338738863250953
Position 11326: 0.0006696394824994184
Position 13133: 0.0006657579531323518
Position 1918: 0.0006569401673072758
Position 13743: 0.0006339988999878067
Position 5230: 0.0005849101179246667
Position 9486: 0.0005832621662128646
Position 1862: 0.00055293906372709
Position 14240: 0.0005482109876443781
Position 8569: 0.0005151089576173177
Position 2877: 0.0005117572569176266
Position 12846: 0.0004899850617696227
Position 2204: 0.00048645204936962494
Position 10684: 0.0004862550539097
Position 13035: 0.00047381984448099257
Position 16107: 0.00046488725550676465
Position 10987: 0.00043958540614449774
Position 14165: 0.00041153570318978254
Position 10724: 0.0003985655985134932
Position 363: 0.0003743233789395592
Position 5064: 0.000353606583547176
Position 11883: 0.00034604225673893997
Position 433: 0.00034560601119032057
Position 1067: 0.0003262653511786573
Position 1453: 0.0003194366342032207
Position 9338: 0.00031265091703701613
Position 2992: 0.0003106143998729774
Position 10519: 0.0003050383858006379
Position 11295: 0.0002991943495169101
Position 9446: 0.0002980006975310867
Position 9895: 0.00029248349718015876
Position 6608: 0.00027363092988578255
Position 9424: 0.0002726348881532643
Position 3431: 0.0002676759088550764
Position 2305: 0.0002669550867413309
Position 1408: 0.00025865950789852847
Position 1214: 0.00023812616702696606
Position 787: 0.00023371164001276937
Position 12332: 0.00022918656869891937
Position 4384: 0.0002143216951401965
Position 14106: 0.00019710131197697535
Position 368: 0.0001894167356549169
Position 645: 0.00016393218747573273
Position 13693: 0.0001575906713352256
Position 8758: 0.0001500118981933513
Position 307: 0.0001403057983914025
Position 512: 0.00014019886515766005
Position 2412: 0.00013438738060968922
Position 13274: 0.00013234418777122091
Position 9756: 0.00012956462673459332
Position 1575: 0.00012717620535333322
Position 526: 0.00011395612641047786
Position 3177: 0.0001113097561992911
Position 8986: 0.00010624401681592934
Position 1391: 0.0001010929820558338
Position 12074: 8.31187355129489e-05
Position 9977: 8.178639774412269e-05
Position 8957: 8.10189910447339e-05
Position 9568: 7.683102375101839e-05
Position 469: 7.161936699688697e-05
Position 1316: 6.857020956511801e-05
Position 9204: 6.634717738424155e-05
Position 11437: 6.482361105885601e-05
Position 3098: 5.1391724218816024e-05
Position 577: 4.7065406453177204e-05
Position 599: 4.533041124047725e-05
Position 2081: 4.433540844956199e-05
Position 10651: 4.3655678671143794e-05
Position 930: 3.785807656727706e-05
Position 5591: 3.766723167709595e-05
Position 1175: 3.7549113518320546e-05
Position 5644: 3.5929251294007244e-05
Position 3716: 3.441973174587492e-05
Position 7331: 3.352171651830128e-05
Position 1643: 3.29184679192424e-05
Position 1982: 2.985032252315346e-05
Position 1629: 2.819227195481425e-05
Position 240: 2.5835189561864983e-05
Position 3240: 2.3665181121749066e-05
Position 1420: 2.2015556283882526e-05
Position 1342: 2.1957649666096703e-05
Position 7070: 2.082270338898577e-05
Position 1678: 1.812481635448759e-05
Position 1096: 1.5081342347692658e-05
Position 942: 1.2952199470951506e-05
Position 7108: 9.343993848996773e-06
Position 1786: 4.749607735382375e-06
Position 9536: 4.212230704942744e-06
Position 1584: 4.113412869407498e-06
Position 1496: 3.877981699013842e-06
Position 1269: 3.7259980682445843e-06
Position 210: 3.3333900012070506e-06
Position 1594: 2.9442855331176985e-06
Position 857: 2.8462515276946977e-06
Position 351: 2.7850738287175417e-06
Position 268: 2.5147832915749563e-06
Position 946: 2.3988037957984426e-06
Position 718: 2.3869633203532535e-06
Position 911: 2.26337714915012e-06
Position 793: 2.153615548894013e-06
Position 604: 2.078898120158134e-06
Position 1069: 1.9504732939572e-06
Position 194: 1.794916570332387e-06
Position 625: 1.6423816971867953e-06
Position 443: 1.5979071900006787e-06
Position 1766: 1.525250797137274e-06
Position 742: 1.3943925119844363e-06
Position 1934: 1.3497105386245833e-06
Position 2109: 5.526029922603114e-07
Position 2690: 5.074686391211907e-07
Position 3230: 4.0899083759167705e-07
Position 539: 3.5537585476749723e-07
Position 630: 2.4382837750536285e-07
Position 248: 1.4602222048336037e-07
Position 478: 9.102275716406288e-08
Position 860: 7.266998974043204e-08
Position 225: 6.93770688973075e-08
Position 314: 4.43770344896058e-08
Position 373: 3.78265896560254e-08
Position 535: 2.6896468795539692e-08
Position 482: 1.9278081357630537e-08
Position 709: 1.512680601484139e-08
Position 692: 1.4237106857978434e-08
Position 452: 8.641744851549749e-09
Position 678: 8.023150176521918e-09
Position 800: 7.925935967642854e-09
Position 282: 7.511015070369621e-09
Position 696: 7.246858237059917e-09
Position 487: 5.7077859517723355e-09
Position 1624: 5.087520979413977e-09
Position 324: 3.0739876125197145e-09
Position 757: 2.9785530428778926e-09
Position 658: 2.2639066077147455e-09
Position 650: 6.321596504693583e-10
Position 618: 3.9350671154125916e-10
Position 494: 2.4976550552339826e-10
Position 336: 6.835233037363711e-11
Position 899: 6.884756627457254e-12
Position 499: 5.3294921780428115e-12
Position 330: 4.652457950964901e-12
Position 155: 2.0081936745257284e-14
Position 176: 6.649157508661338e-15
Position 147: 8.142416659734326e-20
Position 127: 2.7697417611960364e-21
Position 107: 6.00784842865445e-22
Position 114: 3.924026787111379e-22
