Gene = SPAG8
Position 286: 3.781732158180733e-05
Position 2203: 3.310828555984033e-05
Position 1813: 2.3377713836357337e-05
Position 451: 2.32635206696738e-05
Position 383: 1.9775096436705473e-05
Position 348: 1.7478794717021535e-05
Position 621: 1.5763923910403164e-05
Position 2147: 1.5481003319147928e-05
Position 2189: 1.4269286447838927e-05
Position 1358: 1.1813964352314407e-05
Position 472: 1.051769646644323e-05
Position 299: 8.315530413809677e-06
Position 651: 8.078641226617896e-06
Position 404: 7.74850812106223e-06
Position 377: 7.67227274686761e-06
Position 395: 6.9329971032771396e-06
Position 1630: 5.00313178477357e-06
Position 850: 4.13349273308841e-06
Position 568: 4.069258647817419e-06
Position 1800: 3.98286355567876e-06
Position 1084: 3.675499681539174e-06
Position 431: 2.6341847217913774e-06
Position 291: 1.5265659878655668e-06
Position 108: 1.3986319381724013e-06
Position 111: 1.3262435973629248e-06
Position 413: 6.911021722175419e-07
Position 458: 3.95917984252995e-07
Position 193: 1.3824912701678332e-07
Position 511: 1.0509558386089939e-07
Position 481: 2.1233012358915507e-08
Position 130: 9.523270025586581e-09
Position 555: 8.383703305699166e-09
Position 117: 4.083046891652399e-09
Position 148: 2.7289513652673803e-09
Position 181: 2.6310558341888075e-09
Position 124: 6.873786889430619e-10
Position 173: 1.0608358986522945e-10
Position 200: 4.698882231982488e-11
Position 139: 2.763718065409264e-11
Position 175: 1.6053144567864493e-11
Position 217: 3.828001335272594e-13
Position 212: 1.4197075646625144e-13
Position 208: 5.542380529111607e-14
