Gene = BCL10
Position 9140: 0.020754754128192426
Position 10385: 0.017808539280515158
Position 9377: 0.015668454067463537
Position 1502: 0.015417783509369586
Position 9293: 0.01518416977921554
Position 8324: 0.014693028856860175
Position 9342: 0.014451799229155753
Position 9802: 0.01179808666222208
Position 717: 0.011558047905822339
Position 10216: 0.008936052611138518
Position 9967: 0.008877327042314299
Position 5913: 0.008705261261721614
Position 1870: 0.007792318501323792
Position 3328: 0.007394020512603936
Position 3830: 0.006822657128275187
Position 8106: 0.0065039734194490785
Position 7820: 0.006067546622721413
Position 9732: 0.005771084826485405
Position 3357: 0.00525911783823536
Position 4544: 0.005128923733361384
Position 9165: 0.005093149539816975
Position 7289: 0.004145109427968605
Position 6558: 0.0037556729133953145
Position 307: 0.003457217645909669
Position 2191: 0.0034486164282601377
Position 6143: 0.003407550634296936
Position 1596: 0.003092823756477448
Position 8349: 0.0030421385089215085
Position 8399: 0.003035845588760038
Position 10411: 0.0029767442020613615
Position 523: 0.0025462307248010387
Position 2583: 0.002406314822090581
Position 4217: 0.002360595955196639
Position 5973: 0.002206664058336466
Position 8907: 0.0020800285997853974
Position 677: 0.0019988166503558677
Position 9771: 0.0019660502051658604
Position 3016: 0.001932779942399703
Position 2677: 0.0019173248399171827
Position 9438: 0.001848035396858041
Position 2430: 0.001745824351593788
Position 1147: 0.0017195167845296142
Position 1980: 0.0016259047309351465
Position 8710: 0.0016175961355197382
Position 692: 0.0016168085392998888
Position 6533: 0.0015475995490719094
Position 7416: 0.0015286940294168853
Position 8868: 0.0015260520830786548
Position 1727: 0.001518706897544636
Position 7684: 0.0014854273478467847
Position 673: 0.0013320847939704405
Position 4283: 0.0013096087606575906
Position 6686: 0.001220550959400303
Position 1169: 0.0011783045030476819
Position 3705: 0.0011241196738930675
Position 10238: 0.0011241006410246863
Position 3215: 0.0011206215530856606
Position 9746: 0.0010865767937703688
Position 3412: 0.0010405887462593833
Position 1414: 0.0010357455087702117
Position 1115: 0.0010091297846595926
Position 4560: 0.0009973474881638342
Position 3210: 0.0009495707120598791
Position 1143: 0.0008906532274312255
Position 599: 0.0008319638126151024
Position 1103: 0.0008245689546320913
Position 6538: 0.0007921126706207182
Position 666: 0.0007495868294614544
Position 1543: 0.0007315477038386316
Position 6964: 0.0007188707942458056
Position 993: 0.0006870832346702376
Position 5896: 0.0006715535561786718
Position 9230: 0.0006179848958194096
Position 895: 0.000615150044791709
Position 546: 0.0005479679154913509
Position 3491: 0.0005456027138177524
Position 3025: 0.0005452090415812247
Position 402: 0.00046391497222974273
Position 7175: 0.00046097647158428127
Position 10126: 0.0004598660507011088
Position 4590: 0.0004574942491750282
Position 8662: 0.00044166001205894745
Position 1156: 0.000407621186834017
Position 1724: 0.0004003660336963959
Position 3854: 0.0003884037330426197
Position 4270: 0.0003732721439962457
Position 7138: 0.00036719820585624254
Position 7213: 0.0003327352855952642
Position 767: 0.00032819041814835726
Position 7010: 0.00032009642995606437
Position 1130: 0.00030953869445334573
Position 770: 0.0003084407541135552
Position 4491: 0.00030749115105753645
Position 8232: 0.0003038081758426664
Position 698: 0.00030020306806377946
Position 1558: 0.00029741286635521597
Position 2869: 0.0002879100988359996
Position 3496: 0.0002592924197926373
Position 5955: 0.00025161683387351437
Position 2928: 0.00022893095761888595
Position 2478: 0.00021166298959087303
Position 1014: 0.00021088085662772664
Position 3079: 0.00019279397571094517
Position 743: 0.00019136712467589522
Position 3808: 0.0001831170087357304
Position 1035: 0.00018053618461537588
Position 4470: 0.00017958508078720625
Position 6845: 0.00016733773958963337
Position 1958: 0.0001519432083068295
Position 1996: 0.00014530466926354738
Position 1241: 0.00013295758473373846
Position 3275: 0.0001281993876617999
Position 8088: 0.00011976516626361731
Position 2604: 0.00011900304042968943
Position 1761: 0.00011798813757751356
Position 1174: 0.00011690699459582495
Position 6048: 9.462789196901609e-05
Position 1227: 9.254009420424435e-05
Position 2076: 9.244236048458507e-05
Position 839: 9.125286048736699e-05
Position 2335: 9.057816343082717e-05
Position 6084: 8.640508660212416e-05
Position 1191: 8.138869797899471e-05
Position 7667: 8.036971568220007e-05
Position 2810: 7.478504913471309e-05
Position 274: 6.531367765420257e-05
Position 434: 6.3183151099522e-05
Position 1630: 6.263995229980913e-05
Position 5372: 6.0168131281162296e-05
Position 3241: 5.78230455915461e-05
Position 418: 5.5909679656249056e-05
Position 1361: 5.224252810042914e-05
Position 412: 4.9449053639443975e-05
Position 1905: 4.887740316305487e-05
Position 817: 4.821145088871762e-05
Position 2293: 4.3408095750859324e-05
Position 2976: 4.272410048798961e-05
Position 488: 3.451966451011013e-05
Position 4891: 3.4496206840061554e-05
Position 1197: 3.345929911027352e-05
Position 5151: 3.176356919317431e-05
Position 1779: 2.8832620031487112e-05
Position 1609: 2.6271402932314382e-05
Position 1291: 2.391922855784034e-05
Position 1385: 2.2637072962228483e-05
Position 481: 2.229106924680544e-05
Position 375: 2.1242909128370985e-05
Position 3576: 1.6743044057723495e-05
Position 270: 1.600095642620465e-05
Position 1828: 1.5435888906869438e-05
Position 192: 8.748181073522052e-06
Position 1382: 8.705731372870561e-06
Position 857: 7.2300169373235625e-06
Position 1807: 7.176569453604647e-06
Position 483: 7.020572711529278e-06
Position 1209: 6.394265281710901e-06
Position 1507: 6.216567878307583e-06
Position 2215: 5.50948138269964e-06
Position 548: 5.288606620331715e-06
Position 844: 4.984387052737005e-06
Position 352: 4.788043253035846e-06
Position 882: 4.267742325951495e-06
Position 1206: 3.66331594726215e-06
Position 2146: 3.6143040721594216e-06
Position 471: 3.047496431808626e-06
Position 582: 2.5243946911448704e-06
Position 2037: 1.9625924556105815e-06
Position 966: 1.936858220734015e-06
Position 2040: 1.7542801476664205e-06
Position 1932: 1.735820745514438e-06
Position 1730: 1.6496183009762338e-06
Position 341: 1.5489921786670174e-06
Position 159: 1.473147320847915e-06
Position 503: 1.2408778372035842e-06
Position 414: 1.1108530519315745e-06
Position 319: 7.334702669651706e-07
Position 199: 6.932623014121444e-07
Position 1255: 6.886287746855722e-07
Position 870: 5.911406611112203e-07
Position 222: 4.0736383231997733e-07
Position 783: 3.6888006766652206e-07
Position 885: 3.6117863181030106e-07
Position 923: 3.603676545007432e-07
Position 1176: 3.5977967548996996e-07
Position 127: 3.4853555352825976e-07
Position 977: 3.4828005071410866e-07
Position 1461: 2.9569116216364015e-07
Position 132: 2.671227515192494e-07
Position 912: 2.574855487976458e-07
Position 145: 2.1094297064104865e-07
Position 1181: 2.020947736218106e-07
Position 175: 1.78509727953307e-07
Position 1251: 1.5307725740962052e-07
Position 863: 1.5017228819794066e-07
Position 196: 1.3716273997256712e-07
Position 1295: 1.283052466437903e-07
Position 1016: 1.0251745649373106e-07
Position 1343: 9.251083587977859e-08
Position 117: 8.101464877917446e-08
Position 95: 7.492540515529172e-08
Position 807: 6.019827358720115e-08
Position 170: 3.647499885051699e-08
Position 1298: 2.3440635591466108e-08
Position 1263: 1.736943428927351e-08
Position 203: 1.6414754855837292e-08
Position 905: 1.4999349404495362e-08
Position 788: 1.1995581058043202e-08
Position 850: 1.125769531277607e-08
Position 561: 3.810636445704708e-09
Position 791: 3.7040639180848405e-09
Position 876: 3.188160964599125e-09
Position 902: 2.2771845745756754e-09
Position 150: 2.017371855319744e-09
Position 926: 6.352548844499874e-10
Position 918: 2.901709880333345e-10
Position 208: 3.6302999428860425e-13
Position 214: 1.481012658327988e-13
Position 216: 1.6762313312411088e-14
