Gene = MUC20
Position 9141: 0.0005268614848302496
Position 2267: 0.0005118736973094546
Position 3236: 0.00047973685364087736
Position 1246: 0.0004562149112936965
Position 772: 0.00044141697448522095
Position 7711: 0.00043575109020371565
Position 1229: 0.0004285339678045065
Position 8456: 0.00041823993935430044
Position 6935: 0.00040987921881072365
Position 10817: 0.00038686284287826715
Position 6835: 0.0003800564683621009
Position 10938: 0.00037218050454174525
Position 265: 0.0003446003875990225
Position 10582: 0.0003209926259678884
Position 1974: 0.0002902292756848314
Position 6055: 0.0002821220783122749
Position 9654: 0.00028199589416192674
Position 10142: 0.00028170651577553703
Position 1754: 0.0002746984728268112
Position 5833: 0.0002698612260813513
Position 2287: 0.00026628008905535297
Position 7842: 0.0002627246082161683
Position 10737: 0.00025326204568553866
Position 6816: 0.00023568037115306105
Position 8881: 0.00020340564393979158
Position 201: 0.00019791627463881152
Position 666: 0.0001885287262066452
Position 8175: 0.00018529511298505892
Position 1917: 0.0001805351016808513
Position 1364: 0.0001750674765053728
Position 897: 0.00016866571377283142
Position 6895: 0.00016778688029416567
Position 8216: 0.00016209147033994058
Position 2362: 0.0001560408528228525
Position 8111: 0.0001460114950720742
Position 387: 0.0001447044354817063
Position 6859: 0.00012714577135861487
Position 6565: 0.00012463640575151636
Position 1697: 0.00011711993829447108
Position 7183: 0.00011122515689348823
Position 7585: 7.75751740832805e-05
Position 8942: 5.791533280687463e-05
Position 8816: 5.43146219650146e-05
Position 6070: 5.3090684015470446e-05
Position 10296: 5.153347273620012e-05
Position 7704: 4.706522156637195e-05
Position 2242: 4.287303940699867e-05
Position 809: 3.9580177139141595e-05
Position 7717: 3.863985054826837e-05
Position 8329: 3.466872081587765e-05
Position 7582: 3.369318411193054e-05
Position 1716: 3.0157296756530285e-05
Position 7019: 2.943431891435818e-05
Position 631: 2.8584936166970373e-05
Position 1585: 2.858443040722939e-05
Position 643: 2.5828439955694696e-05
Position 1404: 2.2346482343205273e-05
Position 437: 1.9352754410405843e-05
Position 176: 1.5572180552345724e-05
Position 1626: 1.3349464024497089e-05
Position 1913: 1.0682925843876839e-05
Position 588: 1.0164491749847915e-05
Position 3243: 8.18373648331202e-06
Position 914: 7.344725343840197e-06
Position 1859: 7.115272913892874e-06
Position 1782: 6.713751165348541e-06
Position 8529: 6.622065407566075e-06
Position 8919: 4.253181623831491e-06
Position 381: 4.117021855473359e-06
Position 7784: 3.54326087317625e-06
Position 741: 3.280429836855008e-06
Position 1158: 3.255283798211539e-06
Position 723: 1.6673809376640252e-06
Position 1231: 1.440571671042329e-06
Position 908: 1.366772626007212e-06
Position 681: 1.0259113080269627e-06
Position 1253: 9.782035083345456e-07
Position 857: 9.23243675478055e-07
Position 1751: 6.755972745409809e-07
Position 864: 5.837249281301954e-07
Position 814: 5.60363524651099e-07
Position 614: 5.202146677218591e-07
Position 708: 4.6284880704050814e-07
Position 937: 3.543353764738824e-07
Position 1512: 2.0486424370325936e-07
Position 532: 1.268710887445105e-07
Position 1080: 1.244513589062969e-07
Position 727: 1.1875253400498354e-07
Position 932: 3.5631267477445304e-09
Position 775: 3.185216833666542e-09
Position 215: 3.3899155270071036e-11
Position 206: 3.217612476061756e-11
Position 193: 1.5090145283567175e-11
Position 559: 1.2131409223610805e-11
Position 209: 5.466005698934045e-12
Position 506: 5.381482856852121e-12
Position 508: 4.467376583380137e-12
Position 255: 1.931451916208706e-12
Position 536: 1.9273293654001494e-12
Position 124: 1.5735596851861208e-12
Position 110: 8.151692946321317e-13
Position 218: 7.477869001669863e-13
Position 90: 4.0734609717159004e-13
Position 271: 3.473604719757174e-13
Position 73: 9.91595451703546e-15
Position 97: 6.062685906062405e-15
Position 94: 5.21680361529721e-15
Position 86: 2.9484011958920484e-15
Position 84: 2.2702477970455106e-15
Position 107: 1.7793635322341e-15
