Gene = TRMO
Position 3021: 0.0021574041595058186
Position 5626: 0.001942886271607901
Position 17738: 0.0016364931807394628
Position 8673: 0.0016203319769366334
Position 997: 0.001505550767788505
Position 914: 0.0014997305715816354
Position 9343: 0.0012353983024270532
Position 12030: 0.0011986507675120907
Position 7543: 0.0011977270942373937
Position 3034: 0.0009869125530456086
Position 2770: 0.0009833356297874365
Position 6655: 0.0009768850221931267
Position 8686: 0.0009305615998350424
Position 11616: 0.0008935347157871063
Position 419: 0.0008135869416530453
Position 5191: 0.0007977298399447306
Position 9874: 0.0007975917908341613
Position 314: 0.000783027082588385
Position 8055: 0.0007323151634890177
Position 10112: 0.0007237485817893454
Position 38: 0.0006849426957555137
Position 5612: 0.00068250924257003
Position 7458: 0.0006575416247768892
Position 1071: 0.0006463040576442763
Position 2069: 0.0006431869524599928
Position 9478: 0.0006151169392652386
Position 1676: 0.0005679357237912544
Position 1816: 0.0005430947261859707
Position 479: 0.0005240668747310089
Position 6966: 0.000515670984057526
Position 10290: 0.0004904355218903874
Position 9727: 0.00047654378889476154
Position 4658: 0.0004712426000837886
Position 4044: 0.0004605936806702444
Position 6289: 0.000460045026791576
Position 9904: 0.0004250544283461948
Position 6041: 0.0004030227899334108
Position 2626: 0.0003938496387729903
Position 12159: 0.00037914269744383176
Position 3772: 0.0003602253401227514
Position 4741: 0.0003358993676929457
Position 2985: 0.000309265699012611
Position 9448: 0.00030164739240687706
Position 2793: 0.00029442652194193436
Position 5571: 0.0002837943056877896
Position 6057: 0.00027598133193481005
Position 783: 0.000264692060111502
Position 2248: 0.0002586474644193155
Position 172: 0.0002554458446804649
Position 3847: 0.0002449818954659966
Position 121: 0.00024309911767136203
Position 3473: 0.0002302792573711736
Position 6697: 0.00021551025594185438
Position 1940: 0.00020982998880342756
Position 8427: 0.000209307972897071
Position 1568: 0.00019156864543063592
Position 898: 0.00018742433982922932
Position 4452: 0.00018486173067611578
Position 6998: 0.0001842376804667613
Position 3960: 0.00016876282582692275
Position 3522: 0.00015741062520668788
Position 9731: 0.0001569187047860445
Position 9707: 0.0001552543685465773
Position 1710: 0.00013053999005253487
Position 3321: 0.00012652029337920223
Position 5658: 0.0001255547582026875
Position 8954: 8.285958023678721e-05
Position 11848: 6.291411780125737e-05
Position 6657: 5.970177480899725e-05
Position 9573: 4.8867926830866644e-05
Position 288: 3.863095234045105e-05
Position 9050: 2.8696744950495185e-05
Position 370: 2.862895734024652e-05
Position 9701: 2.4954633840666434e-05
Position 412: 1.5238855496789026e-05
Position 11798: 9.400023719983027e-06
Position 9944: 9.370317332861553e-06
Position 293: 8.984383307053955e-06
Position 381: 8.899511972413975e-06
Position 519: 8.793186466606872e-06
Position 71: 7.711025117923059e-06
Position 131: 7.3873721339185575e-06
Position 456: 6.65765801404458e-06
Position 9866: 6.1531265825067126e-06
Position 395: 3.2215274760346887e-06
Position 788: 3.2115685306040263e-06
Position 375: 2.3784895984474654e-06
Position 9747: 1.9854002799036837e-06
Position 229: 1.6426511812618645e-06
Position 348: 1.3690272481199893e-06
Position 11436: 1.3505367711553002e-06
Position 1412: 1.237448240343013e-06
Position 1406: 1.1570671047877199e-06
Position 547: 1.082233340061344e-06
Position 2073: 1.0327659904703548e-06
Position 956: 9.811121751226123e-07
Position 3018: 9.751846640353768e-07
Position 9642: 8.758328240184409e-07
Position 3038: 7.828970333925904e-07
Position 470: 7.663031973515936e-07
Position 227: 7.651461266346511e-07
Position 440: 7.355942086207098e-07
Position 47: 6.265798574552691e-07
Position 7085: 6.161905861201378e-07
Position 994: 5.511320487053477e-07
Position 468: 4.251671969710652e-07
Position 94: 3.284175759994982e-07
Position 991: 2.2007558756923166e-07
Position 1424: 1.60298437702679e-07
Position 11: 1.5495127671276326e-07
Position 778: 8.86151708808539e-08
Position 358: 6.826417573893612e-08
Position 715: 5.7081383211706654e-08
Position 1718: 4.2209025933830586e-08
Position 1512: 3.9699929767712215e-08
Position 384: 3.443154508945891e-08
Position 734: 1.6945954848711294e-08
Position 1765: 1.0818934500700444e-10
Position 703: 1.0232083877636084e-10
Position 1703: 9.901421867914074e-11
Position 1124: 6.3916614409422676e-12
Position 336: 3.274221640756739e-13
Position 214: 2.088448279856733e-15
Position 258: 3.360288354285127e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9011: 0.973528113760724
Position 17577: 0.8982011648843861
Position 6231: 0.8525823491358162
Position 9594: 0.7083369752040656
Position 8543: 0.3839846579791269
Position 9786: 0.3682438947579819
Position 10581: 0.3598395517400243
Position 13227: 0.19756249961463454
Position 8031: 0.19533339890519405
Position 630: 0.15723132028645712
Position 7893: 0.15617798373306258
Position 12287: 0.15570441495816006
Position 7838: 0.14926368036477836
Position 13988: 0.11230705121627942
Position 5466: 0.10080954697993852
Position 12556: 0.09103812390889074
Position 7995: 0.08207255308534472
Position 17860: 0.046916812012640925
Position 9801: 0.04512775427530039
Position 17609: 0.04128622171813275
Position 11156: 0.03921954862736649
Position 10016: 0.036089591383067075
Position 9258: 0.030911131255627926
Position 11499: 0.027361716835855015
Position 11253: 0.02726164217477053
Position 11159: 0.024751326716726488
Position 16793: 0.021663933798491773
Position 12320: 0.018184617978524532
Position 3225: 0.017084982539616093
Position 12512: 0.0154103278542274
Position 1528: 0.014638220563280159
Position 12185: 0.012942010684883837
Position 6985: 0.01288393991820764
Position 3638: 0.012380240531790694
Position 5480: 0.012278491361190434
Position 13023: 0.012148081956927407
Position 11953: 0.012054372811782975
Position 10664: 0.010388185977172521
Position 11229: 0.010158019965237772
Position 5513: 0.010079509662027374
Position 8944: 0.00909834815026045
Position 3346: 0.008718270875876873
Position 11475: 0.008608115709198083
Position 7916: 0.008169415857096598
Position 1511: 0.0077219677689095495
Position 12081: 0.007572015206102986
Position 6540: 0.006790129957065558
Position 12535: 0.006663272923433116
Position 7954: 0.0065491841070952125
Position 3397: 0.006406834799307812
Position 11209: 0.006122986924768527
Position 6284: 0.006101500268828242
Position 15731: 0.005797209400278609
Position 691: 0.005370360089310452
Position 4353: 0.004941242767357753
Position 8451: 0.004922106091805841
Position 10561: 0.004785930307154233
Position 632: 0.004762381560232328
Position 11034: 0.004729824508409922
Position 5389: 0.004633179330256377
Position 6934: 0.004481486982742275
Position 9915: 0.0041673338885021
Position 12755: 0.004072586792492801
Position 11218: 0.004052846393473841
Position 9110: 0.00404458142925232
Position 880: 0.0038740366162923626
Position 5530: 0.003798888372846629
Position 4407: 0.003708149778357908
Position 4929: 0.0035637106142560426
Position 11063: 0.0034839837491449223
Position 8841: 0.003483860045562659
Position 2471: 0.0034394973105369353
Position 3675: 0.003249290434223063
Position 2302: 0.0031236762354154906
Position 5318: 0.003095005887897287
Position 11271: 0.0030919779481963657
Position 17030: 0.003009908451499217
Position 6536: 0.0028460193695903344
Position 2904: 0.002830292038457565
Position 5342: 0.0027768427548649165
Position 7761: 0.002770057876173238
Position 522: 0.002640952854365429
Position 858: 0.0026239234752951706
Position 6316: 0.002501735267058296
Position 4186: 0.002320831209030722
Position 8404: 0.002260622489985774
Position 4760: 0.002221762662629457
Position 3719: 0.002147944789315478
Position 7817: 0.0020714782680579975
Position 7697: 0.0020117776499272984
Position 2093: 0.001992369956803601
Position 4594: 0.0019866618198093947
Position 6252: 0.0019591661823523602
Position 10632: 0.001872964110219724
Position 9803: 0.0016736687394582562
Position 14590: 0.0016703774795519405
Position 4556: 0.0016493876340682916
Position 8873: 0.001609689990783908
Position 3421: 0.0015761092684683856
Position 9565: 0.0014252687485632612
Position 17757: 0.001354007191763471
Position 5110: 0.0012997026264629829
Position 4256: 0.001263628986437052
Position 6116: 0.0012563106595309182
Position 7252: 0.001202401780425129
Position 6778: 0.0011567391817045496
Position 9831: 0.0011411776632445096
Position 649: 0.0011364226927982224
Position 818: 0.001130293667381629
Position 8384: 0.0011209343330856006
Position 6556: 0.0011013872170547322
Position 8547: 0.0010871802102980057
Position 17829: 0.0010654734155044893
Position 9478: 0.001041705461478947
Position 4845: 0.000992074261281904
Position 9612: 0.0009554379337793532
Position 9655: 0.0009539308204718253
Position 3516: 0.0009257566962371577
Position 583: 0.0008881071684948531
Position 2195: 0.0008693004381303831
Position 5284: 0.0008668211981218
Position 3603: 0.0008597740203750678
Position 437: 0.0008318790208118618
Position 7558: 0.0008309120824968726
Position 11174: 0.0007906391931905938
Position 9233: 0.0007735946003382628
Position 2467: 0.0007339806534411169
Position 2221: 0.0007230199808609794
Position 1451: 0.0007106085374555913
Position 9047: 0.0006921055833715908
Position 4622: 0.0006876681549735482
Position 6005: 0.0006811539158860968
Position 9807: 0.000678825472638271
Position 1865: 0.0006773683562099541
Position 2247: 0.0006032194896953986
Position 7425: 0.0006008970173795253
Position 12114: 0.0005512868812043972
Position 8770: 0.0005475837492174997
Position 643: 0.000529765690540955
Position 15235: 0.0005229336646761431
Position 4356: 0.0005114964779579674
Position 8350: 0.000510089685128074
Position 2958: 0.0004653454105110189
Position 3963: 0.00046025535169467324
Position 9964: 0.0004561434912421516
Position 4449: 0.0004476013814087845
Position 281: 0.0004395782915386644
Position 2655: 0.0004370715810001688
Position 3534: 0.0004165207840821361
Position 3222: 0.00038828078323629143
Position 454: 0.000387553737863409
Position 9747: 0.00038667261384321515
Position 10544: 0.00032667052202631745
Position 10209: 0.0003184816498592808
Position 10417: 0.0003077285545004227
Position 9627: 0.00027987704145303186
Position 9136: 0.0002761824786513875
Position 7716: 0.00026074217862063435
Position 4382: 0.00025195092726198944
Position 1424: 0.00024279435360811174
Position 2048: 0.00024224733161818255
Position 3679: 0.00023915232067401085
Position 8254: 0.00022373573587339558
Position 7790: 0.00022228727173706522
Position 4425: 0.00022162929732809467
Position 8303: 0.00021645234385623597
Position 12726: 0.00019407019853683039
Position 8374: 0.0001881513154679271
Position 6502: 0.00018738621958190732
Position 9822: 0.00017965060859156766
Position 3594: 0.0001793440747625328
Position 5600: 0.0001690206568701613
Position 697: 0.00016858594690642915
Position 2853: 0.00015454267252369878
Position 502: 0.00015363316148760833
Position 5046: 0.00014800219346405142
Position 18068: 0.00014086595820492426
Position 1940: 0.00013904475016726596
Position 4933: 0.0001303129098430421
Position 1385: 0.0001241157921183627
Position 4206: 0.00012259964846755177
Position 2144: 0.00012059039235585252
Position 9810: 0.00010469644614424888
Position 365: 0.00010467305897930662
Position 693: 0.0001019675743806921
Position 1532: 0.00010180127390557342
Position 10165: 0.00010038658989989602
Position 11044: 9.972004941830499e-05
Position 2747: 9.72454732635259e-05
Position 384: 9.714300262194957e-05
Position 3424: 9.395882264532702e-05
Position 10383: 9.234166582976988e-05
Position 2395: 8.933668779805653e-05
Position 2425: 8.903232181712666e-05
Position 3702: 8.871462832427812e-05
Position 9765: 8.459397186169589e-05
Position 4280: 7.7407372560196e-05
Position 566: 6.211546835503791e-05
Position 2560: 6.028817196163367e-05
Position 7372: 5.196992120962655e-05
Position 2548: 5.013741932084535e-05
Position 10609: 5.009074473946228e-05
Position 7590: 4.856042601132594e-05
Position 11685: 4.53586504652761e-05
Position 587: 4.124669916187359e-05
Position 2592: 4.0381344931467624e-05
Position 660: 4.036522067287485e-05
Position 1687: 3.472944971797048e-05
Position 529: 3.309307949626331e-05
Position 9448: 3.148154221105069e-05
Position 1645: 3.116846088291857e-05
Position 10058: 2.949856876198298e-05
Position 222: 2.6502467081728595e-05
Position 9416: 2.632056739827608e-05
Position 9874: 2.2671188928531284e-05
Position 8799: 8.7552219628849e-06
Position 3691: 8.144497857284717e-06
Position 3499: 7.365495897706183e-06
Position 9360: 7.2998236703205745e-06
Position 670: 5.565093502403493e-06
Position 2059: 5.110319719354625e-06
Position 113: 4.763746924677973e-06
Position 1334: 3.1109728141645076e-06
Position 1312: 2.494783967475779e-06
Position 10763: 2.4022960216611703e-06
Position 9851: 1.9920529724256358e-06
Position 897: 1.948894846539518e-06
Position 8434: 1.874506697068725e-06
Position 1389: 1.4799312475789989e-06
Position 2688: 1.3825988861784685e-06
Position 136: 1.323185516999696e-06
Position 1207: 1.3009491955579266e-06
Position 2707: 1.2578923859699856e-06
Position 303: 1.2415415775106447e-06
Position 1612: 1.0923508313159443e-06
Position 152: 7.54711823354474e-07
Position 823: 7.324219737324995e-07
Position 1742: 7.238683921663317e-07
Position 2980: 6.98252689958948e-07
Position 2310: 6.313294141178616e-07
Position 224: 6.004681853429322e-07
Position 2595: 5.755113609002708e-07
Position 2364: 4.183931000195844e-07
Position 4508: 3.4272661688452533e-07
Position 4019: 3.383289755722735e-07
Position 7073: 3.2654079343939916e-07
Position 1181: 3.239875833402274e-07
Position 8787: 2.6044208636191586e-07
Position 474: 1.9085079335215742e-07
Position 1274: 1.6473649218654165e-07
Position 534: 1.4740087944279338e-07
Position 1573: 1.3538303599946792e-07
Position 326: 1.349822607594371e-07
Position 4531: 1.1551956779536235e-07
Position 9697: 1.0613996584139168e-07
Position 398: 1.0099705051070884e-07
Position 395: 8.55284462885309e-08
Position 2660: 7.162836886173315e-08
Position 592: 6.496119470533534e-08
Position 195: 5.314812517320588e-08
Position 1967: 4.670072705284268e-08
Position 483: 3.994684529087172e-08
Position 1010: 3.563973142265723e-08
Position 2314: 3.5138154621235936e-08
Position 1974: 3.3364353760452777e-08
Position 422: 3.333827130909928e-08
Position 1949: 3.313934067956926e-08
Position 783: 2.913959180563858e-08
Position 3721: 2.6388900476253552e-08
Position 417: 2.622560743811661e-08
Position 1250: 2.512451183317544e-08
Position 189: 2.5123536542573137e-08
Position 891: 2.4303821344699085e-08
Position 506: 2.0523237777039168e-08
Position 1832: 1.6969926000131583e-08
Position 148: 1.6759203990415478e-08
Position 759: 1.5430795471506844e-08
Position 1827: 1.5337590895234e-08
Position 1660: 8.314408907759047e-09
Position 9216: 7.851554934865767e-09
Position 536: 3.758658691613916e-09
Position 504: 3.075486786891975e-09
Position 539: 1.7080027385614761e-09
Position 187: 1.5400653824234983e-09
Position 1367: 1.17412302206012e-09
Position 1357: 1.102817542998201e-09
Position 201: 7.32902405512372e-10
Position 464: 5.318336809483313e-10
Position 547: 4.87298750204987e-10
Position 205: 3.661744987417211e-10
Position 559: 2.515403234934518e-10
Position 404: 2.2184726134167047e-10
Position 407: 1.3710473138717157e-10
Position 91: 4.2406828652950484e-11
Position 94: 3.669921003693262e-11
Position 74: 1.4885207904269544e-11
Position 1542: 6.201750477731055e-13
Position 918: 2.590613302143257e-13
