Gene = UTP11L
Position 1449: 0.001693849306606508
Position 714: 0.0015733058392714177
Position 3683: 0.001331350210768227
Position 10888: 0.0013005753759897055
Position 2041: 0.0012392974717896723
Position 3549: 0.0011542499922148044
Position 1762: 0.0010855966867424143
Position 8938: 0.0010721577460594072
Position 428: 0.0008503678123011733
Position 2182: 0.0008273037765465937
Position 3411: 0.0008173103043416221
Position 3812: 0.0007751891420045416
Position 147: 0.000695947600547204
Position 2608: 0.0006777698548358021
Position 414: 0.000640530698924864
Position 2961: 0.0006100821556762371
Position 2482: 0.0005651256858433817
Position 537: 0.0005461039657667571
Position 1731: 0.000545918100592983
Position 11288: 0.0005054787250079566
Position 5033: 0.00048138261959726703
Position 760: 0.00048071656037271883
Position 1691: 0.00045902606873164567
Position 4076: 0.00045790737343154786
Position 9583: 0.00044682621048790575
Position 5306: 0.0004088725925722969
Position 2891: 0.000407596226674688
Position 237: 0.0004050382183155211
Position 534: 0.0003983682552168295
Position 10533: 0.00039128320193611754
Position 7487: 0.0003867481682901809
Position 8763: 0.0003838205490694676
Position 4253: 0.00038268384034780825
Position 2888: 0.0003622219463541844
Position 6268: 0.0003579505611418252
Position 331: 0.0003504115812482152
Position 6293: 0.0003471976693192047
Position 223: 0.00033983901649124493
Position 752: 0.00033430672229023905
Position 1887: 0.00031357971196591046
Position 209: 0.00030517922908190084
Position 4223: 0.00027521600129863584
Position 7642: 0.00025308386620278065
Position 1253: 0.0002527126634247041
Position 398: 0.00022764804669191861
Position 10128: 0.00022019149829272775
Position 2833: 0.00019621852843363448
Position 3485: 0.00018564597822559264
Position 1947: 0.00018055701960737795
Position 1705: 0.00018040942844211403
Position 218: 0.00017624285485403154
Position 6236: 0.00016875047512860338
Position 1859: 0.0001405851860951312
Position 3754: 0.000137366989838583
Position 1068: 0.00013305757358650195
Position 10274: 0.0001231502827118298
Position 3972: 0.00011125007479690355
Position 6228: 0.00010551789572836232
Position 5424: 0.00010115250496031737
Position 595: 9.892461064033675e-05
Position 574: 9.030919702458323e-05
Position 5430: 8.891844856690361e-05
Position 7182: 8.139341313044294e-05
Position 11058: 8.111301093148011e-05
Position 407: 6.309653813071514e-05
Position 198: 5.497348330993673e-05
Position 677: 4.7593148041594395e-05
Position 3756: 4.6055962297364953e-05
Position 4250: 4.5862074809274785e-05
Position 90: 4.423327299095031e-05
Position 571: 4.4095231946527906e-05
Position 667: 4.400866870662708e-05
Position 1616: 4.304185542292171e-05
Position 4056: 4.1619880002081366e-05
Position 5291: 3.9593913802884475e-05
Position 1527: 3.6841431297444016e-05
Position 7169: 3.5642830286488524e-05
Position 5997: 2.8942551808350093e-05
Position 746: 2.8260022329605898e-05
Position 5194: 2.750578428381536e-05
Position 5293: 2.4698096295904074e-05
Position 5218: 2.426193484894674e-05
Position 5137: 2.0294727377169475e-05
Position 6420: 1.9617165403299623e-05
Position 5869: 1.8277444459647507e-05
Position 10122: 1.4977575538176603e-05
Position 3175: 9.544209194059269e-06
Position 5758: 8.598192969856512e-06
Position 6202: 8.156625407564954e-06
Position 53: 7.8529587426555e-06
Position 5821: 6.863803181194718e-06
Position 2467: 5.974151440063647e-06
Position 167: 5.5483868748064725e-06
Position 6609: 5.419845673467279e-06
Position 5903: 4.105969716107583e-06
Position 3829: 3.3882990908872036e-06
Position 5977: 3.048122777676139e-06
Position 159: 2.141995598093299e-06
Position 14: 2.066323911465326e-06
Position 482: 1.878184373646271e-06
Position 10974: 1.7332550058004795e-06
Position 380: 1.213508537475463e-06
Position 378: 7.250841527411689e-07
Position 10890: 5.737316418021745e-07
Position 247: 2.979843822617965e-07
Position 307: 2.873300182848083e-07
Position 189: 1.804415039200834e-07
Position 946: 1.744656726029645e-07
Position 291: 8.46011474966869e-08
Position 304: 6.427309330369358e-08
Position 281: 4.322303100951611e-08
Position 169: 4.27616276390424e-08
Position 402: 2.747295672011388e-08
Position 6021: 7.183622809285065e-09
Position 262: 1.2159164138764038e-11
Position 27: 8.081732796079047e-12
Position 744: 2.2558892357432275e-12
Position 721: 1.458080031698565e-12
Position 625: 1.0291608306604291e-12
Position 313: 4.0355248984923944e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5721: 0.9886406667941161
Position 9956: 0.9800338790094213
Position 4925: 0.9700584525714618
Position 3616: 0.8852144914328837
Position 10802: 0.8519385895910743
Position 6316: 0.6782082628520596
Position 6510: 0.3957238749372883
Position 319: 0.3014370855003069
Position 11125: 0.30027557819548084
Position 5146: 0.22119036727731678
Position 11674: 0.1750370659655611
Position 9393: 0.14661735138804774
Position 10192: 0.11278385951254474
Position 3383: 0.11217770057761349
Position 6276: 0.10412282515972171
Position 7386: 0.07028087692410853
Position 9655: 0.06631412582577656
Position 1401: 0.06597810686778698
Position 3917: 0.06363721019496767
Position 6361: 0.06197499126702351
Position 652: 0.05881833872803497
Position 6473: 0.05168492079201482
Position 4002: 0.04833106896118856
Position 10592: 0.04219973927460968
Position 10172: 0.03516608979395176
Position 5373: 0.03391171634525359
Position 6251: 0.022292083572500475
Position 9430: 0.022211281355248774
Position 6926: 0.0185455890465953
Position 6546: 0.017844998905529343
Position 10601: 0.01614750552726374
Position 610: 0.014676031202879402
Position 11626: 0.013881695878893027
Position 5349: 0.013001260345586036
Position 1473: 0.01221418150933002
Position 11121: 0.011168727263678643
Position 6109: 0.010054332841859068
Position 4007: 0.009652094744710786
Position 4167: 0.009308628254497985
Position 3132: 0.009123956938125243
Position 2805: 0.00842700966467707
Position 10229: 0.007060571958524966
Position 11698: 0.006793751610269355
Position 10358: 0.0058870866599508445
Position 7276: 0.005779945020647364
Position 10627: 0.005624521567553707
Position 11422: 0.005616489852318278
Position 6518: 0.00507921976807278
Position 5692: 0.0049044180436597145
Position 11280: 0.0045975553196872234
Position 5187: 0.00452640439592197
Position 11140: 0.0043114310984534105
Position 6279: 0.004140232312718289
Position 4204: 0.0037986357909955528
Position 3094: 0.003517006024581211
Position 1470: 0.0033947681704105735
Position 10127: 0.003239440303457803
Position 7253: 0.0031733722125540853
Position 10941: 0.0031511299214973996
Position 7005: 0.003043616761005899
Position 7100: 0.00290292980640031
Position 6952: 0.002643954915443575
Position 1446: 0.0025414637206047437
Position 1530: 0.0024789729070114138
Position 1366: 0.0024524348495976083
Position 1493: 0.0022897745929170545
Position 10401: 0.002255281718670252
Position 9651: 0.002187522539099375
Position 5742: 0.0021769819478690117
Position 1638: 0.002056566650821276
Position 1017: 0.0020095880162528433
Position 3856: 0.002007859296898525
Position 11473: 0.0019579367504243615
Position 10139: 0.0019515194706804819
Position 8177: 0.0019451202079935968
Position 6483: 0.0019401025572012202
Position 6764: 0.0019059164354162084
Position 11359: 0.001803952000925234
Position 7084: 0.001792552337131095
Position 1440: 0.0017327561920486324
Position 9528: 0.0017287317279153357
Position 10661: 0.0017097324597223698
Position 8200: 0.001600682335736341
Position 494: 0.0015889336509716633
Position 4697: 0.0015698397491125742
Position 4945: 0.001464729469744681
Position 993: 0.0014426718426258673
Position 1418: 0.0014055628896380314
Position 5648: 0.0013185501351767328
Position 7545: 0.0012642745456833547
Position 10868: 0.001179534736572781
Position 5510: 0.0011764089156894593
Position 6492: 0.001162097006284221
Position 3932: 0.0011508440752826343
Position 10001: 0.0010898113300961407
Position 8802: 0.0010721577460594065
Position 6977: 0.0010703007182371075
Position 425: 0.0010490550352207997
Position 3059: 0.001042462789253322
Position 6191: 0.0010077380651931126
Position 5160: 0.0010009704363483363
Position 1920: 0.0009792683724953288
Position 3546: 0.0009756923319986234
Position 5592: 0.0008818966351311334
Position 11306: 0.0008445343034277751
Position 1940: 0.0008044090175542636
Position 6577: 0.0007309225696820236
Position 3075: 0.0007090393437605608
Position 2301: 0.0007078379202098532
Position 4712: 0.0006885533598274446
Position 3882: 0.0006829743278647372
Position 3283: 0.0006382408358793299
Position 2945: 0.0006331050249441239
Position 5960: 0.0006324354088890587
Position 5513: 0.0006323249062660496
Position 6786: 0.0006290514070142345
Position 10490: 0.0006169931352187044
Position 1308: 0.0006131895086971889
Position 9309: 0.0005883833278235466
Position 1718: 0.000580546894294922
Position 3860: 0.0005181130162869258
Position 5430: 0.000499426400027301
Position 7404: 0.0004916617393928665
Position 1236: 0.0004832202347125745
Position 4676: 0.00047898399503825924
Position 11632: 0.00047822964854803466
Position 7382: 0.00047198879012966017
Position 11521: 0.00043513913179323195
Position 4035: 0.00039900213286063696
Position 8633: 0.0003838205490694675
Position 11680: 0.0003606537029211234
Position 2086: 0.0003596157060834121
Position 2993: 0.00034941233536890946
Position 10198: 0.00034360364844052073
Position 6013: 0.00033177303559740664
Position 2464: 0.0003247101450887616
Position 6198: 0.00031026474302033036
Position 378: 0.0003053288069329968
Position 4831: 0.0002883529729965927
Position 6406: 0.0002759141882145653
Position 3049: 0.00027107004241212686
Position 1429: 0.0002669218071906288
Position 11084: 0.00026534070824058264
Position 10896: 0.0002480663739035809
Position 583: 0.0002425244674085034
Position 371: 0.00022046185876488315
Position 1536: 0.00021263717353456292
Position 5244: 0.0001961216143834306
Position 325: 0.0001849612567485458
Position 2891: 0.00018146809033891143
Position 10211: 0.0001741762753656937
Position 3016: 0.00017240464308523567
Position 2515: 0.00016558474637722167
Position 6052: 0.00016439889622756277
Position 6427: 0.00015487973006399718
Position 6558: 0.00015472196073211932
Position 4971: 0.00015116178033876471
Position 1157: 0.00014324493361937533
Position 4246: 0.00014228082278615965
Position 10613: 0.0001416335787897923
Position 1154: 0.0001357876604660901
Position 1761: 0.00013262192815220245
Position 4516: 0.00012992970790264854
Position 7332: 0.00012689388324852032
Position 5192: 0.00012340084555180608
Position 223: 0.00012328827017533825
Position 5539: 0.00010072147501473291
Position 2874: 9.430303076511484e-05
Position 3454: 7.166620189737734e-05
Position 6122: 7.100535631808177e-05
Position 5728: 6.487799957012979e-05
Position 1456: 6.17735500266015e-05
Position 5168: 5.7790406694845445e-05
Position 1916: 5.52847058589609e-05
Position 1067: 5.0818696044158854e-05
Position 2325: 5.073688044340962e-05
Position 11435: 4.825681978610086e-05
Position 5963: 4.692451247700654e-05
Position 1250: 4.579178192660752e-05
Position 967: 4.4557427765482345e-05
Position 528: 4.422940787652733e-05
Position 3432: 4.265849538227187e-05
Position 1552: 4.033585611566202e-05
Position 5606: 3.920737657509247e-05
Position 11851: 3.895308031474789e-05
Position 5447: 3.786962852641251e-05
Position 6293: 3.5859193128870227e-05
Position 5751: 3.3854096287969885e-05
Position 5189: 3.3319116371011166e-05
Position 10851: 3.2739309279875574e-05
Position 4726: 2.9720345023146097e-05
Position 6565: 2.7943038759248828e-05
Position 6583: 2.7906451327610993e-05
Position 6338: 2.362798630882602e-05
Position 6327: 2.1820572601597483e-05
Position 5745: 1.7847895743407972e-05
Position 6928: 1.677275191512468e-05
Position 6768: 1.561219236799873e-05
Position 6373: 1.536166223539055e-05
Position 395: 1.4306169694228551e-05
Position 5767: 1.2587419861083843e-05
Position 6367: 1.1661594604946012e-05
Position 3112: 1.1118981259237741e-05
Position 6009: 1.1014867138865354e-05
Position 7075: 1.0759531632762391e-05
Position 9718: 9.946884379836829e-06
Position 6019: 9.894384749656123e-06
Position 7089: 9.465373281902157e-06
Position 428: 7.841651339080466e-06
Position 407: 7.74399340831698e-06
Position 2714: 7.510068979464695e-06
Position 6144: 7.501808767278112e-06
Position 834: 7.398313964644303e-06
Position 6843: 7.288934643839198e-06
Position 870: 7.264498161646128e-06
Position 5903: 5.972637630960331e-06
Position 5996: 5.647757115536393e-06
Position 6297: 5.622243246228487e-06
Position 1549: 4.533937921931513e-06
Position 433: 4.434205460784822e-06
Position 5968: 3.912612319985769e-06
Position 6151: 3.726347298747247e-06
Position 999: 3.5879091110976897e-06
Position 2112: 3.50892000998509e-06
Position 6904: 3.4526017681332114e-06
Position 3579: 3.421712773551962e-06
Position 6440: 3.257791109980367e-06
Position 10144: 2.9558288011559586e-06
Position 3347: 2.827273184773293e-06
Position 878: 2.7371526931067846e-06
Position 530: 2.4261225463823937e-06
Position 328: 2.3228650376419395e-06
Position 689: 2.1990345712977416e-06
Position 9779: 1.8608288579310506e-06
Position 10151: 1.8452494645764824e-06
Position 4990: 1.795091510482539e-06
Position 5565: 1.7258603944450046e-06
Position 7124: 1.4804362135447851e-06
Position 5028: 1.3814709285145738e-06
Position 5249: 1.3126530234495582e-06
Position 6202: 1.1194210223350198e-06
Position 946: 1.016077507410391e-06
Position 7195: 9.43904517180721e-07
Position 755: 8.133782578108515e-07
Position 5235: 8.05685560247656e-07
Position 6453: 7.104836744421974e-07
Position 438: 6.774797560942317e-07
Position 838: 6.50697287743624e-07
Position 291: 6.408488146615777e-07
Position 657: 5.713970158362583e-07
Position 6130: 5.11072760038201e-07
Position 672: 4.510517670434844e-07
Position 449: 4.4221125391908224e-07
Position 1314: 3.72841347994723e-07
Position 1619: 3.6864502112208244e-07
Position 276: 2.452778456707702e-07
Position 1174: 2.024983619224196e-07
Position 1159: 1.9413692864126076e-07
Position 8110: 1.8425218436656876e-07
Position 5980: 1.7533248620272218e-07
Position 702: 1.5761122705274739e-07
Position 391: 1.300916151542207e-07
Position 6860: 6.731224420496923e-08
Position 6588: 4.689387364814114e-08
Position 296: 3.1170590380670996e-08
Position 6884: 3.06112547311104e-08
Position 1183: 2.1378763029621162e-08
Position 6410: 8.61686402985953e-09
Position 666: 3.3074341172605914e-09
Position 708: 2.99569317093082e-09
Position 6599: 2.8688329044650755e-09
Position 807: 2.8593775534249303e-09
Position 440: 2.10596664111497e-09
Position 5298: 1.623638065247124e-10
Position 81: 3.699883630093017e-11
Position 712: 2.9465835856002252e-12
Position 137: 9.665641542169303e-13
Position 147: 7.587011579546211e-14
Position 110: 7.112910572168135e-14
Position 99: 6.01946165860015e-14
Position 90: 4.6759969682247326e-14
Position 123: 4.057289078081723e-15
Position 119: 7.044165416059294e-16
Position 127: 1.539027320070158e-16
Position 112: 1.710355062551091e-17
Position 114: 1.0884455466957151e-17
