Gene = NDUFAF2
Position 2219: 1.1257243504031243e-07
Position 1142: 1.0706970752769147e-07
Position 476: 1.0426647782174393e-07
Position 282: 8.745403557276487e-08
Position 1094: 8.036336533674843e-08
Position 955: 7.162364386085432e-08
Position 361: 6.965902129754921e-08
Position 1027: 5.0582301297446845e-08
Position 1090: 4.163190567574869e-08
Position 469: 3.7937160936311956e-08
Position 2622: 3.167225858044427e-08
Position 939: 2.7516630426892186e-08
Position 332: 1.3424230389821158e-08
Position 1268: 8.582263445587449e-09
Position 159: 6.727018042560637e-09
Position 577: 6.688607511805678e-09
Position 1068: 5.358334066866813e-09
Position 147: 2.881178827126505e-09
Position 958: 2.5888198477449937e-09
Position 720: 2.1650006867786045e-09
Position 823: 2.075475316675073e-09
Position 967: 1.7448121316068383e-09
Position 706: 1.6733214643260957e-09
Position 929: 9.541993718638724e-10
Position 171: 1.0124403697891148e-10
Position 893: 4.848364146653993e-13
Position 686: 3.4346692906330427e-13
Position 363: 9.079007469817822e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7078: 0.3701995796840761
Position 11752: 0.30657261069604547
Position 1879: 0.22806967070862957
Position 6548: 0.15022036127491867
Position 1852: 0.11678038633203255
Position 9926: 0.09542206943581037
Position 13093: 0.09512653622753817
Position 15673: 0.09137348297378847
Position 1796: 0.08715539843276872
Position 1855: 0.0837735050724335
Position 3737: 0.06490492582505422
Position 12459: 0.05207200588990256
Position 12427: 0.051998253657612487
Position 11785: 0.03951116598519114
Position 10737: 0.038715056999370855
Position 6276: 0.03760881339456491
Position 1735: 0.03280734041805615
Position 14166: 0.03160298547176698
Position 1895: 0.030865046639809136
Position 6514: 0.030538471566114035
Position 9899: 0.029990089642958167
Position 12388: 0.028159233740358048
Position 7227: 0.02736723546374444
Position 5925: 0.02647954750465338
Position 3777: 0.02503073753179371
Position 6246: 0.02374542916331159
Position 5077: 0.022103167649215636
Position 7703: 0.021620957134323732
Position 11966: 0.02063428265058485
Position 4317: 0.020343257639309702
Position 17781: 0.019363173221413683
Position 15614: 0.01915168327483715
Position 9511: 0.01782042398389599
Position 6560: 0.016800954105592063
Position 1831: 0.015797400891824444
Position 14849: 0.015095226175340376
Position 3688: 0.012646026205196647
Position 3445: 0.012139902643452655
Position 7059: 0.0117970934585767
Position 12403: 0.01101171235006268
Position 6297: 0.010949590097323162
Position 6621: 0.009500308694244817
Position 7021: 0.008780302414623907
Position 694: 0.008282918565979307
Position 12164: 0.008097109145485344
Position 10339: 0.007546395693687351
Position 4831: 0.007269765809014291
Position 6418: 0.007161375693490912
Position 1761: 0.007062446311465716
Position 10290: 0.006999437381691156
Position 13142: 0.006977518616564841
Position 13043: 0.006259467300533252
Position 6341: 0.006252005166385028
Position 12139: 0.00595972059692427
Position 1963: 0.005729798725484932
Position 10810: 0.0054929270492097716
Position 3716: 0.005144497087335122
Position 1909: 0.004741923974860854
Position 4209: 0.0045264821804761315
Position 2302: 0.004358215950508202
Position 4772: 0.004127915754434542
Position 3600: 0.003923458742027858
Position 12167: 0.0037297691955493497
Position 12472: 0.003631774152330034
Position 1647: 0.0033737616976284
Position 8757: 0.0033096339702576786
Position 5667: 0.0031515837589384476
Position 4876: 0.002977245234050077
Position 1901: 0.002930413751245081
Position 7434: 0.0026541365556871795
Position 3111: 0.0026259390425529073
Position 1574: 0.0025416498099989425
Position 13362: 0.00252922098356882
Position 6137: 0.002521255451189374
Position 8960: 0.0024508799174448115
Position 5102: 0.0019732030326915554
Position 2239: 0.0018312225446530735
Position 1667: 0.0017679154192259947
Position 2196: 0.0016478516378309917
Position 12565: 0.0015525561107818501
Position 1941: 0.0014742118101088184
Position 5238: 0.0014555921486335542
Position 9535: 0.0014310039544222794
Position 9363: 0.0013909109179277065
Position 5601: 0.001381173826426179
Position 1828: 0.0013258002918312072
Position 7747: 0.0012783896538658987
Position 3971: 0.001272851304137891
Position 141: 0.0012456643348323921
Position 5766: 0.0012015533031860975
Position 7471: 0.0011874404190673708
Position 359: 0.0011635459217169343
Position 7979: 0.0010815394112311321
Position 7330: 0.0010738438211189971
Position 1920: 0.0010738319845019504
Position 5945: 0.001001795398094704
Position 1339: 0.0009829318056849257
Position 6774: 0.000806922449226041
Position 1670: 0.0007457178315100529
Position 1720: 0.000631552485900142
Position 10268: 0.0006006420500873909
Position 3581: 0.0005975047721791171
Position 5587: 0.0005839001174020158
Position 4647: 0.0005680078716665682
Position 3135: 0.0005648672328228808
Position 1806: 0.000519656823404131
Position 2081: 0.0004944594925078256
Position 554: 0.0004757129377138446
Position 1443: 0.0004550944587551797
Position 4968: 0.000439548243664658
Position 1600: 0.000438034287024121
Position 9951: 0.00041946793061739356
Position 1062: 0.0003856695490770556
Position 3500: 0.00037708706245773914
Position 6809: 0.0003754180478565311
Position 2997: 0.0003715145617438265
Position 4020: 0.0003693157543489049
Position 5781: 0.00033964481917629353
Position 5995: 0.00033290454885805923
Position 4270: 0.00032560935500197105
Position 8781: 0.00031718969602039383
Position 8387: 0.00031457353782868416
Position 4364: 0.0002884025617080158
Position 7390: 0.00028577710395068495
Position 5921: 0.00025687131162088235
Position 164: 0.00023249724737092677
Position 1627: 0.00020982021153226856
Position 7912: 0.0001975179674805116
Position 3185: 0.00019691211515629475
Position 5037: 0.0001964340091743215
Position 2109: 0.00018961985010761546
Position 729: 0.00018497728793648896
Position 4854: 0.00017389677144570353
Position 696: 0.00017261477676101217
Position 4074: 0.0001389069248016475
Position 1621: 0.00013811852684178096
Position 6492: 0.0001367696971047896
Position 1369: 0.0001361192045901126
Position 3942: 0.00013592120153954759
Position 2904: 0.00012504491229111607
Position 4780: 0.0001227966866396972
Position 4295: 0.00011517320364251907
Position 4148: 0.0001118639757675582
Position 6082: 0.00010668954655342752
Position 636: 9.022612469385736e-05
Position 2208: 8.32033984566743e-05
Position 5291: 8.224142072181368e-05
Position 3087: 8.190180974888002e-05
Position 2943: 7.25052623191913e-05
Position 2057: 6.320258118855885e-05
Position 1597: 5.9068203700232576e-05
Position 3503: 4.944695200387836e-05
Position 942: 4.931634072187383e-05
Position 715: 4.8632438847400406e-05
Position 3847: 3.964705192224586e-05
Position 2716: 3.514150298779552e-05
Position 237: 3.498528238586156e-05
Position 1373: 3.424573898549078e-05
Position 490: 3.4129796075604306e-05
Position 1548: 3.3476516953660844e-05
Position 4332: 3.337487069246696e-05
Position 3891: 3.2473136114802574e-05
Position 2128: 3.24526307144557e-05
Position 2405: 3.231487447225082e-05
Position 720: 2.9035197165541986e-05
Position 4694: 2.8712785439483207e-05
Position 3266: 2.8157986504159278e-05
Position 2272: 2.6632167572062317e-05
Position 3269: 2.2718877264218884e-05
Position 2261: 2.245274427248337e-05
Position 2149: 2.1166990672497043e-05
Position 1159: 1.9607956952399505e-05
Position 1122: 1.247107374687586e-05
Position 566: 1.1839421478705694e-05
Position 818: 9.292270266738089e-06
Position 1357: 8.901680220401254e-06
Position 1768: 8.558407442363423e-06
Position 1476: 8.361542600066196e-06
Position 176: 8.343842613676632e-06
Position 4342: 3.9555134808693305e-06
Position 4796: 3.7376454651287546e-06
Position 374: 2.7885861183088237e-06
Position 3749: 2.6977816262910328e-06
Position 1018: 2.277165487225494e-06
Position 372: 1.781445178619845e-06
Position 3604: 1.614885138540775e-06
Position 385: 1.6115539725309428e-06
Position 1395: 1.4089737171478806e-06
Position 531: 1.1870803668756863e-06
Position 425: 1.1664618471248928e-06
Position 606: 8.692340729722379e-07
Position 3642: 8.313149083310296e-07
Position 602: 8.251870071026396e-07
Position 643: 6.729200782713821e-07
Position 717: 5.891279427639222e-07
Position 181: 5.371357814012697e-07
Position 1072: 3.9502085689679463e-07
Position 983: 2.361923611667681e-07
Position 827: 2.2160490063172745e-07
Position 701: 2.1906967941103414e-07
Position 2009: 1.751551795639491e-07
Position 1402: 1.2083513131147742e-07
Position 652: 1.0017744829543225e-07
Position 1085: 8.384021561265018e-08
Position 2749: 7.172540000750652e-08
Position 2692: 5.515609525925421e-08
Position 2854: 5.506429581917777e-08
Position 1510: 5.2670913060284034e-08
Position 1483: 4.8727797660541144e-08
Position 2012: 1.2022308452218472e-08
Position 850: 1.0636624952402008e-08
Position 4601: 6.801045930632483e-09
Position 186: 6.557329129775115e-09
Position 3117: 3.205399645247192e-09
Position 2523: 2.421607264034378e-09
Position 571: 1.9486372102435825e-09
Position 646: 1.6697783823788989e-09
Position 909: 8.490801211658784e-10
Position 958: 8.382367710439216e-10
Position 833: 7.988616951515156e-10
Position 986: 6.430825134350295e-10
Position 583: 2.0053815857863426e-10
Position 577: 1.9442598871444027e-10
Position 613: 5.588404815188219e-11
Position 1181: 3.3096888877077544e-11
Position 568: 2.912483609822826e-11
Position 887: 2.5700603136036413e-11
Position 874: 1.3416808034818447e-11
Position 332: 8.250079950196274e-12
Position 274: 8.180819031838722e-12
Position 898: 7.188380839955826e-12
Position 955: 5.073658696401957e-12
Position 1106: 4.7721447436689525e-12
Position 830: 4.0814616854142686e-12
Position 243: 1.9194359751914174e-12
