Gene = NEXN
Position 5249: 0.004090665759781979
Position 2574: 0.003712829196030855
Position 11737: 0.0035630913174983445
Position 6987: 0.0031032298361497457
Position 5229: 0.00278364458515937
Position 11285: 0.002728291957376236
Position 892: 0.0025852626192433043
Position 4283: 0.0023325195658221976
Position 6106: 0.002303409780807284
Position 8393: 0.0021602478974110115
Position 2991: 0.0021394852929536245
Position 5074: 0.0020473153520681135
Position 4182: 0.0019681387620247115
Position 4984: 0.0018969310979253897
Position 1108: 0.001615618583226705
Position 5857: 0.001608171211878361
Position 6437: 0.0014109558797334306
Position 11534: 0.0013654579433522382
Position 1102: 0.0013430949035498048
Position 5018: 0.0012790422614202832
Position 3601: 0.0011900129286616116
Position 1844: 0.0011633575181738893
Position 8916: 0.0011205312773676672
Position 4667: 0.001048648999706882
Position 5997: 0.0010256591020032218
Position 8862: 0.0010064905280122672
Position 3604: 0.0010051757453874218
Position 1318: 0.000983714137647435
Position 3676: 0.0009787207356901702
Position 1522: 0.0009741778668289472
Position 759: 0.0009473057986924629
Position 1011: 0.0009013229887552484
Position 6913: 0.0008925081539734381
Position 9423: 0.0008351264415676793
Position 6951: 0.0008133978839212721
Position 2016: 0.0007189035994859507
Position 7839: 0.0006554186364199076
Position 6189: 0.0006447916518133011
Position 2487: 0.0006216935213951505
Position 2778: 0.0005908275661360073
Position 9494: 0.0005904640641577291
Position 486: 0.0005715310927756346
Position 6879: 0.0004405049071599214
Position 930: 0.0004384500455403314
Position 4573: 0.0004221898095944771
Position 649: 0.0004209409285160472
Position 2554: 0.00038500315002172234
Position 3770: 0.00037539933634314854
Position 6461: 0.0003718755474123352
Position 1783: 0.0003377408065226997
Position 2167: 0.0003317961026616226
Position 4502: 0.000327394398270949
Position 5833: 0.00032230153257389025
Position 1140: 0.00027237058760352006
Position 1202: 0.00027146913094266197
Position 1877: 0.00023987125718373284
Position 1696: 0.00021725271652833731
Position 1655: 0.00017593497657015684
Position 986: 0.00016988731651993707
Position 3946: 0.00015753717222691493
Position 4024: 0.00015592603497896398
Position 3714: 0.00014275342587006845
Position 4423: 0.00014066624988492635
Position 275: 0.00013621783481056134
Position 3732: 0.00013547666833498516
Position 3583: 0.00012530202173718856
Position 673: 0.00011001553639920905
Position 1205: 9.896991800514513e-05
Position 3696: 9.745184293956575e-05
Position 2909: 9.43288257622082e-05
Position 1711: 8.46261183906088e-05
Position 2514: 8.399396166285154e-05
Position 2511: 8.102567089080042e-05
Position 2792: 7.902999126343816e-05
Position 1020: 7.477578699142221e-05
Position 2258: 7.196829408448037e-05
Position 1043: 6.920123346876964e-05
Position 2171: 6.8345427032419e-05
Position 1957: 6.28688678795465e-05
Position 1984: 5.875868700449603e-05
Position 225: 5.838851996978383e-05
Position 813: 5.803237849867468e-05
Position 1964: 5.698339878187255e-05
Position 1917: 4.415467386709052e-05
Position 947: 4.222851926563445e-05
Position 2806: 3.486012622197489e-05
Position 339: 3.298300482542279e-05
Position 2207: 2.9774087865650814e-05
Position 973: 2.930153030202766e-05
Position 994: 2.415820757264982e-05
Position 395: 2.11604540938717e-05
Position 227: 1.9411292803547675e-05
Position 462: 1.5786504706771054e-05
Position 1929: 1.3723060536727646e-05
Position 1065: 8.657449502321678e-06
Position 2870: 7.052378737035468e-06
Position 1389: 6.3001028513730065e-06
Position 554: 1.5316500969899538e-06
Position 1419: 1.1232926314131464e-06
Position 615: 6.604544963775817e-07
Position 1036: 6.418180249160386e-07
Position 786: 4.561669558851543e-07
Position 1133: 4.0781229884630727e-07
Position 1246: 3.9573604888081647e-07
Position 819: 2.9896981173834294e-07
Position 1112: 2.6564383408791665e-07
Position 1633: 2.4071551747482654e-07
Position 1071: 2.251339189510885e-07
Position 996: 1.8900206046574267e-07
Position 966: 1.7521103737574717e-07
Position 847: 1.3616290402226047e-07
Position 959: 1.1380589538645775e-07
Position 559: 2.4524469669284283e-08
Position 1224: 2.2181483833516965e-08
Position 130: 4.516469130770308e-09
Position 1891: 3.7215903845425275e-09
Position 510: 3.2381259391794058e-09
Position 620: 2.522486304368797e-09
Position 102: 1.407990264875693e-09
Position 99: 5.526159699342796e-10
Position 505: 4.0897673650145927e-10
Position 657: 3.1171914249612827e-10
Position 804: 3.020198834797252e-10
Position 779: 2.6196103886123966e-10
Position 490: 2.142114028849689e-10
Position 835: 2.0475174164116458e-10
Position 494: 1.8620334561338547e-10
Position 177: 1.7781389354327335e-10
Position 171: 1.1273624191255808e-10
Position 795: 1.7382082946296096e-11
Position 166: 2.3607795163953217e-13
Position 139: 1.5864953806403426e-13
Position 136: 9.636399655340898e-14
Position 141: 3.272656326320032e-15
