Gene = SGOL1
Position 11406: 0.006439054887767158
Position 22080: 0.005766983046987263
Position 9308: 0.005239111917596639
Position 1705: 0.005207730602560026
Position 3014: 0.004540840978457846
Position 3338: 0.004493333475696056
Position 19212: 0.004076981015826486
Position 7667: 0.0033473731540383032
Position 17050: 0.0030609046828442917
Position 3176: 0.0030421433021570188
Position 2496: 0.003024122903305372
Position 2163: 0.002944522093820908
Position 4755: 0.0027095622557288214
Position 1027: 0.002661001756572966
Position 3341: 0.002368395980854779
Position 11220: 0.0023114387277831123
Position 8853: 0.0022314089499292375
Position 11348: 0.002186779076580117
Position 19547: 0.002124630754303559
Position 385: 0.002119828793702125
Position 5908: 0.0020363783288976913
Position 5827: 0.0020121222342088687
Position 2754: 0.0019399850399458227
Position 5867: 0.0019357266061502008
Position 1275: 0.0018427540127923076
Position 15436: 0.0017005230476303396
Position 3044: 0.0016072390723568955
Position 9899: 0.0015267596639589242
Position 364: 0.001505074863100674
Position 9257: 0.0015021815871728726
Position 2419: 0.001442865141580253
Position 1062: 0.0014238046295506914
Position 2676: 0.0013278089545867879
Position 11004: 0.001316683408410404
Position 11334: 0.001298661425109597
Position 16657: 0.001298120257981655
Position 16510: 0.0012616122073605912
Position 2437: 0.001224019814642327
Position 10400: 0.0012084468990493657
Position 799: 0.001198421952513878
Position 1747: 0.0011562242781063816
Position 19673: 0.0011286796193393856
Position 12612: 0.0011033164021226457
Position 1639: 0.0011007976575762423
Position 2200: 0.0010619630406575313
Position 709: 0.0010483294918125017
Position 4667: 0.0010465572412361244
Position 10882: 0.001033585794447071
Position 2105: 0.0010241151828289789
Position 16563: 0.0009996678802663092
Position 685: 0.0009332831645349642
Position 6973: 0.0009264385345493889
Position 13232: 0.0008967658854170981
Position 2529: 0.0008435290615572301
Position 4520: 0.0008407746959356813
Position 18825: 0.0007585803703678089
Position 1485: 0.0007377768228030004
Position 17005: 0.0007274972655569544
Position 1009: 0.00072058591400482
Position 11714: 0.0007051360544707572
Position 10418: 0.0006934965215454195
Position 4115: 0.0006702973816831256
Position 2723: 0.0006570517316909848
Position 803: 0.0006427343973859
Position 9815: 0.0006321957122682145
Position 1657: 0.0006073320384418879
Position 4419: 0.0005980749646243463
Position 1620: 0.0005729876889694016
Position 670: 0.0005719684302777769
Position 4775: 0.0005558140368865332
Position 2090: 0.0005553722839910317
Position 1555: 0.0005539946139125953
Position 1599: 0.0004774450496889768
Position 18087: 0.00045593039856680777
Position 8143: 0.00045039789068248757
Position 17947: 0.0004432063775006012
Position 2204: 0.0004401211708531357
Position 12345: 0.00043695424507474536
Position 10249: 0.00043594664287542373
Position 7881: 0.00043477457610796425
Position 17654: 0.00043332953252531056
Position 4644: 0.00043172707030542665
Position 5589: 0.0004111584222256925
Position 8025: 0.00039675922050651756
Position 1868: 0.0003548569166241212
Position 15313: 0.00034035397258013237
Position 1192: 0.0003373502816657668
Position 3718: 0.0003330333145176027
Position 2133: 0.0003237820416603732
Position 1953: 0.0003195583256695224
Position 4457: 0.0003023541050140594
Position 2345: 0.00029202193822009455
Position 159: 0.0002732043512174104
Position 4537: 0.0002712946517189412
Position 13696: 0.0002655828420518121
Position 13717: 0.0002643533842976167
Position 471: 0.00025831572383830316
Position 2350: 0.0002525065477174707
Position 5506: 0.0002362563024229706
Position 3559: 0.00022870026974233836
Position 1847: 0.0002280001022481837
Position 12398: 0.000212719917011316
Position 10830: 0.00020356319174051098
Position 1575: 0.00018244438203152973
Position 10560: 0.0001737321990783452
Position 528: 0.0001707884058932026
Position 11681: 0.00016517615499905342
Position 321: 0.0001553696277017361
Position 13606: 0.0001462326308739657
Position 9930: 0.00014459126649242666
Position 3694: 0.0001423899354046434
Position 10563: 0.00013895314337671998
Position 916: 0.00013531708257803746
Position 10059: 0.00013486368134282465
Position 12041: 0.00013331454662444616
Position 7097: 0.00013196898869971278
Position 3908: 0.00012047609744024702
Position 3605: 0.00011448098575403014
Position 5932: 0.00011187067571513758
Position 494: 0.00011018317984379453
Position 12372: 9.864528544184051e-05
Position 186: 9.35008579300468e-05
Position 1104: 8.780266223911015e-05
Position 101: 8.664267052340206e-05
Position 586: 8.06083890386065e-05
Position 1707: 7.586230218613858e-05
Position 3274: 7.288861038228649e-05
Position 1337: 7.136348674868522e-05
Position 588: 7.127130642948601e-05
Position 3363: 7.055209511534686e-05
Position 603: 7.052801145071927e-05
Position 1672: 6.885942189604832e-05
Position 1804: 6.79279637698385e-05
Position 5534: 6.684012772014275e-05
Position 1472: 6.573615331517893e-05
Position 335: 5.431284575185753e-05
Position 10890: 5.257248771176127e-05
Position 3343: 5.197780792252552e-05
Position 437: 5.017244820343192e-05
Position 10786: 4.88133655819337e-05
Position 1523: 4.817803262827326e-05
Position 1234: 4.695513791831907e-05
Position 3051: 4.375334591589176e-05
Position 2728: 4.188556674689511e-05
Position 1038: 4.116428051612812e-05
Position 8356: 3.864278753379041e-05
Position 2058: 3.767599530304107e-05
Position 2968: 3.7492599498434205e-05
Position 1535: 3.679435823153239e-05
Position 1334: 3.431905516945736e-05
Position 2768: 3.0090791855745506e-05
Position 118: 2.839694963772469e-05
Position 9722: 2.8052592542386978e-05
Position 4135: 2.7052947345824428e-05
Position 7189: 2.6646104158661692e-05
Position 7312: 2.571890081334497e-05
Position 2190: 2.403708485726113e-05
Position 213: 2.401425510660711e-05
Position 3192: 2.3252425418432097e-05
Position 3488: 2.2461555092261172e-05
Position 6296: 1.9837538158379777e-05
Position 2467: 1.8519376306745984e-05
Position 1585: 1.7705763214233482e-05
Position 1216: 1.5711796465338705e-05
Position 3126: 1.531151172078329e-05
Position 3028: 1.4451164167427705e-05
Position 2979: 1.4316754881070288e-05
Position 1252: 1.2750571689136856e-05
Position 1111: 1.1857616335763898e-05
Position 828: 1.1709777136353114e-05
Position 5474: 1.1651300603928946e-05
Position 859: 1.1291920975587882e-05
Position 5258: 1.108252005896685e-05
Position 459: 1.0997357926322075e-05
Position 3769: 1.0055249864172673e-05
Position 2473: 9.912886373234895e-06
Position 6836: 9.611745484452659e-06
Position 2681: 9.603060590606677e-06
Position 1295: 9.575437467290377e-06
Position 687: 9.363597766743134e-06
Position 8194: 9.345388062601324e-06
Position 7991: 9.314774924146307e-06
Position 8961: 9.186317964401802e-06
Position 3418: 8.959924272166964e-06
Position 2545: 8.647216474648877e-06
Position 5754: 7.79201250995054e-06
Position 879: 7.730294523700347e-06
Position 2476: 7.572703483638918e-06
Position 4111: 6.401966163446396e-06
Position 4606: 6.3993932968861e-06
Position 516: 6.334861683457184e-06
Position 7387: 5.9215674395170725e-06
Position 3367: 5.099942076866959e-06
Position 5716: 2.7162771528182354e-06
Position 5023: 2.1001750409377276e-06
Position 3647: 1.8199835852901613e-06
Position 4917: 1.0964996514421382e-06
Position 4890: 8.908081901947243e-07
Position 3523: 8.125624034288002e-07
Position 124: 2.3573151155649052e-07
Position 121: 1.844301019966044e-07
Position 105: 1.5738422095172173e-07
Position 255: 1.316426740632544e-07
Position 4778: 9.846010041925121e-08
Position 162: 9.361124202095546e-08
Position 405: 7.692570271685517e-08
Position 478: 7.314211350124181e-08
Position 223: 6.444686625542155e-08
Position 513: 5.4446323066713966e-08
Position 95: 5.2764496884276167e-08
Position 502: 5.185920282237453e-08
Position 1372: 4.2733759136997584e-08
Position 4301: 3.849780715569712e-08
Position 132: 3.199159139355331e-08
Position 232: 3.1701508034253804e-08
Position 1317: 2.8184942002158725e-08
Position 3914: 2.124818977324509e-08
Position 656: 1.9622049934952927e-08
Position 98: 1.3839947462416007e-08
Position 3106: 1.3036389874956796e-08
Position 1066: 1.1944012310869443e-08
Position 109: 1.1547122329410992e-08
Position 235: 1.0355753390844842e-08
Position 225: 1.022794370527111e-08
Position 243: 9.413123438347452e-09
Position 229: 9.008297540897329e-09
Position 443: 8.076057312349415e-09
Position 1491: 6.827642353671341e-09
Position 871: 6.329921129252597e-09
Position 715: 3.756573804310267e-09
Position 699: 2.367844109185176e-09
Position 3432: 2.0620336194446973e-09
Position 262: 1.9819592433265763e-09
Position 642: 1.726097964141308e-10
