Gene = SLC35B4
Position 2807: 0.002129150710174614
Position 11550: 0.001959372931084496
Position 8027: 0.0019439867213378675
Position 5246: 0.0018718102045881299
Position 318: 0.0018402643067543121
Position 13524: 0.0018313149495442884
Position 11394: 0.00182028467013741
Position 14606: 0.0017432524629603337
Position 9621: 0.0017252268978320139
Position 12738: 0.0016948285079944302
Position 16199: 0.0016548833086636337
Position 21656: 0.001640101992017487
Position 3193: 0.0014010854940087673
Position 130: 0.0013495526491952123
Position 15148: 0.0012618847805426173
Position 15295: 0.0011770423771736778
Position 15698: 0.001130020209701172
Position 11992: 0.0011034206983489285
Position 2269: 0.0010695131348024006
Position 4504: 0.001063395236562824
Position 14770: 0.001045960161770869
Position 17540: 0.0010390538300870844
Position 21708: 0.000925950887486879
Position 269: 0.0008874157775921621
Position 15444: 0.0007220145466527773
Position 14766: 0.0007154522522652051
Position 13532: 0.0007122573864899168
Position 13600: 0.0006827787257632609
Position 17725: 0.0006722299609619096
Position 6272: 0.0006483022893815227
Position 11134: 0.0006049091222963042
Position 16960: 0.0005851029333425615
Position 21054: 0.0005767843020962626
Position 18901: 0.0005596977971540162
Position 17269: 0.0005334222571241555
Position 10311: 0.000522377999077826
Position 13595: 0.0005089797820340281
Position 21989: 0.0004559253421549187
Position 2787: 0.00045477064209258224
Position 17004: 0.0004292016189524255
Position 7456: 0.00039465079995258765
Position 15249: 0.00038154441478955323
Position 3817: 0.0003671494243726501
Position 11948: 0.0003397129611634882
Position 13405: 0.0003312315428274667
Position 15168: 0.000322527360242877
Position 6981: 0.00032191367822468275
Position 16940: 0.0003052555499418215
Position 6173: 0.00029936135503499586
Position 2285: 0.0002703371750582134
Position 10420: 0.0002476966545020627
Position 12537: 0.00023214869600386424
Position 10425: 0.00022970902371013082
Position 12549: 0.00022918678447880113
Position 5361: 0.00022880585418461698
Position 12910: 0.00022257296900141132
Position 4639: 0.00021050272473735002
Position 15545: 0.0002061691787447576
Position 673: 0.00019919585326736865
Position 2572: 0.00019741241110723945
Position 16983: 0.00018076349954959154
Position 5347: 0.00016660924980991176
Position 834: 0.00015892061996754389
Position 742: 0.0001588451493817103
Position 16943: 0.00014964441547500422
Position 2141: 0.00013970335310361037
Position 16382: 0.00013753947560946674
Position 351: 0.0001339278681440124
Position 1159: 0.0001184599126193975
Position 19278: 9.187932410564403e-05
Position 15107: 7.373394236755817e-05
Position 3333: 6.973280272990375e-05
Position 3493: 6.757080483064358e-05
Position 3063: 6.436592249740145e-05
Position 203: 6.364575651950315e-05
Position 10463: 6.0660072617192104e-05
Position 10498: 5.9212551191364e-05
Position 16821: 5.819720095625255e-05
Position 975: 4.510140807987766e-05
Position 134: 3.0901131543912496e-05
Position 5980: 2.8654351336918573e-05
Position 1786: 2.5576090213276025e-05
Position 1342: 2.357579750082263e-05
Position 1455: 2.146613635250072e-05
Position 1749: 1.8953657846691136e-05
Position 1032: 1.8314720753308475e-05
Position 3071: 1.4801333750024033e-05
Position 22159: 1.4266199730813049e-05
Position 1337: 1.2685208695507635e-05
Position 440: 1.1903922103733076e-05
Position 2668: 1.1543807991079884e-05
Position 2731: 1.1192682112107387e-05
Position 2110: 1.0042202708389397e-05
Position 944: 5.735670243487525e-06
Position 1606: 5.665433893140111e-06
Position 18384: 5.316951093988879e-06
Position 53: 3.695837063176916e-06
Position 1103: 3.572833101639085e-06
Position 1080: 2.978589424280379e-06
Position 937: 1.945888187801143e-06
Position 1162: 1.927227599330453e-06
Position 18675: 9.475341002386393e-07
Position 18561: 8.916199528180901e-07
Position 136: 3.5198802655448413e-07
Position 13392: 2.8103255666321666e-07
Position 404: 1.760990802936472e-07
Position 12826: 1.3469556820717295e-07
Position 56: 7.935485917999502e-08
Position 329: 4.6734554845566976e-08
Position 327: 1.6010811874317936e-08
Position 381: 1.23805684815399e-08
Position 13: 2.4509271057581447e-09
Position 556: 5.77266531637455e-10
Position 637: 3.7737062040473273e-10
Position 730: 3.746062320771735e-10
Position 603: 3.5104211145265675e-10
Position 590: 1.0864428042578796e-10
Position 466: 7.640326530342746e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10276: 0.9884389745126653
Position 17452: 0.9733914375499395
Position 16789: 0.9325276928923744
Position 14940: 0.8249764868851979
Position 12376: 0.4703613465761697
Position 25874: 0.4644556672780142
Position 12196: 0.4554473900087939
Position 4424: 0.4371143971528933
Position 7571: 0.4361572593836956
Position 20584: 0.2949439820340362
Position 20742: 0.26133347902235443
Position 21875: 0.24442952325185505
Position 17910: 0.21230832645146644
Position 1663: 0.1701481208552969
Position 22089: 0.15504636609932676
Position 9736: 0.10954514600634094
Position 17827: 0.09752711645854258
Position 25357: 0.08530162575454281
Position 25572: 0.084572465447974
Position 12157: 0.08080254680017453
Position 21971: 0.07991628265909753
Position 24829: 0.07940962027866054
Position 3152: 0.0789175921584576
Position 1893: 0.07752322695842574
Position 25389: 0.07575231808633183
Position 12338: 0.07444303986614746
Position 21831: 0.06606566205924125
Position 14909: 0.05460302007331178
Position 6773: 0.0494290766001373
Position 22009: 0.04607417419405873
Position 20701: 0.04559973933901511
Position 16986: 0.045193066033404644
Position 22660: 0.04478026412579583
Position 5976: 0.040874746991190716
Position 7939: 0.03584918986215328
Position 22657: 0.03473732524648366
Position 9759: 0.028829650697314538
Position 23803: 0.027902089108447534
Position 8969: 0.02370574111904579
Position 6605: 0.020014472362055318
Position 17007: 0.019735557421364607
Position 17671: 0.018915159947364785
Position 16666: 0.01845075978937739
Position 21820: 0.01815357878730064
Position 17237: 0.01729542746557741
Position 7281: 0.015516306827884784
Position 21729: 0.015345118987952577
Position 9714: 0.014061806494754341
Position 9099: 0.013255959704689435
Position 7944: 0.012519891361435803
Position 17914: 0.01235341614376138
Position 12224: 0.01227731578186219
Position 19176: 0.012030725507914999
Position 2173: 0.011471024395727263
Position 7530: 0.0113989842719539
Position 10797: 0.011306773058689506
Position 22902: 0.010979599020352924
Position 336: 0.010804853513419062
Position 10241: 0.010762333417477525
Position 11249: 0.010295852858794667
Position 12387: 0.010141881982318381
Position 18744: 0.009386170788538794
Position 21549: 0.009356615234942082
Position 18152: 0.009231756579208111
Position 11035: 0.00908218028110839
Position 7503: 0.009055592347968544
Position 10733: 0.008887265447502842
Position 5877: 0.008865052268176802
Position 9025: 0.00864439192554072
Position 26711: 0.008400794665503475
Position 16825: 0.008203378102723922
Position 3659: 0.008072821654427301
Position 10629: 0.007630973464682864
Position 19740: 0.007455294465793006
Position 15229: 0.007398417986542131
Position 25601: 0.007383058143950489
Position 11298: 0.007349159363627373
Position 20716: 0.007138758896102988
Position 26662: 0.007095013552526409
Position 4371: 0.00681461994606397
Position 10748: 0.006509222261522589
Position 2664: 0.0065064845546497
Position 1741: 0.006499253398461158
Position 174: 0.006482278672757986
Position 5857: 0.006479476616128367
Position 23655: 0.006442407847851308
Position 11296: 0.005621737867003042
Position 1909: 0.005513188644575672
Position 17132: 0.005238251355815883
Position 16503: 0.005228010979583855
Position 9487: 0.005015970679627253
Position 14040: 0.004704160119121486
Position 16705: 0.004700681119309603
Position 17806: 0.004575390333793941
Position 2070: 0.004503824100000155
Position 16992: 0.004237427178212875
Position 20527: 0.00405142383678316
Position 12307: 0.004033025871832615
Position 7781: 0.003881127628217804
Position 13472: 0.0037353308438314945
Position 14840: 0.0035972961542922502
Position 1822: 0.0035941104662157875
Position 10800: 0.0035308341863413825
Position 1931: 0.003316913896212752
Position 6052: 0.003263638523251814
Position 128: 0.0032283088814993484
Position 15330: 0.0030662441564829426
Position 17026: 0.0027989836806231105
Position 24526: 0.002786302686601593
Position 4484: 0.0027675254699621593
Position 11334: 0.002594773785251697
Position 18585: 0.0025618069824329863
Position 16302: 0.0023212488852250566
Position 5125: 0.0022561918928369687
Position 12246: 0.0021674349104863454
Position 539: 0.002162943014184739
Position 363: 0.00200862544127216
Position 1637: 0.002000059144243635
Position 19666: 0.001946353164410011
Position 3695: 0.0019442791278050902
Position 12663: 0.0019174605137786541
Position 2109: 0.0018581841511161085
Position 5910: 0.0018536983708313042
Position 14647: 0.0017614124140360732
Position 23963: 0.001737453456166891
Position 19386: 0.0017149822716910213
Position 1777: 0.0016690360698141367
Position 117: 0.001614679287393041
Position 17149: 0.0015768903238116269
Position 20505: 0.0015027362181979451
Position 17289: 0.0014685923554069156
Position 1589: 0.0014631288827484691
Position 20411: 0.0014602493833452176
Position 16365: 0.0014513154923969228
Position 11754: 0.001435553243229261
Position 18607: 0.001358053068768619
Position 11438: 0.0013430858148826509
Position 12241: 0.0013171454850345516
Position 3681: 0.0012914483887479873
Position 16689: 0.0012907266181706476
Position 17999: 0.0012884152930130203
Position 14070: 0.0012720855595189672
Position 12086: 0.0012384426117234915
Position 2251: 0.0011962017493760272
Position 22156: 0.0011961138564663364
Position 13979: 0.0011884626316901962
Position 17390: 0.001096144330355587
Position 1281: 0.0010754870702949356
Position 14946: 0.0010719841329551781
Position 213: 0.0009996534302932985
Position 14528: 0.0009972396664642167
Position 14056: 0.0009940543872413137
Position 17837: 0.0009350666456164345
Position 17190: 0.0009219304327561452
Position 25419: 0.000908193565081221
Position 15980: 0.0008349566298849028
Position 18334: 0.0008289469286900929
Position 16082: 0.0008199266787787295
Position 14181: 0.0007850934900484359
Position 17993: 0.0007563947951769751
Position 16457: 0.0007422173728009262
Position 1673: 0.0006895647519431217
Position 17952: 0.0006835895414149015
Position 1567: 0.0006633052825436477
Position 15536: 0.0006608885698727909
Position 11217: 0.0006549273013373923
Position 6166: 0.0006237429144735412
Position 11490: 0.0006162871162018451
Position 15356: 0.0006126573900552893
Position 1953: 0.0005934207611380975
Position 11094: 0.0005820424787550519
Position 1665: 0.0005714305549644215
Position 152: 0.0005461842524874882
Position 18209: 0.0005453075306210559
Position 11116: 0.0005276140873636275
Position 18964: 0.0005271212747965605
Position 17195: 0.0005270940993631073
Position 21932: 0.0005223517813463883
Position 191: 0.0005056770116922941
Position 1906: 0.0004951616507562954
Position 3203: 0.0004877665613455527
Position 2177: 0.0004827029928513481
Position 15487: 0.0004673962669532064
Position 19200: 0.0004345444019992064
Position 24011: 0.00042094101926087835
Position 17926: 0.00041772647255183104
Position 5785: 0.0004145814014338988
Position 18554: 0.00040935771383421115
Position 19561: 0.0003808893364203392
Position 14549: 0.00037624358931707605
Position 23742: 0.0003720540679612238
Position 23524: 0.00035104251002769123
Position 16731: 0.00034397211054091757
Position 17683: 0.000340613981894394
Position 17153: 0.00029891046381357245
Position 100: 0.00029265025430386154
Position 3528: 0.00028419556574592623
Position 13238: 0.0002801821432485158
Position 1744: 0.0002763339553169705
Position 3747: 0.00027178076222986663
Position 15209: 0.00027168840577929874
Position 12418: 0.00026668336270677963
Position 14366: 0.0002605240227378859
Position 19836: 0.00024144647363283248
Position 2721: 0.0002293084378529399
Position 10861: 0.00022457272089254269
Position 10938: 0.00020015827487897833
Position 7402: 0.0001940323792160318
Position 20956: 0.0001862450171882499
Position 245: 0.00018572555100842064
Position 2616: 0.00017576797199064524
Position 1688: 0.00017432102485929362
Position 11102: 0.00017090470092863294
Position 11081: 0.00016976536842049864
Position 15378: 0.00016865430026672334
Position 15011: 0.00016025572299594958
Position 1848: 0.0001561286650509155
Position 11133: 0.0001552984894445426
Position 5880: 0.00015465474740889319
Position 1828: 0.0001528108176476899
Position 1995: 0.00014859258018774368
Position 10636: 0.00013471376433394014
Position 3060: 0.0001276709005691527
Position 1680: 0.00012204415977899667
Position 14471: 0.00010924518444115488
Position 10853: 0.00010598452597423375
Position 11690: 0.0001051061780927918
Position 18656: 9.924426886267691e-05
Position 149: 9.348045206903476e-05
Position 3612: 9.338196476745594e-05
Position 10081: 8.796186614193985e-05
Position 18443: 8.493449475456239e-05
Position 17916: 8.17881022375363e-05
Position 1916: 7.786863697676857e-05
Position 13943: 7.69274120849736e-05
Position 10586: 6.872000916423632e-05
Position 2702: 6.826421031064998e-05
Position 2957: 6.536380741878085e-05
Position 2469: 6.399163265634468e-05
Position 590: 6.152188281926943e-05
Position 1516: 6.092503189253846e-05
Position 603: 5.462061936645048e-05
Position 10835: 5.345956137730511e-05
Position 1419: 5.2471354357568855e-05
Position 13136: 5.0313103803703674e-05
Position 1308: 4.981345458553845e-05
Position 489: 4.896181321047953e-05
Position 499: 4.850741739239363e-05
Position 2223: 4.802235935826715e-05
Position 16759: 4.7988900044200426e-05
Position 11893: 4.7093141018850986e-05
Position 2215: 4.648216104979568e-05
Position 786: 4.224876444255675e-05
Position 17328: 3.9437092470275695e-05
Position 2433: 3.863091185329365e-05
Position 1337: 3.8388733934121186e-05
Position 2034: 3.614175985158915e-05
Position 3245: 3.252800812647966e-05
Position 16960: 3.251243099241105e-05
Position 2384: 3.0566892307138916e-05
Position 998: 3.041515071640434e-05
Position 1695: 3.015480593596152e-05
Position 253: 2.665446657195735e-05
Position 346: 2.5720884984002802e-05
Position 10802: 2.4674127906292824e-05
Position 6172: 2.45593749079815e-05
Position 10453: 2.430131935149744e-05
Position 1298: 2.3809286593770026e-05
Position 2481: 2.3058490204805162e-05
Position 853: 2.1160571300157546e-05
Position 365: 1.96741284816396e-05
Position 2339: 1.923521837958283e-05
Position 17510: 1.8070931595641346e-05
Position 1956: 1.800460704150238e-05
Position 681: 1.7369767450224978e-05
Position 1857: 1.730227993757115e-05
Position 4441: 1.6961621937435982e-05
Position 518: 1.6720844531613498e-05
Position 178: 1.6509566796845258e-05
Position 1648: 1.586810496630184e-05
Position 1796: 1.4116885890904276e-05
Position 17680: 1.3845858980283196e-05
Position 10096: 1.33469549041842e-05
Position 1122: 1.320915367549912e-05
Position 1031: 1.2144193466898734e-05
Position 5081: 1.1033415745692775e-05
Position 2848: 9.283990932214352e-06
Position 17932: 9.063235894573114e-06
Position 17864: 8.566374956933789e-06
Position 995: 8.03304163922251e-06
Position 17839: 7.184698886106969e-06
Position 1593: 6.9591948458533044e-06
Position 1237: 5.867782878008613e-06
Position 850: 5.426639757196285e-06
Position 17872: 5.2480180742952805e-06
Position 706: 4.4285420994563165e-06
Position 978: 3.978755404715505e-06
Position 910: 3.954333868039462e-06
Position 611: 3.892777942913877e-06
Position 556: 2.7244200768362605e-06
Position 2749: 2.5790613578532962e-06
Position 18253: 2.1661086672356243e-06
Position 218: 2.1539174587486004e-06
Position 1864: 1.8246401041594212e-06
Position 2757: 1.7846135263817416e-06
Position 1102: 1.683184481611242e-06
Position 2074: 1.6046481514431983e-06
Position 816: 1.574157805474224e-06
Position 1158: 1.5586378937684204e-06
Position 983: 1.4227086683480696e-06
Position 16436: 1.3278532879238276e-06
Position 1179: 1.3029381945090557e-06
Position 1440: 1.205050532428871e-06
Position 629: 1.0526568600456433e-06
Position 220: 1.006765463967413e-06
Position 12415: 9.739828415241904e-07
Position 1598: 7.777533696913458e-07
Position 1793: 7.414089133612217e-07
Position 17856: 7.328047598688918e-07
Position 13289: 6.864716832660808e-07
Position 877: 6.263085162757681e-07
Position 17725: 5.783049832242681e-07
Position 227: 5.513784333353219e-07
Position 157: 5.44228327251783e-07
Position 623: 4.6609195762458925e-07
Position 1605: 3.8746240653935627e-07
Position 13357: 3.3085664864441997e-07
Position 15290: 3.115610239738117e-07
Position 3269: 3.113873355437168e-07
Position 2417: 2.9717828943534863e-07
Position 635: 2.959265825819071e-07
Position 10839: 2.9099677401934273e-07
Position 2002: 2.565948600595086e-07
Position 1172: 2.2381573709752626e-07
Position 712: 2.0693826960327877e-07
Position 1127: 2.068518619606171e-07
Position 18241: 1.73665796795898e-07
Position 10977: 1.636307065357251e-07
Position 1046: 1.569995897703181e-07
Position 1003: 1.2218493937796134e-07
Position 17247: 1.1455740485284187e-07
Position 720: 1.132532111081347e-07
Position 1020: 9.480771170162928e-08
Position 224: 8.593764613759871e-08
Position 180: 8.269483245659355e-08
Position 12829: 7.565878539405573e-08
Position 11042: 7.356503522808411e-08
Position 14138: 6.25170210018331e-08
Position 2268: 6.083508874985899e-08
Position 2012: 5.0572164974629544e-08
Position 18118: 1.5750515157437876e-08
Position 1254: 2.396275446178789e-09
Position 424: 2.847700294505532e-10
Position 1018: 1.0199568630593554e-11
Position 881: 3.642288761385152e-12
Position 381: 1.096032693744358e-12
Position 428: 3.235466420668021e-13
Position 434: 2.4247795945389848e-14
Position 688: 1.7688395744205427e-14
Position 432: 9.692309937863438e-15
Position 437: 7.639602736642542e-16
Position 439: 1.4236617060628002e-16
