Gene = ELP6
Position 546: 3.1191777308714736e-09
Position 803: 1.8972503602634043e-09
Position 1033: 1.2131768298355107e-09
Position 1015: 6.995988180508472e-10
Position 155: 2.1724437654413278e-10
Position 582: 1.8578712255751673e-10
Position 115: 7.312297941424058e-11
Position 177: 5.112088925237696e-11
Position 447: 2.3231670046269248e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 9312: 0.9565364252031375
Position 17563: 0.9384715565919013
Position 3506: 0.9216555138813487
Position 11909: 0.5015833004544118
Position 15328: 0.4677854417970785
Position 7738: 0.37133175694648063
Position 2534: 0.3670254057074002
Position 2393: 0.23186133183112564
Position 15294: 0.18254325222671244
Position 9690: 0.09761362864529274
Position 12749: 0.06379112100085176
Position 12232: 0.05360874088732116
Position 2092: 0.028694265434095482
Position 7790: 0.02076810837508848
Position 2498: 0.019522729838372624
Position 10928: 0.019114247077995812
Position 3541: 0.017332922016039053
Position 9525: 0.016892882442934864
Position 2928: 0.01680265883808804
Position 2435: 0.016633053100469305
Position 6406: 0.01661306042932462
Position 7190: 0.015123770757073293
Position 5646: 0.014529502821563544
Position 7610: 0.013707879198929752
Position 8808: 0.012544566834309498
Position 15357: 0.011764918338593862
Position 1687: 0.011500170737160925
Position 5773: 0.010993041234507749
Position 12815: 0.010176573670361266
Position 7753: 0.01014303594567085
Position 1603: 0.009891367668916923
Position 9396: 0.009402291171548343
Position 11352: 0.009258758767244264
Position 2791: 0.009006059053650843
Position 9573: 0.008050244256140987
Position 17669: 0.007158624840305467
Position 12588: 0.00654602254073428
Position 11774: 0.006508357367116234
Position 12086: 0.006331324264632247
Position 16132: 0.005209362414916173
Position 15539: 0.005015319390998102
Position 2969: 0.004082279575566435
Position 7808: 0.003646702107656128
Position 15585: 0.0036391568514282276
Position 5349: 0.0033416438669554693
Position 214: 0.0031650740081635726
Position 2613: 0.00256074414301712
Position 6824: 0.0025067261797695577
Position 3413: 0.0024074824169873373
Position 2568: 0.0023655920299835284
Position 1643: 0.002362743195951748
Position 6981: 0.0023259226558292427
Position 5732: 0.0023246480905307963
Position 17976: 0.002319487661799823
Position 7762: 0.0022313791699717905
Position 6427: 0.0020839590167803187
Position 3439: 0.002069139168320853
Position 11372: 0.0019984360514144297
Position 7226: 0.001984591663906154
Position 4434: 0.0019468608216274624
Position 12706: 0.0019126767428895744
Position 10358: 0.0018792016760841917
Position 7043: 0.0017830067184419394
Position 3241: 0.00177071932103146
Position 7693: 0.0017320367382216615
Position 10924: 0.0017040432013914796
Position 10949: 0.0015921715779571863
Position 7006: 0.0015005573140380198
Position 4296: 0.0014528628897165316
Position 16082: 0.0014420565354095153
Position 2972: 0.0013923740698803591
Position 5592: 0.0013788628775761457
Position 10502: 0.0013273023622087554
Position 1924: 0.001315288587176144
Position 2208: 0.0012835093617435153
Position 5987: 0.0012386434168872623
Position 2154: 0.0012198712035587712
Position 6796: 0.0011335016254126972
Position 8828: 0.0011068513586465223
Position 1028: 0.0010559858244259014
Position 10608: 0.0010348718382355818
Position 13378: 0.0010045765036865632
Position 6565: 0.000986922048287408
Position 7501: 0.0009730607338788623
Position 17783: 0.0009663253980954197
Position 11428: 0.0008792437290131224
Position 2294: 0.0008632800036070853
Position 2564: 0.0008399335577823483
Position 10311: 0.0008054827765354128
Position 17875: 0.0007951057519778983
Position 3518: 0.0007851418402269706
Position 8503: 0.0007212363726367773
Position 1393: 0.000716537076918823
Position 6616: 0.0006910983044094144
Position 10036: 0.0006451481432926802
Position 6402: 0.0006415069492611852
Position 14095: 0.0006357285929059316
Position 14839: 0.0006271456844099162
Position 14070: 0.000616400848521085
Position 5993: 0.0005884886698764461
Position 3389: 0.0005589385508277693
Position 1616: 0.0005575000789451311
Position 6591: 0.0005350309397051823
Position 1665: 0.0004647012417491789
Position 5595: 0.00043315237723707195
Position 2226: 0.00038998310766674975
Position 7089: 0.000371220307495814
Position 16922: 0.0003560833572406962
Position 3735: 0.000339055431047052
Position 10577: 0.00033167316726972893
Position 1708: 0.00032781424672091985
Position 6477: 0.0002966575266115438
Position 1444: 0.00028974189848334723
Position 10242: 0.00028653998284188393
Position 2180: 0.00027771615868384017
Position 2469: 0.00027259936366235674
Position 11119: 0.00026910941739375206
Position 4233: 0.00026398396152976257
Position 15833: 0.0002612841075397441
Position 15781: 0.00025753778915811273
Position 14797: 0.00025479254604045444
Position 2502: 0.0002481141279090861
Position 1650: 0.00024398018860287884
Position 10039: 0.00024030107511923554
Position 2043: 0.00023432041261345202
Position 12238: 0.00023058325021372693
Position 9629: 0.00022269399876972908
Position 11827: 0.00021602591846816907
Position 1817: 0.00021434948610739809
Position 6571: 0.00021196244045142409
Position 15996: 0.00019540750952273898
Position 9873: 0.00019467140346254394
Position 1472: 0.00019357642093674948
Position 10414: 0.0001802850967616445
Position 359: 0.00017866770193084808
Position 1089: 0.0001721765238472478
Position 11515: 0.00016065883260085246
Position 3669: 0.0001560655703996529
Position 9732: 0.00015010017907617182
Position 1712: 0.00014619135230868456
Position 9701: 0.00013856714343380542
Position 864: 0.00013239200140498887
Position 12949: 0.00013201991396403616
Position 3549: 0.0001268367454348121
Position 352: 0.00011746303657742796
Position 13765: 0.00011293661941550264
Position 2297: 0.00010633677726379747
Position 13779: 9.879055823838157e-05
Position 15620: 9.83271125917658e-05
Position 13652: 9.694765192109556e-05
Position 2483: 9.542256641737283e-05
Position 11225: 9.019860710743894e-05
Position 503: 8.193892974249484e-05
Position 9897: 8.164900609689707e-05
Position 3036: 7.487967636867621e-05
Position 11687: 7.317328811870401e-05
Position 1395: 7.10499658982398e-05
Position 11967: 6.939474302385294e-05
Position 1558: 6.65554488325415e-05
Position 457: 6.34844743472465e-05
Position 3369: 6.15451519159208e-05
Position 1419: 6.020411690814529e-05
Position 1156: 5.812090070152014e-05
Position 15765: 5.613087128507785e-05
Position 506: 5.543656342167306e-05
Position 2097: 5.496001856179019e-05
Position 7094: 5.0873701244866495e-05
Position 10636: 4.912508620279739e-05
Position 2160: 4.6321209198152974e-05
Position 1623: 4.3699239592689285e-05
Position 1626: 4.351767625473429e-05
Position 4238: 4.234996901755126e-05
Position 2441: 4.066220704761175e-05
Position 12428: 3.943754568936244e-05
Position 2762: 3.924078952004442e-05
Position 2004: 3.2191179861142985e-05
Position 1988: 3.0589315615434966e-05
Position 1310: 3.0473174171907522e-05
Position 5841: 3.0139640647193326e-05
Position 1785: 2.9177803154196665e-05
Position 1860: 2.8959473810050017e-05
Position 346: 2.8756746545955223e-05
Position 386: 2.774699013774768e-05
Position 290: 2.6095231496470705e-05
Position 9167: 2.536789697754562e-05
Position 2754: 2.535272156835479e-05
Position 9202: 2.4638810559031434e-05
Position 2017: 2.3992852788123053e-05
Position 3558: 2.3134152585283915e-05
Position 9528: 2.0648073955114733e-05
Position 2449: 2.031582785995086e-05
Position 11348: 2.009940102460986e-05
Position 1486: 1.901994513394123e-05
Position 6158: 1.8641510934935785e-05
Position 2637: 1.729904823606835e-05
Position 2737: 1.721549014465776e-05
Position 404: 1.4747433357192297e-05
Position 8499: 1.4572453156004e-05
Position 1293: 1.0994556056157843e-05
Position 2985: 1.0863496488912057e-05
Position 2403: 1.0201645627012997e-05
Position 2876: 9.987318631971042e-06
Position 8522: 9.566282122797947e-06
Position 265: 9.06282334453514e-06
Position 2802: 8.953231282956134e-06
Position 224: 7.669208067709286e-06
Position 1837: 7.243385728138059e-06
Position 248: 5.904723294568224e-06
Position 2056: 5.883997261089007e-06
Position 1219: 5.862633728414363e-06
Position 1755: 5.701070594468423e-06
Position 1717: 5.454431725217295e-06
Position 10824: 5.22990139263592e-06
Position 2303: 5.224066491220064e-06
Position 964: 4.672834868035563e-06
Position 2143: 4.656553834435983e-06
Position 1976: 4.430274537356487e-06
Position 4084: 4.381744081605987e-06
Position 4020: 4.198077426623825e-06
Position 5386: 4.104360702799157e-06
Position 4731: 4.048596140883101e-06
Position 10612: 3.635387717283603e-06
Position 4302: 3.558402697197799e-06
Position 1832: 3.4132584590977114e-06
Position 155: 3.281892949206955e-06
Position 4476: 2.940659669401882e-06
Position 1566: 2.7630112543235107e-06
Position 3424: 2.7080334866391e-06
Position 4350: 2.492811704899815e-06
Position 1771: 2.4805453955838846e-06
Position 5351: 2.4202947838936377e-06
Position 161: 2.3736662920751826e-06
Position 1765: 2.3387846020597702e-06
Position 5433: 2.266686415019752e-06
Position 889: 2.197256325762839e-06
Position 1930: 1.7551915912673058e-06
Position 1723: 1.7146933026810648e-06
Position 221: 1.6184221951666001e-06
Position 1043: 1.2125133066518895e-06
Position 538: 1.1697434700949415e-06
Position 5047: 1.088417496687481e-06
Position 2194: 1.0141259900785092e-06
Position 3915: 9.957288563869089e-07
Position 127: 8.680495308545798e-07
Position 4505: 7.832014083576321e-07
Position 4125: 7.113334775904387e-07
Position 5934: 7.052558482515112e-07
Position 3472: 6.629481451982569e-07
Position 4063: 6.322710295433179e-07
Position 1654: 5.858204484005779e-07
Position 4533: 5.822043784639934e-07
Position 3862: 5.588249686922863e-07
Position 937: 3.578924030614433e-07
Position 4373: 3.3249182137164065e-07
Position 884: 3.084935237365165e-07
Position 1040: 3.031602941839952e-07
Position 468: 2.2331394903685187e-07
Position 164: 2.178982817170405e-07
Position 4054: 1.3532752583820467e-07
Position 1172: 1.1552478762782362e-07
Position 1070: 6.307266466692845e-08
Position 1584: 5.67422783227201e-08
Position 1037: 5.104132597292816e-08
Position 3574: 4.1465379586705735e-08
Position 724: 3.6951397106244324e-08
Position 3571: 3.603145015808716e-08
Position 872: 3.479469505973298e-08
Position 4027: 2.6028945549831705e-08
Position 109: 2.2237993876993348e-08
Position 270: 2.1560196650475774e-08
Position 3917: 2.1261545666317064e-08
Position 1334: 1.795020747505349e-08
Position 3752: 1.741430187618369e-08
Position 639: 1.2559593687463534e-08
Position 1322: 1.0806343672219374e-08
Position 688: 1.0800411008257027e-08
Position 9635: 1.0398312139999783e-08
Position 877: 1.035782372489579e-08
Position 1244: 5.4887357637017535e-09
Position 520: 4.629611432145593e-09
Position 147: 4.053969250630198e-09
Position 1945: 3.702248326070251e-09
Position 361: 3.422515848261862e-09
Position 544: 3.2326086723790824e-09
Position 1506: 7.52326226904993e-10
Position 682: 7.389841615716413e-10
Position 896: 3.8139830049958646e-10
Position 3911: 5.259776376008052e-12
