Gene = NSA2
Position 2723: 5.773493846594719e-06
Position 1705: 5.675096559085019e-06
Position 2468: 5.1726507845370975e-06
Position 1579: 5.05635553580051e-06
Position 4102: 4.55004590541301e-06
Position 712: 4.276198578944519e-06
Position 3133: 4.2225351820094535e-06
Position 4316: 3.014446965365029e-06
Position 1067: 2.8432045767904717e-06
Position 2392: 2.784964225511603e-06
Position 284: 2.7739233352083865e-06
Position 962: 2.7223940568542975e-06
Position 702: 2.706149185184002e-06
Position 930: 2.5468508896284525e-06
Position 4049: 2.472767416634048e-06
Position 1583: 2.1364113443845263e-06
Position 1002: 2.0881663176340883e-06
Position 279: 1.6399174525554814e-06
Position 296: 1.6111317938554346e-06
Position 2739: 1.452873372172674e-06
Position 1257: 1.4382915830355922e-06
Position 1677: 1.4367122440308996e-06
Position 2449: 9.807290040957706e-07
Position 3081: 9.385529406737561e-07
Position 4351: 9.075981450252952e-07
Position 4230: 8.73814443597607e-07
Position 4333: 8.708312268590434e-07
Position 2770: 7.087742198160903e-07
Position 924: 6.803771143114723e-07
Position 3212: 6.040274977796309e-07
Position 3823: 4.2763989622767e-07
Position 1893: 3.8448902112661e-07
Position 1967: 3.671430445528631e-07
Position 5434: 2.600143170010203e-07
Position 508: 1.5659887930803382e-07
Position 267: 8.478090723446616e-08
Position 671: 7.611654879588458e-08
Position 638: 3.4662850932192445e-08
Position 2172: 2.8443750758447885e-08
Position 2755: 2.5881198990361072e-08
Position 730: 2.434937898141454e-08
Position 668: 2.3335962651288665e-08
Position 3203: 2.2445912780942516e-08
Position 3048: 1.8745548456657034e-08
Position 600: 8.283004696216814e-09
Position 2656: 7.091816310890325e-09
Position 244: 2.406792938492258e-09
Position 2403: 1.813906571779561e-09
Position 363: 1.0109183488341865e-09
Position 2502: 2.393453149293505e-10
Position 176: 7.738702916290865e-12
Position 605: 2.3142612234597953e-13
Position 1897: 1.2464120775633354e-13
Position 322: 3.9671028663583305e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1938: 0.9843818253326961
Position 2221: 0.9840521805689074
Position 6875: 0.7851422505442235
Position 10366: 0.6546613129793546
Position 3638: 0.4241650430108468
Position 9611: 0.3473105159036252
Position 3476: 0.33712190862597446
Position 1705: 0.32073239470123804
Position 12808: 0.30169498347566626
Position 5320: 0.18988214020524077
Position 1708: 0.18013632072676206
Position 3711: 0.12875699160351078
Position 10612: 0.11821596738038515
Position 10871: 0.10901269937433589
Position 6001: 0.09874468010011751
Position 1634: 0.07553865968294178
Position 11465: 0.06007216872625317
Position 8292: 0.0464461928758628
Position 7923: 0.04483061256834264
Position 11760: 0.044312969086105436
Position 10899: 0.0429776226420987
Position 6775: 0.038015699753878404
Position 10615: 0.034604956262878274
Position 1022: 0.028539057674376762
Position 6745: 0.024433167626504933
Position 11135: 0.022855604544475213
Position 1190: 0.020701354701311882
Position 4456: 0.019635280690755864
Position 7328: 0.01769696064134343
Position 12700: 0.015813602424116717
Position 7002: 0.015255880885111104
Position 4484: 0.01442970732310874
Position 11695: 0.01441535389171671
Position 5177: 0.014171878364781884
Position 12539: 0.012855747987986856
Position 3666: 0.012793955005715696
Position 2937: 0.012420770180277834
Position 1944: 0.012377359120782501
Position 1772: 0.012153452384482726
Position 3687: 0.011611020332792935
Position 12647: 0.010386704306802887
Position 3768: 0.01012472683456779
Position 10626: 0.009157069364506387
Position 5322: 0.008545179434508266
Position 10546: 0.008513104999737718
Position 1663: 0.008405032438448633
Position 12779: 0.007958922624824841
Position 5942: 0.007761714344266749
Position 11313: 0.00774104699401376
Position 11640: 0.007735925105189451
Position 12565: 0.007680283025139547
Position 1739: 0.007595119249498631
Position 1649: 0.007157801483092102
Position 3965: 0.007068411793933379
Position 2228: 0.00676426616087833
Position 1522: 0.0067556810083355115
Position 3677: 0.006191089053336641
Position 5980: 0.005462543002856117
Position 10893: 0.00534835316956959
Position 11003: 0.005027279096553179
Position 10910: 0.004966805473853952
Position 11089: 0.004931989788241828
Position 10688: 0.004656170725255652
Position 8996: 0.0045044163581467005
Position 717: 0.004481617327797458
Position 8850: 0.0038601404323849635
Position 1731: 0.003807480671239469
Position 10123: 0.0037725780846755625
Position 6061: 0.00362764567888687
Position 11808: 0.003480101806075573
Position 10663: 0.0034180396782842767
Position 2873: 0.003089223912099694
Position 7754: 0.0028540130622667008
Position 1321: 0.002735222315808345
Position 5966: 0.002710585504155641
Position 5916: 0.0026289519788592454
Position 2190: 0.0025919147590952973
Position 11275: 0.0025765139313472553
Position 11508: 0.00256398169596978
Position 6890: 0.0025370311256059236
Position 7948: 0.00249041168720349
Position 4487: 0.002475592296399685
Position 11324: 0.0023983324728462196
Position 11158: 0.0023694613189241486
Position 2543: 0.002356907418244821
Position 8353: 0.0023116506134834296
Position 4404: 0.0020647523906525463
Position 3090: 0.0019457453870574334
Position 6894: 0.0018663502553791368
Position 1276: 0.0018360264677377764
Position 3922: 0.0018296333728640968
Position 5342: 0.0017386170048486098
Position 10955: 0.001652385035792328
Position 336: 0.0016075293160185326
Position 1684: 0.0015890760612211413
Position 4607: 0.0015270379477486903
Position 6956: 0.0014140167530307943
Position 10766: 0.001392478277798742
Position 6755: 0.0013588358070229269
Position 8857: 0.0013045759219753642
Position 3265: 0.0012784569208490423
Position 2493: 0.0012722185562430788
Position 4427: 0.0011937000838340378
Position 1671: 0.0010571675073569719
Position 5251: 0.0010056836287048664
Position 5380: 0.0009599475746194619
Position 3219: 0.0009541558855974274
Position 11853: 0.0009480931751562166
Position 7265: 0.0009425142607267461
Position 10741: 0.0009062846193633304
Position 2796: 0.000859499127429252
Position 11787: 0.0008002030028462274
Position 6953: 0.0007664309932092931
Position 1570: 0.0007207540620880069
Position 10328: 0.00070168729740395
Position 8375: 0.0006981955971927709
Position 5544: 0.0006914598713230695
Position 3045: 0.0006558092067420967
Position 2279: 0.0006426324539882504
Position 2884: 0.00060965528101336
Position 5049: 0.0005550989016149485
Position 6921: 0.0005393352420761424
Position 5159: 0.0005346706918499772
Position 2711: 0.0005320217695946326
Position 1165: 0.0005182318761904255
Position 3991: 0.000490870374171124
Position 2049: 0.0004903714588246656
Position 9997: 0.0004660634986808373
Position 8836: 0.0004563672823411014
Position 9682: 0.00042487411497004065
Position 2656: 0.00042473896688380064
Position 9259: 0.0004105761047317441
Position 6025: 0.0003947054452400952
Position 2947: 0.00039333926636384074
Position 1144: 0.0003736243113007848
Position 7653: 0.0003594121391743078
Position 8875: 0.0003560765413201108
Position 1177: 0.000353977301088363
Position 723: 0.000352240346241861
Position 4575: 0.00033413534898908535
Position 3690: 0.0003248627807141043
Position 2578: 0.0003220603085385061
Position 3023: 0.0003220593300518942
Position 9892: 0.00032057910398303516
Position 2308: 0.0003180541121719221
Position 757: 0.00030993187953999026
Position 7332: 0.0003070123577357116
Position 7090: 0.00030345970505811444
Position 1246: 0.00029306474390487124
Position 12079: 0.00028608701467029685
Position 8511: 0.00027849525525654205
Position 252: 0.0002709058628187552
Position 2001: 0.00026622683290792237
Position 4944: 0.00026489525860148546
Position 5781: 0.0002512469048861296
Position 1852: 0.0002401892178005776
Position 5404: 0.00023378270986615564
Position 1741: 0.00022663173850148856
Position 7361: 0.0002257872969223669
Position 11720: 0.00020846897692983917
Position 2898: 0.00020343422465712234
Position 11621: 0.00020057182833705889
Position 7719: 0.0001927469745325666
Position 5755: 0.0001921255937437086
Position 2007: 0.00018621455135327483
Position 2558: 0.00018303849381555987
Position 7017: 0.00017670683548889763
Position 6785: 0.00017194974918484618
Position 7307: 0.00016684129000434607
Position 3268: 0.00016654511556579157
Position 3699: 0.00016310977338080375
Position 3225: 0.0001553965514607792
Position 1110: 0.00015394127788190013
Position 782: 0.00015362301755182856
Position 5763: 0.00015073623515534987
Position 5053: 0.000150671360686523
Position 666: 0.00014556295019420008
Position 1565: 0.00014323495586421903
Position 1085: 0.00014046902128041756
Position 1039: 0.00013271922467211192
Position 3725: 0.00012496087458975963
Position 7050: 0.00012365071269401846
Position 5029: 0.00012097228531464899
Position 5890: 0.00011938931307136258
Position 2240: 0.00011909078040003744
Position 636: 0.00011537949187492735
Position 3802: 0.00011478726128564164
Position 7173: 0.00011397699716935046
Position 4386: 0.00011096658234586731
Position 2073: 0.00010839255181494133
Position 7108: 0.00010317376377491943
Position 7176: 0.00010037912936673386
Position 3681: 9.74762788346759e-05
Position 2046: 9.524266942688576e-05
Position 2016: 8.983399504070691e-05
Position 450: 8.874997020141754e-05
Position 2468: 8.664726135984276e-05
Position 467: 8.425369409090176e-05
Position 9665: 8.299936119434301e-05
Position 3651: 8.154617085219892e-05
Position 4948: 7.878232737494977e-05
Position 3002: 7.814616151839083e-05
Position 1298: 7.408924984423413e-05
Position 5932: 7.361297701615685e-05
Position 3716: 7.240448417642097e-05
Position 2094: 6.695507125977838e-05
Position 3968: 6.526082514156973e-05
Position 8110: 6.34665383664048e-05
Position 3753: 6.057843268756908e-05
Position 2600: 5.993766061231169e-05
Position 6715: 5.885439675368027e-05
Position 7898: 5.609076591628341e-05
Position 1257: 4.958799813594839e-05
Position 4628: 4.913596643209738e-05
Position 3048: 4.8242628931382956e-05
Position 2009: 4.81111703090994e-05
Position 3536: 4.795212875582804e-05
Position 3718: 4.684739471776479e-05
Position 185: 4.6206587850269206e-05
Position 2843: 4.331852868297559e-05
Position 2354: 4.327037295143365e-05
Position 5116: 3.98810601203155e-05
Position 320: 3.840971811326787e-05
Position 5678: 3.454819817720732e-05
Position 1897: 3.4463648089013416e-05
Position 555: 3.3095337477900464e-05
Position 3811: 3.254682814703477e-05
Position 7155: 3.240835942119233e-05
Position 7904: 3.182810786247027e-05
Position 684: 3.105662875237341e-05
Position 1469: 3.0673753964295276e-05
Position 304: 2.9802643515658194e-05
Position 1479: 2.8926210390663547e-05
Position 2734: 2.8252535786626132e-05
Position 825: 2.7210504262531517e-05
Position 4504: 2.6340047145218053e-05
Position 569: 2.5578706102089174e-05
Position 678: 2.3464587808375346e-05
Position 2242: 2.345624283718415e-05
Position 2258: 2.2149279746389608e-05
Position 1873: 2.08600199009045e-05
Position 3242: 2.002758711944301e-05
Position 524: 1.829225346297e-05
Position 2286: 1.600693299822869e-05
Position 767: 1.4453868248945341e-05
Position 3312: 1.3443907151762054e-05
Position 730: 1.3243618899344427e-05
Position 787: 1.3131106860803997e-05
Position 3274: 1.159312213162771e-05
Position 838: 1.1524605289816387e-05
Position 2804: 1.1253095821702475e-05
Position 1817: 1.0648969632299564e-05
Position 1306: 1.0635181685660122e-05
Position 2473: 9.920595297604009e-06
Position 549: 9.883784621066603e-06
Position 7699: 8.935030325854722e-06
Position 3493: 8.80994400443869e-06
Position 924: 8.289611039697262e-06
Position 118: 8.117048906834561e-06
Position 1877: 6.793629657219836e-06
Position 1343: 6.317201307630272e-06
Position 939: 6.29300296521568e-06
Position 1536: 6.095896324064979e-06
Position 488: 6.074711488295959e-06
Position 4742: 5.9005532572351355e-06
Position 2055: 5.412113614087013e-06
Position 2312: 4.776412048101911e-06
Position 7758: 4.740526999774556e-06
Position 2408: 4.154434454162532e-06
Position 2079: 4.1428314950781345e-06
Position 8131: 4.1343236529012034e-06
Position 495: 3.991411506714654e-06
Position 1403: 3.210279704091543e-06
Position 2270: 3.107129404230324e-06
Position 503: 2.870012266343514e-06
Position 1885: 2.860537912798012e-06
Position 936: 2.7946596629370883e-06
Position 527: 2.5815732541326705e-06
Position 406: 2.51333888652942e-06
Position 167: 2.276415500179326e-06
Position 3102: 2.2456192258183477e-06
Position 2731: 2.2129878183352873e-06
Position 2962: 1.9963829144549695e-06
Position 807: 1.9804706865929253e-06
Position 4005: 1.8869809046538703e-06
Position 4037: 1.788022785826141e-06
Position 3193: 1.7255529895410727e-06
Position 478: 1.628773986382187e-06
Position 589: 1.4627077477149697e-06
Position 2502: 1.2394348784474564e-06
Position 686: 7.471093463948515e-07
Position 2970: 5.331923088376823e-07
Position 3107: 4.2509714080362184e-07
Position 2902: 3.9531675352352364e-07
Position 791: 3.9517317707336517e-07
Position 3504: 3.9204889310040414e-07
Position 2801: 3.8574993013815217e-07
Position 4259: 3.8026214621780213e-07
Position 3484: 3.7121229742944546e-07
Position 4174: 3.7017422897922247e-07
Position 3399: 3.677939419882682e-07
Position 490: 3.391671148290567e-07
Position 376: 3.202569275456263e-07
Position 3373: 2.0340710388734112e-07
Position 2310: 1.92799456190855e-08
Position 638: 1.7031472744746354e-08
Position 3414: 1.5801819682556745e-08
Position 3501: 1.0271224829634801e-08
Position 2411: 9.818113350912997e-09
Position 318: 9.387310070426913e-09
Position 2283: 7.210225542049239e-09
Position 2666: 5.9903199857082485e-09
Position 458: 5.226472028440597e-09
Position 379: 4.935277621851793e-09
Position 577: 4.089903010967407e-09
Position 2828: 3.8480008501966765e-09
Position 2434: 2.7002090303379555e-09
Position 2359: 2.2877048866443135e-09
Position 192: 2.042760222785419e-09
Position 2608: 1.2961355413155867e-09
Position 2755: 7.062966679070156e-10
Position 2325: 5.821439169335307e-10
Position 2157: 5.026495560058876e-10
Position 202: 4.979608349766198e-10
Position 418: 3.9131158923375387e-10
Position 2331: 1.2297637211593926e-10
Position 2172: 4.145135217864646e-11
Position 2812: 2.0370484842351623e-11
Position 90: 7.29887568510387e-12
Position 429: 4.653995682464636e-12
Position 204: 2.5253834676970803e-12
Position 83: 2.344290725118102e-12
Position 414: 1.5337700640744764e-13
